,id,open,close,low,high,amount,vol,count,market_name
0,1593100800,9229.25,9274.69,9204.33,9284.74,15.400879946976714,142179.01394669,405,btc-husd
1,1593014400,9229.23,9227.86,8996.61,9330.06,177.90524156465267,1639634.23086084,6086,btc-husd
2,1592928000,9687.51,9229.34,9191.24,9691.24,357.7753060241201,3368731.64291445,7114,btc-husd
3,1592841600,9490.38,9686.76,9475.78,9784.65,240.0399042403898,2312618.85187848,6504,btc-husd
4,1592755200,9364.49,9488.16,9267.84,9502.31,80.24196152824845,751033.95896849,3927,btc-husd
5,1592668800,9250.79,9364.81,9237.7,9416.68,65.62145323068611,613712.24584478,3210,btc-husd
6,1592582400,9373.96,9252.16,9166.08,9375.11,100.90253634995095,937659.37236921,3922,btc-husd
7,1592496000,9374.61,9368.68,9222.0,9431.06,145.16489950799595,1356350.20356561,4676,btc-husd
8,1592409600,9379.85,9375.95,9236.0,9473.34,79.85882692705995,748638.89146732,4072,btc-husd
9,1592323200,9447.79,9385.25,9361.73,9553.12,167.80614329840992,1589608.02042949,4738,btc-husd
10,1592236800,9292.94,9445.63,9274.79,9582.79,459.8796000087744,4354262.08294806,8291,btc-husd
11,1592150400,9412.01,9293.99,8900.0,9422.98,263.5540631557621,2416497.05948166,7859,btc-husd
12,1592064000,9439.65,9415.18,9310.0,9490.13,79.72062206031961,749241.86088532,4453,btc-husd
13,1591977600,9414.81,9436.23,9298.83,9482.58,203.808581757591,1920903.11464492,7032,btc-husd
14,1591891200,9506.33,9414.83,9043.94,9550.0,775.3653985204728,7239681.78485303,21662,btc-husd
15,1591804800,9760.02,9506.33,9483.87,9994.99,289.1651229514804,2824154.16974436,8891,btc-husd
16,1591718400,9724.56,9757.11,9687.09,9833.79,56.63616143596102,552883.76025617,4655,btc-husd
17,1591632000,9699.07,9721.56,9565.0,9875.0,113.20474168276307,1099494.83855494,5403,btc-husd
18,1591545600,9491.61,9701.57,9454.59,9810.66,139.56702014444423,1350758.54746263,6450,btc-husd
19,1591459200,9648.48,9491.6,9381.01,9719.61,102.00054552116326,973858.0863874,6548,btc-husd
20,1591372800,9710.16,9647.25,9536.15,9748.98,73.90345744418534,713332.30622809,4565,btc-husd
21,1591286400,9833.69,9711.35,9605.19,9875.0,164.49689287741933,1603743.12674198,5517,btc-husd
22,1591200000,9557.62,9831.13,9455.37,9841.95,126.44440859528649,1218427.16508098,5209,btc-husd
23,1591113600,9461.86,9557.79,9385.08,9649.52,162.48548215562232,1547067.72897322,5463,btc-husd
24,1591027200,9536.06,9468.88,9288.69,10319.39,1165.1565824772756,11631876.66407529,22432,btc-husd
25,1590940800,9479.46,9533.21,9390.64,9604.89,57.507214773415754,546483.27055053,3811,btc-husd
26,1590854400,9536.77,9480.93,9406.24,9731.84,120.36443841832094,1153996.26952992,5853,btc-husd
27,1590768000,9399.02,9537.79,9331.48,9592.71,55.503570607080846,526227.15669916,3998,btc-husd
28,1590681600,9519.62,9405.07,9331.0,9620.1,131.24332536578027,1241991.5233873,4763,btc-husd
29,1590595200,9145.01,9500.07,9057.57,9513.86,248.52816423227168,2306141.78215569,5657,btc-husd
30,1590508800,8716.7,9146.03,8700.0,9226.67,207.60221310826162,1879454.06366543,4831,btc-husd
31,1590422400,8780.2,8721.94,8700.0,9011.81,221.93425430450378,1967935.65970887,4862,btc-husd
32,1590336000,9036.65,8775.54,8639.57,9077.43,310.03872605487174,2734884.42559328,6106,btc-husd
33,1590249600,9202.09,9057.32,9009.0,9302.19,88.47134138021359,812230.06612342,1970,btc-husd
34,1590163200,9217.64,9198.07,9089.2,9305.14,132.53614166632053,1219966.36534955,1592,btc-husd
35,1590076800,9065.95,9209.91,8813.81,9209.91,90.063057699851,815408.92255032,1423,btc-husd
36,1589990400,9407.79,9073.15,8935.91,9592.12,222.24151406675196,2074984.16581977,2747,btc-husd
37,1589904000,9683.54,9407.79,9302.18,9825.0,165.96802237783405,1598424.44567959,2210,btc-husd
38,1589817600,9653.11,9670.53,9471.91,9893.24,141.9567902623041,1375244.31531237,2203,btc-husd
39,1589731200,9819.77,9655.25,9431.99,9943.0,252.96976932853138,2447445.48905149,3125,btc-husd
40,1589644800,9358.32,9812.18,9272.37,9878.07,86.68729581678518,833244.54232042,1398,btc-husd
41,1589558400,9466.11,9351.6,9211.96,9572.98,124.37301692559612,1164498.39004609,1965,btc-husd
42,1589472000,9750.32,9469.75,9266.2,9871.76,364.6809791095061,3468926.66746528,4268,btc-husd
43,1589385600,9163.75,9759.0,9065.24,9940.7,526.7544542086131,5017550.87912399,6524,btc-husd
44,1589299200,8894.48,9128.63,8742.18,9179.87,155.79799404669998,1397924.81976891,2474,btc-husd
45,1589212800,8889.95,8875.07,8204.9,8944.92,403.69460554146525,3462593.10224652,6418,btc-husd
46,1589126400,8622.2,8860.29,8263.27,9155.0,427.07298011366413,3723802.2111912556,6218,btc-husd
47,1589040000,9695.76,8645.0,8086.27,9791.04,1075.5013440912878,9434856.606101142,11596,btc-husd
48,1588953600,9955.31,9680.54,9537.69,10012.5,226.48589745806333,2212230.70109681,3116,btc-husd
49,1588867200,9537.71,9953.53,9511.32,10066.79,908.5071340125717,8992353.72289671,8838,btc-husd
50,1588780800,9293.67,9519.52,9035.29,9615.74,251.68548243741859,2348811.67800752,3400,btc-husd
51,1588694400,8849.9,9284.39,8831.67,9379.29,350.29210679103574,3191940.33881185,4045,btc-husd
52,1588608000,8864.3,8845.71,8746.85,9116.15,159.73397202835056,1425525.38559961,2451,btc-husd
53,1588521600,8814.04,8849.3,8544.54,8954.17,121.01795534446303,1060472.99733745,1858,btc-husd
54,1588435200,8949.55,8819.02,8733.5,9195.65,464.0878196534953,4178857.62719903,5852,btc-husd
55,1588348800,8733.18,8922.58,8667.98,8966.52,59.19001700201999,521794.64403956,1023,btc-husd
56,1588262400,8775.51,8757.2,8420.08,9065.67,367.7488704169648,3204529.74712696,4205,btc-husd
57,1588176000,8388.13,8805.79,8345.84,9468.39,1550.0209918327696,13951017.906318406,17242,btc-husd
58,1588089600,7714.75,8373.96,7711.31,8388.13,277.94477947981414,2228259.60657213,3462,btc-husd
59,1588003200,7682.94,7717.16,7646.54,7790.0,98.40286530120993,758411.46259816,1139,btc-husd
60,1587916800,7553.2,7677.4,7551.07,7800.28,95.26426629926166,732899.51388261,1494,btc-husd
61,1587830400,7519.0,7554.1,7488.4,7706.58,77.35671626955998,586020.68295081,1173,btc-husd
62,1587744000,7516.54,7537.49,7442.42,7712.17,86.24884513952584,653316.27827816,1292,btc-husd
