,id,open,close,low,high,amount,vol,count,market_name
0,1593100800,0.001571,0.00154,0.001528,0.001572,31604565.95414128,48592.72540682,362,node-usdt
1,1593014400,0.001623,0.001571,0.00145,0.001687,2489392631.9205456,3857761.308767496,13802,node-usdt
2,1592928000,0.001838,0.00162,0.001611,0.001842,1756830223.5054977,3013799.5571437883,11146,node-usdt
3,1592841600,0.001841,0.001844,0.00172,0.00189,5982868171.997342,10796500.918402921,9253,node-usdt
4,1592755200,0.001826,0.001848,0.001644,0.001926,6661085466.309259,11692887.126602182,19552,node-usdt
5,1592668800,0.001564,0.001824,0.001411,0.001868,16883591885.164988,27897616.754936524,26472,node-usdt
6,1592582400,0.001826,0.001564,0.001503,0.002142,5248955370.806941,9388379.428394051,29216,node-usdt
7,1592496000,0.001469,0.001821,0.001415,0.001926,9414110845.356575,16527326.034863131,24995,node-usdt
8,1592409600,0.001312,0.00147,0.00127,0.001565,5497273354.284473,8033604.04317772,14595,node-usdt
9,1592323200,0.001211,0.001312,0.001197,0.001327,4020421258.4351554,4943086.745892404,3809,node-usdt
10,1592236800,0.001193,0.00121,0.001193,0.001228,144214950.64529726,174738.84224783,1465,node-usdt
11,1592150400,0.001247,0.001191,0.001155,0.001259,282995930.677172,340568.1838975275,2671,node-usdt
12,1592064000,0.001281,0.001248,0.00124,0.001291,149555644.6772523,189098.92219962,2586,node-usdt
13,1591977600,0.001248,0.001281,0.001247,0.001312,241556385.7502218,309692.585191,3609,node-usdt
14,1591891200,0.001285,0.001251,0.001201,0.001296,314273936.12913847,391883.6262527,3357,node-usdt
15,1591804800,0.001335,0.00129,0.001269,0.001344,266851233.54015464,349585.2014989,2423,node-usdt
16,1591718400,0.001332,0.001335,0.001302,0.001343,182676108.18412507,241018.6703244407,1871,node-usdt
17,1591632000,0.001331,0.001333,0.001301,0.001399,326065230.806592,436883.1069995,3870,node-usdt
18,1591545600,0.001266,0.001331,0.001266,0.001357,383433006.03589565,500575.41614668735,3432,node-usdt
19,1591459200,0.001267,0.001266,0.001255,0.001298,203434226.0886427,259237.43958515,2312,node-usdt
20,1591372800,0.001272,0.001267,0.00125,0.001285,140044255.21222854,177382.83587279,1685,node-usdt
21,1591286400,0.001273,0.001271,0.00125,0.001288,164163013.67631432,208328.00679881,1974,node-usdt
22,1591200000,0.001282,0.001272,0.00123,0.001287,197641597.47952297,249973.11670822,2559,node-usdt
23,1591113600,0.00126,0.00128,0.001254,0.001298,178139377.5851416,226816.09247444,2402,node-usdt
24,1591027200,0.001302,0.001263,0.001252,0.001329,314571910.3582497,407766.2538249891,3473,node-usdt
25,1590940800,0.001337,0.001303,0.001273,0.001361,270313267.34026504,351650.64829224,3018,node-usdt
26,1590854400,0.001375,0.001335,0.001328,0.00143,419967111.70581305,581499.27442553,3765,node-usdt
27,1590768000,0.00134,0.001382,0.001298,0.001418,318495209.66490483,433776.28396984,4377,node-usdt
28,1590681600,0.001399,0.001337,0.001328,0.001435,341975633.1471258,464779.16245226,4878,node-usdt
29,1590595200,0.001301,0.001401,0.00128,0.001428,669860008.1639599,904826.6416929535,5447,node-usdt
30,1590508800,0.001246,0.001299,0.001234,0.001348,449464881.7872325,586438.9807174157,5421,node-usdt
31,1590422400,0.001233,0.001235,0.001213,0.001299,417168669.1395688,525135.728495728,3931,node-usdt
32,1590336000,0.00126,0.001237,0.001191,0.00126,190368293.29345834,231858.8611627309,2483,node-usdt
33,1590249600,0.001331,0.001254,0.001218,0.00135,295341703.3570054,374891.08430069,3454,node-usdt
34,1590163200,0.001287,0.001331,0.001251,0.001378,672586665.7862638,904820.7768079289,4211,node-usdt
35,1590076800,0.001209,0.00128,0.001152,0.001309,1232346796.032909,1567793.7916930798,2678,node-usdt
36,1589990400,0.001277,0.001216,0.001192,0.001295,207723885.33055976,260144.24643876438,2945,node-usdt
37,1589904000,0.001313,0.001276,0.00127,0.001313,94532112.74,122425.12270824,2126,node-usdt
38,1589817600,0.001335,0.001307,0.001294,0.001349,131397065.50397368,173287.04723702,2095,node-usdt
39,1589731200,0.001339,0.001339,0.001308,0.00136,117915309.93588479,157050.92366602,2662,node-usdt
40,1589644800,0.001323,0.00134,0.00129,0.001348,110164100.66500562,145900.23837957,2437,node-usdt
41,1589558400,0.001333,0.001318,0.001281,0.001358,93546122.56688803,123778.22337027497,2561,node-usdt
42,1589472000,0.001384,0.001333,0.0013,0.001393,236672686.8802687,316037.9181788,2983,node-usdt
43,1589385600,0.001436,0.00138,0.001323,0.00149,446397800.7588285,625474.2170370384,4703,node-usdt
44,1589299200,0.001295,0.001443,0.00127,0.001447,284322094.7348076,383491.0491381693,4211,node-usdt
45,1589212800,0.001293,0.001294,0.001213,0.001333,171201407.1813491,215321.21866547,3061,node-usdt
46,1589126400,0.001367,0.00129,0.001268,0.001367,282375818.4966627,371559.53392332,4468,node-usdt
47,1589040000,0.001284,0.001368,0.001142,0.00145,952097527.2734461,1244631.532000816,8544,node-usdt
48,1588953600,0.001256,0.001287,0.001252,0.001315,197330046.4177712,254160.67700768,3284,node-usdt
49,1588867200,0.001243,0.001258,0.001218,0.001287,125339447.01773368,156758.34336943,2678,node-usdt
50,1588780800,0.001285,0.001243,0.001218,0.001285,113488927.11624886,141408.90742568,2911,node-usdt
51,1588694400,0.00134,0.001281,0.001219,0.00134,253848684.27185872,321939.15047571,4239,node-usdt
52,1588608000,0.001391,0.001345,0.00127,0.001472,494103758.6850462,667988.4982034509,6683,node-usdt
53,1588521600,0.001206,0.001391,0.001142,0.0014,313969243.29288584,388379.52951991,3927,node-usdt
54,1588435200,0.001227,0.001205,0.001201,0.001237,137926408.71748856,167713.91566022,2713,node-usdt
55,1588348800,0.00123,0.001227,0.0012,0.00124,115313286.9229032,140883.08728346,2806,node-usdt
56,1588262400,0.001234,0.001237,0.001188,0.001244,112392752.20180576,137204.28880778,2559,node-usdt
