,id,open,close,low,high,amount,vol,count,market_name
20,1591372800,3.58e-08,3.59e-08,3.52e-08,3.61e-08,68176624.41,2.434045447364,1501,lol-btc
21,1591286400,3.55e-08,3.58e-08,3.45e-08,3.61e-08,24718248.02,0.873774986606,1740,lol-btc
22,1591200000,3.62e-08,3.55e-08,3.55e-08,3.67e-08,17723510.04,0.642003442169,1789,lol-btc
23,1591113600,3.61e-08,3.62e-08,3.53e-08,3.72e-08,27655280.93,1.006194828395,1782,lol-btc
24,1591027200,3.7e-08,3.62e-08,3.5e-08,3.81e-08,60888934.07,2.226168112053,1880,lol-btc
25,1590940800,3.81e-08,3.72e-08,3.67e-08,3.92e-08,48105808.09,1.807105192757,1683,lol-btc
26,1590854400,3.89e-08,3.83e-08,3.66e-08,3.94e-08,71434360.55,2.733284200173,1952,lol-btc
27,1590768000,3.83e-08,3.9e-08,3.78e-08,4.2e-08,191636256.62,7.654089505897,2535,lol-btc
28,1590681600,3.66e-08,3.82e-08,3.58e-08,3.82e-08,30218521.299009185,1.11588122641,1802,lol-btc
29,1590595200,3.72e-08,3.66e-08,3.59e-08,3.74e-08,29551515.707789756,1.080966997514,1865,lol-btc
30,1590508800,3.82e-08,3.73e-08,3.65e-08,3.84e-08,30467825.3,1.141831040133,1681,lol-btc
31,1590422400,3.8e-08,3.83e-08,3.69e-08,3.84e-08,55449220.13,2.089780001142,1859,lol-btc
32,1590336000,3.78e-08,3.81e-08,3.68e-08,3.85e-08,68801656.39582677,2.588150504526,1938,lol-btc
33,1590249600,3.75e-08,3.79e-08,3.68e-08,3.8e-08,53312302.71,1.999223979889,1709,lol-btc
34,1590163200,3.67e-08,3.74e-08,3.57e-08,3.75e-08,42889454.597275205,1.575674284297,1665,lol-btc
35,1590076800,3.56e-08,3.68e-08,3.35e-08,3.68e-08,49347753.67069891,1.7446075171,1942,lol-btc
36,1589990400,3.59e-08,3.57e-08,3.5e-08,3.62e-08,16564016.19,0.588820740273,1685,lol-btc
37,1589904000,3.54e-08,3.59e-08,3.49e-08,3.62e-08,18353576.3,0.648111593281,1574,lol-btc
38,1589817600,3.65e-08,3.54e-08,3.47e-08,3.65e-08,25876733.93,0.917456113023,1484,lol-btc
39,1589731200,3.57e-08,3.65e-08,3.47e-08,3.66e-08,30326099.63949438,1.07904159319,1538,lol-btc
40,1589644800,3.67e-08,3.57e-08,3.51e-08,3.69e-08,40295116.66,1.451613767969,1569,lol-btc
41,1589558400,3.62e-08,3.67e-08,3.49e-08,3.7e-08,47457104.1,1.708594029714,1654,lol-btc
42,1589472000,3.58e-08,3.62e-08,3.43e-08,3.67e-08,23008625.42,0.818896895922,1826,lol-btc
43,1589385600,3.83e-08,3.56e-08,3.49e-08,3.84e-08,38906755.05,1.410293524503,1706,lol-btc
44,1589299200,3.89e-08,3.83e-08,3.79e-08,4.05e-08,37928409.79316049,1.47124301818,1706,lol-btc
45,1589212800,3.82e-08,3.88e-08,3.74e-08,3.94e-08,38628875.31,1.496299989445,1812,lol-btc
46,1589126400,4.08e-08,3.84e-08,3.79e-08,4.5e-08,81588275.06108747,3.336628034058,2151,lol-btc
47,1589040000,4.22e-08,4.07e-08,3.84e-08,4.37e-08,104331704.2,4.216791597452,2529,lol-btc
48,1588953600,3.85e-08,4.22e-08,3.8e-08,4.32e-08,85173910.69,3.503770523922,2124,lol-btc
49,1588867200,3.96e-08,3.87e-08,3.75e-08,3.96e-08,22539044.9,0.867004290315,1615,lol-btc
50,1588780800,4.13e-08,3.96e-08,3.87e-08,4.19e-08,35167831.37,1.402842207265,1722,lol-btc
51,1588694400,4.24e-08,4.12e-08,4.05e-08,4.32e-08,28699792.56,1.19239450016,1818,lol-btc
52,1588608000,4.4e-08,4.26e-08,4.19e-08,4.4e-08,48373036.17,2.060762109993,1782,lol-btc
53,1588521600,4.59e-08,4.41e-08,4.21e-08,4.93e-08,117870941.5,5.433981547983,2189,lol-btc
54,1588435200,4.51e-08,4.58e-08,4.34e-08,4.66e-08,48775401.84,2.216584430853,1666,lol-btc
55,1588348800,4.54e-08,4.52e-08,4.42e-08,4.59e-08,40607139.86978022,1.823896473344,1536,lol-btc
56,1588262400,4.49e-08,4.53e-08,4.38e-08,4.7e-08,44475745.79060826,2.012280647493,1921,lol-btc
57,1588176000,4.79e-08,4.51e-08,4.36e-08,4.82e-08,106416648.26,4.829653627373,1986,lol-btc
58,1588089600,5.02e-08,4.8e-08,4.76e-08,5.06e-08,102113798.27,4.992163583358,1896,lol-btc
59,1588003200,5.22e-08,5.02e-08,4.97e-08,5.29e-08,129632068.32685885,6.560570653025,2035,lol-btc
60,1587916800,5.12e-08,5.25e-08,4.94e-08,5.35e-08,146307203.32,7.445730455631,2240,lol-btc
61,1587830400,4.95e-08,5.12e-08,4.88e-08,5.25e-08,184955116.16213164,9.464868444342,2148,lol-btc
62,1587744000,4.91e-08,4.94e-08,4.81e-08,5.29e-08,61251124.86,3.044891996321,1988,lol-btc
63,1587657600,4.99e-08,4.95e-08,4.82e-08,4.99e-08,46132912.52,2.265647317508,1758,lol-btc
64,1587571200,5.2e-08,4.99e-08,4.8e-08,5.2e-08,26425122.15,1.332718629496,2210,lol-btc
65,1587484800,5.21e-08,5.21e-08,5.14e-08,5.4e-08,43486675.44,2.269901114516,1879,lol-btc
66,1587398400,5.32e-08,5.21e-08,5.15e-08,5.41e-08,50019953.24,2.640816876777,1910,lol-btc
67,1587312000,5.38e-08,5.32e-08,5.27e-08,5.5e-08,29708192.963794574,1.58882916965,1960,lol-btc
68,1587225600,5.52e-08,5.42e-08,5.21e-08,5.54e-08,50132492.68,2.718971718654,1967,lol-btc
69,1587139200,5.55e-08,5.53e-08,5.46e-08,5.79e-08,68250786.55,3.79805144535,1772,lol-btc
70,1587052800,5.37e-08,5.55e-08,5.19e-08,5.57e-08,86485292.05,4.591157865539,2099,lol-btc
71,1586966400,5.49e-08,5.35e-08,5.24e-08,5.62e-08,92811279.73,5.010277286002,2285,lol-btc
72,1586880000,5.46e-08,5.5e-08,5.34e-08,5.66e-08,63254116.68,3.463749995389,1929,lol-btc
73,1586793600,5.62e-08,5.46e-08,5.34e-08,5.75e-08,57273856.200573914,3.127981418146,2177,lol-btc
74,1586707200,5.86e-08,5.65e-08,5.4e-08,5.88e-08,29463910.59,1.661414862365,1950,lol-btc
75,1586620800,5.96e-08,5.85e-08,5.61e-08,6e-08,46983844.16,2.726483779112,2216,lol-btc
76,1586534400,5.83e-08,5.96e-08,5.66e-08,5.99e-08,72013840.99,4.220206364646,2278,lol-btc
77,1586448000,6.28e-08,5.83e-08,5.58e-08,6.28e-08,83798953.29,4.912475376868,2421,lol-btc
78,1586361600,5.99e-08,6.25e-08,5.66e-08,6.5e-08,142774281.37070832,8.656333258057,2761,lol-btc
79,1586275200,6.16e-08,6.03e-08,5.72e-08,6.48e-08,149789119.72435185,8.88101054975,2539,lol-btc
80,1586188800,6.3e-08,6.14e-08,5.81e-08,6.75e-08,175288213.9451336,10.851737436651,2659,lol-btc
81,1586102400,6.41e-08,6.29e-08,6.25e-08,8.01e-08,345860514.4479537,24.36905298548,3983,lol-btc
82,1586016000,7.5e-08,6.4e-08,6.31e-08,7.55e-08,258572374.4791977,17.3383668736,3292,lol-btc
83,1585929600,5.37e-08,7.49e-08,5.37e-08,8.19e-08,1053801737.9916201,75.16932877280622,8320,lol-btc
84,1585843200,5.19e-08,5.37e-08,4.91e-08,5.42e-08,42288066.46,2.151075407913,2104,lol-btc
85,1585756800,5.39e-08,5.2e-08,4.96e-08,5.65e-08,44674520.75,2.305724658104,1976,lol-btc
86,1585670400,5.33e-08,5.38e-08,5.02e-08,5.52e-08,47448275.20056075,2.525377635008,2273,lol-btc
87,1585584000,5.37e-08,5.33e-08,5.2e-08,5.45e-08,31578112.72,1.685768823547,2041,lol-btc
88,1585497600,5.46e-08,5.38e-08,5.2e-08,5.77e-08,22117979.42,1.210371706119,1879,lol-btc
89,1585411200,5.56e-08,5.46e-08,5.31e-08,5.56e-08,32702823.97,1.76995020242,1951,lol-btc
90,1585324800,5.71e-08,5.55e-08,5.31e-08,6.17e-08,54180160.86210697,2.989446629451,2243,lol-btc
91,1585238400,5.59e-08,5.7e-08,5.43e-08,5.92e-08,33850376.39,1.916224636502,2115,lol-btc
92,1585152000,5.6e-08,5.58e-08,5.49e-08,5.75e-08,21724154.09,1.219335173881,1989,lol-btc
93,1585065600,5.77e-08,5.6e-08,5.47e-08,5.86e-08,35893877.42,2.049038438019,2190,lol-btc
94,1584979200,5.9e-08,5.78e-08,5.47e-08,6.13e-08,71824905.81,4.085080668459,2505,lol-btc
95,1584892800,6.39e-08,5.9e-08,5.66e-08,6.4e-08,105636944.1,6.274963284642,2749,lol-btc
96,1584806400,7.02e-08,6.35e-08,5.95e-08,7.02e-08,156330289.59208968,10.073340857918,2903,lol-btc
97,1584720000,6.1e-08,7.05e-08,6.04e-08,8.99e-08,528627914.89352125,41.505948045669,5494,lol-btc
98,1584633600,6.38e-08,6.1e-08,5.79e-08,7.45e-08,82413628.24308157,5.390150095413,2593,lol-btc
99,1584547200,5.93e-08,6.41e-08,5.68e-08,7.16e-08,91613989.01,5.829374432344,2568,lol-btc
100,1584460800,5.68e-08,5.92e-08,5.43e-08,6.1e-08,41416329.26,2.40746004691,2039,lol-btc
101,1584374400,5.66e-08,5.57e-08,5.34e-08,5.95e-08,14098476.3,0.789374182692,2027,lol-btc
102,1584288000,6.04e-08,5.6e-08,5.44e-08,6.24e-08,22484566.49338416,1.317215307703,2221,lol-btc
103,1584201600,6.05e-08,6.03e-08,5.76e-08,6.45e-08,38315338.03854979,2.359211427919,2274,lol-btc
104,1584115200,5.99e-08,6.05e-08,5.69e-08,6.32e-08,25172502.98,1.490011641001,2307,lol-btc
105,1584028800,6.06e-08,5.94e-08,4.35e-08,7.33e-08,107209298.43059766,6.339205235162342,2583,lol-btc
106,1583942400,7.6e-08,6.08e-08,5.35e-08,7.65e-08,104775762.27915493,6.909632886143,2446,lol-btc
107,1583856000,7.72e-08,7.6e-08,7.4e-08,7.9e-08,9249244.87,0.70831078318,1877,lol-btc
108,1583769600,7.3e-08,7.7e-08,7.1e-08,7.8e-08,23202581.21,1.727647304673,2096,lol-btc
109,1583683200,7.87e-08,7.3e-08,6.93e-08,7.9e-08,41955179.39,3.131601598228,2317,lol-btc
110,1583596800,8.8e-08,7.87e-08,7.78e-08,8.86e-08,48940199.05,4.041520079726,2324,lol-btc
111,1583510400,8.49e-08,8.8e-08,8.49e-08,9.06e-08,48767349.63,4.270656163771,2411,lol-btc
112,1583424000,8.18e-08,8.49e-08,8.1e-08,8.71e-08,54100262.111166246,4.614712124706,2554,lol-btc
113,1583337600,8.09e-08,8.2e-08,7.72e-08,8.37e-08,25779671.741132077,2.061560811403,2042,lol-btc
114,1583251200,7.76e-08,8.1e-08,7.62e-08,8.31e-08,26339648.39,2.084519968205,696,lol-btc
115,1583164800,7.88e-08,7.86e-08,7.66e-08,7.99e-08,18926032.06,1.47782295178,289,lol-btc
116,1583078400,7.88e-08,7.94e-08,7.62e-08,7.99e-08,16687827.62,1.299327786408,319,lol-btc
117,1582992000,7.79e-08,7.91e-08,7.63e-08,8.23e-08,42864616.82624487,3.36751478013,591,lol-btc
118,1582905600,8.22e-08,7.79e-08,7.68e-08,8.28e-08,29920792.17,2.374956952282,517,lol-btc
119,1582819200,8.99e-08,8.27e-08,8.18e-08,9.16e-08,36822538.57446735,3.141433148681,495,lol-btc
120,1582732800,8.48e-08,8.91e-08,7.6e-08,8.91e-08,34556728.77,2.822859099866,614,lol-btc
121,1582646400,9.42e-08,8.49e-08,8.14e-08,1.003e-07,63421337.21,5.545375775693,906,lol-btc
122,1582560000,9.9e-08,9.42e-08,9.18e-08,9.91e-08,25425780.92,2.417795068852,603,lol-btc
123,1582473600,1.007e-07,9.88e-08,9.6e-08,1.029e-07,22087831.14,2.177478901278,416,lol-btc
124,1582387200,1.029e-07,1.01e-07,9.66e-08,1.045e-07,35441832.80326733,3.605855189902,686,lol-btc
125,1582300800,1.079e-07,1.034e-07,1.001e-07,1.079e-07,20686383.92028628,2.11267144596,409,lol-btc
126,1582214400,1.078e-07,1.08e-07,1.009e-07,1.237e-07,49262359.952270195,5.373257786149,683,lol-btc
127,1582128000,1.174e-07,1.072e-07,9.67e-08,1.197e-07,30144436.982676055,3.213850874041,435,lol-btc
128,1582041600,1.23e-07,1.166e-07,1.142e-07,1.27e-07,9222133.56,1.106954360208,1396,lol-btc
129,1581955200,1.2e-07,1.23e-07,1.15e-07,1.287e-07,28976197.51,3.530607566928,2428,lol-btc
130,1581868800,1.29e-07,1.2e-07,1.143e-07,1.314e-07,30216256.52,3.645067864785,2443,lol-btc
131,1581782400,1.31e-07,1.28e-07,1.176e-07,1.312e-07,44380072.59,5.567193964267,2548,lol-btc
132,1581696000,1.352e-07,1.314e-07,1.27e-07,1.397e-07,40172679.73539221,5.327479332255,2747,lol-btc
133,1581609600,1.283e-07,1.35e-07,1.189e-07,1.5e-07,55895061.09908882,7.2189587205539265,2969,lol-btc
134,1581523200,1.236e-07,1.3e-07,1.168e-07,1.5e-07,165983367.11338416,22.319249177894,4153,lol-btc
135,1581436800,1.21e-07,1.23e-07,1.128e-07,1.251e-07,39789170.98044271,4.704874952496,2504,lol-btc
136,1581350400,1.207e-07,1.203e-07,1.112e-07,1.25e-07,31256519.09464135,3.651250358244,2510,lol-btc
137,1581264000,1.24e-07,1.204e-07,1.13e-07,1.349e-07,28655064.262225915,3.417790772145,2357,lol-btc
138,1581177600,1.375e-07,1.242e-07,1.122e-07,1.548e-07,50522492.04369509,6.509708432847,2854,lol-btc
139,1581091200,1.26e-07,1.38e-07,1.213e-07,1.41e-07,57195095.08162306,7.494398113618,2909,lol-btc
140,1581004800,1.102e-07,1.238e-07,1.102e-07,1.3e-07,56175275.95417318,6.574687150114,2684,lol-btc
141,1580918400,1.05e-07,1.092e-07,1.041e-07,1.125e-07,47684925.141909875,5.167129573409,2590,lol-btc
142,1580832000,1.02e-07,1.05e-07,1.01e-07,1.1e-07,56867626.02,5.999814195402,2698,lol-btc
143,1580745600,1.06e-07,1.02e-07,1.003e-07,1.07e-07,38677664.98,3.974045049137,2541,lol-btc
144,1580659200,1.08e-07,1.06e-07,1.038e-07,1.199e-07,62576703.41,6.977458403543,3103,lol-btc
145,1580572800,9.99e-08,1.08e-07,9.73e-08,1.129e-07,58834338.8266519,6.211209319073,3024,lol-btc
146,1580486400,9.82e-08,9.9e-08,9.6e-08,1.03e-07,25544124.69,2.534658004019,2509,lol-btc
147,1580400000,9.62e-08,9.9e-08,9.6e-08,1.095e-07,44421485.1,4.488614710862,2845,lol-btc
148,1580313600,9.3e-08,9.61e-08,9.1e-08,1.024e-07,30542283.814236514,2.936880169265,2474,lol-btc
149,1580227200,9.58e-08,9.3e-08,9.1e-08,1.018e-07,47279567.27,4.604115275594,2668,lol-btc
150,1580140800,9.7e-08,9.5e-08,9.3e-08,9.8e-08,9053195.24,0.860540903179,2146,lol-btc
151,1580054400,1.01e-07,9.7e-08,9.68e-08,1.012e-07,10465283.51,1.034061363971,2067,lol-btc
152,1579968000,9.99e-08,1.01e-07,9.84e-08,1.098e-07,34551061.83392586,3.498556623906,2592,lol-btc
153,1579881600,9.8e-08,9.9e-08,9.6e-08,1.05e-07,21137155.66,2.104369497906,2313,lol-btc
154,1579795200,1.05e-07,9.8e-08,9.6e-08,1.05e-07,16851738.14,1.682350675661,2408,lol-btc
155,1579708800,9.48e-08,1.05e-07,9.3e-08,1.05e-07,7623736.84,0.743811912126,2306,lol-btc
156,1579622400,9.4e-08,9.4e-08,9.18e-08,9.6e-08,12316665.099832285,1.156194098251,2249,lol-btc
157,1579536000,9.5e-08,9.4e-08,9.2e-08,9.6e-08,8710628.75,0.815296011265,2259,lol-btc
158,1579449600,9.5e-08,9.5e-08,9.2e-08,9.6e-08,2852659.99,0.267876346377,2230,lol-btc
159,1579363200,9.5e-08,9.5e-08,8.94e-08,9.63e-08,35090315.97,3.210192091705,2382,lol-btc
160,1579276800,9.4e-08,9.5e-08,9.15e-08,9.79e-08,11283541.31,1.069981511127,2414,lol-btc
161,1579190400,9.33e-08,9.4e-08,9.2e-08,9.79e-08,18371973.22,1.759952866791,2277,lol-btc
162,1579104000,9.8e-08,9.3e-08,9.23e-08,1.05e-07,9221350.83,0.913450619267,2260,lol-btc
163,1579017600,9.79e-08,9.8e-08,9.1e-08,1e-07,20152971.13,1.932484385619,2420,lol-btc
164,1578931200,1.061e-07,9.7e-08,9.53e-08,1.07e-07,31204798.63,3.160783459575,2429,lol-btc
165,1578844800,1.04e-07,1.068e-07,1.02e-07,1.228e-07,47918535.68,5.231365057661,2504,lol-btc
166,1578758400,1.02e-07,1.04e-07,9.9e-08,1.06e-07,12623387.94,1.299465437364,2042,lol-btc
167,1578672000,1.04e-07,1.02e-07,9.75e-08,1.069e-07,9543584.49,0.958083419527,1899,lol-btc
168,1578585600,1.05e-07,1.03e-07,1.02e-07,1.099e-07,8187267.42,0.869943028335,3982,lol-btc
169,1578499200,1.05e-07,1.05e-07,9.9e-08,1.092e-07,9183353.24,0.946209851381,3867,lol-btc
170,1578412800,1.13e-07,1.05e-07,1.02e-07,1.13e-07,14709860.85,1.577250262455,1789,lol-btc
171,1578326400,1.1e-07,1.12e-07,1.014e-07,1.201e-07,32758189.1,3.665421789257,2495,lol-btc
172,1578240000,1.16e-07,1.1e-07,1.08e-07,1.169e-07,12453576.4,1.400484305864,3580,lol-btc
173,1578153600,1.18e-07,1.16e-07,1.117e-07,1.189e-07,11136918.41,1.270098715964,3090,lol-btc
174,1578067200,1.07e-07,1.19e-07,1.07e-07,1.273e-07,63219788.39,7.503611404149,4689,lol-btc
175,1577980800,1.1e-07,1.07e-07,1.044e-07,1.12e-07,10097211.17,1.097205273756,3608,lol-btc
176,1577894400,1.12e-07,1.1e-07,1.077e-07,1.12e-07,14068639.62,1.539852285006,3786,lol-btc
177,1577808000,1.11e-07,1.12e-07,1.07e-07,1.12e-07,14481596.72,1.582580457027,4385,lol-btc
178,1577721600,1.11e-07,1.11e-07,1.09e-07,1.124e-07,5450642.64,0.601589069129,2990,lol-btc
179,1577635200,1.14e-07,1.12e-07,1.108e-07,1.14e-07,6906575.56,0.776253600862,3537,lol-btc
180,1577548800,1.12e-07,1.14e-07,1.094e-07,1.189e-07,11026766.600272648,1.257769873106,4128,lol-btc
181,1577462400,1.151e-07,1.12e-07,1.09e-07,1.17e-07,12513602.06,1.432744448226,4644,lol-btc
182,1577376000,1.13e-07,1.151e-07,1.11e-07,1.19e-07,14409273.23,1.660166987553,3882,lol-btc
183,1577289600,1.15e-07,1.13e-07,1.06e-07,1.16e-07,9173268.08,1.033732517872,3943,lol-btc
184,1577203200,1.19e-07,1.15e-07,1.124e-07,1.19e-07,4615776.55,0.53468400448,2823,lol-btc
185,1577116800,1.161e-07,1.19e-07,1.15e-07,1.22e-07,8561207.61,1.021832064968,4439,lol-btc
186,1577030400,1.21e-07,1.169e-07,1.122e-07,1.22e-07,19403004.408693507,2.2653077371,3521,lol-btc
187,1576944000,1.21e-07,1.21e-07,1.16e-07,1.23e-07,11180746.78,1.326204804694,2956,lol-btc
188,1576857600,1.25e-07,1.21e-07,1.183e-07,1.264e-07,14716659.29,1.798588960165,1827,lol-btc
189,1576771200,1.18e-07,1.25e-07,1.169e-07,1.389e-07,39321558.47,5.163636468784,3715,lol-btc
190,1576684800,1.19e-07,1.18e-07,1.11e-07,1.194e-07,6898497.63,0.797439373268,3851,lol-btc
191,1576598400,1.3e-07,1.19e-07,1.115e-07,1.308e-07,24993060.44,2.963749256296,2861,lol-btc
192,1576512000,1.34e-07,1.3e-07,1.277e-07,1.36e-07,5939626.64,0.781449411385,3438,lol-btc
193,1576425600,1.34e-07,1.34e-07,1.31e-07,1.36e-07,3336732.6,0.444019480596,2112,lol-btc
194,1576339200,1.33e-07,1.34e-07,1.31e-07,1.379e-07,8706532.72,1.154894125113,4418,lol-btc
195,1576252800,1.36e-07,1.33e-07,1.31e-07,1.39e-07,12331977.37,1.641650495157,3476,lol-btc
196,1576166400,1.42e-07,1.36e-07,1.323e-07,1.42e-07,20391467.16,2.795159310059,5107,lol-btc
197,1576080000,1.37e-07,1.42e-07,1.37e-07,1.6e-07,60004918.155612245,8.901760605672,4161,lol-btc
198,1575993600,1.39e-07,1.37e-07,1.31e-07,1.42e-07,3271197.06,0.448646759549,2565,lol-btc
199,1575907200,1.43e-07,1.377e-07,1.29e-07,1.45e-07,15659400.885394456,2.187059186812,4173,lol-btc
200,1575820800,1.41e-07,1.43e-07,1.36e-07,1.438e-07,7688740.44,1.069616914843,2630,lol-btc
201,1575734400,1.38e-07,1.41e-07,1.365e-07,1.437e-07,6031126.03,0.840649227323,3544,lol-btc
202,1575648000,1.424e-07,1.38e-07,1.35e-07,1.443e-07,7213871.64,0.994346243061,2238,lol-btc
203,1575561600,1.389e-07,1.454e-07,1.347e-07,1.56e-07,10734228.47,1.576035292299,2761,lol-btc
204,1575475200,1.41e-07,1.38e-07,1.33e-07,1.444e-07,12405632.28,1.736946905742,3170,lol-btc
205,1575388800,1.49e-07,1.41e-07,1.309e-07,1.49e-07,11046697.42,1.552027923831,3799,lol-btc
206,1575302400,1.57e-07,1.49e-07,1.45e-07,1.57e-07,12974556.03535117,1.925934123482,4398,lol-btc
207,1575216000,1.62e-07,1.57e-07,1.493e-07,1.62e-07,10921082.84,1.679450125297,2929,lol-btc
208,1575129600,1.54e-07,1.61e-07,1.39e-07,1.61e-07,24728760.56,3.697269168872,2982,lol-btc
209,1575043200,1.62e-07,1.54e-07,1.47e-07,1.74e-07,14933320.88047443,2.387564428384,3623,lol-btc
210,1574956800,1.64e-07,1.62e-07,1.547e-07,1.895e-07,25938239.777846944,4.415708388599,3544,lol-btc
211,1574870400,1.74e-07,1.632e-07,1.566e-07,1.74e-07,13247082.895964388,2.139818265503,2710,lol-btc
212,1574784000,2.031e-07,1.75e-07,1.6e-07,2.031e-07,76136445.48427086,13.401929016567,3126,lol-btc
213,1574697600,1.42e-07,2.02e-07,1.42e-07,2.097e-07,214963273.98539168,40.33932317749802,7121,lol-btc
214,1574611200,1.51e-07,1.39e-07,1.22e-07,1.62e-07,31525978.23,4.261992303795,5021,lol-btc
215,1574524800,1.671e-07,1.514e-07,1.502e-07,1.68e-07,9353797.754534388,1.488656967651,2950,lol-btc
216,1574438400,1.69e-07,1.67e-07,1.55e-07,1.746e-07,15533113.8,2.55129662353,4626,lol-btc
217,1574352000,1.87e-07,1.68e-07,1.606e-07,1.96e-07,19776181.35,3.402738711182,4594,lol-btc
218,1574265600,1.97e-07,1.87e-07,1.82e-07,1.99e-07,8274117.26,1.593771913487,4726,lol-btc
219,1574179200,1.94e-07,1.97e-07,1.88e-07,2.04e-07,6109717.88,1.189840422562,2891,lol-btc
220,1574092800,2.06e-07,1.94e-07,1.895e-07,2.079e-07,14275020.88,2.822830059986,4933,lol-btc
221,1574006400,2.08e-07,2.06e-07,2.01e-07,2.151e-07,12873875.64,2.651719067142,5975,lol-btc
222,1573920000,2.05e-07,2.08e-07,2.02e-07,2.16e-07,14672022.08,3.058522323239,5939,lol-btc
223,1573833600,2.02e-07,2.04e-07,1.955e-07,2.08e-07,12186364.75,2.44964451749,5751,lol-btc
224,1573747200,2.07e-07,2.02e-07,2.004e-07,2.19e-07,26013791.68,5.488113389247,6019,lol-btc
225,1573660800,2.09e-07,2.07e-07,2.018e-07,2.119e-07,19032464.49,3.936561419341,5840,lol-btc
226,1573574400,2.06e-07,2.09e-07,2e-07,2.13e-07,14857434.814751703,3.056348401817,4939,lol-btc
227,1573488000,2.089e-07,2.07e-07,2.019e-07,2.12e-07,10835925.24,2.231920085337,1473,lol-btc
228,1573401600,2.18e-07,2.092e-07,2.032e-07,2.182e-07,10208423.51,2.144716622896,1965,lol-btc
229,1573315200,2.19e-07,2.176e-07,2.15e-07,2.228e-07,8357256.267272728,1.840986209177,4076,lol-btc
230,1573228800,2.13e-07,2.19e-07,2.109e-07,2.208e-07,7306554.33,1.573047418849,5702,lol-btc
231,1573142400,2.18e-07,2.13e-07,2.065e-07,2.2e-07,21195834.88,4.517991672785,5815,lol-btc
232,1573056000,2.218e-07,2.18e-07,2.14e-07,2.32e-07,13568967.4875743,3.003915079223,4249,lol-btc
233,1572969600,2.26e-07,2.21e-07,2.197e-07,2.297e-07,9909693.65,2.227371236449,3459,lol-btc
234,1572883200,2.386e-07,2.27e-07,2.169e-07,2.402e-07,24290757.57,5.458665577697,2562,lol-btc
235,1572796800,2.596e-07,2.39e-07,2.326e-07,2.6e-07,18916706.062282022,4.586402539446,2981,lol-btc
236,1572710400,2.41e-07,2.58e-07,2.269e-07,2.825e-07,78444780.72869085,20.203953930861,5290,lol-btc
237,1572624000,2.33e-07,2.4e-07,2.268e-07,2.5e-07,20813342.63101142,4.992868958049,5233,lol-btc
238,1572537600,2.219e-07,2.333e-07,2.147e-07,2.418e-07,21942002.93,4.999447026171,4281,lol-btc
239,1572451200,2.272e-07,2.211e-07,2.018e-07,2.358e-07,27742188.98478852,5.892254127279,1203,lol-btc
240,1572364800,2.388e-07,2.281e-07,2.209e-07,2.8e-07,78452293.52090992,19.819491083790872,5598,lol-btc
241,1572278400,2.23e-07,2.39e-07,2.11e-07,2.5e-07,55376607.29410527,12.727088680032042,6141,lol-btc
