,id,open,close,low,high,amount,vol,count,market_name
0,1593100800,9238.15,9283.76,9212.04,9295.0,1847.3736559364554,17120976.225229356,30157,btc-usdt
1,1593014400,9248.98,9238.14,9011.0,9341.8,41807.552618640024,385306662.3403236,596310,btc-usdt
2,1592928000,9691.59,9248.98,9200.0,9694.33,42807.9714680083,405093847.6251701,615540,btc-usdt
3,1592841600,9492.14,9691.59,9470.23,9785.0,39958.92387335296,384857275.3834545,615216,btc-usdt
4,1592755200,9373.75,9492.14,9278.19,9508.0,27792.77943576075,261599948.16600445,487805,btc-usdt
5,1592668800,9260.91,9373.74,9240.86,9419.1,16758.896397863995,156727885.87263653,359110,btc-usdt
6,1592582400,9382.85,9261.04,9172.22,9386.88,25791.976358155192,239912230.42556936,482338,btc-usdt
7,1592496000,9385.12,9382.85,9240.48,9439.0,37657.88581455963,352071075.15772235,585595,btc-usdt
8,1592409600,9400.16,9385.12,9241.0,9483.85,28652.249656927463,269591341.51421374,464211,btc-usdt
9,1592323200,9452.4,9400.15,9371.34,9563.99,28911.054840382265,273887510.74946827,465227,btc-usdt
10,1592236800,9297.63,9452.4,9282.28,9588.34,47677.654073384205,451717912.5740743,722424,btc-usdt
11,1592150400,9419.68,9297.84,8915.0,9430.88,51841.61412537652,475136788.16238624,832896,btc-usdt
12,1592064000,9437.44,9419.68,9315.0,9492.72,16573.463838126143,156090224.20478848,376658,btc-usdt
13,1591977600,9418.52,9437.43,9301.0,9487.8,18927.641756026595,178265954.91987064,427770,btc-usdt
14,1591891200,9522.35,9418.51,9101.0,9566.77,54062.98636161827,506447670.8512803,736765,btc-usdt
15,1591804800,9758.13,9522.35,9505.6,9980.94,57796.47157599601,565206283.7922157,759379,btc-usdt
16,1591718400,9718.01,9758.12,9682.62,9830.0,21799.35661342939,212606649.8169367,367967,btc-usdt
17,1591632000,9705.88,9718.0,9566.71,9865.0,29407.553061942606,285537521.48452115,434793,btc-usdt
18,1591545600,9500.0,9705.89,9457.36,9812.5,35932.596581727776,348828268.2351392,489648,btc-usdt
19,1591459200,9651.05,9500.0,9400.0,9722.47,25866.58702568853,247703110.30223334,420961,btc-usdt
20,1591372800,9710.8,9651.05,9537.01,9751.88,22799.198661012448,219949576.1211816,348890,btc-usdt
21,1591286400,9828.61,9710.79,9607.0,9880.0,36360.75404409787,354865796.34937096,548490,btc-usdt
22,1591200000,9558.54,9828.6,9463.55,9838.0,34648.49864255146,334075860.7744422,553363,btc-usdt
23,1591113600,9466.69,9559.03,9391.49,9644.39,37256.5620771341,354592764.68963784,539659,btc-usdt
24,1591027200,9545.71,9466.69,9300.0,10299.0,104583.30435650497,1032295410.2197051,1046270,btc-usdt
25,1590940800,9479.94,9545.71,9400.0,9620.0,22773.417595099014,216918229.76026475,315659,btc-usdt
26,1590854400,9538.88,9479.94,9402.14,9738.89,32141.7791223814,307907761.82772756,422534,btc-usdt
27,1590768000,9411.9,9538.77,9330.0,9600.0,30232.397548499088,286954068.6333281,389064,btc-usdt
28,1590681600,9501.16,9411.39,9333.33,9620.0,40097.6162118115,380177318.0337388,477377,btc-usdt
29,1590595200,9146.61,9501.16,9053.9,9510.0,44579.89057567918,413623939.52703375,478144,btc-usdt
30,1590508800,8726.98,9146.63,8700.0,9230.0,38293.13174458134,344466178.7424914,440041,btc-usdt
31,1590422400,8781.23,8726.99,8705.01,9011.77,32352.45112693802,287356966.5691521,396411,btc-usdt
32,1590336000,9055.0,8780.47,8649.0,9080.46,46543.67090321976,411100176.4246282,540211,btc-usdt
33,1590249600,9198.08,9055.35,9008.0,9297.99,26797.21405283808,245995602.64110407,346572,btc-usdt
34,1590163200,9221.13,9198.08,9081.1,9304.88,27058.97936534439,248992839.31192258,354043,btc-usdt
35,1590076800,9085.95,9221.0,8818.0,9221.0,46964.48063805366,425712144.8018908,526020,btc-usdt
36,1589990400,9414.96,9086.6,8951.22,9597.0,59731.29844372173,557828720.6224874,610125,btc-usdt
37,1589904000,9686.2,9414.99,9330.0,9840.0,41818.365881920625,404610864.4376155,482863,btc-usdt
38,1589817600,9668.44,9684.65,9471.41,9898.0,54006.11729290613,522787064.1687182,580981,btc-usdt
39,1589731200,9819.84,9669.02,9480.0,9949.0,53880.69200343072,524919875.40481734,564163,btc-usdt
40,1589644800,9378.08,9819.99,9266.19,9887.26,44472.57231668521,426680551.5087867,492929,btc-usdt
41,1589558400,9475.89,9378.08,9220.0,9587.63,40818.83352538373,384211885.512199,485602,btc-usdt
42,1589472000,9749.21,9474.81,9250.0,9877.0,64417.16850318206,617587023.5113308,697062,btc-usdt
43,1589385600,9138.18,9749.23,9050.01,9940.98,71124.9443026213,678284004.7532926,804303,btc-usdt
44,1589299200,8865.55,9138.15,8731.14,9175.0,38059.67834470137,340688762.8289699,492593,btc-usdt
45,1589212800,8880.0,8865.54,8206.05,8940.54,67563.92548608744,583220780.576735,762113,btc-usdt
46,1589126400,8650.42,8880.0,8260.0,9160.0,76061.00359505956,664706825.3273759,810314,btc-usdt
47,1589040000,9689.22,8650.42,8150.0,9793.74,111115.56040288018,978592439.5687894,941798,btc-usdt
48,1588953600,9939.29,9688.9,9521.13,9998.0,49912.719270458714,487327801.3885163,532977,btc-usdt
49,1588867200,9517.03,9939.29,9504.23,10060.04,94946.01523816663,936045224.8872176,845561,btc-usdt
50,1588780800,9272.96,9517.01,9032.0,9599.59,67973.28226193182,635698882.187257,599481,btc-usdt
51,1588694400,8844.51,9272.37,8820.51,9377.95,61134.471100538525,557695525.823357,550618,btc-usdt
52,1588608000,8845.68,8843.9,8742.01,9100.0,46351.696006587175,413458228.1302812,502671,btc-usdt
53,1588521600,8813.02,8845.67,8521.0,8955.0,44931.45330656182,392514264.02635115,524867,btc-usdt
54,1588435200,8937.97,8812.95,8720.0,9192.0,56361.68749525418,505467984.9441816,581892,btc-usdt
55,1588348800,8726.42,8938.08,8655.91,8965.0,31332.352259354047,276636848.8857797,352565,btc-usdt
56,1588262400,8777.58,8726.41,8402.7,9058.65,75772.14757255446,663434374.0958135,675017,btc-usdt
57,1588176000,8357.27,8777.43,8327.13,9456.0,148676.28448752803,1324898448.3192155,1313346,btc-usdt
58,1588089600,7716.89,8357.03,7702.0,8384.03,59891.23731176359,480797255.3035351,635831,btc-usdt
59,1588003200,7675.0,7716.91,7640.39,7778.0,28429.305811739545,219207602.72918674,330529,btc-usdt
60,1587916800,7545.61,7675.62,7534.6,7790.0,36713.0461130333,282024171.06470114,431314,btc-usdt
61,1587830400,7530.0,7545.64,7480.0,7700.0,29967.01833353358,227259722.7145848,357024,btc-usdt
62,1587744000,7504.58,7530.0,7439.58,7700.0,28182.80750862214,212704221.79459468,330797,btc-usdt
63,1587657600,7530.0,7503.88,7400.0,7609.75,42517.48747014111,319805568.6685317,411797,btc-usdt
64,1587571200,7112.43,7530.0,7024.0,7750.0,62199.99206070035,455078265.28480154,510098,btc-usdt
65,1587484800,6831.18,7112.3,6808.0,7121.66,33483.53672371692,232847232.84677717,333719,btc-usdt
66,1587398400,7070.39,6830.26,6750.22,7085.9,48350.884894604336,331536111.4884567,492487,btc-usdt
67,1587312000,7097.42,7070.4,6917.0,7213.34,31253.87833452689,221509542.717166,382167,btc-usdt
68,1587225600,7242.82,7097.16,7055.86,7294.12,24063.322828617587,172696765.52781263,337229,btc-usdt
69,1587139200,7038.58,7242.76,7015.0,7267.0,30353.8457725051,216304106.46302384,324409,btc-usdt
70,1587052800,7045.17,7038.93,6952.01,7190.0,40985.49006694986,289508766.18155015,415472,btc-usdt
71,1586966400,6704.72,7045.17,6480.0,7150.0,82697.98674239685,567140886.6163845,656244,btc-usdt
72,1586880000,6907.73,6704.17,6683.0,6980.0,44429.26838379188,303182930.17389935,370384,btc-usdt
73,1586793600,6765.39,6907.31,6728.65,6950.0,47379.307141216304,324506812.6259537,353570,btc-usdt
74,1586707200,7019.16,6766.05,6582.0,7179.0,67669.08499998154,460795151.31754774,602507,btc-usdt
75,1586620800,6830.45,7019.16,6761.47,7026.57,28671.216583801786,196882278.29745713,319046,btc-usdt
76,1586534400,6768.66,6830.44,6745.0,6946.39,34071.155817261424,234173159.55043158,328010,btc-usdt
77,1586448000,7283.24,6768.93,6744.05,7318.07,62361.1355344688,437614624.59748065,544578,btc-usdt
78,1586361600,7276.39,7283.44,7115.35,7389.86,44393.89657933573,323579152.35295403,432469,btc-usdt
79,1586275200,7318.51,7277.38,7080.8,7420.0,57497.32463483202,417838285.092907,510137,btc-usdt
80,1586188800,7144.12,7317.79,7073.33,7458.0,75748.03454728123,553586495.714021,586531,btc-usdt
81,1586102400,6784.64,7144.14,6677.0,7163.87,74336.02651896744,518642384.5438909,553420,btc-usdt
82,1586016000,6730.91,6784.61,6715.53,6993.0,35191.293305577245,239800742.37884223,349289,btc-usdt
83,1585929600,6712.37,6731.29,6606.0,6900.0,41722.188711047296,281151382.1682227,386438,btc-usdt
84,1585843200,6805.99,6712.2,6651.42,7225.0,104409.09414423023,719554989.7894117,743842,btc-usdt
85,1585756800,6229.63,6805.99,6150.0,6829.28,89710.27633485258,591501509.5882735,647495,btc-usdt
86,1585670400,6453.79,6230.03,6171.0,6494.95,42489.9374296133,268355811.41503927,351273,btc-usdt
87,1585584000,6344.22,6453.05,6306.69,6600.0,54129.70486365059,348731525.97810674,440456,btc-usdt
88,1585497600,6131.31,6344.56,5860.0,6438.16,61805.198311038905,380400061.7029522,476384,btc-usdt
89,1585411200,6213.01,6130.21,6024.58,6294.1,33342.38266319394,205505207.65657312,319640,btc-usdt
90,1585324800,6623.8,6213.02,6069.8,6696.0,54674.95084138012,344421108.0814679,406061,btc-usdt
91,1585238400,6617.1,6623.87,6572.14,6843.79,57624.052532498215,385681631.71612704,400729,btc-usdt
92,1585152000,6618.33,6617.51,6515.0,6778.23,57010.97957745925,378776351.7065512,413184,btc-usdt
93,1585065600,6587.57,6618.34,6454.45,6955.0,100958.20192680687,673304098.4916422,655749,btc-usdt
94,1584979200,6231.19,6587.57,6226.28,6831.96,110684.53855603973,726881184.0800391,714280,btc-usdt
95,1584892800,6075.73,6231.2,5686.0,6600.0,113649.77295642218,690871837.7644826,754804,btc-usdt
96,1584806400,6212.63,6077.22,5920.0,6450.0,74421.34959141562,460387383.56538105,612120,btc-usdt
97,1584720000,6611.3,6212.12,5661.0,6660.93,113050.94930848487,696496168.5477806,847634,btc-usdt
98,1584633600,5894.98,6611.0,5790.0,6912.43,162693.90910023084,1040295468.0369877,969025,btc-usdt
99,1584547200,5328.57,5894.95,5140.0,5919.0,119136.13825702245,659898407.2912499,690553,btc-usdt
100,1584460800,5360.98,5325.41,5010.0,5525.19,113138.22933356937,596564397.1047139,646741,btc-usdt
101,1584374400,5143.42,5360.01,4823.0,5440.0,128859.060374321,665542690.5992373,820772,btc-usdt
102,1584288000,5326.49,5142.54,4450.0,5939.53,198639.26422336968,996802444.7533988,962014,btc-usdt
103,1584201600,5310.69,5326.1,5068.0,5593.0,83851.75586246458,445484026.140475,450700,btc-usdt
104,1584115200,5211.17,5311.61,4825.0,5692.33,144983.98694786816,776125643.5327231,825663,btc-usdt
105,1584028800,6133.78,5208.74,3800.0,6230.0,348718.9362315642,1798048166.8440237,1758866,btc-usdt
106,1583942400,7781.59,6133.78,5555.55,7980.0,172203.7780899574,1143321583.0986314,1032910,btc-usdt
