,id,open,close,low,high,amount,vol,count,market_name
0,1593100800,0.000389,0.000384,0.000379,0.000389,37121907.7763,14158.6122804972,113,lol-usdt
1,1593014400,0.000384,0.00039,0.000375,0.000395,342315936.8671982,130936.8830654247,1069,lol-usdt
2,1592928000,0.000414,0.000386,0.000382,0.000414,612531914.4288143,243053.0024911108,1598,lol-usdt
3,1592841600,0.000416,0.000413,0.000401,0.000419,482309887.10938424,196666.1551151156,1641,lol-usdt
4,1592755200,0.000424,0.000416,0.000401,0.00045,913189223.5395118,386096.25110552367,3117,lol-usdt
5,1592668800,0.000404,0.000423,0.000379,0.000425,1372385440.278708,554242.6847726852,3260,lol-usdt
6,1592582400,0.000472,0.000404,0.000385,0.000525,2696101866.5987015,1183111.9280302657,7409,lol-usdt
7,1592496000,0.000382,0.000473,0.000367,0.000483,3498436822.6404815,1515392.1623449805,8720,lol-usdt
8,1592409600,0.000346,0.000379,0.000346,0.000384,1447484298.5763333,532634.7715822816,3490,lol-usdt
9,1592323200,0.000345,0.000346,0.000339,0.000349,202287284.01343706,69476.3355141027,921,lol-usdt
10,1592236800,0.000343,0.000347,0.00034,0.000353,250155975.03907707,86862.4445932917,752,lol-usdt
11,1592150400,0.000364,0.000343,0.000329,0.000365,358446861.2322107,123495.7467943086,1363,lol-usdt
12,1592064000,0.000356,0.000364,0.000346,0.000364,206329159.0435273,72737.0303495443,1418,lol-usdt
13,1591977600,0.000343,0.000356,0.000341,0.000364,317712009.878168,112615.3565649105,1795,lol-usdt
14,1591891200,0.000347,0.000343,0.000323,0.000348,320964400.4945716,107218.74422026979,1650,lol-usdt
15,1591804800,0.000364,0.000347,0.000346,0.000365,279095215.10483724,99354.4334568461,1118,lol-usdt
16,1591718400,0.000369,0.000366,0.000355,0.00039,593587865.7378604,220370.64746200832,1555,lol-usdt
17,1591632000,0.000343,0.00037,0.000337,0.00037,381979311.4430663,133366.7784795213,825,lol-usdt
18,1591545600,0.000339,0.000344,0.000337,0.000348,232614807.70539683,79953.7362612089,578,lol-usdt
19,1591459200,0.000346,0.000339,0.000336,0.000349,258653584.7909923,88161.7273877497,605,lol-usdt
20,1591372800,0.000347,0.000348,0.00034,0.00035,247669789.42885014,85173.5778405477,400,lol-usdt
21,1591286400,0.000351,0.000348,0.000334,0.000355,263549475.25229746,91269.2052262679,662,lol-usdt
22,1591200000,0.000347,0.000348,0.000344,0.000356,144995932.17426205,50737.9559284722,798,lol-usdt
23,1591113600,0.000339,0.000346,0.000339,0.000353,236254408.31579953,81850.61546154392,950,lol-usdt
24,1591027200,0.000352,0.00034,0.000333,0.000377,583665180.6884571,208515.1220696276,1797,lol-usdt
25,1590940800,0.000362,0.000351,0.000351,0.000371,189742921.3602,68022.2603186722,733,lol-usdt
26,1590854400,0.00037,0.000362,0.000355,0.000379,455324795.30963844,166182.2658959864,1527,lol-usdt
27,1590768000,0.00036,0.00037,0.000353,0.000395,1240479157.1424491,468025.2357313302,3670,lol-usdt
28,1590681600,0.000348,0.00036,0.00034,0.00036,277652218.4030024,96598.1708069145,884,lol-usdt
29,1590595200,0.000341,0.000348,0.000333,0.000349,225788422.6168506,76810.812913594,1118,lol-usdt
30,1590508800,0.000332,0.000341,0.00033,0.000342,163750189.91874823,55089.8413663884,647,lol-usdt
31,1590422400,0.000334,0.000334,0.000326,0.000344,302755379.7379544,101390.297013836,1935,lol-usdt
32,1590336000,0.000344,0.000333,0.000325,0.000344,247964437.88975608,82134.4581045253,1209,lol-usdt
33,1590249600,0.000343,0.000344,0.000337,0.000349,237314381.51836866,81726.471635884,1044,lol-usdt
34,1590163200,0.000338,0.000343,0.000326,0.000347,267920260.79177776,90682.54250620867,1171,lol-usdt
