,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1559347200000,0.00000125,0.00000336,0.00000110,0.00000282,17063105529.00000000,1559433599999,46040.77585513,465577,8319857723.00000000,22514.87850421,0,ONEBTC
1,1559433600000,0.00000281,0.00000282,0.00000225,0.00000242,2540555883.00000000,1559519999999,6295.60272988,114922,1182588954.00000000,2936.11079836,0,ONEBTC
2,1559520000000,0.00000242,0.00000278,0.00000233,0.00000261,2726054462.00000000,1559606399999,6904.59396598,121295,1323310281.00000000,3359.15853245,0,ONEBTC
3,1559606400000,0.00000262,0.00000332,0.00000254,0.00000306,3982059768.00000000,1559692799999,11855.22202082,167008,1943321345.00000000,5791.38549648,0,ONEBTC
4,1559692800000,0.00000305,0.00000398,0.00000286,0.00000365,4903522408.00000000,1559779199999,16989.91888356,185240,2435151672.00000000,8451.99176008,0,ONEBTC
5,1559779200000,0.00000364,0.00000396,0.00000315,0.00000339,3061505197.00000000,1559865599999,11070.17990997,131991,1459444359.00000000,5296.43289983,0,ONEBTC
6,1559865600000,0.00000339,0.00000357,0.00000306,0.00000325,1422733435.00000000,1559951999999,4679.33010340,65520,711870829.00000000,2344.42398761,0,ONEBTC
7,1559952000000,0.00000325,0.00000339,0.00000316,0.00000331,738068269.00000000,1560038399999,2419.70305780,42946,367975950.00000000,1208.78973179,0,ONEBTC
8,1560038400000,0.00000331,0.00000354,0.00000312,0.00000318,1102881568.00000000,1560124799999,3678.09045947,62717,488619459.00000000,1637.37443670,0,ONEBTC
9,1560124800000,0.00000318,0.00000326,0.00000306,0.00000321,663263749.00000000,1560211199999,2106.01657519,33517,315039416.00000000,1002.21960791,0,ONEBTC
10,1560211200000,0.00000321,0.00000322,0.00000281,0.00000285,909063383.00000000,1560297599999,2742.95423416,44728,414139898.00000000,1252.42502882,0,ONEBTC
11,1560297600000,0.00000285,0.00000292,0.00000269,0.00000274,743319462.00000000,1560383999999,2079.54042386,38351,365785410.00000000,1024.69582510,0,ONEBTC
12,1560384000000,0.00000274,0.00000307,0.00000264,0.00000272,1055607193.00000000,1560470399999,3006.88819391,57742,492371775.00000000,1408.94223800,0,ONEBTC
13,1560470400000,0.00000272,0.00000282,0.00000233,0.00000236,693351318.00000000,1560556799999,1769.43795931,38474,294746508.00000000,754.89968799,0,ONEBTC
14,1560556800000,0.00000237,0.00000259,0.00000236,0.00000245,483771088.00000000,1560643199999,1196.31043091,23174,217473564.00000000,539.49621427,0,ONEBTC
15,1560643200000,0.00000246,0.00000246,0.00000221,0.00000241,480402424.00000000,1560729599999,1110.69995821,22257,230782841.00000000,533.97711791,0,ONEBTC
16,1560729600000,0.00000241,0.00000246,0.00000214,0.00000219,446695757.00000000,1560815999999,1041.44907737,21956,189812630.00000000,444.82608129,0,ONEBTC
17,1560816000000,0.00000220,0.00000265,0.00000219,0.00000253,809744199.00000000,1560902399999,1982.64523490,37393,416903757.00000000,1021.22304278,0,ONEBTC
18,1560902400000,0.00000253,0.00000273,0.00000244,0.00000249,936228446.00000000,1560988799999,2430.73005573,44804,451193848.00000000,1175.00812712,0,ONEBTC
19,1560988800000,0.00000249,0.00000262,0.00000226,0.00000234,710682228.00000000,1561075199999,1714.24985834,33325,319812733.00000000,774.86095158,0,ONEBTC
20,1561075200000,0.00000233,0.00000238,0.00000200,0.00000201,562886484.00000000,1561161599999,1244.47047988,26647,230263252.00000000,513.09232873,0,ONEBTC
21,1561161600000,0.00000201,0.00000212,0.00000182,0.00000199,879713222.00000000,1561247999999,1730.85703148,31837,405297204.00000000,799.16321116,0,ONEBTC
22,1561248000000,0.00000199,0.00000209,0.00000183,0.00000194,512205776.00000000,1561334399999,1009.83247558,18922,240344398.00000000,475.30383470,0,ONEBTC
23,1561334400000,0.00000193,0.00000205,0.00000185,0.00000187,335853745.00000000,1561420799999,648.88026077,14544,151819197.00000000,294.40630986,0,ONEBTC
24,1561420800000,0.00000188,0.00000190,0.00000162,0.00000163,579472945.00000000,1561507199999,1012.45726670,19594,241708341.00000000,423.61396788,0,ONEBTC
25,1561507200000,0.00000163,0.00000165,0.00000120,0.00000141,1025758204.00000000,1561593599999,1463.50307648,31885,463133872.00000000,662.04497910,0,ONEBTC
26,1561593600000,0.00000140,0.00000185,0.00000128,0.00000161,1523711981.00000000,1561679999999,2484.30758948,43643,756831554.00000000,1234.10738411,0,ONEBTC
27,1561680000000,0.00000161,0.00000176,0.00000147,0.00000150,941745257.00000000,1561766399999,1510.74219416,26897,461827992.00000000,744.67697650,0,ONEBTC
28,1561766400000,0.00000150,0.00000184,0.00000149,0.00000170,1478428269.00000000,1561852799999,2477.57544485,35787,751420266.00000000,1262.65768970,0,ONEBTC
29,1561852800000,0.00000170,0.00000196,0.00000166,0.00000177,1052374061.00000000,1561939199999,1926.09587099,32648,516847474.00000000,949.66149934,0,ONEBTC
30,1561939200000,0.00000177,0.00000186,0.00000172,0.00000182,469311255.00000000,1562025599999,843.56252366,15539,218895111.00000000,394.99224750,0,ONEBTC
31,1562025600000,0.00000182,0.00000189,0.00000157,0.00000162,544449586.00000000,1562111999999,937.29221261,17027,235393105.00000000,407.60922715,0,ONEBTC
32,1562112000000,0.00000162,0.00000164,0.00000142,0.00000143,535562893.00000000,1562198399999,828.96019914,14638,238978689.00000000,371.16461694,0,ONEBTC
33,1562198400000,0.00000143,0.00000144,0.00000128,0.00000140,600083307.00000000,1562284799999,819.17442266,15331,282169297.00000000,386.94645496,0,ONEBTC
34,1562284800000,0.00000141,0.00000153,0.00000134,0.00000142,499800883.00000000,1562371199999,712.61068189,15451,252109505.00000000,359.45391860,0,ONEBTC
35,1562371200000,0.00000142,0.00000142,0.00000133,0.00000138,204928711.00000000,1562457599999,279.55341310,6736,98377159.00000000,134.69676580,0,ONEBTC
36,1562457600000,0.00000137,0.00000145,0.00000135,0.00000140,226413580.00000000,1562543999999,317.86102694,8081,113802611.00000000,160.34641318,0,ONEBTC
37,1562544000000,0.00000140,0.00000143,0.00000114,0.00000118,340521090.00000000,1562630399999,433.38176490,10897,132238880.00000000,168.80963088,0,ONEBTC
38,1562630400000,0.00000118,0.00000122,0.00000110,0.00000112,370957776.00000000,1562716799999,428.53636235,9990,176685816.00000000,204.41038107,0,ONEBTC
39,1562716800000,0.00000112,0.00000123,0.00000099,0.00000116,618776823.00000000,1562803199999,681.93452460,16263,295742317.00000000,328.72535816,0,ONEBTC
40,1562803200000,0.00000116,0.00000127,0.00000102,0.00000106,375050795.00000000,1562889599999,429.30859097,12779,182554030.00000000,209.16205661,0,ONEBTC
41,1562889600000,0.00000107,0.00000125,0.00000103,0.00000118,460346047.00000000,1562975999999,531.48645448,14865,221930296.00000000,257.23424257,0,ONEBTC
42,1562976000000,0.00000117,0.00000142,0.00000117,0.00000139,730170246.00000000,1563062399999,968.54666359,29849,375299651.00000000,498.63393254,0,ONEBTC
43,1563062400000,0.00000140,0.00000150,0.00000123,0.00000126,491851599.00000000,1563148799999,663.59128664,17275,210641683.00000000,285.91712228,0,ONEBTC
44,1563148800000,0.00000127,0.00000133,0.00000117,0.00000124,351807733.00000000,1563235199999,439.53124950,13037,156654980.00000000,196.71841888,0,ONEBTC
