,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1575504000000,0.00500000,0.01250000,0.00500000,0.00956480,1355498815.00000000,1575590399999,14332639.90103040,52214,663218436.00000000,7070434.08959680,0,TROYUSDT
1,1575590400000,0.00956480,0.01077000,0.00902300,0.00919900,465809207.00000000,1575676799999,4558666.48890870,27741,219684253.00000000,2160244.26415990,0,TROYUSDT
2,1575676800000,0.00919890,0.00948700,0.00802320,0.00814800,213799288.00000000,1575763199999,1856111.07879340,7689,102355696.00000000,890100.40567430,0,TROYUSDT
3,1575763200000,0.00814810,0.00929200,0.00761000,0.00834970,338736904.00000000,1575849599999,2908033.77787500,12920,159317260.00000000,1369232.67316530,0,TROYUSDT
4,1575849600000,0.00833850,0.00889000,0.00780250,0.00794310,119212833.00000000,1575935999999,992206.67128890,5844,50137724.00000000,419173.39103590,0,TROYUSDT
5,1575936000000,0.00786020,0.00791430,0.00700000,0.00720640,154962587.00000000,1576022399999,1168019.78315970,7425,66158820.00000000,500085.39121450,0,TROYUSDT
6,1576022400000,0.00714510,0.00827530,0.00714490,0.00808000,124184867.00000000,1576108799999,970360.57882080,5426,63440354.00000000,495698.22444840,0,TROYUSDT
7,1576108800000,0.00807240,0.00813040,0.00717020,0.00720290,78803444.00000000,1576195199999,582931.35694580,3817,29713891.00000000,219834.74148990,0,TROYUSDT
8,1576195200000,0.00723180,0.00743470,0.00710000,0.00728890,37737070.00000000,1576281599999,274492.58202700,1872,15431418.00000000,112555.30962490,0,TROYUSDT
9,1576281600000,0.00726080,0.00747770,0.00681000,0.00693770,51259489.00000000,1576367999999,364560.71058790,3207,26876225.00000000,191152.50921470,0,TROYUSDT
10,1576368000000,0.00693260,0.00776290,0.00681060,0.00747940,79497827.00000000,1576454399999,588802.99026790,3630,40033260.00000000,296412.98315120,0,TROYUSDT
11,1576454400000,0.00744100,0.00797700,0.00697010,0.00710270,104235205.00000000,1576540799999,789729.49680510,4231,44747576.00000000,340180.07843870,0,TROYUSDT
12,1576540800000,0.00708070,0.00718790,0.00650050,0.00663740,52985874.00000000,1576627199999,361389.94991870,4370,27828174.00000000,189787.92318830,0,TROYUSDT
13,1576627200000,0.00663740,0.00720000,0.00625020,0.00700060,53605278.00000000,1576713599999,361709.19845760,5682,33639816.00000000,227632.99898920,0,TROYUSDT
