,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1571961600000,0.00006216,0.00019000,0.00006216,0.00014930,67233829.00000000,1572047999999,8434.86364734,197190,30286509.00000000,3805.81508078,0,KAVABTC
1,1572048000000,0.00014999,0.00015656,0.00010200,0.00010558,22588854.00000000,1572134399999,2700.47784290,72102,10973268.00000000,1311.95576338,0,KAVABTC
2,1572134400000,0.00010527,0.00010682,0.00008101,0.00008484,11029964.00000000,1572220799999,988.82512916,41627,5015995.00000000,449.29108375,0,KAVABTC
3,1572220800000,0.00008484,0.00011492,0.00007451,0.00009886,17770632.00000000,1572307199999,1752.91841136,71105,8675481.00000000,859.09831587,0,KAVABTC
4,1572307200000,0.00009887,0.00010277,0.00008811,0.00009244,8410887.00000000,1572393599999,808.60569162,56132,4108865.00000000,396.39953607,0,KAVABTC
5,1572393600000,0.00009235,0.00009731,0.00008860,0.00009347,2633947.00000000,1572479999999,242.32584898,15781,1174488.00000000,108.36933253,0,KAVABTC
6,1572480000000,0.00009349,0.00009350,0.00008572,0.00008750,1714370.00000000,1572566399999,152.14012396,11115,658155.00000000,58.46936470,0,KAVABTC
7,1572566400000,0.00008750,0.00009468,0.00008582,0.00009031,2392623.00000000,1572652799999,217.41933970,12330,1081280.00000000,98.34322867,0,KAVABTC
8,1572652800000,0.00009017,0.00010699,0.00008888,0.00010205,5756909.00000000,1572739199999,567.72306623,29097,2847568.00000000,281.30060644,0,KAVABTC
9,1572739200000,0.00010226,0.00013919,0.00010154,0.00012692,15059828.00000000,1572825599999,1853.27053056,97762,7398580.00000000,908.33084402,0,KAVABTC
10,1572825600000,0.00012731,0.00015182,0.00011802,0.00012350,16392417.00000000,1572911999999,2139.28062867,84603,8119245.00000000,1070.93526618,0,KAVABTC
11,1572912000000,0.00012310,0.00012600,0.00010964,0.00011337,6435009.00000000,1572998399999,746.93814027,44526,2947656.00000000,342.98542624,0,KAVABTC
12,1572998400000,0.00011336,0.00011932,0.00010200,0.00010343,3643884.00000000,1573084799999,399.93770438,28309,1461900.00000000,160.94474270,0,KAVABTC
13,1573084800000,0.00010337,0.00011941,0.00010229,0.00011500,3839172.00000000,1573171199999,424.42978734,25796,1911887.00000000,211.28753153,0,KAVABTC
14,1573171200000,0.00011481,0.00013414,0.00011080,0.00012020,9086548.00000000,1573257599999,1130.70446327,60191,4326695.00000000,538.47052035,0,KAVABTC
15,1573257600000,0.00012020,0.00013286,0.00011550,0.00012898,5776679.00000000,1573343999999,716.15578043,37529,2725856.00000000,339.10021726,0,KAVABTC
16,1573344000000,0.00012869,0.00013866,0.00012264,0.00012700,6788968.00000000,1573430399999,896.94345812,42709,3361117.00000000,444.76402211,0,KAVABTC
17,1573430400000,0.00012702,0.00013400,0.00012450,0.00013279,3009118.00000000,1573516799999,393.27861833,19443,1379562.00000000,180.81887303,0,KAVABTC
