,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1564617600000,0.00041230,0.00094800,0.00039130,0.00044310,50614143593.00000000,1564703999999,22576271.48813220,67752,19893410340.00000000,8864726.75799160,0,WINUSDT
1,1564704000000,0.00044610,0.00044960,0.00037020,0.00039580,15637700233.00000000,1564790399999,6360491.56603040,19445,6248139819.00000000,2536278.84609160,0,WINUSDT
2,1564790400000,0.00039590,0.00040040,0.00035560,0.00036430,11831071402.00000000,1564876799999,4418399.91421670,17546,7989462837.00000000,2982631.76722130,0,WINUSDT
3,1564876800000,0.00036430,0.00042400,0.00036300,0.00037070,43106359845.00000000,1564963199999,16496207.70649430,30742,34224935140.00000000,13082143.14514520,0,WINUSDT
4,1564963200000,0.00037090,0.00038590,0.00036100,0.00036810,59469736330.00000000,1565049599999,21940446.05569850,21513,53537423794.00000000,19749337.76238730,0,WINUSDT
5,1565049600000,0.00036820,0.00037840,0.00035170,0.00036570,61844288168.00000000,1565135999999,22740384.54921480,27129,54289982532.00000000,19967011.67161400,0,WINUSDT
6,1565136000000,0.00036590,0.00037280,0.00035820,0.00036350,53696340847.00000000,1565222399999,19596836.94993200,21161,48738577948.00000000,17788152.08001460,0,WINUSDT
7,1565222400000,0.00036330,0.00037590,0.00034410,0.00036040,39779792990.00000000,1565308799999,14431310.54901580,21803,32840399621.00000000,11920405.60239880,0,WINUSDT
8,1565308800000,0.00036010,0.00036870,0.00029420,0.00030050,17760899136.00000000,1565395199999,6192862.21648580,12969,12254673349.00000000,4328930.74032350,0,WINUSDT
9,1565395200000,0.00030050,0.00034400,0.00028200,0.00031830,13060786134.00000000,1565481599999,3997945.39263040,14312,9144843443.00000000,2797178.38188220,0,WINUSDT
10,1565481600000,0.00031830,0.00033090,0.00029710,0.00030480,13048567593.00000000,1565567999999,4032027.45807030,12755,9834363010.00000000,3040380.54332480,0,WINUSDT
11,1565568000000,0.00030440,0.00043470,0.00030310,0.00037990,39531562774.00000000,1565654399999,15011906.42891010,47265,23622300537.00000000,8917726.71587210,0,WINUSDT
12,1565654400000,0.00037970,0.00039700,0.00033900,0.00035220,22174537188.00000000,1565740799999,8103530.82158260,22904,13592509920.00000000,4976426.52628620,0,WINUSDT
13,1565740800000,0.00035260,0.00038880,0.00031000,0.00031510,16976957853.00000000,1565827199999,5977574.15735390,19603,8907356100.00000000,3178554.14181680,0,WINUSDT
14,1565827200000,0.00031640,0.00033480,0.00030820,0.00032090,5800631779.00000000,1565913599999,1857143.40923390,6156,3126450656.00000000,1003385.72777150,0,WINUSDT
15,1565913600000,0.00032090,0.00034970,0.00032090,0.00033790,8293988973.00000000,1565999999999,2786310.98938130,11666,4700237861.00000000,1579895.42008440,0,WINUSDT
16,1566000000000,0.00033790,0.00034260,0.00032550,0.00033280,4301932088.00000000,1566086399999,1439856.22780470,6952,2653748302.00000000,888478.12036670,0,WINUSDT
17,1566086400000,0.00033270,0.00036000,0.00033160,0.00034130,4905046885.00000000,1566172799999,1675704.53244170,7090,3311875607.00000000,1130583.54818660,0,WINUSDT
18,1566172800000,0.00034140,0.00035200,0.00033190,0.00034050,4900277221.00000000,1566259199999,1679635.18438250,6779,2943452338.00000000,1009955.71666140,0,WINUSDT
19,1566259200000,0.00034040,0.00034170,0.00031950,0.00032400,5760596979.00000000,1566345599999,1893951.47652110,7670,3370077221.00000000,1110193.83759290,0,WINUSDT
20,1566345600000,0.00032380,0.00032690,0.00029750,0.00031500,5198775298.00000000,1566431999999,1608173.44236960,7888,3159633869.00000000,977890.11585390,0,WINUSDT
21,1566432000000,0.00031430,0.00032220,0.00030710,0.00032000,4472831368.00000000,1566518399999,1404203.65891030,6300,3154647859.00000000,990173.77193790,0,WINUSDT
22,1566518400000,0.00031920,0.00033090,0.00031380,0.00032180,3765992298.00000000,1566604799999,1213657.89577830,5857,2581602257.00000000,832406.78960340,0,WINUSDT
23,1566604800000,0.00032180,0.00033290,0.00031400,0.00032110,4090287384.00000000,1566691199999,1315903.23205440,6667,3018645943.00000000,971614.10349780,0,WINUSDT
24,1566691200000,0.00032020,0.00032750,0.00030920,0.00031490,3129802772.00000000,1566777599999,998327.22737360,5304,2318076791.00000000,740202.65369160,0,WINUSDT
