,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1564617600000,0.00000005,0.00000009,0.00000004,0.00000005,24013218861.00000000,1564703999999,1238.84263705,15907,11433967991.00000000,598.38662999,0,WINBTC
1,1564704000000,0.00000004,0.00000005,0.00000003,0.00000003,6328753178.00000000,1564790399999,254.44840740,4722,1953935072.00000000,80.77332565,0,WINBTC
2,1564790400000,0.00000004,0.00000004,0.00000003,0.00000004,771504695.00000000,1564876799999,29.58395232,1227,643881147.00000000,25.75524588,0,WINBTC
3,1564876800000,0.00000003,0.00000004,0.00000003,0.00000004,718735783.00000000,1564963199999,27.45502696,1006,589295347.00000000,23.57181388,0,WINBTC
4,1564963200000,0.00000004,0.00000004,0.00000003,0.00000004,1133636879.00000000,1565049599999,36.49145340,917,248234703.00000000,9.92938812,0,WINBTC
5,1565049600000,0.00000004,0.00000004,0.00000003,0.00000004,649369551.00000000,1565135999999,21.86331091,809,238222438.00000000,9.52889752,0,WINBTC
6,1565136000000,0.00000004,0.00000004,0.00000003,0.00000003,570816358.00000000,1565222399999,20.32777520,672,320328446.00000000,12.81313784,0,WINBTC
7,1565222400000,0.00000003,0.00000004,0.00000003,0.00000003,1262733613.00000000,1565308799999,39.22062381,774,133861542.00000000,5.35446168,0,WINBTC
8,1565308800000,0.00000003,0.00000004,0.00000002,0.00000002,4583571547.00000000,1565395199999,137.09010149,3350,1442316796.00000000,43.67712046,0,WINBTC
9,1565395200000,0.00000002,0.00000003,0.00000002,0.00000003,1057291315.00000000,1565481599999,31.15190209,753,1000607579.00000000,30.01822737,0,WINBTC
10,1565481600000,0.00000002,0.00000003,0.00000002,0.00000003,463056464.00000000,1565567999999,13.27352575,698,401239647.00000000,12.03718941,0,WINBTC
11,1565568000000,0.00000002,0.00000004,0.00000002,0.00000003,4610650586.00000000,1565654399999,152.67487483,2166,4407664574.00000000,146.66456254,0,WINBTC
12,1565654400000,0.00000004,0.00000004,0.00000003,0.00000004,813724487.00000000,1565740799999,28.25333168,955,384159707.00000000,15.36638828,0,WINBTC
13,1565740800000,0.00000004,0.00000004,0.00000003,0.00000003,433845257.00000000,1565827199999,15.22950722,588,221414951.00000000,8.85659804,0,WINBTC
14,1565827200000,0.00000003,0.00000004,0.00000003,0.00000004,233738722.00000000,1565913599999,7.79781031,326,78564865.00000000,3.14259460,0,WINBTC
15,1565913600000,0.00000003,0.00000004,0.00000003,0.00000003,321845695.00000000,1565999999999,10.94500566,394,128963481.00000000,5.15853924,0,WINBTC
16,1566000000000,0.00000003,0.00000004,0.00000003,0.00000004,150199669.00000000,1566086399999,5.27717415,355,77118408.00000000,3.08473632,0,WINBTC
17,1566086400000,0.00000004,0.00000004,0.00000003,0.00000003,196691166.00000000,1566172799999,6.49104604,417,59031106.00000000,2.36124424,0,WINBTC
18,1566172800000,0.00000004,0.00000004,0.00000003,0.00000003,197665897.00000000,1566259199999,6.34928141,336,41930450.00000000,1.67721800,0,WINBTC
19,1566259200000,0.00000004,0.00000004,0.00000003,0.00000003,2500141971.00000000,1566345599999,76.38503921,1414,138078008.00000000,5.52312032,0,WINBTC
20,1566345600000,0.00000003,0.00000004,0.00000003,0.00000003,688238465.00000000,1566431999999,20.84995035,1003,20279640.00000000,0.81118560,0,WINBTC
21,1566432000000,0.00000003,0.00000004,0.00000003,0.00000003,123447158.00000000,1566518399999,3.93771106,282,23429632.00000000,0.93718528,0,WINBTC
22,1566518400000,0.00000004,0.00000004,0.00000003,0.00000003,172274927.00000000,1566604799999,5.67441183,233,50616402.00000000,2.02465608,0,WINBTC
