,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1587600000000,0.00097900,0.00575900,0.00097900,0.00356900,94096938.00000000,1587686399999,389583.62802400,23530,38663503.00000000,162430.21993900,0,CTSIBNB
1,1587686400000,0.00358200,0.00395400,0.00316900,0.00326100,10456683.00000000,1587772799999,37137.17376300,4328,4216927.00000000,15155.25246900,0,CTSIBNB
2,1587772800000,0.00327800,0.00348700,0.00315500,0.00319800,2925458.00000000,1587859199999,9610.30551900,1526,1472952.00000000,4837.98331200,0,CTSIBNB
3,1587859200000,0.00320000,0.00334800,0.00276600,0.00282300,5002499.00000000,1587945599999,14956.87895300,1570,1425074.00000000,4347.47972500,0,CTSIBNB
4,1587945600000,0.00282200,0.00283300,0.00238600,0.00256500,6450274.00000000,1588031999999,16770.21452500,2046,1843644.00000000,4770.88690000,0,CTSIBNB
5,1588032000000,0.00253300,0.00305500,0.00238700,0.00253300,5386352.00000000,1588118399999,14619.13593300,1773,2300548.00000000,6245.27440500,0,CTSIBNB
6,1588118400000,0.00250200,0.00267400,0.00235800,0.00239000,2746296.00000000,1588204799999,6846.19403100,1056,1071840.00000000,2681.26201200,0,CTSIBNB
7,1588204800000,0.00239100,0.00261000,0.00226100,0.00234300,2682698.00000000,1588291199999,6374.64249000,1262,931754.00000000,2242.98691000,0,CTSIBNB
8,1588291200000,0.00232300,0.00238200,0.00212300,0.00225300,1144874.00000000,1588377599999,2577.86990200,606,488461.00000000,1100.67106400,0,CTSIBNB
9,1588377600000,0.00225900,0.00228600,0.00208900,0.00213500,1156954.00000000,1588463999999,2510.01427700,548,392517.00000000,855.58362400,0,CTSIBNB
10,1588464000000,0.00213500,0.00220300,0.00200000,0.00220000,1596438.00000000,1588550399999,3351.50537800,638,905544.00000000,1905.54104200,0,CTSIBNB
11,1588550400000,0.00217000,0.00243000,0.00200000,0.00221500,4114603.00000000,1588636799999,9296.77737800,1510,2220352.00000000,5063.47642500,0,CTSIBNB
