,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1568764800000,0.00023185,0.00023185,0.00006155,0.00006278,15018350.00000000,1568851199999,1030.74887383,41208,5325084.00000000,360.51753891,0,BANDBTC
1,1568851200000,0.00006278,0.00006389,0.00005710,0.00005880,5438189.00000000,1568937599999,325.84528310,20778,2581630.00000000,154.86562098,0,BANDBTC
2,1568937600000,0.00005880,0.00008798,0.00005777,0.00006675,19212377.00000000,1569023999999,1356.24450825,45039,10022145.00000000,712.67819333,0,BANDBTC
3,1569024000000,0.00006684,0.00008500,0.00006670,0.00008140,10965584.00000000,1569110399999,858.72902203,47471,5342418.00000000,418.86065955,0,BANDBTC
4,1569110400000,0.00008125,0.00009360,0.00007041,0.00007195,10013754.00000000,1569196799999,829.45671463,51632,4356481.00000000,362.78960549,0,BANDBTC
5,1569196800000,0.00007195,0.00007567,0.00006402,0.00006506,3962401.00000000,1569283199999,271.40313121,19299,1532777.00000000,105.38748610,0,BANDBTC
6,1569283200000,0.00006491,0.00006980,0.00005525,0.00005715,3246100.00000000,1569369599999,204.76569370,14870,1052697.00000000,66.58572474,0,BANDBTC
7,1569369600000,0.00005772,0.00005950,0.00005283,0.00005510,1695416.00000000,1569455999999,93.77970383,7688,664452.00000000,36.92424503,0,BANDBTC
8,1569456000000,0.00005502,0.00006826,0.00005400,0.00006347,6210450.00000000,1569542399999,384.10430480,25840,2769586.00000000,171.16461453,0,BANDBTC
9,1569542400000,0.00006344,0.00006636,0.00006111,0.00006300,2286772.00000000,1569628799999,145.45789435,12373,1016528.00000000,64.83602361,0,BANDBTC
10,1569628800000,0.00006300,0.00006530,0.00006150,0.00006412,1058755.00000000,1569715199999,67.32307140,5754,441226.00000000,28.14540586,0,BANDBTC
11,1569715200000,0.00006421,0.00006564,0.00006123,0.00006165,1307051.00000000,1569801599999,82.01522559,5810,572762.00000000,36.02503657,0,BANDBTC
12,1569801600000,0.00006170,0.00006995,0.00006134,0.00006155,5940365.00000000,1569887999999,386.96998493,20214,2782018.00000000,181.55484075,0,BANDBTC
13,1569888000000,0.00006156,0.00006290,0.00005835,0.00005872,2066806.00000000,1569974399999,125.27966767,6951,859628.00000000,52.20516517,0,BANDBTC
14,1569974400000,0.00005872,0.00005905,0.00005641,0.00005705,1055186.00000000,1570060799999,60.53677108,4648,411339.00000000,23.63272220,0,BANDBTC
15,1570060800000,0.00005704,0.00006130,0.00005698,0.00005836,963950.00000000,1570147199999,56.94339066,5190,433845.00000000,25.66522404,0,BANDBTC
16,1570147200000,0.00005834,0.00005915,0.00005802,0.00005824,387355.00000000,1570233599999,22.62272010,1716,97688.00000000,5.72346546,0,BANDBTC
17,1570233600000,0.00005824,0.00005915,0.00005781,0.00005781,378637.00000000,1570319999999,22.12816864,1692,139020.00000000,8.14814029,0,BANDBTC
18,1570320000000,0.00005782,0.00005809,0.00005423,0.00005465,642494.00000000,1570406399999,36.06066223,3405,169912.00000000,9.53578605,0,BANDBTC
19,1570406400000,0.00005465,0.00005640,0.00005207,0.00005364,1086695.00000000,1570492799999,58.34796164,5049,443176.00000000,23.83888006,0,BANDBTC
20,1570492800000,0.00005364,0.00005800,0.00005260,0.00005511,1137723.00000000,1570579199999,62.38146341,4434,500530.00000000,27.63628214,0,BANDBTC
21,1570579200000,0.00005510,0.00005964,0.00005381,0.00005463,2204334.00000000,1570665599999,124.63671941,7440,940776.00000000,53.55963291,0,BANDBTC
22,1570665600000,0.00005459,0.00005700,0.00005040,0.00005154,1023636.00000000,1570751999999,54.07071825,5487,373134.00000000,19.76189679,0,BANDBTC
23,1570752000000,0.00005151,0.00005379,0.00004983,0.00005301,1049820.00000000,1570838399999,53.83646223,4100,363868.00000000,18.76556442,0,BANDBTC
24,1570838400000,0.00005301,0.00005457,0.00005094,0.00005154,1239081.00000000,1570924799999,65.51798075,5086,577806.00000000,30.57162520,0,BANDBTC
25,1570924800000,0.00005165,0.00005273,0.00005006,0.00005154,1032357.00000000,1571011199999,52.61956867,4108,447554.00000000,22.85935529,0,BANDBTC
26,1571011200000,0.00005154,0.00005534,0.00005065,0.00005124,1849905.00000000,1571097599999,97.03690120,6743,895219.00000000,47.02899734,0,BANDBTC
27,1571097600000,0.00005123,0.00005275,0.00005025,0.00005045,2130554.00000000,1571183999999,109.80738658,4671,1316206.00000000,68.06885126,0,BANDBTC
28,1571184000000,0.00005045,0.00005230,0.00004640,0.00004707,4028160.00000000,1571270399999,201.06650199,9028,2681349.00000000,134.80898160,0,BANDBTC
29,1571270400000,0.00004707,0.00004897,0.00004632,0.00004836,1729227.00000000,1571356799999,82.39112259,5039,973537.00000000,46.48154256,0,BANDBTC
30,1571356800000,0.00004848,0.00004872,0.00004566,0.00004586,720543.00000000,1571443199999,33.49039329,2248,415000.00000000,19.27371858,0,BANDBTC
31,1571443200000,0.00004587,0.00004607,0.00004228,0.00004246,1018667.00000000,1571529599999,44.43021217,4233,536824.00000000,23.30484036,0,BANDBTC
32,1571529600000,0.00004270,0.00004279,0.00004001,0.00004075,1477387.00000000,1571615999999,61.36252033,4696,690091.00000000,28.69908604,0,BANDBTC
33,1571616000000,0.00004059,0.00004398,0.00004039,0.00004085,2039799.00000000,1571702399999,85.05621768,5497,1077542.00000000,44.84124711,0,BANDBTC
34,1571702400000,0.00004088,0.00004727,0.00004082,0.00004544,4230038.00000000,1571788799999,188.20303274,14153,2035670.00000000,90.65423526,0,BANDBTC
35,1571788800000,0.00004544,0.00004544,0.00004001,0.00004078,2581531.00000000,1571875199999,108.01271923,8011,1209610.00000000,50.67684296,0,BANDBTC
36,1571875200000,0.00004078,0.00004247,0.00003927,0.00004153,2391404.00000000,1571961599999,97.25354456,6680,1239009.00000000,50.59727140,0,BANDBTC
37,1571961600000,0.00004154,0.00004240,0.00003500,0.00003760,3276344.00000000,1572047999999,128.86139441,8901,1396224.00000000,55.08923449,0,BANDBTC
38,1572048000000,0.00003751,0.00003792,0.00002932,0.00003133,2024912.00000000,1572134399999,64.56750723,5968,1034066.00000000,32.83365476,0,BANDBTC
39,1572134400000,0.00003140,0.00003347,0.00002876,0.00003259,2372241.00000000,1572220799999,74.46967156,8599,1010494.00000000,31.86210132,0,BANDBTC
40,1572220800000,0.00003259,0.00003900,0.00003002,0.00003738,5506042.00000000,1572307199999,192.67357668,17390,2768504.00000000,97.65898792,0,BANDBTC
41,1572307200000,0.00003722,0.00003794,0.00003270,0.00003339,2520215.00000000,1572393599999,87.76586777,10070,1016217.00000000,35.51096672,0,BANDBTC
42,1572393600000,0.00003337,0.00003450,0.00003233,0.00003259,1132292.00000000,1572479999999,37.38662737,4260,474159.00000000,15.68960995,0,BANDBTC
43,1572480000000,0.00003265,0.00003700,0.00003241,0.00003454,2464392.00000000,1572566399999,84.58887962,8114,1056741.00000000,36.34821862,0,BANDBTC
44,1572566400000,0.00003445,0.00003540,0.00003253,0.00003362,1390197.00000000,1572652799999,46.67399280,5525,655912.00000000,22.05255145,0,BANDBTC
45,1572652800000,0.00003362,0.00003439,0.00003283,0.00003327,611891.00000000,1572739199999,20.44854413,2438,228280.00000000,7.64629670,0,BANDBTC
46,1572739200000,0.00003327,0.00003790,0.00003260,0.00003612,3377664.00000000,1572825599999,120.97170363,10775,1602342.00000000,57.56410475,0,BANDBTC
47,1572825600000,0.00003610,0.00003887,0.00003523,0.00003571,2364258.00000000,1572911999999,87.67345517,10019,1085551.00000000,40.44603030,0,BANDBTC
48,1572912000000,0.00003571,0.00004154,0.00003519,0.00003918,2980758.00000000,1572998399999,116.51956676,11139,1349608.00000000,52.81757010,0,BANDBTC
49,1572998400000,0.00003925,0.00004250,0.00003694,0.00003739,2635498.00000000,1573084799999,105.01915791,9543,1161128.00000000,46.63212009,0,BANDBTC
50,1573084800000,0.00003734,0.00004000,0.00003580,0.00003823,1511868.00000000,1573171199999,57.03044116,7326,682751.00000000,25.88296983,0,BANDBTC
51,1573171200000,0.00003823,0.00004120,0.00003563,0.00003948,2129544.00000000,1573257599999,81.60863652,7316,953571.00000000,36.60917654,0,BANDBTC
52,1573257600000,0.00003939,0.00004108,0.00003825,0.00003880,2228775.00000000,1573343999999,87.81432254,7107,1308626.00000000,51.66642455,0,BANDBTC
53,1573344000000,0.00003880,0.00004183,0.00003758,0.00003866,1684763.00000000,1573430399999,67.09492114,7063,717292.00000000,28.64867081,0,BANDBTC
54,1573430400000,0.00003866,0.00004090,0.00003799,0.00003870,1037254.00000000,1573516799999,40.53587603,5671,446245.00000000,17.50662187,0,BANDBTC
55,1573516800000,0.00003862,0.00003943,0.00003771,0.00003789,1417681.00000000,1573603199999,54.78443953,3419,664452.00000000,25.70774580,0,BANDBTC
56,1573603200000,0.00003789,0.00003922,0.00003741,0.00003837,895496.00000000,1573689599999,34.18239101,3796,488619.00000000,18.73890800,0,BANDBTC
57,1573689600000,0.00003836,0.00003872,0.00003741,0.00003742,393471.00000000,1573775999999,14.88730863,1674,187307.00000000,7.09810794,0,BANDBTC
58,1573776000000,0.00003741,0.00003750,0.00003600,0.00003638,805481.00000000,1573862399999,29.62134863,3107,375119.00000000,13.79046844,0,BANDBTC
59,1573862400000,0.00003635,0.00003741,0.00003630,0.00003699,467826.00000000,1573948799999,17.21970401,1817,215544.00000000,7.94018086,0,BANDBTC
60,1573948800000,0.00003695,0.00003832,0.00003640,0.00003799,473447.00000000,1574035199999,17.68059209,2252,258349.00000000,9.66856457,0,BANDBTC
61,1574035200000,0.00003797,0.00003915,0.00003684,0.00003694,933043.00000000,1574121599999,35.65834689,3720,462114.00000000,17.78142861,0,BANDBTC
62,1574121600000,0.00003696,0.00003899,0.00003639,0.00003675,608180.00000000,1574207999999,22.63578292,3119,236717.00000000,8.84967810,0,BANDBTC
