,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1571961600000,0.46000000,1.64400000,0.46000000,1.29830000,31814627.92000000,1572047999999,32599922.09115600,82735,13957744.33000000,14474236.96194500,0,KAVAUSDT
1,1572048000000,1.29660000,1.36120000,0.93550000,0.97620000,12400051.14000000,1572134399999,13861795.10276000,33022,5095521.98000000,5700287.52598500,0,KAVAUSDT
2,1572134400000,0.97500000,0.99960000,0.77110000,0.80680000,7005026.47000000,1572220799999,5936316.31679400,18554,2578772.34000000,2195893.77045200,0,KAVAUSDT
3,1572220800000,0.81270000,1.07490000,0.73350000,0.90790000,9038951.45000000,1572307199999,8313171.95331100,25993,4213247.17000000,3889978.58109100,0,KAVAUSDT
4,1572307200000,0.91050000,0.96560000,0.83140000,0.86940000,4917546.31000000,1572393599999,4422899.05322300,15098,2043642.80000000,1844618.69132200,0,KAVAUSDT
5,1572393600000,0.86800000,0.90360000,0.80010000,0.85650000,2281113.86000000,1572479999999,1930461.95757400,7407,994968.09000000,842158.60974500,0,KAVAUSDT
6,1572480000000,0.85300000,0.85650000,0.77550000,0.79990000,1238606.17000000,1572566399999,1005089.84769600,5318,442714.50000000,360038.25008400,0,KAVAUSDT
7,1572566400000,0.79980000,0.86150000,0.76990000,0.83240000,1976372.17000000,1572652799999,1635811.77430400,7863,900496.92000000,746314.11591900,0,KAVAUSDT
8,1572652800000,0.83240000,0.99300000,0.82200000,0.95010000,4037814.98000000,1572739199999,3685320.32724300,14907,2180880.89000000,1991911.99024500,0,KAVAUSDT
9,1572739200000,0.95010000,1.27520000,0.94200000,1.17060000,10514830.74000000,1572825599999,11758640.48860700,33178,5292861.85000000,5880599.83329000,0,KAVAUSDT
10,1572825600000,1.17060000,1.38800000,1.07840000,1.15800000,7974245.29000000,1572911999999,9473889.56544600,29379,3535796.55000000,4215216.32554600,0,KAVAUSDT
11,1572912000000,1.15570000,1.18000000,1.02510000,1.05040000,4385750.16000000,1572998399999,4766421.08843600,18167,1939021.99000000,2108744.57298800,0,KAVAUSDT
