,open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore,market_name
0,1548892800000,0.00000009,0.00000018,0.00000006,0.00000014,-26126474260.09551616,1548979199999,23334.03981968,78736,89210894496.00000000,13317.18081524,0,BTTBTC
1,1548979200000,0.00000014,0.00000015,0.00000013,0.00000013,17079860721.00000000,1549065599999,2383.43369368,15870,9956891997.00000000,1404.84758271,0,BTTBTC
2,1549065600000,0.00000013,0.00000014,0.00000012,0.00000013,7603857753.00000000,1549151999999,963.91288090,7417,1487180976.00000000,196.28103726,0,BTTBTC
3,1549152000000,0.00000012,0.00000018,0.00000012,0.00000018,44501330977.00000000,1549238399999,6892.14314957,26908,27929748579.00000000,4341.44834684,0,BTTBTC
4,1549238400000,0.00000018,0.00000028,0.00000017,0.00000025,-92034996716.09551616,1549324799999,20513.43281979,75796,58153548595.00000000,12990.67929850,0,BTTBTC
5,1549324800000,0.00000025,0.00000037,0.00000025,0.00000030,-58719260254.09551616,1549411199999,39257.39323442,128583,71421262236.00000000,22588.61197058,0,BTTBTC
6,1549411200000,0.00000030,0.00000031,0.00000025,0.00000029,51881902509.00000000,1549497599999,14477.23484049,48209,28278513535.00000000,8013.40073005,0,BTTBTC
7,1549497600000,0.00000029,0.00000030,0.00000026,0.00000028,22042315676.00000000,1549583999999,6117.96098475,22697,11363506297.00000000,3181.84145941,0,BTTBTC
8,1549584000000,0.00000028,0.00000028,0.00000021,0.00000024,39656577283.00000000,1549670399999,9414.56734051,34610,16986268864.00000000,4039.33011395,0,BTTBTC
9,1549670400000,0.00000024,0.00000026,0.00000022,0.00000023,12388879496.00000000,1549756799999,2922.21073576,14202,6491400128.00000000,1557.04428444,0,BTTBTC
10,1549756800000,0.00000022,0.00000026,0.00000020,0.00000024,31666788151.00000000,1549843199999,7207.88781679,28965,15871999928.00000000,3661.56834601,0,BTTBTC
11,1549843200000,0.00000023,0.00000026,0.00000022,0.00000023,30054613015.00000000,1549929599999,7052.51394420,23146,18279001575.00000000,4313.55848004,0,BTTBTC
12,1549929600000,0.00000024,0.00000032,0.00000024,0.00000029,67915312431.00000000,1550015999999,19285.62670295,61841,41447215444.00000000,11771.66031390,0,BTTBTC
13,1550016000000,0.00000029,0.00000030,0.00000026,0.00000028,35053947070.00000000,1550102399999,9815.22534644,32910,15894401424.00000000,4489.13890683,0,BTTBTC
14,1550102400000,0.00000028,0.00000029,0.00000025,0.00000026,15810727744.00000000,1550188799999,4214.27755803,17899,6420754654.00000000,1729.95818610,0,BTTBTC
15,1550188800000,0.00000025,0.00000028,0.00000025,0.00000026,13984363364.00000000,1550275199999,3673.41889109,15578,6323302679.00000000,1666.79201503,0,BTTBTC
16,1550275200000,0.00000026,0.00000026,0.00000023,0.00000024,13328281422.00000000,1550361599999,3280.60808911,14764,5555537052.00000000,1384.50613562,0,BTTBTC
17,1550361600000,0.00000025,0.00000026,0.00000023,0.00000024,10715874836.00000000,1550447999999,2565.30593138,13292,4393564801.00000000,1076.88965965,0,BTTBTC
18,1550448000000,0.00000025,0.00000026,0.00000023,0.00000024,13965321357.00000000,1550534399999,3422.75725212,17388,5546486063.00000000,1371.11638959,0,BTTBTC
19,1550534400000,0.00000024,0.00000028,0.00000023,0.00000025,34250396162.00000000,1550620799999,8624.57080104,27623,16395418503.00000000,4204.47953597,0,BTTBTC
