,time,open,high,low,close,vol,market_name
56,1560729600000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
57,1560816000000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
58,1560902400000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
59,1560988800000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
60,1561075200000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
61,1561161600000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
62,1561248000000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
63,1561334400000,0.10081000,0.10081000,0.10081000,0.10081000,0.00000000,FOR_BIX
64,1561420800000,0.10002000,0.10002000,0.10002000,0.10002000,9598.31590000,FOR_BIX
65,1561507200000,0.10002000,0.10002000,0.10002000,0.10002000,0.00000000,FOR_BIX
66,1561593600000,0.10002100,0.10002100,0.09669800,0.09998400,16103.95330000,FOR_BIX
67,1561680000000,0.09998400,0.09998400,0.09998400,0.09998400,0.00000000,FOR_BIX
68,1561766400000,0.09000100,0.09000200,0.06000000,0.06000000,925537.78480000,FOR_BIX
69,1561852800000,0.06000000,0.06000000,0.06000000,0.06000000,0.00000000,FOR_BIX
70,1561939200000,0.10500000,0.10500000,0.10500000,0.10500000,617.64410000,FOR_BIX
71,1562025600000,0.10240000,0.10409900,0.10240000,0.10409900,27908.71720000,FOR_BIX
72,1562112000000,0.10409900,0.10409900,0.10400000,0.10400000,8875.13480000,FOR_BIX
73,1562198400000,0.10400000,0.10400000,0.10400000,0.10400000,0.00000000,FOR_BIX
74,1562284800000,0.10400000,0.10400000,0.10400000,0.10400000,0.00000000,FOR_BIX
75,1562371200000,0.10400000,0.10400000,0.10400000,0.10400000,0.00000000,FOR_BIX
76,1562457600000,0.10401400,0.13998900,0.10400000,0.13998900,6903.33320000,FOR_BIX
77,1562544000000,0.13982200,0.13982200,0.13982200,0.13982200,185.43700000,FOR_BIX
78,1562630400000,0.13985400,0.14982400,0.13985400,0.14982400,318522.38280000,FOR_BIX
79,1562716800000,0.14982300,0.14982400,0.08057500,0.08057500,25340.96970000,FOR_BIX
80,1562803200000,0.14982300,0.14982300,0.14982200,0.14982300,721.75100000,FOR_BIX
81,1562889600000,0.14982300,0.14982300,0.14982300,0.14982300,0.00000000,FOR_BIX
82,1562976000000,0.14982300,0.14982300,0.14982300,0.14982300,0.00000000,FOR_BIX
83,1563062400000,0.08150000,0.08150000,0.08150000,0.08150000,1276.41230000,FOR_BIX
84,1563148800000,0.08150000,0.08150000,0.08150000,0.08150000,0.00000000,FOR_BIX
85,1563235200000,0.14968700,0.14968700,0.14968700,0.14968700,20.10280000,FOR_BIX
86,1563321600000,0.14972900,0.14980000,0.14972900,0.14980000,14054.54370000,FOR_BIX
87,1563408000000,0.14980000,0.14980000,0.14980000,0.14980000,0.00000000,FOR_BIX
88,1563494400000,0.14980000,0.14980000,0.14980000,0.14980000,0.00000000,FOR_BIX
89,1563580800000,0.14980000,0.14980000,0.14980000,0.14980000,0.00000000,FOR_BIX
90,1563667200000,0.14980000,0.14980000,0.14980000,0.14980000,0.00000000,FOR_BIX
91,1563753600000,0.14980000,0.14980000,0.14980000,0.14980000,0.00000000,FOR_BIX
92,1563840000000,0.14980000,0.14980000,0.14980000,0.14980000,0.00000000,FOR_BIX
93,1563926400000,0.08363600,0.08363600,0.08363600,0.08363600,9287.09830000,FOR_BIX
94,1564012800000,0.08363600,0.08363600,0.08363600,0.08363600,0.00000000,FOR_BIX
95,1564099200000,0.08130000,0.08130000,0.08067600,0.08067600,4343.87610000,FOR_BIX
96,1564185600000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
97,1564272000000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
98,1564358400000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
99,1564444800000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
100,1564531200000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
101,1564617600000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
102,1564704000000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
103,1564790400000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
104,1564876800000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
105,1564963200000,0.08067600,0.08067600,0.08067600,0.08067600,8400.00000000,FOR_BIX
106,1565049600000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
107,1565136000000,0.08067600,0.08067600,0.08067600,0.08067600,0.00000000,FOR_BIX
108,1565222400000,0.05000300,0.05000300,0.05000300,0.05000300,7596.76880000,FOR_BIX
109,1565308800000,0.05000300,0.05000300,0.05000300,0.05000300,0.00000000,FOR_BIX
110,1565395200000,0.05000300,0.05000300,0.05000300,0.05000300,0.00000000,FOR_BIX
111,1565481600000,0.05000300,0.05000300,0.05000300,0.05000300,0.00000000,FOR_BIX
112,1565568000000,0.05000300,0.05000300,0.05000300,0.05000300,0.00000000,FOR_BIX
113,1565654400000,0.11000000,0.11000000,0.11000000,0.11000000,29447.08590000,FOR_BIX
114,1565740800000,0.12000000,0.12000000,0.12000000,0.12000000,472.30170000,FOR_BIX
115,1565827200000,0.12000000,0.12000000,0.12000000,0.12000000,518.43690000,FOR_BIX
116,1565913600000,0.12000000,0.12000000,0.12000000,0.12000000,0.00000000,FOR_BIX
117,1566000000000,0.12000000,0.12000000,0.12000000,0.12000000,0.00000000,FOR_BIX
118,1566086400000,0.12000000,0.12000000,0.12000000,0.12000000,225.04110000,FOR_BIX
119,1566172800000,0.12000000,0.12000000,0.12000000,0.12000000,0.00000000,FOR_BIX
120,1566259200000,0.13099000,0.13186600,0.13099000,0.13186600,98137.74490000,FOR_BIX
121,1566345600000,0.14919900,0.14982400,0.14919900,0.14982400,897789.46320000,FOR_BIX
122,1566432000000,0.14982300,0.14982300,0.14982300,0.14982300,53.78760000,FOR_BIX
123,1566518400000,0.14982300,0.14982300,0.14982300,0.14982300,0.00000000,FOR_BIX
124,1566604800000,0.14982300,0.14982400,0.14982300,0.14982400,491525.71390000,FOR_BIX
125,1566691200000,0.15880400,0.15900000,0.15880400,0.15900000,66092.86410000,FOR_BIX
126,1566777600000,0.15900000,0.15900000,0.15900000,0.15900000,0.00000000,FOR_BIX
127,1566864000000,0.15800000,0.16980000,0.15800000,0.16980000,91366.97960000,FOR_BIX
128,1566950400000,0.16980000,0.18200000,0.16980000,0.18000000,26945.70560000,FOR_BIX
129,1567036800000,0.18000000,0.18000000,0.18000000,0.18000000,107.52140000,FOR_BIX
130,1567123200000,0.18000000,0.18000000,0.18000000,0.18000000,53.84140000,FOR_BIX
131,1567209600000,0.18980600,0.19999000,0.18980600,0.19999000,83139.26330000,FOR_BIX
132,1567296000000,0.21800000,0.27700000,0.21800000,0.21821800,18076.30290000,FOR_BIX
133,1567382400000,0.21821800,0.21821800,0.21821800,0.21821800,0.00000000,FOR_BIX
134,1567468800000,0.21821800,0.21821800,0.21821800,0.21821800,69.73250000,FOR_BIX
135,1567555200000,0.15801000,0.15801000,0.15800000,0.15800000,42463.90560000,FOR_BIX
136,1567641600000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
137,1567728000000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
138,1567814400000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
139,1567900800000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
140,1567987200000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
141,1568073600000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
142,1568160000000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
143,1568246400000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
144,1568332800000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
145,1568419200000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
146,1568505600000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
147,1568592000000,0.15800000,0.15800000,0.15800000,0.15800000,0.00000000,FOR_BIX
148,1568678400000,0.15811100,0.15811100,0.15811100,0.15811100,25.29860000,FOR_BIX
149,1568764800000,0.11123100,0.11123100,0.11123100,0.11123100,2838.96970000,FOR_BIX
150,1568851200000,0.11900000,0.11900000,0.11900000,0.11900000,5991.35000000,FOR_BIX
151,1568937600000,0.11900000,0.11900000,0.11900000,0.11900000,0.00000000,FOR_BIX
152,1569024000000,0.11124000,0.11124000,0.11124000,0.11124000,371.83020000,FOR_BIX
153,1569110400000,0.11124000,0.11124000,0.11124000,0.11124000,0.00000000,FOR_BIX
154,1569196800000,0.11124000,0.11124000,0.11124000,0.11124000,0.00000000,FOR_BIX
155,1569283200000,0.15812200,0.15912200,0.15811800,0.15912200,72665.17590000,FOR_BIX
156,1569369600000,0.15912200,0.15912200,0.15912200,0.15912200,253.78380000,FOR_BIX
157,1569456000000,0.15912200,0.15912200,0.15912200,0.15912200,0.00000000,FOR_BIX
158,1569542400000,0.15912200,0.15912200,0.15912200,0.15912200,0.00000000,FOR_BIX
159,1569628800000,0.25888200,0.25888200,0.11127000,0.11127000,448.00000000,FOR_BIX
160,1569715200000,0.11127000,0.11127000,0.11127000,0.11127000,0.00000000,FOR_BIX
161,1569801600000,0.11127000,0.11127000,0.11127000,0.11127000,0.00000000,FOR_BIX
162,1569888000000,0.11127000,0.11127000,0.11127000,0.11127000,0.00000000,FOR_BIX
163,1569974400000,0.21888200,0.21888200,0.21888200,0.21888200,162.82460000,FOR_BIX
164,1570060800000,0.20000000,0.20000000,0.20000000,0.20000000,2353.62430000,FOR_BIX
165,1570147200000,0.20000000,0.20000000,0.20000000,0.20000000,165.85650000,FOR_BIX
166,1570233600000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
167,1570320000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
168,1570406400000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
169,1570492800000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
170,1570579200000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
171,1570665600000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
172,1570752000000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
173,1570838400000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
174,1570924800000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
175,1571011200000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
176,1571097600000,0.20000000,0.20000000,0.20000000,0.20000000,0.00000000,FOR_BIX
177,1571184000000,0.14031000,0.14031000,0.14031000,0.14031000,62.05050000,FOR_BIX
178,1571270400000,0.14031000,0.14031000,0.14031000,0.14031000,0.00000000,FOR_BIX
179,1571356800000,0.14031000,0.14031000,0.14031000,0.14031000,0.00000000,FOR_BIX
180,1571443200000,0.14031000,0.14031000,0.14031000,0.14031000,0.00000000,FOR_BIX
181,1571529600000,0.14031000,0.14031000,0.14031000,0.14031000,0.00000000,FOR_BIX
182,1571616000000,0.14031000,0.14031000,0.14031000,0.14031000,0.00000000,FOR_BIX
183,1571702400000,0.14031000,0.14031000,0.14031000,0.14031000,0.00000000,FOR_BIX
184,1571788800000,0.24588800,0.24588800,0.24588800,0.24588800,61.58160000,FOR_BIX
185,1571875200000,0.24588800,0.24588800,0.24588800,0.24588800,36.45380000,FOR_BIX
186,1571961600000,0.24588800,0.24588800,0.24588800,0.24588800,81.96190000,FOR_BIX
187,1572048000000,0.24588800,0.24588800,0.24588800,0.24588800,0.00000000,FOR_BIX
188,1572134400000,0.24588800,0.24588800,0.24588800,0.24588800,0.00000000,FOR_BIX
189,1572220800000,0.24588800,0.24588800,0.24588800,0.24588800,0.00000000,FOR_BIX
190,1572307200000,0.24588800,0.24588800,0.24588800,0.24588800,0.00000000,FOR_BIX
191,1572393600000,0.24588800,0.26888200,0.24588800,0.25999900,58101.97570000,FOR_BIX
192,1572480000000,0.25999900,0.25999900,0.14031000,0.14031000,551.25320000,FOR_BIX
193,1572566400000,0.25999900,0.25999900,0.25999900,0.25999900,500.08000000,FOR_BIX
194,1572652800000,0.25999900,0.25999900,0.25999900,0.25999900,153.45000000,FOR_BIX
195,1572739200000,0.25999900,0.25999900,0.25999900,0.25999900,0.00000000,FOR_BIX
196,1572825600000,0.25999900,0.25999900,0.25999900,0.25999900,0.00000000,FOR_BIX
197,1572912000000,0.25999900,0.27700000,0.25999900,0.27700000,49466.52510000,FOR_BIX
198,1572998400000,0.27700000,0.27700000,0.27700000,0.27700000,0.00000000,FOR_BIX
199,1573084800000,0.32180000,0.32180000,0.32180000,0.32180000,2301.67390000,FOR_BIX
200,1573171200000,0.32180000,0.32180000,0.32180000,0.32180000,0.00000000,FOR_BIX
201,1573257600000,0.32180000,0.32180000,0.32180000,0.32180000,0.00000000,FOR_BIX
202,1573344000000,0.16710000,0.16710000,0.16710000,0.16710000,100.00000000,FOR_BIX
203,1573430400000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
204,1573516800000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
205,1573603200000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
206,1573689600000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
207,1573776000000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
208,1573862400000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
209,1573948800000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
210,1574035200000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
211,1574121600000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
212,1574208000000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
213,1574294400000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
214,1574380800000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
215,1574467200000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
216,1574553600000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
217,1574640000000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
218,1574726400000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
219,1574812800000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
220,1574899200000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
221,1574985600000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
222,1575072000000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
223,1575158400000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
224,1575244800000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
225,1575331200000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
226,1575417600000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
227,1575504000000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
228,1575590400000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
229,1575676800000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
230,1575763200000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
231,1575849600000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
232,1575936000000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
233,1576022400000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
234,1576108800000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
235,1576195200000,0.16710000,0.16710000,0.16710000,0.16710000,0.00000000,FOR_BIX
236,1576281600000,0.16700000,0.16700000,0.16700000,0.16700000,13319.15090000,FOR_BIX
237,1576368000000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
238,1576454400000,0.16700000,0.16700000,0.16700000,0.16700000,0.02050000,FOR_BIX
239,1576540800000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
240,1576627200000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
241,1576713600000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
242,1576800000000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
243,1576886400000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
244,1576972800000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
245,1577059200000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
246,1577145600000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
247,1577232000000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
248,1577318400000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
249,1577404800000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
250,1577491200000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
251,1577577600000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
252,1577664000000,0.16700000,0.16700000,0.16700000,0.16700000,0.00000000,FOR_BIX
253,1577750400000,0.11130000,0.11130000,0.11130000,0.11130000,2960.74240000,FOR_BIX
254,1577836800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
255,1577923200000,0.11130000,0.11130000,0.11130000,0.11130000,6023.98350000,FOR_BIX
256,1578009600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
257,1578096000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
258,1578182400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
259,1578268800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
260,1578355200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
261,1578441600000,0.11130000,0.11130000,0.11130000,0.11130000,64.35910000,FOR_BIX
262,1578528000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
263,1578614400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
264,1578700800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
265,1578787200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
266,1578873600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
267,1578960000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
268,1579046400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
269,1579132800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
270,1579219200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
271,1579305600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
272,1579392000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
273,1579478400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
274,1579564800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
275,1579651200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
276,1579737600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
277,1579824000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
278,1579910400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
279,1579996800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
280,1580083200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
281,1580169600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
282,1580256000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
283,1580342400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
284,1580428800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
285,1580515200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
286,1580601600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
287,1580688000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
288,1580774400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
289,1580860800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
290,1580947200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
291,1581033600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
292,1581120000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
293,1581206400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
294,1581292800000,0.11130000,0.11130000,0.11130000,0.11130000,70.37150000,FOR_BIX
295,1581379200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
296,1581465600000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
297,1581552000000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
298,1581638400000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
299,1581724800000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
300,1581811200000,0.11130000,0.11130000,0.11130000,0.11130000,0.00000000,FOR_BIX
