,timestamp,open,high,low,close,volume,market_name
0,2018-05-13T00:00:00Z,1.9e-06,1.9e-06,1.9e-06,1.9e-06,1198.8011988,COI-BTC
1,2018-05-14T00:00:00Z,5e-07,1.42e-06,5e-07,1.42e-06,116.57000999,COI-BTC
2,2018-05-15T00:00:00Z,2e-08,2e-08,1e-08,1e-08,2000.0,COI-BTC
3,2018-05-16T00:00:00Z,1.35e-06,1.35e-06,1.3e-06,1.3e-06,52.37762238,COI-BTC
4,2018-05-23T00:00:00Z,3e-08,3e-07,3e-08,3e-07,12863.12620179,COI-BTC
5,2018-05-24T00:00:00Z,4e-08,1.1e-07,4e-08,4e-08,92751.00305095,COI-BTC
6,2018-05-25T00:00:00Z,7e-08,1e-07,7e-08,1e-07,1460.67166034,COI-BTC
7,2018-05-27T00:00:00Z,7e-08,7e-08,5e-08,5e-08,3073.92607392,COI-BTC
8,2018-05-28T00:00:00Z,5e-08,5e-08,4e-08,5e-08,8870.02997003,COI-BTC
9,2018-05-29T00:00:00Z,5e-08,8.4e-07,4e-08,7.5e-07,59687.09865433,COI-BTC
10,2018-05-30T00:00:00Z,5e-08,1.8e-07,3e-08,5e-08,31703.52218981,COI-BTC
11,2018-05-31T00:00:00Z,4e-08,6e-08,2e-08,2e-08,33373.77722278,COI-BTC
12,2018-06-02T00:00:00Z,2e-08,2e-08,2e-08,2e-08,49848.953,COI-BTC
13,2018-06-03T00:00:00Z,3e-08,3e-08,3e-08,3e-08,33326.0,COI-BTC
14,2018-06-04T00:00:00Z,4e-08,7e-08,3e-08,6e-08,1029342.16461839,COI-BTC
15,2018-06-05T00:00:00Z,6e-08,6e-08,4e-08,4e-08,4375.317,COI-BTC
16,2018-06-07T00:00:00Z,7e-08,7e-08,7e-08,7e-08,1.42657343,COI-BTC
17,2018-06-08T00:00:00Z,4e-08,6e-08,4e-08,4e-08,50030.97502498,COI-BTC
18,2018-06-11T00:00:00Z,5e-08,5e-08,5e-08,5e-08,4262.73726274,COI-BTC
19,2018-06-13T00:00:00Z,4e-08,1.5e-07,4e-08,1.5e-07,92040.97702298,COI-BTC
20,2018-06-19T00:00:00Z,1.4e-07,1.4e-07,1.4e-07,1.4e-07,9.99000999,COI-BTC
21,2018-06-20T00:00:00Z,4e-08,4e-08,4e-08,4e-08,76204.0,COI-BTC
22,2018-06-22T00:00:00Z,4e-08,4e-08,3e-08,3e-08,24.975,COI-BTC
23,2018-06-29T00:00:00Z,8e-08,1e-07,8e-08,1e-07,89.97302697,COI-BTC
24,2018-06-30T00:00:00Z,8e-08,8e-08,3e-08,3e-08,195952.937,COI-BTC
25,2018-07-01T00:00:00Z,1e-07,1e-07,1e-07,1e-07,1000.0,COI-BTC
26,2018-07-02T00:00:00Z,5e-08,5e-08,4e-08,4e-08,3009.75,COI-BTC
27,2018-07-03T00:00:00Z,6e-08,6e-08,6e-08,6e-08,804.52847153,COI-BTC
28,2018-07-06T00:00:00Z,5e-08,5e-08,1e-08,2e-08,754078.35633467,COI-BTC
29,2018-07-07T00:00:00Z,2e-08,2e-08,2e-08,2e-08,12767.23276723,COI-BTC
30,2018-07-08T00:00:00Z,2e-08,2e-08,2e-08,2e-08,14642.85714286,COI-BTC
31,2018-07-09T00:00:00Z,2e-08,2e-08,2e-08,2e-08,1755.24475524,COI-BTC
32,2018-07-10T00:00:00Z,2e-08,2e-08,1e-08,1e-08,270834.665,COI-BTC
33,2018-07-11T00:00:00Z,2e-08,2e-08,2e-08,2e-08,1000.984,COI-BTC
34,2018-07-14T00:00:00Z,3e-08,3e-08,3e-08,3e-08,1001.66533467,COI-BTC
35,2018-07-15T00:00:00Z,3e-08,3e-08,3e-08,3e-08,7.65934066,COI-BTC
36,2018-07-16T00:00:00Z,2e-08,2e-08,2e-08,2e-08,0.993,COI-BTC
37,2018-07-17T00:00:00Z,3e-08,3e-08,3e-08,3e-08,3023.97602398,COI-BTC
38,2018-07-19T00:00:00Z,3e-08,3e-08,3e-08,3e-08,300.36563437,COI-BTC
39,2018-07-27T00:00:00Z,2e-08,2e-08,1e-08,1e-08,548910.999,COI-BTC
40,2018-07-28T00:00:00Z,2e-08,2e-08,2e-08,2e-08,1058.94005994,COI-BTC
41,2018-07-29T00:00:00Z,1e-08,1e-08,1e-08,1e-08,119623.116,COI-BTC
42,2018-07-31T00:00:00Z,1e-08,1e-08,1e-08,1e-08,12767.232,COI-BTC
43,2018-08-02T00:00:00Z,2e-08,2e-08,2e-08,2e-08,16985.014985,COI-BTC
44,2018-08-05T00:00:00Z,2e-08,2e-08,1e-08,1e-08,4999.000999,COI-BTC
45,2018-08-07T00:00:00Z,2e-08,2e-08,2e-08,2e-08,135683.31668331,COI-BTC
46,2018-08-08T00:00:00Z,1e-08,2e-08,1e-08,2e-08,540639.3662997,COI-BTC
47,2018-08-09T00:00:00Z,2e-08,2e-08,2e-08,2e-08,144.35564436,COI-BTC
