,timestamp,open,high,low,close,volume,market_name
0,2019-10-15T00:00:00Z,1.2e-06,0.01889,4.6e-07,4.6e-07,22642.4309451,BELL-BTC
1,2019-10-16T00:00:00Z,6.9e-07,9.8e-07,3.7e-07,6.8e-07,64678.00615608,BELL-BTC
2,2019-10-17T00:00:00Z,6e-07,6e-07,2.9e-07,2.9e-07,49028.61073073,BELL-BTC
3,2019-10-18T00:00:00Z,4.7e-07,4.8e-07,2.7e-07,3.2e-07,16802.37029637,BELL-BTC
4,2019-10-19T00:00:00Z,3.2e-07,3.2e-07,2e-07,2.6e-07,13281.59140859,BELL-BTC
5,2019-10-20T00:00:00Z,2.7e-07,2.8e-07,1.9e-07,1.9e-07,15631.74038552,BELL-BTC
6,2019-10-21T00:00:00Z,1.8e-07,2.4e-07,1.7e-07,2.1e-07,17924.68543084,BELL-BTC
7,2019-10-22T00:00:00Z,2.1e-07,2.7e-07,2.1e-07,2.2e-07,25176.04200409,BELL-BTC
8,2019-10-23T00:00:00Z,2.2e-07,2.4e-07,2e-07,2e-07,45166.56824294,BELL-BTC
9,2019-10-24T00:00:00Z,2e-07,2e-07,2e-07,2e-07,32883.92046204,BELL-BTC
10,2019-10-25T00:00:00Z,2e-07,2.1e-07,2e-07,2e-07,27220.53247206,BELL-BTC
11,2019-10-26T00:00:00Z,2e-07,3.7e-07,2e-07,2.3e-07,36482.30503583,BELL-BTC
12,2019-10-27T00:00:00Z,2.3e-07,2.8e-07,2.3e-07,2.6e-07,21631.74643032,BELL-BTC
13,2019-10-28T00:00:00Z,2.6e-07,2.8e-07,2.5e-07,2.5e-07,19784.21955419,BELL-BTC
14,2019-10-29T00:00:00Z,2.5e-07,2.5e-07,2.4e-07,2.4e-07,27596.73123192,BELL-BTC
15,2019-10-30T00:00:00Z,2.4e-07,2.4e-07,2.3e-07,2.3e-07,17738.63913386,BELL-BTC
16,2019-10-31T00:00:00Z,2.3e-07,2.8e-07,2.3e-07,2.8e-07,46253.22042142,BELL-BTC
17,2019-11-01T00:00:00Z,2.6e-07,2.6e-07,2.6e-07,2.6e-07,14193.55870409,BELL-BTC
18,2019-11-02T00:00:00Z,2.6e-07,2.7e-07,2.5e-07,2.5e-07,9792.12862587,BELL-BTC
19,2019-11-03T00:00:00Z,2.5e-07,3.2e-07,2.5e-07,2.5e-07,18046.30700422,BELL-BTC
20,2019-11-04T00:00:00Z,2.5e-07,2.7e-07,2.4e-07,2.4e-07,16118.26499128,BELL-BTC
21,2019-11-05T00:00:00Z,2.4e-07,2.4e-07,2.4e-07,2.4e-07,28127.65405069,BELL-BTC
22,2019-11-06T00:00:00Z,2.4e-07,2.5e-07,2.2e-07,2.2e-07,18206.87500163,BELL-BTC
23,2019-11-07T00:00:00Z,2.2e-07,2.4e-07,2.2e-07,2.3e-07,12188.89810983,BELL-BTC
24,2019-11-08T00:00:00Z,2.3e-07,2.3e-07,2.2e-07,2.2e-07,11342.09797512,BELL-BTC
25,2019-11-09T00:00:00Z,2.2e-07,2.2e-07,2.2e-07,2.2e-07,17493.24834198,BELL-BTC
26,2019-11-10T00:00:00Z,2.1e-07,2.2e-07,2.1e-07,2.1e-07,10051.50125187,BELL-BTC
27,2019-11-11T00:00:00Z,2.2e-07,2.3e-07,2.1e-07,2.1e-07,6868.62539938,BELL-BTC
28,2019-11-12T00:00:00Z,2.1e-07,2.2e-07,2e-07,2e-07,57474.32943998,BELL-BTC
29,2019-11-13T00:00:00Z,2e-07,2e-07,1.9e-07,1.9e-07,14202.0969426,BELL-BTC
30,2019-11-14T00:00:00Z,1.9e-07,1.9e-07,1.8e-07,1.8e-07,6561.18098781,BELL-BTC
31,2019-11-15T00:00:00Z,1.8e-07,1.8e-07,1.7e-07,1.8e-07,11890.44487135,BELL-BTC
32,2019-11-16T00:00:00Z,1.8e-07,1.8e-07,1.7e-07,1.7e-07,7038.60764692,BELL-BTC
33,2019-11-17T00:00:00Z,1.7e-07,1.9e-07,1.7e-07,1.7e-07,12225.0259052,BELL-BTC
34,2019-11-18T00:00:00Z,1.6e-07,1.9e-07,1.6e-07,1.6e-07,6597.33295097,BELL-BTC
35,2019-11-19T00:00:00Z,1.6e-07,1.8e-07,1.5e-07,1.7e-07,58137.07764449,BELL-BTC
36,2019-11-20T00:00:00Z,1.6e-07,1.7e-07,1.6e-07,1.7e-07,19222.21166455,BELL-BTC
37,2019-11-21T00:00:00Z,1.7e-07,1.8e-07,1.5e-07,1.5e-07,11141.71634417,BELL-BTC
38,2019-11-22T00:00:00Z,1.6e-07,1.7e-07,1.4e-07,1.7e-07,104283.21642909,BELL-BTC
39,2019-11-23T00:00:00Z,1.5e-07,1.5e-07,1.4e-07,1.5e-07,5123.01416136,BELL-BTC
40,2019-11-24T00:00:00Z,1.7e-07,1.8e-07,1.4e-07,1.5e-07,10108.39151933,BELL-BTC
41,2019-11-25T00:00:00Z,1.4e-07,1.4e-07,1.3e-07,1.3e-07,14144.38319331,BELL-BTC
42,2019-11-26T00:00:00Z,1.3e-07,1.9e-07,1.3e-07,1.8e-07,5925.70101577,BELL-BTC
43,2019-11-27T00:00:00Z,1.8e-07,1.8e-07,1.3e-07,1.3e-07,18875.9489348,BELL-BTC
44,2019-11-28T00:00:00Z,1.3e-07,1.5e-07,1.3e-07,1.3e-07,7717.12228364,BELL-BTC
45,2019-11-29T00:00:00Z,1.3e-07,1.3e-07,1.1e-07,1.1e-07,5108.28216463,BELL-BTC
46,2019-11-30T00:00:00Z,1.3e-07,1.3e-07,1.1e-07,1.1e-07,4290.33399639,BELL-BTC
47,2019-12-01T00:00:00Z,1.1e-07,1.2e-07,1.1e-07,1.2e-07,3890.20964983,BELL-BTC
48,2019-12-02T00:00:00Z,1.2e-07,1.3e-07,1.1e-07,1.3e-07,7487.28806154,BELL-BTC
49,2019-12-03T00:00:00Z,1.1e-07,1.2e-07,1.1e-07,1.1e-07,3704.3967946,BELL-BTC
50,2019-12-04T00:00:00Z,1.2e-07,1.2e-07,1.1e-07,1.1e-07,6051.03193617,BELL-BTC
51,2019-12-05T00:00:00Z,1.1e-07,1.1e-07,1.1e-07,1.1e-07,10088.6377046,BELL-BTC
52,2019-12-06T00:00:00Z,1.1e-07,1.2e-07,1.1e-07,1.1e-07,3527.77798803,BELL-BTC
53,2019-12-07T00:00:00Z,1.1e-07,1.1e-07,1e-07,1e-07,4296.43029876,BELL-BTC
