,timestamp,open,high,low,close,volume,market_name
0,2019-10-15T00:00:00Z,0.001,0.001,0.001,0.001,0.999001,ERD-ETH
1,2019-10-16T00:00:00Z,0.0007,0.0007,0.0007,0.0007,3.996004,ERD-ETH
2,2019-11-10T00:00:00Z,4.9e-07,0.0003,4.9e-07,0.0003,5720.87912088,ERD-ETH
3,2019-11-22T00:00:00Z,9e-06,9e-06,9e-06,9e-06,2000.0,ERD-ETH
4,2019-11-25T00:00:00Z,0.00024999,0.00024999,0.00010999,0.00010999,1.998002,ERD-ETH
5,2019-12-10T00:00:00Z,0.00012,0.00024999,0.00012,0.00024999,2.99710281,ERD-ETH
6,2019-12-11T00:00:00Z,0.00024999,0.00024999,0.00024999,0.00024999,6.99300699,ERD-ETH
7,2019-12-15T00:00:00Z,3.004e-05,3.004e-05,3.004e-05,3.004e-05,36.0,ERD-ETH
8,2019-12-19T00:00:00Z,3.005e-05,3.005e-05,3.005e-05,3.005e-05,599.0,ERD-ETH
9,2019-12-20T00:00:00Z,3.011e-05,3.011e-05,3.01e-05,3.01e-05,540.0,ERD-ETH
10,2019-12-31T00:00:00Z,5.002e-05,5.002e-05,5.001e-05,5.001e-05,2400.0,ERD-ETH
11,2020-01-08T00:00:00Z,6.5e-05,6.5e-05,6.5e-05,6.5e-05,231.0,ERD-ETH
12,2020-01-11T00:00:00Z,6.502e-05,6.502e-05,6.501e-05,6.501e-05,2000.0,ERD-ETH
13,2020-01-16T00:00:00Z,6.505e-05,6.505e-05,6.114e-05,6.114e-05,948.77822178,ERD-ETH
14,2020-01-22T00:00:00Z,3.043e-05,3.043e-05,3.043e-05,3.043e-05,1500.0,ERD-ETH
15,2020-01-23T00:00:00Z,0.00010997,0.00010997,3.885e-05,0.00010997,3745.16828812,ERD-ETH
16,2020-01-24T00:00:00Z,4.013e-05,4.013e-05,4.013e-05,4.013e-05,20.0,ERD-ETH
17,2020-01-25T00:00:00Z,5.056e-05,5.056e-05,5.056e-05,5.056e-05,474.0,ERD-ETH
18,2020-01-27T00:00:00Z,0.00010659,0.00010659,8e-05,8.5e-05,1921.91208792,ERD-ETH
19,2020-01-28T00:00:00Z,0.00010149,0.00010149,0.00010149,0.00010149,10.30037063,ERD-ETH
20,2020-01-30T00:00:00Z,8.01e-05,8.6e-05,7.3e-05,7.3e-05,1107.96603397,ERD-ETH
21,2020-02-03T00:00:00Z,7e-05,8e-05,5.057e-05,7.699e-05,3276.91696365,ERD-ETH
22,2020-02-04T00:00:00Z,6.11e-05,7.899e-05,6.11e-05,7.899e-05,1442.92512656,ERD-ETH
23,2020-02-06T00:00:00Z,7.91e-05,7.91e-05,7.91e-05,7.91e-05,100.0,ERD-ETH
24,2020-02-07T00:00:00Z,6.331e-05,6.331e-05,6.331e-05,6.331e-05,329.0,ERD-ETH
25,2020-02-09T00:00:00Z,7.849e-05,7.849e-05,6.337e-05,6.337e-05,479.828119,ERD-ETH
26,2020-02-11T00:00:00Z,6.341e-05,6.341e-05,5.053e-05,5.053e-05,2281.90396142,ERD-ETH
27,2020-02-12T00:00:00Z,6.307e-05,6.308e-05,6.294e-05,6.294e-05,570.46353646,ERD-ETH
28,2020-02-13T00:00:00Z,5.054e-05,6.118e-05,5.054e-05,6.118e-05,417.22079493,ERD-ETH
29,2020-02-14T00:00:00Z,6.34e-05,6.34e-05,6.339e-05,6.339e-05,1058.957619,ERD-ETH
30,2020-02-15T00:00:00Z,6.339e-05,6.339e-05,6.339e-05,6.339e-05,299.43256743,ERD-ETH
31,2020-02-16T00:00:00Z,6.339e-05,6.339e-05,6.339e-05,6.339e-05,858.89778222,ERD-ETH
32,2020-02-17T00:00:00Z,6.339e-05,6.339e-05,6.339e-05,6.339e-05,200.47850078,ERD-ETH
33,2020-02-18T00:00:00Z,6.34e-05,6.34e-05,5.121e-05,5.121e-05,642.89512445,ERD-ETH
34,2020-02-19T00:00:00Z,5.055e-05,5.055e-05,5.054e-05,5.054e-05,11.0,ERD-ETH
35,2020-02-21T00:00:00Z,5.054e-05,5.054e-05,5.054e-05,5.054e-05,200.0,ERD-ETH
