,timestamp,open,high,low,close,volume,market_name
0,2020-02-25T00:00:00Z,0.3,0.3,0.3,0.3,0.3,BXC-USDT
1,2020-02-26T00:00:00Z,0.1421,0.29,0.142,0.29,3.5998002,BXC-USDT
2,2020-02-27T00:00:00Z,0.135,0.135,0.13,0.13,114.44601818,BXC-USDT
3,2020-02-28T00:00:00Z,0.135,0.135,0.135,0.135,18.78309521,BXC-USDT
4,2020-02-29T00:00:00Z,0.123,0.123,0.116,0.116,29.6,BXC-USDT
5,2020-03-03T00:00:00Z,0.1151,0.1151,0.115,0.115,3.1,BXC-USDT
6,2020-03-04T00:00:00Z,0.115,0.29,0.115,0.29,0.6999998,BXC-USDT
7,2020-03-05T00:00:00Z,0.1106,0.1106,0.1106,0.1106,97.8,BXC-USDT
8,2020-03-07T00:00:00Z,0.1109,0.1109,0.1106,0.1106,159.9,BXC-USDT
9,2020-03-08T00:00:00Z,0.1001,0.1001,0.098,0.098,157.7331574,BXC-USDT
10,2020-03-09T00:00:00Z,0.098,0.098,0.073,0.073,73.69406586,BXC-USDT
11,2020-03-12T00:00:00Z,0.073,0.073,0.051,0.051,214.57813279,BXC-USDT
12,2020-03-13T00:00:00Z,0.04,0.1796,0.034,0.034,6.39071393,BXC-USDT
13,2020-03-15T00:00:00Z,0.1796,0.1796,0.034,0.034,0.19985022,BXC-USDT
14,2020-03-16T00:00:00Z,0.1796,0.1796,0.034,0.034,0.4994009,BXC-USDT
15,2020-03-20T00:00:00Z,0.05,0.05,0.05,0.05,2.49625562,BXC-USDT
16,2020-03-21T00:00:00Z,0.06,0.06,0.0346,0.049,1348.84486786,BXC-USDT
17,2020-03-22T00:00:00Z,0.08,0.08,0.05,0.05,19.37094358,BXC-USDT
18,2020-03-23T00:00:00Z,0.046,0.046,0.046,0.046,0.99850225,BXC-USDT
19,2020-03-26T00:00:00Z,0.0346,0.0346,0.034,0.034,130.60274589,BXC-USDT
20,2020-03-27T00:00:00Z,0.036,0.036,0.036,0.036,0.8,BXC-USDT
21,2020-03-28T00:00:00Z,0.0698,0.0698,0.0698,0.0698,0.19970045,BXC-USDT
22,2020-04-02T00:00:00Z,0.03,0.03,0.03,0.03,0.2,BXC-USDT
23,2020-04-08T00:00:00Z,0.0698,0.0698,0.0698,0.0698,0.19970045,BXC-USDT
24,2020-04-09T00:00:00Z,0.0569,0.0569,0.0301,0.0301,3.5,BXC-USDT
25,2020-04-11T00:00:00Z,0.0301,0.0301,0.03,0.03,88.3681977,BXC-USDT
26,2020-04-12T00:00:00Z,0.0108,0.0108,0.0108,0.0108,25.0,BXC-USDT
27,2020-04-13T00:00:00Z,0.0566,0.0698,0.0566,0.0698,22.09183768,BXC-USDT
28,2020-04-14T00:00:00Z,0.0698,1.9999,0.0121,0.2,640.35857942,BXC-USDT
29,2020-04-15T00:00:00Z,0.0123,0.06,0.0123,0.06,16.77483774,BXC-USDT
30,2020-04-16T00:00:00Z,0.0416,0.0416,0.0416,0.0416,0.1,BXC-USDT
31,2020-04-17T00:00:00Z,0.0416,0.0416,0.0416,0.0416,6.7,BXC-USDT
32,2020-04-18T00:00:00Z,0.04,0.0706,0.04,0.0455,340.31539052,BXC-USDT
33,2020-04-19T00:00:00Z,0.04,0.0449,0.04,0.0449,4.3994009,BXC-USDT
34,2020-04-20T00:00:00Z,0.0449,0.0888,0.0412,0.0412,369.34956234,BXC-USDT
35,2020-04-21T00:00:00Z,0.04,0.04,0.04,0.04,6.73083111,BXC-USDT
36,2020-04-26T00:00:00Z,0.04,0.04,0.04,0.04,39.94008987,BXC-USDT
37,2020-04-27T00:00:00Z,0.0333,0.04,0.0333,0.04,90.38199782,BXC-USDT
38,2020-04-29T00:00:00Z,0.04,0.04,0.04,0.04,20.96854718,BXC-USDT
39,2020-04-30T00:00:00Z,0.0536,0.0536,0.0536,0.0536,0.19970045,BXC-USDT
40,2020-05-01T00:00:00Z,0.0333,0.0333,0.0333,0.0333,0.09985022,BXC-USDT
41,2020-05-02T00:00:00Z,0.0536,0.0536,0.04,0.04,1116.75172242,BXC-USDT
42,2020-05-03T00:00:00Z,0.0356,0.0356,0.0356,0.0356,67.44785027,BXC-USDT
43,2020-05-04T00:00:00Z,0.0356,0.0356,0.0348,0.0348,64.67706236,BXC-USDT
44,2020-05-05T00:00:00Z,0.0516,0.0516,0.0516,0.0516,19.27494257,BXC-USDT
45,2020-05-06T00:00:00Z,0.0513,0.0513,0.0413,0.0413,103.2451323,BXC-USDT
46,2020-05-07T00:00:00Z,0.0413,0.0413,0.0413,0.0413,3.99880156,BXC-USDT
47,2020-05-10T00:00:00Z,0.0211,0.0389,0.0211,0.0389,2.09700449,BXC-USDT
48,2020-05-14T00:00:00Z,0.0389,0.0389,0.0389,0.0389,0.8996405,BXC-USDT
49,2020-05-19T00:00:00Z,0.0515,0.0515,0.0515,0.0515,4.09385921,BXC-USDT
