,timestamp,open,high,low,close,volume,market_name
0,2018-06-16T00:00:00Z,3.899e-05,3.899e-05,5e-07,2e-06,116.8981019,CMK-BTC
1,2018-06-19T00:00:00Z,1.5e-07,9.55e-06,1.5e-07,9.55e-06,19.98501499,CMK-BTC
2,2018-06-21T00:00:00Z,8.9e-06,8.9e-06,8.9e-06,8.9e-06,2.997003,CMK-BTC
3,2018-06-23T00:00:00Z,2e-07,2e-07,2e-07,2e-07,1.0,CMK-BTC
4,2018-06-24T00:00:00Z,2.6e-07,2.6e-07,2.6e-07,2.6e-07,1.0,CMK-BTC
5,2018-06-25T00:00:00Z,8e-06,8.89e-06,4.2e-07,4.2e-07,126.877123,CMK-BTC
6,2018-06-26T00:00:00Z,4.1e-07,7.9e-06,4.1e-07,4.1e-07,101.902098,CMK-BTC
7,2018-06-27T00:00:00Z,7.49e-06,7.49e-06,4.2e-07,4.2e-07,99.917083,CMK-BTC
8,2018-06-28T00:00:00Z,7.48e-06,7.49e-06,4.2e-07,4.2e-07,19.98701299,CMK-BTC
9,2018-06-29T00:00:00Z,7.48e-06,7.48e-06,4.3e-07,4.3e-07,66.93606394,CMK-BTC
10,2018-07-02T00:00:00Z,5.99e-06,5.99e-06,8.2e-07,2e-06,509.8881119,CMK-BTC
11,2018-07-03T00:00:00Z,8.1e-07,5.97e-06,8.1e-07,5.16e-06,44.96003999,CMK-BTC
12,2018-07-04T00:00:00Z,8.3e-07,8.3e-07,8.3e-07,8.3e-07,1.0,CMK-BTC
13,2018-07-06T00:00:00Z,8.6e-07,8.6e-07,3.9e-07,3.9e-07,3290.0,CMK-BTC
14,2018-07-07T00:00:00Z,1.78e-06,1.78e-06,4e-07,4e-07,60.94005994,CMK-BTC
15,2018-07-09T00:00:00Z,1.65e-06,1.65e-06,4.6e-07,4.7e-07,71.93406593,CMK-BTC
16,2018-07-10T00:00:00Z,1.58e-06,1.58e-06,4.7e-07,4.7e-07,685.37262737,CMK-BTC
17,2018-07-11T00:00:00Z,5.4e-07,5.5e-07,4.9e-07,4.9e-07,1206.7992008,CMK-BTC
18,2018-07-12T00:00:00Z,5.4e-07,5.7e-07,4.3e-07,4.3e-07,82.92007992,CMK-BTC
19,2018-07-13T00:00:00Z,4.3e-07,4.3e-07,3.4e-07,3.4e-07,1503.0,CMK-BTC
20,2018-07-14T00:00:00Z,4.4e-07,9.9e-07,3.3e-07,6.5e-07,2345.63136866,CMK-BTC
21,2018-07-15T00:00:00Z,3.5e-07,3.5e-07,3.4e-07,3.4e-07,398.0,CMK-BTC
22,2018-07-16T00:00:00Z,3.5e-07,7.9e-07,3.5e-07,3.5e-07,1805.43056945,CMK-BTC
23,2018-07-17T00:00:00Z,6.6e-07,7.1e-07,2.8e-07,7e-07,6969.24275731,CMK-BTC
24,2018-07-18T00:00:00Z,2.8e-07,6.8e-07,2.8e-07,6.8e-07,305.6953047,CMK-BTC
25,2018-07-19T00:00:00Z,2.8e-07,6.6e-07,2.8e-07,6.2e-07,593.40759241,CMK-BTC
26,2018-07-20T00:00:00Z,3e-07,3e-07,2.7e-07,2.7e-07,4037.0,CMK-BTC
27,2018-07-21T00:00:00Z,3.5e-07,3.5e-07,2.6e-07,2.6e-07,1283.0,CMK-BTC
28,2018-07-22T00:00:00Z,2.6e-07,2.6e-07,2.2e-07,2.2e-07,5.0,CMK-BTC
29,2018-07-23T00:00:00Z,2.2e-07,4.9e-07,2.1e-07,2.1e-07,1463.82017982,CMK-BTC
30,2018-07-24T00:00:00Z,2e-07,2.1e-07,2e-07,2.1e-07,375.62437567,CMK-BTC
31,2018-07-25T00:00:00Z,2e-07,6.5e-06,1.9e-07,5.5e-06,25160.1898102,CMK-BTC
32,2018-07-26T00:00:00Z,2.6e-07,4.99e-06,2.6e-07,1.5e-06,1766.83716284,CMK-BTC
33,2018-07-27T00:00:00Z,1.2e-06,3.3e-06,1e-06,2.9e-06,57212.28701299,CMK-BTC
34,2018-07-28T00:00:00Z,2.9e-06,4.93e-06,1.06e-06,1.06e-06,10848.36749254,CMK-BTC
35,2018-07-29T00:00:00Z,1.09e-06,1.09e-06,3.5e-07,3.5e-07,5568.0,CMK-BTC
36,2018-07-30T00:00:00Z,1.95e-06,1.95e-06,4e-07,4.2e-07,9788.997003,CMK-BTC
37,2018-07-31T00:00:00Z,1.78e-06,1.8e-06,1.76e-06,1.8e-06,4712.001998,CMK-BTC
38,2018-08-01T00:00:00Z,5.3e-07,1.8e-06,5e-07,1.44e-06,24091.97602398,CMK-BTC
39,2018-08-02T00:00:00Z,1.43e-06,3.96e-06,1.43e-06,3.5e-06,54565.46953046,CMK-BTC
40,2018-09-06T00:00:00Z,1.8e-06,1.8e-06,5.1e-07,1e-06,7127.87096774,CMK-BTC
41,2018-09-07T00:00:00Z,5.2e-07,1.78e-06,4.5e-07,4.5e-07,202.998002,CMK-BTC
42,2018-09-08T00:00:00Z,7.2e-07,1.68e-06,3e-07,3e-07,10471.71728272,CMK-BTC
43,2018-09-09T00:00:00Z,7e-07,1.38e-06,5e-07,1.19e-06,18841.61838162,CMK-BTC
44,2018-09-10T00:00:00Z,8.9e-07,8.9e-07,5.2e-07,5.2e-07,3726.999001,CMK-BTC
45,2018-09-11T00:00:00Z,4.7e-07,5e-07,4.7e-07,4.8e-07,2087.0,CMK-BTC
46,2018-09-12T00:00:00Z,4.7e-07,4.76e-06,4.7e-07,2.5e-06,126108.98601397,CMK-BTC
47,2018-09-13T00:00:00Z,2.1e-06,2.1e-06,5.9e-07,2e-06,90104.96303697,CMK-BTC
48,2018-09-14T00:00:00Z,1.9e-06,1.9e-06,1.03e-06,1.03e-06,6308.81218781,CMK-BTC
49,2018-09-15T00:00:00Z,1.03e-06,1.35e-06,5e-07,5e-07,1382.03496503,CMK-BTC
50,2018-09-17T00:00:00Z,8e-07,1.38e-06,6.3e-07,1.38e-06,97764.5954046,CMK-BTC
51,2018-09-18T00:00:00Z,1.38e-06,2e-06,1.37e-06,2e-06,107493.07369108,CMK-BTC
52,2018-09-19T00:00:00Z,7.2e-07,7.2e-07,1.6e-07,1.6e-07,19152.0,CMK-BTC
53,2018-10-18T00:00:00Z,1.8e-07,8.7e-07,1e-07,1e-07,20512.997003,CMK-BTC
54,2018-10-19T00:00:00Z,1.2e-07,1.2e-07,1e-07,1.2e-07,2524.0,CMK-BTC
55,2018-10-20T00:00:00Z,1.2e-07,7.2e-07,1.2e-07,5e-07,77701.4085914,CMK-BTC
56,2018-10-21T00:00:00Z,7.9e-07,1e-06,7.9e-07,7.9e-07,14464.25474525,CMK-BTC
57,2018-10-22T00:00:00Z,7.9e-07,2e-06,7.9e-07,1.56e-06,22731.6003996,CMK-BTC
58,2018-10-23T00:00:00Z,1.56e-06,3.48e-06,1.56e-06,1.99e-06,14476.25974026,CMK-BTC
59,2018-10-24T00:00:00Z,1.99e-06,1.99e-06,2.7e-07,2.8e-07,4711.995005,CMK-BTC
60,2018-10-25T00:00:00Z,1.44e-06,2e-06,3.4e-07,2e-06,7271.8901098,CMK-BTC
61,2018-10-26T00:00:00Z,2e-06,3.2e-06,2e-06,2.01e-06,5713.5024975,CMK-BTC
62,2018-10-27T00:00:00Z,2.01e-06,2.8e-06,7.5e-07,7.5e-07,3828.76023976,CMK-BTC
63,2018-10-28T00:00:00Z,2.19e-06,2.19e-06,7.5e-07,7.5e-07,8987.97402598,CMK-BTC
64,2018-10-29T00:00:00Z,7.5e-07,2.19e-06,7.5e-07,8.2e-07,6530.06893107,CMK-BTC
65,2018-10-30T00:00:00Z,8.6e-07,9e-07,4.4e-07,4.4e-07,8523.0,CMK-BTC
66,2018-10-31T00:00:00Z,4.4e-07,2.8e-06,4.3e-07,1e-06,28138.63136863,CMK-BTC
67,2018-11-01T00:00:00Z,1.6e-06,2.33e-06,1.03e-06,1.04e-06,2225.97902098,CMK-BTC
68,2018-11-02T00:00:00Z,1.04e-06,1.36e-06,7.5e-07,7.5e-07,6997.51548452,CMK-BTC
69,2018-11-03T00:00:00Z,1e-06,1e-06,6e-07,6e-07,1842.997003,CMK-BTC
70,2018-11-04T00:00:00Z,6e-07,6.1e-07,5.9e-07,5.9e-07,994.0,CMK-BTC
71,2018-11-05T00:00:00Z,6e-07,6e-07,5.9e-07,5.9e-07,1280.0,CMK-BTC
