,time,volume,close,high,low,open,market_name
0,1566950400000,1958652657.0315,0.001548,0.0024,0.00152,0.0024,dili-_usdt
1,1567036800000,635897546.60644,0.001477,0.001639,0.00143,0.00154,dili-_usdt
2,1567123200000,447792061.60364,0.001531,0.001647,0.001439,0.001477,dili-_usdt
3,1567209600000,422603201.44049,0.001688,0.001779,0.001525,0.001531,dili-_usdt
4,1567296000000,463001967.84227,0.001632,0.001899,0.001538,0.001688,dili-_usdt
5,1567382400000,245230089.12651,0.001594,0.0017,0.001474,0.001633,dili-_usdt
6,1567468800000,170981085.47215,0.001521,0.001637,0.001492,0.001595,dili-_usdt
7,1567555200000,132825107.95799,0.001463,0.00158,0.001442,0.001519,dili-_usdt
8,1567641600000,125225112.22009,0.001466,0.001508,0.001446,0.001464,dili-_usdt
9,1567728000000,173771276.16006,0.001452,0.001531,0.00145,0.001466,dili-_usdt
10,1567814400000,148449622.99973,0.001457,0.001468,0.001436,0.001451,dili-_usdt
11,1567900800000,115654685.04947,0.001468,0.001527,0.001442,0.00146,dili-_usdt
12,1567987200000,76664008.308095,0.00145,0.001505,0.001443,0.001468,dili-_usdt
13,1568073600000,122561518.06592,0.001444,0.001461,0.001439,0.001449,dili-_usdt
14,1568160000000,90988453.651407,0.001449,0.00148,0.001435,0.001447,dili-_usdt
15,1568246400000,56566345.114948,0.00144,0.001453,0.001435,0.001448,dili-_usdt
16,1568332800000,55525727.332965,0.001472,0.001472,0.001435,0.00144,dili-_usdt
17,1568419200000,50488487.431009,0.001449,0.001475,0.001436,0.001472,dili-_usdt
18,1568505600000,45211148.067122,0.001443,0.001457,0.001435,0.001447,dili-_usdt
19,1568592000000,267472308.939,0.001445,0.001462,0.00114,0.001443,dili-_usdt
20,1568678400000,68030102.942144,0.001441,0.001471,0.001436,0.001446,dili-_usdt
21,1568764800000,57500287.888079,0.001439,0.001456,0.001435,0.001443,dili-_usdt
22,1568851200000,100502866.92816,0.001439,0.001448,0.001351,0.001439,dili-_usdt
23,1568937600000,52062452.283441,0.001445,0.001459,0.001435,0.001439,dili-_usdt
24,1569024000000,29578197.098014,0.001439,0.001448,0.001434,0.001444,dili-_usdt
25,1569110400000,28162748.523197,0.001439,0.001449,0.001435,0.00144,dili-_usdt
26,1569196800000,63144791.798759,0.001438,0.001447,0.001434,0.001438,dili-_usdt
27,1569283200000,271051621.56828,0.001182,0.001444,0.001,0.001438,dili-_usdt
28,1569369600000,41480666.127132,0.001188,0.001396,0.001023,0.001188,dili-_usdt
29,1569456000000,189388179.48,0.001147,0.001309,0.0011,0.001187,dili-_usdt
30,1569542400000,73740556.224993,0.001056,0.001149,0.001,0.001148,dili-_usdt
31,1569628800000,69676017.678568,0.001158,0.001346,0.001056,0.001056,dili-_usdt
32,1569715200000,60905779.964359,0.001141,0.001338,0.0011,0.001161,dili-_usdt
33,1569801600000,39245693.823433,0.0011,0.00115,0.001032,0.001144,dili-_usdt
34,1569888000000,63369067.779449,0.001011,0.00111,0.000975,0.001101,dili-_usdt
35,1569974400000,43750528.778002,0.000984,0.00115,0.00093,0.001013,dili-_usdt
36,1570060800000,24787038.155264,0.001002,0.00106,0.000952,0.000985,dili-_usdt
37,1570147200000,22700227.69858,0.000966,0.001016,0.000925,0.001003,dili-_usdt
38,1570233600000,27709113.989801,0.000889,0.000984,0.000877,0.00096,dili-_usdt
39,1570320000000,32791028.105763,0.00083,0.000893,0.0008,0.000888,dili-_usdt
