,time,volume,close,high,low,open,market_name
0,1556064000000,22350890.163596,0.00015,0.000393,9.961e-05,9.961e-05,cnns-_eth
1,1556150400000,6521794.0353811,0.00011202,0.00015899,0.000105,0.00015081,cnns-_eth
2,1556236800000,3361162.9365261,8.02e-05,0.0001191,7.501e-05,0.0001069,cnns-_eth
3,1556323200000,2761472.4073127,7.74e-05,8.997e-05,7.507e-05,8.021e-05,cnns-_eth
4,1556409600000,3089525.9247061,7.549e-05,8.445e-05,6.975e-05,7.692e-05,cnns-_eth
5,1556496000000,2061764.4556798,7.8e-05,7.97e-05,7.25e-05,7.563e-05,cnns-_eth
6,1556582400000,11926829.975688,6.672e-05,7.99e-05,6.57e-05,7.81e-05,cnns-_eth
7,1556668800000,10285084.578988,6.976e-05,7.203e-05,6.67e-05,6.675e-05,cnns-_eth
8,1556755200000,4251831.8014975,6.76e-05,7.128e-05,6.625e-05,6.916e-05,cnns-_eth
9,1556841600000,2367259.951116,6.909e-05,7.386e-05,6.659e-05,6.76e-05,cnns-_eth
10,1556928000000,644372.55297917,6.99e-05,7.083e-05,6.676e-05,6.913e-05,cnns-_eth
11,1557014400000,674550.19677592,7.007e-05,7.253e-05,6.81e-05,6.813e-05,cnns-_eth
12,1557100800000,2892639.686196,6.1e-05,7.52e-05,5.897e-05,6.999e-05,cnns-_eth
13,1557187200000,3971877.3574428,4.293e-05,6.165e-05,2.826e-05,6.018e-05,cnns-_eth
14,1557273600000,4757941.1919874,4.61e-05,4.779e-05,4.172e-05,4.43e-05,cnns-_eth
15,1557360000000,4693801.7882657,4.103e-05,5.1e-05,3.69e-05,4.666e-05,cnns-_eth
16,1557446400000,6693468.7538043,3.989e-05,5.021e-05,3.677e-05,4.56e-05,cnns-_eth
17,1557532800000,2539172.5208785,3.656e-05,4.27e-05,3.369e-05,4.017e-05,cnns-_eth
18,1557619200000,1904589.5246007,3.749e-05,3.98e-05,3.36e-05,3.728e-05,cnns-_eth
19,1557705600000,2139019.2151242,3.636e-05,3.88e-05,3.44e-05,3.684e-05,cnns-_eth
20,1557792000000,1844875.8060521,3.524e-05,3.637e-05,3.236e-05,3.632e-05,cnns-_eth
21,1557878400000,1783423.1219836,3.19e-05,3.723e-05,3.18e-05,3.557e-05,cnns-_eth
22,1557964800000,2474031.2070764,2.747e-05,3.284e-05,2.641e-05,3.19e-05,cnns-_eth
23,1558051200000,1166744.511719,3.237e-05,3.237e-05,2.7e-05,2.7e-05,cnns-_eth
24,1558137600000,262066.28127341,3.14e-05,3.29e-05,2.98e-05,3.2e-05,cnns-_eth
25,1558224000000,849214.74227815,2.831e-05,3.17e-05,2.81e-05,3.12e-05,cnns-_eth
26,1558310400000,1718392.650351,3.535e-05,3.63e-05,2.84e-05,2.84e-05,cnns-_eth
27,1558396800000,4696403.9283835,3.478e-05,4.3e-05,3.11e-05,3.51e-05,cnns-_eth
28,1558483200000,2121815.6149201,3.17e-05,3.999e-05,3.11e-05,3.33e-05,cnns-_eth
29,1558569600000,1876094.1421489,3.32e-05,3.468e-05,3.042e-05,3.161e-05,cnns-_eth
30,1558656000000,862950.4519346,3.273e-05,3.54e-05,3.24e-05,3.33e-05,cnns-_eth
31,1558742400000,936297.28696191,3.18e-05,3.407e-05,3.16e-05,3.28e-05,cnns-_eth
32,1558828800000,2162306.2427505,3.03e-05,3.312e-05,2.88e-05,3.18e-05,cnns-_eth
33,1558915200000,2492870.104293,3.41e-05,3.78e-05,2.93e-05,3.03e-05,cnns-_eth
34,1559001600000,707485.26885923,3.36e-05,3.644e-05,3.101e-05,3.41e-05,cnns-_eth
35,1559088000000,470695.88526376,3.29e-05,3.471e-05,3.15e-05,3.36e-05,cnns-_eth
36,1559174400000,1042789.9985061,3.197e-05,3.747e-05,3.068e-05,3.29e-05,cnns-_eth
37,1559260800000,791735.92319122,3.039e-05,3.264e-05,2.89e-05,3.19e-05,cnns-_eth
38,1559347200000,203061.30113258,2.98e-05,3.164e-05,2.9e-05,3.04e-05,cnns-_eth
39,1559433600000,702497.98627522,2.92e-05,3.046e-05,2.88e-05,2.98e-05,cnns-_eth
40,1559520000000,1802791.1746441,3.147e-05,3.148e-05,2.66e-05,2.95e-05,cnns-_eth
41,1559606400000,1453586.8507661,3.09e-05,3.31e-05,2.98e-05,3.146e-05,cnns-_eth
42,1559692800000,518044.96095494,3.24e-05,3.33e-05,3.08e-05,3.09e-05,cnns-_eth
43,1559779200000,409729.6863087,3.13e-05,3.303e-05,3.11e-05,3.25e-05,cnns-_eth
44,1559865600000,353687.67170839,3.14e-05,3.22e-05,3.09e-05,3.158e-05,cnns-_eth
45,1559952000000,255191.48795733,3.201e-05,3.27e-05,3.12e-05,3.14e-05,cnns-_eth
46,1560038400000,743873.45894839,3.3e-05,3.57e-05,3.201e-05,3.201e-05,cnns-_eth
47,1560124800000,498969.40873875,3.14e-05,3.4e-05,3.14e-05,3.354e-05,cnns-_eth
48,1560211200000,503218.56065177,3.141e-05,3.268e-05,3.1e-05,3.13e-05,cnns-_eth
49,1560297600000,997689.20464645,2.95e-05,3.255e-05,2.95e-05,3.141e-05,cnns-_eth
50,1560384000000,447126.81017651,2.99e-05,3.058e-05,2.93e-05,2.95e-05,cnns-_eth
51,1560470400000,194429.41788735,2.9e-05,3.04e-05,2.9e-05,2.99e-05,cnns-_eth
52,1560556800000,1651014.4568227,2.97e-05,3.27e-05,2.83e-05,2.89e-05,cnns-_eth
53,1560643200000,618845.13355857,2.88e-05,3.1e-05,2.83e-05,2.83e-05,cnns-_eth
54,1560729600000,296504.48005614,2.841e-05,2.952e-05,2.81e-05,2.87e-05,cnns-_eth
55,1560816000000,736647.41020313,2.95e-05,3.06e-05,2.841e-05,2.841e-05,cnns-_eth
56,1560902400000,4718433.8029812,3.704e-05,3.83e-05,2.925e-05,2.94e-05,cnns-_eth
57,1560988800000,5402850.6413075,3.197e-05,4.269e-05,3.09e-05,3.797e-05,cnns-_eth
58,1561075200000,2120420.3451453,3.52e-05,3.917e-05,2.902e-05,3.227e-05,cnns-_eth
59,1561161600000,1495146.2386032,2.945e-05,3.506e-05,2.89e-05,3.438e-05,cnns-_eth
60,1561248000000,562530.23852385,2.91e-05,3.296e-05,2.82e-05,2.917e-05,cnns-_eth
61,1561334400000,425218.01634189,2.75e-05,3.016e-05,2.75e-05,2.876e-05,cnns-_eth
62,1561420800000,660254.25156736,2.572e-05,2.751e-05,2.5e-05,2.751e-05,cnns-_eth
63,1561507200000,1086467.9737165,2.323e-05,2.553e-05,2.2e-05,2.553e-05,cnns-_eth
64,1561593600000,1118850.5915104,2.64e-05,2.64e-05,2.282e-05,2.282e-05,cnns-_eth
65,1561680000000,75493.62004567,2.577e-05,2.866e-05,2.53e-05,2.595e-05,cnns-_eth
66,1561766400000,80404.73184744,2.413e-05,2.628e-05,2.17e-05,2.616e-05,cnns-_eth
67,1561852800000,76056.626000449,2.739e-05,2.81e-05,2.411e-05,2.463e-05,cnns-_eth
68,1561939200000,72837.45009764,2.652e-05,2.739e-05,2.624e-05,2.739e-05,cnns-_eth
69,1562025600000,282736.73932785,2.78e-05,3.002e-05,2.657e-05,2.657e-05,cnns-_eth
70,1562112000000,285700.95000419,2.771e-05,2.81e-05,2.621e-05,2.78e-05,cnns-_eth
71,1562198400000,36258.91114866,2.771e-05,2.771e-05,2.633e-05,2.642e-05,cnns-_eth
72,1562284800000,1323567.3860996,2.81e-05,2.99e-05,2.678e-05,2.71e-05,cnns-_eth
73,1562371200000,728007.06892181,2.75e-05,3e-05,2.733e-05,2.81e-05,cnns-_eth
74,1562457600000,495486.4259482,2.608e-05,2.988e-05,2.6e-05,2.74e-05,cnns-_eth
75,1562544000000,168307.90122883,2.56e-05,2.735e-05,2.56e-05,2.624e-05,cnns-_eth
76,1562630400000,472409.19497071,2.9e-05,3.033e-05,2.5e-05,2.598e-05,cnns-_eth
77,1562716800000,889667.00606818,2.802e-05,3.008e-05,2.721e-05,2.9e-05,cnns-_eth
78,1562803200000,583768.59612483,3.1e-05,3.16e-05,2.814e-05,2.814e-05,cnns-_eth
79,1562889600000,3118142.5773907,3.249e-05,3.69e-05,3.042e-05,3.174e-05,cnns-_eth
80,1562976000000,10730960.761334,3.887e-05,4.26e-05,3.012e-05,3.249e-05,cnns-_eth
81,1563062400000,6842148.2375166,5.316e-05,5.411e-05,3.884e-05,3.884e-05,cnns-_eth
82,1563148800000,7704670.1897174,6.94e-05,7.413e-05,4.845e-05,5.312e-05,cnns-_eth
83,1563235200000,6678173.1437003,6.847e-05,7.62e-05,5.353e-05,6.945e-05,cnns-_eth
84,1563321600000,2293827.1237825,6.964e-05,8.1e-05,6.274e-05,6.731e-05,cnns-_eth
85,1563408000000,2620675.0032198,7.025e-05,7.586e-05,6.583e-05,7.153e-05,cnns-_eth
86,1563494400000,0.0,7.025e-05,7.025e-05,7.025e-05,7.025e-05,cnns-_eth
87,1563580800000,781350.61247944,4.103e-05,4.952e-05,4.102e-05,4.467e-05,cnns-_eth
88,1563667200000,2036167.2170269,3.848e-05,4.122e-05,3.673e-05,4.101e-05,cnns-_eth
89,1563753600000,320767.8562865,3.828e-05,3.885e-05,3.773e-05,3.846e-05,cnns-_eth
90,1563840000000,852782.22879701,3.85e-05,4.033e-05,3.721e-05,3.8e-05,cnns-_eth
91,1563926400000,1015237.3266853,3.723e-05,4.03e-05,3.721e-05,3.969e-05,cnns-_eth
92,1564012800000,760216.75646237,3.833e-05,3.833e-05,3.502e-05,3.756e-05,cnns-_eth
93,1564099200000,547652.88614988,4.12e-05,4.263e-05,3.832e-05,3.832e-05,cnns-_eth
94,1564185600000,436894.56025486,3.983e-05,4.144e-05,3.84e-05,4.12e-05,cnns-_eth
95,1564272000000,346444.90717753,3.991e-05,4.222e-05,3.912e-05,4.067e-05,cnns-_eth
96,1564358400000,121708.00760625,3.864e-05,4.079e-05,3.841e-05,4.061e-05,cnns-_eth
97,1564444800000,146600.68882178,3.869e-05,3.989e-05,3.833e-05,3.908e-05,cnns-_eth
98,1564531200000,156245.7582181,3.76e-05,3.891e-05,3.756e-05,3.857e-05,cnns-_eth
