,time,volume,close,high,low,open,market_name
0,1560902400000,239407.5951844,2.501e-05,2.501e-05,2.334e-05,2.346e-05,gmat-_eth
1,1560988800000,3923.04731985,2.122e-05,2.122e-05,1.953e-05,1.953e-05,gmat-_eth
2,1561075200000,235653.3150235,3.531e-05,4.922e-05,1.27e-06,2.829e-05,gmat-_eth
3,1561161600000,653949.20574162,2.918e-05,4.922e-05,2.14e-05,3.419e-05,gmat-_eth
4,1561248000000,343273.79972443,3.068e-05,3.601e-05,2.815e-05,2.984e-05,gmat-_eth
5,1561334400000,285539.73515786,3.025e-05,3.099e-05,2.987e-05,3.057e-05,gmat-_eth
6,1561420800000,92698.702654226,2.261e-05,2.65e-05,2.074e-05,2.609e-05,gmat-_eth
7,1561507200000,98021.703970542,1.897e-05,2.218e-05,1.774e-05,2.217e-05,gmat-_eth
8,1561593600000,1333652.5903445,3.3e-05,3.3e-05,1.715e-05,1.845e-05,gmat-_eth
9,1561680000000,605481.57350093,2.859e-05,4.424e-05,2.859e-05,3.3e-05,gmat-_eth
10,1561766400000,46598.122388407,2.794e-05,3.257e-05,2.745e-05,3.036e-05,gmat-_eth
11,1561852800000,15695.6786,3.135e-05,3.135e-05,2.959e-05,3.012e-05,gmat-_eth
12,1561939200000,217819.9447,2.845e-05,3.038e-05,2.845e-05,3.024e-05,gmat-_eth
13,1562025600000,135849.4208669,2.989e-05,2.996e-05,2.847e-05,2.985e-05,gmat-_eth
14,1562112000000,252086.462564,3.3e-05,3.335e-05,3.159e-05,3.159e-05,gmat-_eth
15,1562198400000,7888.7913371441,3.188e-05,3.2e-05,2.992e-05,3.13e-05,gmat-_eth
16,1562284800000,86383.487367676,3.217e-05,3.5e-05,2.967e-05,3.188e-05,gmat-_eth
17,1562371200000,300381.93299543,3.099e-05,4.122e-05,3.059e-05,4.122e-05,gmat-_eth
18,1562457600000,92304.388179,2.878e-05,3.196e-05,2.878e-05,3.14e-05,gmat-_eth
19,1562544000000,72247.861489855,2.874e-05,2.992e-05,2.874e-05,2.992e-05,gmat-_eth
20,1562630400000,180981.68740731,3.689e-05,4.12e-05,2.607e-05,2.607e-05,gmat-_eth
21,1562716800000,961154.67241224,6.147e-05,6.181e-05,1.741e-05,3.709e-05,gmat-_eth
22,1562803200000,551703.46682599,3.733e-05,6.254e-05,3.388e-05,6.147e-05,gmat-_eth
23,1562889600000,1319446.9367859,3.152e-05,3.534e-05,2.1e-05,3.455e-05,gmat-_eth
24,1562976000000,528663.9495673,2.984e-05,3.149e-05,2.832e-05,3.149e-05,gmat-_eth
25,1563062400000,263400.95610256,2.992e-05,2.995e-05,2.674e-05,2.908e-05,gmat-_eth
26,1563148800000,1311578.3810231,2.268e-05,2.767e-05,1.954e-05,2.767e-05,gmat-_eth
27,1563235200000,117607.26462746,2.292e-05,2.406e-05,2.175e-05,2.369e-05,gmat-_eth
28,1563321600000,562959.32321847,2.336e-05,2.5e-05,2.258e-05,2.286e-05,gmat-_eth
29,1563408000000,168875.19322658,2.207e-05,2.592e-05,2.182e-05,2.265e-05,gmat-_eth
30,1563494400000,443811.91600425,2.114e-05,2.308e-05,2.084e-05,2.308e-05,gmat-_eth
31,1563580800000,114504.67883724,2.005e-05,2.108e-05,2.003e-05,2.094e-05,gmat-_eth
32,1563667200000,313696.49300678,2.127e-05,2.15e-05,2.039e-05,2.04e-05,gmat-_eth
33,1563753600000,20671.4278,2.122e-05,2.122e-05,2.108e-05,2.108e-05,gmat-_eth
34,1563840000000,29652.89003144,2.159e-05,2.224e-05,2.153e-05,2.224e-05,gmat-_eth
35,1563926400000,4392.56353699,2.498e-05,2.498e-05,2.424e-05,2.424e-05,gmat-_eth
36,1564012800000,0.0,2.498e-05,2.498e-05,2.498e-05,2.498e-05,gmat-_eth
37,1564099200000,13474.6966,2.296e-05,2.296e-05,2.296e-05,2.296e-05,gmat-_eth
38,1564185600000,22769.654957391,2.372e-05,2.477e-05,2.27e-05,2.3e-05,gmat-_eth
39,1564272000000,129745.85377901,2.422e-05,2.5e-05,2.418e-05,2.488e-05,gmat-_eth
40,1564358400000,54062.898859811,2.361e-05,2.395e-05,2.316e-05,2.316e-05,gmat-_eth
41,1564444800000,40618.60226,2.379e-05,2.393e-05,2.367e-05,2.39e-05,gmat-_eth
42,1564531200000,20510.7302,2.317e-05,2.386e-05,2.317e-05,2.386e-05,gmat-_eth
43,1564617600000,987074.63229019,2.33e-05,2.357e-05,2.156e-05,2.279e-05,gmat-_eth
44,1564704000000,84836.0088845,2.265e-05,2.337e-05,2.265e-05,2.337e-05,gmat-_eth
45,1564790400000,259219.59178649,2.233e-05,2.325e-05,2.154e-05,2.264e-05,gmat-_eth
46,1564876800000,23875.8790771,2.313e-05,2.313e-05,2.313e-05,2.313e-05,gmat-_eth
47,1564963200000,248905.94977142,2.131e-05,2.173e-05,2e-05,2.173e-05,gmat-_eth
48,1565049600000,46658.96412627,2.106e-05,2.497e-05,2.1e-05,2.1e-05,gmat-_eth
49,1565136000000,70704.402096856,2.218e-05,2.218e-05,2.027e-05,2.192e-05,gmat-_eth
50,1565222400000,14083.87620599,2.16e-05,2.16e-05,2.088e-05,2.089e-05,gmat-_eth
51,1565308800000,141540.24481228,2.225e-05,2.228e-05,2.097e-05,2.105e-05,gmat-_eth
52,1565395200000,93353.80963961,2.274e-05,2.344e-05,2.142e-05,2.142e-05,gmat-_eth
53,1565481600000,5393.02359567,2.185e-05,2.21e-05,2.164e-05,2.164e-05,gmat-_eth
54,1565568000000,2344.49196413,2.19e-05,2.19e-05,2.164e-05,2.164e-05,gmat-_eth
55,1565654400000,52977.626494029,2.176e-05,2.176e-05,2.117e-05,2.121e-05,gmat-_eth
56,1565740800000,215524.95917176,2.25e-05,2.25e-05,2.091e-05,2.091e-05,gmat-_eth
57,1565827200000,48244.05,2.344e-05,2.5e-05,2.307e-05,2.307e-05,gmat-_eth
