,time,volume,close,high,low,open,market_name
0,1561766400000,158687781.4873,0.079,0.0825,0.0351,0.04,sero-_usdt
1,1561852800000,111483940.26922,0.1012,0.118,0.07857,0.079,sero-_usdt
2,1561939200000,59122073.681186,0.08412,0.10486,0.072,0.10138,sero-_usdt
3,1562025600000,42791466.804597,0.09989,0.10498,0.07603,0.08413,sero-_usdt
4,1562112000000,49898541.495376,0.1109,0.11559,0.0888,0.09983,sero-_usdt
5,1562198400000,121215908.61578,0.16503,0.18815,0.10627,0.11089,sero-_usdt
6,1562284800000,167843773.36987,0.38999,0.42357,0.14611,0.16509,sero-_usdt
7,1562371200000,234178091.99987,0.25,0.64285,0.2321,0.38706,sero-_usdt
8,1562457600000,154739911.81595,0.33145,0.35891,0.21428,0.24997,sero-_usdt
9,1562544000000,53805942.492901,0.274,0.34786,0.268,0.33145,sero-_usdt
10,1562630400000,53199557.431424,0.25959,0.2902,0.2414,0.27312,sero-_usdt
11,1562716800000,41927951.254496,0.27683,0.30836,0.25,0.25906,sero-_usdt
12,1562803200000,33343205.243165,0.29957,0.31875,0.25857,0.2768,sero-_usdt
13,1562889600000,81760191.259644,0.438,0.45,0.29782,0.29938,sero-_usdt
14,1562976000000,98608933.572656,0.487,0.488,0.35422,0.43717,sero-_usdt
15,1563062400000,72097889.541489,0.372,0.4952,0.35714,0.487,sero-_usdt
16,1563148800000,64704422.562023,0.3702,0.38306,0.29111,0.372,sero-_usdt
17,1563235200000,53462087.893275,0.33624,0.42,0.32,0.37139,sero-_usdt
18,1563321600000,0.0,0.33624,0.33624,0.33624,0.33624,sero-_usdt
19,1563408000000,0.0,0.33624,0.33624,0.33624,0.33624,sero-_usdt
20,1563494400000,0.0,0.33624,0.33624,0.33624,0.33624,sero-_usdt
21,1563580800000,0.0,0.33624,0.33624,0.33624,0.33624,sero-_usdt
22,1563667200000,0.0,0.33624,0.33624,0.33624,0.33624,sero-_usdt
23,1563753600000,7569811.6698739,0.24818,0.27485,0.2416,0.27254,sero-_usdt
24,1563840000000,17389171.205114,0.258,0.28714,0.25428,0.271,sero-_usdt
25,1563926400000,11654941.683579,0.25814,0.267,0.24497,0.25814,sero-_usdt
26,1564012800000,8971399.5047635,0.25888,0.271,0.25071,0.25691,sero-_usdt
27,1564099200000,4451138.1965984,0.25689,0.264,0.25071,0.25891,sero-_usdt
28,1564185600000,16875756.932429,0.21788,0.265,0.20638,0.25691,sero-_usdt
29,1564272000000,12978054.171975,0.21685,0.22517,0.20142,0.21792,sero-_usdt
30,1564358400000,10172282.894543,0.21965,0.22444,0.213,0.21752,sero-_usdt
31,1564444800000,6153595.258374,0.2142,0.21986,0.212,0.21965,sero-_usdt
32,1564531200000,27218158.338968,0.26571,0.267,0.21301,0.2142,sero-_usdt
33,1564617600000,15928198.722345,0.2469,0.27304,0.23801,0.26568,sero-_usdt
34,1564704000000,9644076.7198758,0.24734,0.25774,0.24,0.24794,sero-_usdt
35,1564790400000,5470897.134474,0.2544,0.2544,0.24572,0.24734,sero-_usdt
36,1564876800000,6220452.7521227,0.24847,0.25672,0.24112,0.25451,sero-_usdt
37,1564963200000,5531356.0364957,0.24599,0.25285,0.24479,0.2485,sero-_usdt
38,1565049600000,5200405.014797,0.23976,0.2498,0.23511,0.24596,sero-_usdt
39,1565136000000,10195572.363549,0.23112,0.24093,0.21571,0.23977,sero-_usdt
40,1565222400000,4138470.4434584,0.226,0.23192,0.21955,0.23106,sero-_usdt
41,1565308800000,6714191.7412475,0.20407,0.22851,0.20303,0.22604,sero-_usdt
42,1565395200000,7523269.1522961,0.21343,0.224,0.20128,0.20406,sero-_usdt
43,1565481600000,3880518.3256073,0.2153,0.21629,0.207,0.21343,sero-_usdt
44,1565568000000,2973553.6582232,0.21072,0.21968,0.20616,0.21526,sero-_usdt
45,1565654400000,5322122.8235281,0.19975,0.21514,0.19518,0.21071,sero-_usdt
46,1565740800000,35120140.830882,0.15276,0.201,0.13501,0.2,sero-_usdt
47,1565827200000,9452235.2469855,0.15918,0.16226,0.14285,0.15347,sero-_usdt
48,1565913600000,4172179.9019325,0.15239,0.15944,0.14741,0.15917,sero-_usdt
49,1566000000000,2661049.4816148,0.15049,0.15503,0.14857,0.15243,sero-_usdt
50,1566086400000,8497599.2560983,0.14605,0.152,0.13797,0.15053,sero-_usdt
51,1566172800000,5279137.5568121,0.15036,0.15416,0.14314,0.146,sero-_usdt
52,1566259200000,4582240.3730164,0.14566,0.15282,0.141,0.15034,sero-_usdt
