,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1584057600,2020/3/13,0.001,0.001,0.001,0.001,11000,11,SWC_USDT
1,1584144000,2020/3/14,0.001,0.001,0.001,0.001,0,0,SWC_USDT
2,1584230400,2020/3/15,0.001,0.001,0.001,0.001,0,0,SWC_USDT
3,1584316800,2020/3/16,0.001,0.001,0.001,0.001,0,0,SWC_USDT
4,1584403200,2020/3/17,0.001,0.001,0.001,0.001,0,0,SWC_USDT
5,1584489600,2020/3/18,0.001,0.001,0.001,0.001,0,0,SWC_USDT
6,1584576000,2020/3/19,0.001,0.001,0.001,0.001,0,0,SWC_USDT
7,1584662400,2020/3/20,0.001,0.001,0.001,0.001,0,0,SWC_USDT
8,1584748800,2020/3/21,0.001,0.001,0.001,0.001,0,0,SWC_USDT
9,1584835200,2020/3/22,0.001,0.001,0.001,0.001,0,0,SWC_USDT
10,1584921600,2020/3/23,0.001,0.001,0.001,0.001,0,0,SWC_USDT
11,1585008000,2020/3/24,0.001,0.001,0.001,0.001,0,0,SWC_USDT
12,1585094400,2020/3/25,0.001,0.001,0.001,0.001,0,0,SWC_USDT
13,1585180800,2020/3/26,0.001,0.001,0.001,0.001,0,0,SWC_USDT
14,1585267200,2020/3/27,0.001,0.001,0.001,0.001,0,0,SWC_USDT
15,1585353600,2020/3/28,0.001,0.001,0.001,0.001,0,0,SWC_USDT
16,1585440000,2020/3/29,0.001,0.001,0.001,0.001,0,0,SWC_USDT
17,1585526400,2020/3/30,0.001,0.001,0.001,0.001,0,0,SWC_USDT
18,1585612800,2020/3/31,0.001,0.001,0.001,0.001,0,0,SWC_USDT
19,1585699200,2020/4/1,0.001,0.001,0.001,0.001,0,0,SWC_USDT
20,1585785600,2020/4/2,0.001,0.001,0.001,0.001,0,0,SWC_USDT
21,1585872000,2020/4/3,0.001,0.001,0.001,0.001,0,0,SWC_USDT
22,1585958400,2020/4/4,0.001,0.001,0.001,0.001,0,0,SWC_USDT
23,1586044800,2020/4/5,0.001,0.001,0.001,0.001,0,0,SWC_USDT
24,1586131200,2020/4/6,0.001,0.001,0.001,0.001,0,0,SWC_USDT
25,1586217600,2020/4/7,0.001,0.001,0.001,0.001,0,0,SWC_USDT
26,1586304000,2020/4/8,0.001,0.001,0.001,0.001,0,0,SWC_USDT
27,1586390400,2020/4/9,0.001,0.001,0.001,0.001,0,0,SWC_USDT
28,1586476800,2020/4/10,0.001,0.001,0.001,0.001,0,0,SWC_USDT
29,1586563200,2020/4/11,0.001,0.001,0.001,0.001,0,0,SWC_USDT
30,1586649600,2020/4/12,0.001,0.001,0.001,0.001,0,0,SWC_USDT
31,1586736000,2020/4/13,0.001,0.001,0.001,0.001,0,0,SWC_USDT
32,1586822400,2020/4/14,0.001,0.001,0.001,0.001,11928,11.928,SWC_USDT
33,1586908800,2020/4/15,0.001,0.001,0.001,0.001,0,0,SWC_USDT
34,1586995200,2020/4/16,0.001,0.001,0.001,0.001,0,0,SWC_USDT
35,1587081600,2020/4/17,0.001,0.001,0.001,0.001,0,0,SWC_USDT
36,1587168000,2020/4/18,0.001,0.001,0.001,0.001,0,0,SWC_USDT
37,1587254400,2020/4/19,0.001,0.001,0.001,0.001,0,0,SWC_USDT
38,1587340800,2020/4/20,0.001,0.001,0.001,0.001,0,0,SWC_USDT
39,1587427200,2020/4/21,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
40,1587513600,2020/4/22,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
41,1587600000,2020/4/23,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
42,1587686400,2020/4/24,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
43,1587772800,2020/4/25,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
44,1587859200,2020/4/26,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
45,1587945600,2020/4/27,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
46,1588032000,2020/4/28,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
47,1588118400,2020/4/29,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
48,1588204800,2020/4/30,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
49,1588291200,2020/5/1,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
50,1588377600,2020/5/2,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
51,1588464000,2020/5/3,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
52,1588550400,2020/5/4,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
53,1588636800,2020/5/5,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
54,1588723200,2020/5/6,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
55,1588809600,2020/5/7,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
56,1588896000,2020/5/8,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
57,1588982400,2020/5/9,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
58,1589068800,2020/5/10,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
59,1589155200,2020/5/11,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
60,1589241600,2020/5/12,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
61,1589328000,2020/5/13,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
62,1589414400,2020/5/14,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
63,1589500800,2020/5/15,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
64,1589587200,2020/5/16,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
65,1589673600,2020/5/17,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
66,1589760000,2020/5/18,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
67,1589846400,2020/5/19,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
68,1589932800,2020/5/20,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
69,1590019200,2020/5/21,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
70,1590105600,2020/5/22,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
71,1590192000,2020/5/23,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
72,1590278400,2020/5/24,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
73,1590364800,2020/5/25,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
74,1590451200,2020/5/26,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
75,1590537600,2020/5/27,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
76,1590624000,2020/5/28,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
77,1590710400,2020/5/29,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
78,1590796800,2020/5/30,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
79,1590883200,2020/5/31,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
80,1590969600,2020/6/1,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
81,1591056000,2020/6/2,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
82,1591142400,2020/6/3,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
83,1591228800,2020/6/4,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
84,1591315200,2020/6/5,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
85,1591401600,2020/6/6,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
86,1591488000,2020/6/7,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
87,1591574400,2020/6/8,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
88,1591660800,2020/6/9,0.0007,0.0007,0.0007,0.0007,2100,1.47,SWC_USDT
89,1591747200,2020/6/10,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
90,1591833600,2020/6/11,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
91,1591920000,2020/6/12,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
92,1592006400,2020/6/13,0.0007,0.0007,0.0007,0.0007,0,0,SWC_USDT
