,open_time,open,close,highest,lowest,volume,amount,market_name
0,1564963200,0.0098,0.0098,0.0099,0.0095,1785694,17323.6578,CMK_USD
1,1565049600,0.0097,0.0096,0.0099,0.0095,3070124,29765.5316,CMK_USD
2,1565136000,0.0098,0.0087,0.0098,0.0087,2999385,27978.2314,CMK_USD
3,1565222400,0.0087,0.0059,0.0087,0.0059,3063403,23982.0927,CMK_USD
4,1565308800,0.006,0.0073,0.008,0.0059,3002563,21588.3268,CMK_USD
5,1565395200,0.0074,0.0074,0.008,0.0072,3180466,24287.8235,CMK_USD
6,1565481600,0.0079,0.0083,0.0084,0.0072,3141243,24722.5359,CMK_USD
7,1565568000,0.0076,0.0074,0.0088,0.007,3113131,23977.3393,CMK_USD
8,1565654400,0.0078,0.0066,0.0078,0.006,3162836,20805.9375,CMK_USD
9,1565740800,0.0061,0.0061,0.0068,0.006,3103346,19814.8872,CMK_USD
10,1565827200,0.0064,0.0061,0.0068,0.006,3058472,19641.6811,CMK_USD
11,1565913600,0.0067,0.0065,0.0068,0.006,2999152,19244.1554,CMK_USD
12,1566000000,0.0067,0.0067,0.0084,0.0059,3243751.72,21056.667948,CMK_USD
13,1566086400,0.0064,0.0068,0.0068,0.006,3283343,20985.8633,CMK_USD
14,1566172800,0.0063,0.0065,0.0068,0.006,2985025,19117.3511,CMK_USD
15,1566259200,0.0063,0.006,0.0068,0.0057,2922969,18212.7831,CMK_USD
16,1566345600,0.0057,0.0056,0.0065,0.005,3153417,18449.8643,CMK_USD
17,1566432000,0.0052,0.0047,0.0058,0.0044,3005776,15337.7532,CMK_USD
18,1566518400,0.0051,0.0049,0.0052,0.0044,3127046,14927.2387,CMK_USD
19,1566604800,0.0051,0.0052,0.0052,0.0044,3261311,15705.5392,CMK_USD
20,1566691200,0.0047,0.0048,0.0052,0.0044,3273099,15799.2601,CMK_USD
21,1566777600,0.0045,0.0051,0.0052,0.0044,3134431,15032.8299,CMK_USD
22,1566864000,0.0045,0.0045,0.0052,0.0044,3110044,14849.9724,CMK_USD
23,1566950400,0.0049,0.005,0.0052,0.0044,2997443,14462.5343,CMK_USD
24,1567036800,0.0049,0.0046,0.0052,0.0044,2792702,13492.4146,CMK_USD
25,1567123200,0.0049,0.003,0.0052,0.003,3331541,12002.5748,CMK_USD
26,1567209600,0.0035,0.0035,0.0099,0.003,2745097,9600.9749,CMK_USD
27,1567296000,0.0032,0.0025,0.0038,0.002,3015727,8516.0177,CMK_USD
28,1567382400,0.0027,0.0026,0.0028,0.002,2980500,7156.8937,CMK_USD
29,1567468800,0.0021,0.0025,0.0098,0.0018,3024214,7321.6767,CMK_USD
30,1567555200,0.0026,0.0025,0.0026,0.0018,3382160,7446.3865,CMK_USD
31,1567641600,0.0021,0.0018,0.0026,0.0018,2905318,6501.7318,CMK_USD
32,1567728000,0.0023,0.001,0.0026,0.0007,3049833.99,4690.383393,CMK_USD
33,1567814400,0.001,0.0016,0.0018,0.001,2889050,3955.5674,CMK_USD
34,1567900800,0.0016,0.0016,0.0097,0.001,3144891,4747.5577,CMK_USD
35,1567987200,0.0013,0.0016,0.0018,0.001,3226397,4603.2396,CMK_USD
36,1568073600,0.0018,0.0018,0.0096,0.001,3097758,4645.3091,CMK_USD
37,1568160000,0.0014,0.0011,0.0099,0.001,2967871,4418.0955,CMK_USD
38,1568246400,0.0013,0.0018,0.0018,0.001,2983292,4196.2838,CMK_USD
39,1568332800,0.0016,0.0013,0.0095,0.001,3278027,4874.4874,CMK_USD
40,1568419200,0.0012,0.0011,0.0018,0.001,3391638,4771.1115,CMK_USD
41,1568505600,0.0018,0.0013,0.0095,0.001,3194471,4679.4179,CMK_USD
42,1568592000,0.0012,0.0018,0.0018,0.001,3019498,4156.5354,CMK_USD
43,1568678400,0.0015,0.0018,0.0098,0.001,3167055,4722.7721,CMK_USD
44,1568764800,0.0015,0.0013,0.0018,0.001,2938706,4122.4225,CMK_USD
45,1568851200,0.0014,0.0016,0.0018,0.001,3057019,4282.7674,CMK_USD
46,1568937600,0.0014,0.0013,0.0018,0.001,3085137,4213.7829,CMK_USD
47,1569024000,0.0013,0.0012,0.0018,0.001,3090523,4276.7046,CMK_USD
48,1569110400,0.0012,0.0015,0.0018,0.001,3242323,4463.3857,CMK_USD
49,1569196800,0.0014,0.0017,0.0018,0.001,3266830,4565.3191,CMK_USD
50,1569283200,0.0018,0.0014,0.0018,0.001,3177588,4476.2915,CMK_USD
51,1569369600,0.0011,0.0017,0.0018,0.001,3151609,4319.2998,CMK_USD
52,1569456000,0.0011,0.0017,0.0018,0.001,2980615,4079.2091,CMK_USD
53,1569542400,0.0013,0.0012,0.0096,0.001,2965224,4353.2121,CMK_USD
54,1569628800,0.0016,0.0015,0.0018,0.001,3333788,4620.999,CMK_USD
55,1569715200,0.0017,0.0014,0.0018,0.001,3021315,4214.5466,CMK_USD
56,1569801600,0.0017,0.0011,0.0019,0.001,3115785,4471.8497,CMK_USD
57,1569888000,0.0018,0.0017,0.0018,0.001,2906483,4159.7069,CMK_USD
58,1569974400,0.0012,0.0016,0.0018,0.001,2134681,2945.0763,CMK_USD
59,1570060800,0.0016,0.0013,0.0018,0.001,3106462,4410.9078,CMK_USD
60,1570147200,0.0012,0.0011,0.0018,0.001,3499253,4824.3816,CMK_USD
61,1570233600,0.0012,0.0017,0.0018,0.001,3149683,4319.7208,CMK_USD
62,1570320000,0.001,0.0015,0.0018,0.001,3161984,4393.8601,CMK_USD
63,1570406400,0.0016,0.0043,0.0098,0.0003,3222683.99,12896.949597,CMK_USD
64,1570492800,0.0041,0.0044,0.0048,0.0037,3063570,12608.3255,CMK_USD
65,1570579200,0.0044,0.0037,0.0045,0.0034,3120638,12789.3789,CMK_USD
66,1570665600,0.0039,0.0041,0.0045,0.0035,3177995,13046.578,CMK_USD
67,1570752000,0.0041,0.0042,0.0045,0.0037,3173342,13006.0259,CMK_USD
68,1570838400,0.0045,0.004,0.0045,0.0035,2852036.73,11295.203201,CMK_USD
69,1570924800,0.0036,0.0035,0.0043,0.0035,2984480,11643.4002,CMK_USD
70,1571011200,0.0038,0.0033,0.0043,0.0029,3028151,11379.1751,CMK_USD
71,1571097600,0.0031,0.0037,0.0037,0.0029,3141344,10277.3744,CMK_USD
72,1571184000,0.0034,0.0032,0.0037,0.0029,3225154,10666.8418,CMK_USD
73,1571270400,0.0034,0.0035,0.0037,0.0029,3375432,11076.4168,CMK_USD
74,1571356800,0.0034,0.0031,0.0037,0.0029,3387758,11290.2453,CMK_USD
75,1571443200,0.0031,0.0033,0.0037,0.0029,3429500,11221.7695,CMK_USD
76,1571529600,0.0029,0.0034,0.0037,0.0029,3375399,11053.0139,CMK_USD
77,1571616000,0.0033,0.0024,0.0037,0.002,3209888,9925.3607,CMK_USD
78,1571702400,0.0025,0.0025,0.0028,0.002,2844049,6850.4035,CMK_USD
79,1571788800,0.0023,0.0028,0.0028,0.002,2947054,7119.8954,CMK_USD
80,1571875200,0.0024,0.0022,0.0028,0.002,3036176,7286.7977,CMK_USD
81,1571961600,0.0026,0.0025,0.0028,0.002,3015279,7400.2192,CMK_USD
82,1572048000,0.0023,0.0027,0.0028,0.002,3281146,7838.3239,CMK_USD
83,1572134400,0.002,0.0026,0.0028,0.002,2973902,7109.2395,CMK_USD
84,1572220800,0.0028,0.0027,0.0028,0.002,3194084,7664.7128,CMK_USD
85,1572307200,0.002,0.002,0.0028,0.002,3305678,7870.8335,CMK_USD
86,1572393600,0.0028,0.0025,0.0028,0.002,2854813,6933.4541,CMK_USD
87,1572480000,0.0028,0.0097,0.0098,0.002,3177559,8988.4369,CMK_USD
88,1572566400,0.0021,0.0023,0.0098,0.002,3266133,8537.3503,CMK_USD
