,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1585180800,2020/3/26,0.00012,0.000103,0.00012,0.000103,831.63,0.0934593,XXA_ETH
1,1585267200,2020/3/27,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
2,1585353600,2020/3/28,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
3,1585440000,2020/3/29,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
4,1585526400,2020/3/30,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
5,1585612800,2020/3/31,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
6,1585699200,2020/4/1,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
7,1585785600,2020/4/2,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
8,1585872000,2020/4/3,0.000103,0.000103,0.000103,0.000103,0,0,XXA_ETH
9,1585958400,2020/4/4,0.001,0.001,0.001,0.001,12.05,0.01205,XXA_ETH
10,1586044800,2020/4/5,0.001,0.001,0.001,0.001,0,0,XXA_ETH
11,1586131200,2020/4/6,0.001,0.001,0.001,0.001,0,0,XXA_ETH
12,1586217600,2020/4/7,0.001,0.001,0.001,0.001,0,0,XXA_ETH
13,1586304000,2020/4/8,0.001,0.001,0.001,0.001,0,0,XXA_ETH
14,1586390400,2020/4/9,0.001,0.001,0.001,0.001,0,0,XXA_ETH
15,1586476800,2020/4/10,0.001,0.001,0.001,0.001,0,0,XXA_ETH
16,1586563200,2020/4/11,0.001,0.001,0.001,0.001,0,0,XXA_ETH
17,1586649600,2020/4/12,0.001,0.001,0.001,0.001,0,0,XXA_ETH
18,1586736000,2020/4/13,0.001,0.001,0.001,0.001,0,0,XXA_ETH
19,1586822400,2020/4/14,0.0008,0.0008,0.0008,0.0008,1023.5,0.8188,XXA_ETH
20,1586908800,2020/4/15,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
21,1586995200,2020/4/16,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
22,1587081600,2020/4/17,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
23,1587168000,2020/4/18,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
24,1587254400,2020/4/19,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
25,1587340800,2020/4/20,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
26,1587427200,2020/4/21,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
27,1587513600,2020/4/22,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
28,1587600000,2020/4/23,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
29,1587686400,2020/4/24,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
30,1587772800,2020/4/25,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
31,1587859200,2020/4/26,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
32,1587945600,2020/4/27,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
33,1588032000,2020/4/28,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
34,1588118400,2020/4/29,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
35,1588204800,2020/4/30,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
36,1588291200,2020/5/1,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
37,1588377600,2020/5/2,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
38,1588464000,2020/5/3,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
39,1588550400,2020/5/4,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
40,1588636800,2020/5/5,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
41,1588723200,2020/5/6,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
42,1588809600,2020/5/7,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
43,1588896000,2020/5/8,0.0008,0.0008,0.0008,0.0008,10.55,0.00844,XXA_ETH
44,1588982400,2020/5/9,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
45,1589068800,2020/5/10,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
46,1589155200,2020/5/11,0.0008,0.0008,0.0008,0.0008,0,0,XXA_ETH
