,open_time,open,close,highest,lowest,volume,amount,market_name
0,1590364800,0.004,0.003,0.006,0.00011,148.15,0.6208163,TREEP_ETH
1,1590451200,0.003,0.003,0.003,0.003,0,0,TREEP_ETH
2,1590537600,0.003,0.003,0.003,0.003,0,0,TREEP_ETH
3,1590624000,0.0049,0.0052,0.0052,0.0049,10.25,0.051,TREEP_ETH
4,1590710400,0.0052,0.0052,0.0052,0.0052,0,0,TREEP_ETH
5,1590796800,0.0052,0.0052,0.0052,0.0052,0,0,TREEP_ETH
6,1590883200,0.0052,0.0052,0.0052,0.0052,0,0,TREEP_ETH
7,1590969600,0.001,0.001,0.001,0.001,31,0.031,TREEP_ETH
8,1591056000,0.001,0.001,0.001,0.001,0,0,TREEP_ETH
9,1591142400,0.0015,0.0004,0.0041,0.000114,587.18,0.215628,TREEP_ETH
10,1591228800,0.0032,0.0032,0.0032,0.0032,4,0.0128,TREEP_ETH
11,1591315200,0.0032,0.0032,0.0032,0.0032,0,0,TREEP_ETH
12,1591401600,0.0032,0.0032,0.0032,0.0032,0,0,TREEP_ETH
13,1591488000,0.0032,0.0032,0.0032,0.0032,0,0,TREEP_ETH
14,1591574400,0.000409,0.000409,0.000409,0.000409,18.5,0.0075665,TREEP_ETH
15,1591660800,0.0029,0.0029,0.0029,0.0029,1,0.0029,TREEP_ETH
16,1591747200,0.00055,0.0025,0.0031,0.00055,94.46,0.087726,TREEP_ETH
17,1591833600,0.0025,0.0025,0.0025,0.0025,0,0,TREEP_ETH
18,1591920000,0.0025,0.0025,0.0025,0.0025,0,0,TREEP_ETH
19,1592006400,0.0025,0.0025,0.0025,0.0025,0,0,TREEP_ETH
20,1592092800,0.00299,0.003,0.003,0.00299,13.77,0.0412296,TREEP_ETH
21,1592179200,0.003,0.003,0.003,0.003,0,0,TREEP_ETH
22,1592265600,0.000701,0.000701,0.000701,0.000701,15,0.010515,TREEP_ETH
23,1592352000,0.000701,0.000701,0.000701,0.000701,0,0,TREEP_ETH
24,1592438400,0.00299,0.00065,0.00299,0.00065,81.65,0.06384834,TREEP_ETH
25,1592524800,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
26,1592611200,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
27,1592697600,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
28,1592784000,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
29,1592870400,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
30,1592956800,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
31,1593043200,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
32,1593129600,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
33,1593216000,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
34,1593302400,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
35,1593388800,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
36,1593475200,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
37,1593561600,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
38,1593648000,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
39,1593734400,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
40,1593820800,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
41,1593907200,0.00065,0.00065,0.00065,0.00065,44.16,0.028704,TREEP_ETH
42,1593993600,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
43,1594080000,0.00065,0.00065,0.00065,0.00065,0,0,TREEP_ETH
