,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1559520000,2019/6/3,0.00045,0.00048,250.05,0.120024,0.0005,0.00045,988,0.468389,CRAD_ETH
1,1559606400,2019/6/4,0.00059,0.000469,236.94,0.11112486,0.00059,0.000465,1503.35,0.71810906,CRAD_ETH
2,1559692800,2019/6/5,0.000469,0.000411,245.69,0.10097859,0.0046,0.000411,3930.21,2.36399884,CRAD_ETH
3,1559779200,2019/6/6,0.000413,0.00047,241.35,0.1134345,0.00047,0.000413,1665.8,0.74739636,CRAD_ETH
4,1559865600,2019/6/7,0.00047,0.00051,248.74,0.1268574,0.00051,0.000465,1291,0.633585,CRAD_ETH
5,1559952000,2019/6/8,0.00051,0.000516,243.25,0.125517,0.000516,0.00051,650.65,0.3351315,CRAD_ETH
6,1560038400,2019/6/9,0.00052,0.00055,230.98,0.127039,0.00055,0.00052,649,0.34954,CRAD_ETH
7,1560124800,2019/6/10,0.00052,0.00075,246.8,0.1851,0.001,0.00052,3266.5,2.033392,CRAD_ETH
8,1560211200,2019/6/11,0.00075,0.00076,244.25,0.18563,0.00076,0.00071,3448.45,2.521188,CRAD_ETH
9,1560297600,2019/6/12,0.00076,0.00099,257.9,0.255321,0.00099,0.00072,2147,1.68871,CRAD_ETH
10,1560384000,2019/6/13,0.0009,0.000781,254.65,0.19888165,0.0009,0.00078,741.94,0.585337,CRAD_ETH
11,1560470400,2019/6/14,0.00078,0.00119,262.42,0.3122798,0.00119,0.00078,4441.18,3.5680478,CRAD_ETH
12,1560556800,2019/6/15,0.001185,0.001182,267.82,0.31656324,0.001185,0.00118,614.31,0.72694535,CRAD_ETH
13,1560643200,2019/6/16,0.00113,0.00119,267.82,0.3187058,0.0012,0.00086,1421.57,1.51265885,CRAD_ETH
14,1560729600,2019/6/17,0.00111,0.00112,273.12,0.3058944,0.00112,0.001023,3117,3.442906,CRAD_ETH
15,1560816000,2019/6/18,0.00111,0.00103,264.66,0.2725998,0.00119,0.00103,2735.4,3.037969,CRAD_ETH
16,1560902400,2019/6/19,0.00102,0.00118,268.14,0.3164052,0.00118,0.00088,1897.32,2.1004576,CRAD_ETH
17,1560988800,2019/6/20,0.00119,0.00096,274.96,0.2639616,0.00119,0.00096,2314,2.34361,CRAD_ETH
18,1561075200,2019/6/21,0.00095,0.00099,294.35,0.2914065,0.00099,0.000013,4340.76,3.11690488,CRAD_ETH
19,1561161600,2019/6/22,0.00089,0.00095,310.61,0.2950795,0.00096,0.0008,6234,5.76574,CRAD_ETH
20,1561248000,2019/6/23,0.00095,0.000936,308.52,0.28877472,0.000958,0.00093,3170,3.00577,CRAD_ETH
21,1561334400,2019/6/24,0.000936,0.000943,311.65,0.29388595,0.000958,0.0009,4796,4.48876,CRAD_ETH
22,1561420800,2019/6/25,0.000943,0.00089,318.26,0.2832514,0.000943,0.000037,5281,4.526968,CRAD_ETH
23,1561507200,2019/6/26,0.00089,0.00082,339.39,0.2782998,0.00089,0.0008,8007.4,6.7613374,CRAD_ETH
24,1561593600,2019/6/27,0.00082,0.00086,298.4,0.256624,0.00086,0.00079,7255.46,6.0204418,CRAD_ETH
25,1561680000,2019/6/28,0.00087,0.00089,311.07,0.2768523,0.00089,0.00081,6382.4,5.538618,CRAD_ETH
26,1561766400,2019/6/29,0.00089,0.000875,317.62,0.2779175,0.00091,0.00086,5570.7,4.902661,CRAD_ETH
27,1561852800,2019/6/30,0.000875,0.000875,292.79,0.25619125,0.00088,0.00086,3566,3.115435,CRAD_ETH
28,1561939200,2019/7/1,0.000875,0.00088,295.03,0.2596264,0.00088,0.0008,6873.6,5.977197,CRAD_ETH
29,1562025600,2019/7/2,0.00088,0.00076,291.48,0.2215248,0.00088,0.0007,10355.08,7.8996088,CRAD_ETH
30,1562112000,2019/7/3,0.00076,0.00071,300.97,0.2136887,0.00079,0.00066,9846.85,7.130633,CRAD_ETH
31,1562198400,2019/7/4,0.0007,0.00076,282.73,0.2148748,0.00076,0.000678,7281.3,5.128654,CRAD_ETH
32,1562284800,2019/7/5,0.00073,0.000728,287.54,0.20932912,0.00073,0.00072,5080.99,3.6822377,CRAD_ETH
33,1562371200,2019/7/6,0.000728,0.000729,288.23,0.21011967,0.00073,0.000725,1396.01,1.0152553,CRAD_ETH
34,1562457600,2019/7/7,0.00073,0.000722,304.72,0.22000784,0.00075,0.000722,3010.12,2.20626696,CRAD_ETH
35,1562544000,2019/7/8,0.000721,0.00077,312.04,0.2402708,0.00079,0.00069,11818.45,8.70089714,CRAD_ETH
36,1562630400,2019/7/9,0.00074,0.00071,307.4,0.218254,0.00078,0.00071,7680.89,5.59360593,CRAD_ETH
37,1562716800,2019/7/10,0.00071,0.000726,289.07,0.20986482,0.00073,0.00066,7962.64,5.71328001,CRAD_ETH
38,1562803200,2019/7/11,0.000725,0.00074,262.34,0.1941316,0.00074,0.000691,10730.13,7.63777668,CRAD_ETH
39,1562889600,2019/7/12,0.00074,0.000625,274.66,0.1716625,0.00083,0.000054,9018.59,6.25503717,CRAD_ETH
40,1562976000,2019/7/13,0.000625,0.00061,268.8,0.163968,0.000625,0.0006,7603.63,4.68878915,CRAD_ETH
41,1563062400,2019/7/14,0.00061,0.00063,232.54,0.1465002,0.00083,0.00059,6946.56,4.50795495,CRAD_ETH
42,1563148800,2019/7/15,0.00063,0.0006,228.2,0.13692,0.00081,0.0006,6881.32,4.3809951,CRAD_ETH
43,1563235200,2019/7/16,0.0006,0.00062,198.92,0.1233304,0.00062,0.0006,10809.48,6.5915999,CRAD_ETH
44,1563321600,2019/7/17,0.00061,0.00061,210.75,0.1285575,0.00062,0.00059,9524.1,5.7986786,CRAD_ETH
45,1563408000,2019/7/18,0.00061,0.00082,225.79,0.1851478,0.00082,0.00061,8434.67,5.3587634,CRAD_ETH
46,1563494400,2019/7/19,0.00082,0.00065,220.73,0.1434745,0.00082,0.00063,3794.34,2.5458277,CRAD_ETH
47,1563580800,2019/7/20,0.00065,0.00065,228.34,0.148421,0.00065,0.00065,1.54,0.001001,CRAD_ETH
48,1563667200,2019/7/21,0.00061,0.00061,225.35,0.1374635,0.00061,0.00061,5,0.00305,CRAD_ETH
49,1563753600,2019/7/22,0.00061,0.00061,217.6,0.132736,0.00061,0.00061,245,0.14945,CRAD_ETH
50,1563840000,2019/7/23,0.00062,0.00062,212.48,0.1317376,0.00062,0.00062,200,0.124,CRAD_ETH
51,1563926400,2019/7/24,0.000625,0.000611,216.26,0.13213486,0.000625,0.000611,381,0.232911,CRAD_ETH
52,1564012800,2019/7/25,0.00061,0.00049,219.18,0.1073982,0.00065,0.000056,5083.53,0.86644618,CRAD_ETH
53,1564099200,2019/7/26,0.000488,0.000435,218.81,0.09518235,0.000488,0.000435,104859.9,49.57003495,CRAD_ETH
54,1564185600,2019/7/27,0.000438,0.000432,207.23,0.08952336,0.000438,0.000432,92464.69,40.25863975,CRAD_ETH
55,1564272000,2019/7/28,0.000427,0.000424,211.57,0.08970568,0.000427,0.000421,139025.67,59.07134817,CRAD_ETH
56,1564358400,2019/7/29,0.000425,0.000417,210.8,0.0879036,0.000425,0.000415,94109.78,39.67449138,CRAD_ETH
57,1564444800,2019/7/30,0.000417,0.000388,209.58,0.08131704,0.000417,0.000386,174851.32,68.7143264,CRAD_ETH
58,1564531200,2019/7/31,0.000388,0.000487,218.42,0.10637054,0.000487,0.000388,133233.69,63.14981422,CRAD_ETH
59,1564617600,2019/8/1,0.00048,0.00044,216.8,0.095392,0.000484,0.00044,126184.77,59.52996815,CRAD_ETH
60,1564704000,2019/8/2,0.00044,0.0006,217.69,0.130614,0.0006,0.00019,211956.23,97.92125275,CRAD_ETH
61,1564790400,2019/8/3,0.0007,0.00056,222.14,0.1243984,0.0008,0.00056,9863.11,6.1662252,CRAD_ETH
62,1564876800,2019/8/4,0.000556,0.00068,221.81,0.1508308,0.00068,0.000012,145656.23,82.23070566,CRAD_ETH
63,1564963200,2019/8/5,0.000599,0.000679,233.49,0.15853971,0.00074,0.000599,42393.64,29.54663497,CRAD_ETH
64,1565049600,2019/8/6,0.000679,0.000674,226.31,0.15253294,0.000679,0.000673,69970.94,47.24953326,CRAD_ETH
65,1565136000,2019/8/7,0.000673,0.00083,226.1,0.187663,0.000831,0.000673,68698.4,52.95348901,CRAD_ETH
66,1565222400,2019/8/8,0.00082,0.00078,221.31,0.1726218,0.00082,0.00078,33278.24,26.6973944,CRAD_ETH
67,1565308800,2019/8/9,0.00078,0.00078,210.59,0.1642602,0.00078,0.00078,18740.6,14.617668,CRAD_ETH
68,1565395200,2019/8/10,0.000785,0.00077,206.48,0.1589896,0.000785,0.00077,23484.29,18.25010005,CRAD_ETH
69,1565481600,2019/8/11,0.00077,0.00077,216.57,0.1667589,0.00077,0.00077,12013.16,9.2501332,CRAD_ETH
70,1565568000,2019/8/12,0.00077,0.00077,211.41,0.1627857,0.00077,0.00077,0,0,CRAD_ETH
71,1565654400,2019/8/13,0.00077,0.00077,209.3,0.161161,0.00077,0.00077,0,0,CRAD_ETH
72,1565740800,2019/8/14,0.00077,0.00077,187.1,0.144067,0.00077,0.00077,0,0,CRAD_ETH
73,1565827200,2019/8/15,0.00077,0.00077,188.03,0.1447831,0.00077,0.00077,0,0,CRAD_ETH
74,1565913600,2019/8/16,0.00077,0.00077,185.08,0.1425116,0.00077,0.00077,0,0,CRAD_ETH
75,1566000000,2019/8/17,0.00077,0.00077,185.61,0.1429197,0.00077,0.00077,0,0,CRAD_ETH
76,1566086400,2019/8/18,0.00077,0.00077,194.33,0.1496341,0.00077,0.00077,0,0,CRAD_ETH
77,1566172800,2019/8/19,0.00075,0.00074,202.28,0.1496872,0.00077,0.00074,7069.64,5.3288484,CRAD_ETH
78,1566259200,2019/8/20,0.00074,0.00074,196.54,0.1454396,0.00074,0.00074,5067.6,3.750024,CRAD_ETH
