,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1556928000,2019/5/4,0.8255,0.8255,0.8255,0.8255,78.74,64.99987,FST_USD
1,1557014400,2019/5/5,0.8255,0.8255,0.8255,0.8255,0,0,FST_USD
2,1557100800,2019/5/6,0.8141,0.8165,0.8251,0.8101,10695,8740.4271,FST_USD
3,1557187200,2019/5/7,0.8143,0.8147,0.8255,0.81,17302.82,14136.34981,FST_USD
4,1557273600,2019/5/8,0.8241,0.8571,0.8653,0.81,16830,14066.9382,FST_USD
5,1557360000,2019/5/9,0.8645,0.8644,0.8654,0.8556,19192,16516.8546,FST_USD
6,1557446400,2019/5/10,0.8649,0.9037,0.9225,0.8558,16658,14809.2554,FST_USD
7,1557532800,2019/5/11,0.9019,0.9715,0.9799,0.88,17340,16446.2871,FST_USD
8,1557619200,2019/5/12,0.975,0.9954,1.02,0.9701,19143.87,18896.7006,FST_USD
9,1557705600,2019/5/13,0.995,0.9994,1.02,0.9902,14854.61,14804.5212,FST_USD
10,1557792000,2019/5/14,0.9988,1.0726,1.3371,0.9903,16340.45,16701.05548,FST_USD
11,1557878400,2019/5/15,1.0726,1.0847,1.0886,1.0575,16775,18007.7955,FST_USD
12,1557964800,2019/5/16,1.0831,1.0568,1.0985,1.0501,14806,15875.7392,FST_USD
13,1558051200,2019/5/17,1.0728,1.0583,1.0728,1.0502,17036,17998.4667,FST_USD
14,1558137600,2019/5/18,1.0525,1.0544,1.0599,1.0501,14316,15111.9573,FST_USD
15,1558224000,2019/5/19,1.0598,1.0546,1.1109,1.0501,13158,13997.1432,FST_USD
16,1558310400,2019/5/20,1.0503,1.2573,1.2598,1.0501,16353.01,18160.0144,FST_USD
17,1558396800,2019/5/21,1.2519,1.1696,1.2596,1.1616,17974,21268.5089,FST_USD
18,1558483200,2019/5/22,1.164,1.1604,1.3087,1.1601,14871.53,17345.67802,FST_USD
19,1558569600,2019/5/23,1.1627,1.1543,1.21,1.15,15659.75,18151.4916,FST_USD
20,1558656000,2019/5/24,1.1547,1.1546,1.2602,1.1508,16441.44,19125.12658,FST_USD
21,1558742400,2019/5/25,1.1539,1.1534,1.1725,1.05,13569.96,15685.97054,FST_USD
22,1558828800,2019/5/26,1.1553,1.186,1.1913,1.1236,15186,17471.2586,FST_USD
23,1558915200,2019/5/27,1.1932,1.3654,1.3991,1.1851,14778.99,18747.80247,FST_USD
24,1559001600,2019/5/28,1.3634,1.3656,1.39,1.3602,14329.27,19562.468,FST_USD
25,1559088000,2019/5/29,1.3662,1.3317,1.3699,1.3301,14485,19485.9048,FST_USD
26,1559174400,2019/5/30,1.3315,1.3187,1.3396,1.3102,13231,17460.8944,FST_USD
27,1559260800,2019/5/31,1.3183,1.3441,1.3828,0.9705,12884.03,15911.17393,FST_USD
28,1559347200,2019/6/1,1.3422,1.4124,1.4145,1.3402,14625.72,20156.30886,FST_USD
29,1559433600,2019/6/2,1.4102,1.3665,1.4452,1.2234,18460.2,25283.272,FST_USD
30,1559520000,2019/6/3,1.365,1.2984,1.45,1.2922,17839.55,24027.25659,FST_USD
31,1559606400,2019/6/4,1.2987,1.3102,1.46,0.9717,17922.72,22978.93252,FST_USD
32,1559692800,2019/6/5,1.3173,1.3112,1.37,1.3101,18100.96,23804.93929,FST_USD
33,1559779200,2019/6/6,1.311,1.3105,1.3199,1.3101,18947,24917.614,FST_USD
34,1559865600,2019/6/7,1.3112,1.3144,1.3199,1.3101,17660,23223.2588,FST_USD
35,1559952000,2019/6/8,1.3182,1.3118,1.3199,1.3103,18110,23811.0554,FST_USD
36,1560038400,2019/6/9,1.3105,1.283,1.3198,1.2801,16943,22146.1186,FST_USD
37,1560124800,2019/6/10,1.2849,1.3048,1.422,1.2155,18415.1,23506.9621,FST_USD
38,1560211200,2019/6/11,1.3015,1.3052,1.3099,1.3002,17827,23256.8393,FST_USD
39,1560297600,2019/6/12,1.3058,1.3005,1.3147,1.3001,16616,21691.484,FST_USD
40,1560384000,2019/6/13,1.3034,1.3225,1.3348,1.3003,18390,24203.9973,FST_USD
41,1560470400,2019/6/14,1.3212,1.3765,1.3808,1.3003,16358,21720.8631,FST_USD
42,1560556800,2019/6/15,1.3792,1.4277,1.4346,1.3005,17809.87,24799.61128,FST_USD
43,1560643200,2019/6/16,1.4278,1.4611,1.55,1.3041,20044.39,29187.72451,FST_USD
44,1560729600,2019/6/17,1.4637,1.4532,1.4705,1.4503,17189,25074.6494,FST_USD
45,1560816000,2019/6/18,1.4536,1.4545,1.5499,1.4501,19009.41,27672.45126,FST_USD
46,1560902400,2019/6/19,1.4568,1.468,1.4859,1.4515,19150,27933.0563,FST_USD
47,1560988800,2019/6/20,1.47,1.5229,1.55,1.4507,17614.41,26121.8823,FST_USD
48,1561075200,2019/6/21,1.5233,1.5993,1.6425,1.5117,17639.09,27607.88295,FST_USD
49,1561161600,2019/6/22,1.6066,1.8478,1.8498,1.53,20631.25,35977.9589,FST_USD
50,1561248000,2019/6/23,1.8422,1.8656,1.96,1.6103,16228.39,29478.98612,FST_USD
51,1561334400,2019/6/24,1.8692,1.8657,1.8698,1.8601,18276,34083.363,FST_USD
52,1561420800,2019/6/25,1.8694,1.913,2,1.8605,19822.04,37564.3369,FST_USD
53,1561507200,2019/6/26,1.9192,2.2696,2.6804,1.901,17270.71,38203.48923,FST_USD
54,1561593600,2019/6/27,2.2711,2.0063,2.4994,1.906,17708.27,38583.49887,FST_USD
55,1561680000,2019/6/28,2.0534,2.3018,2.5369,2.0248,19070.87,41448.42959,FST_USD
56,1561766400,2019/6/29,2.3032,2.3033,2.3099,2.3001,15500,35729.7595,FST_USD
57,1561852800,2019/6/30,2.3028,2.3244,2.4086,2.2502,18422.59,42303.18041,FST_USD
58,1561939200,2019/7/1,2.3238,2.2097,2.3298,2.0081,18713.36,40672.15614,FST_USD
59,1562025600,2019/7/2,2.2082,2.3146,2.4994,1.86,15936.93,33606.94266,FST_USD
60,1562112000,2019/7/3,2.3189,2.4748,2.4878,2.3101,16674,39071.1544,FST_USD
61,1562198400,2019/7/4,2.4751,2.4939,2.5599,1.77,18020,44426.3063,FST_USD
62,1562284800,2019/7/5,2.4975,2.4969,2.4999,2.4901,21630,53964.6149,FST_USD
63,1562371200,2019/7/6,2.4954,2.4907,2.5002,2.4901,18203,45415.607,FST_USD
64,1562457600,2019/7/7,2.4964,2.5503,2.6,2.4906,17728,44545.7155,FST_USD
65,1562544000,2019/7/8,2.5547,2.7085,2.988,2.5501,18078.55,46804.55152,FST_USD
66,1562630400,2019/7/9,2.7025,2.819,2.8214,2.7001,17611,47962.6125,FST_USD
67,1562716800,2019/7/10,2.8179,2.925,3,2.8148,19620.31,56060.563,FST_USD
68,1562803200,2019/7/11,2.8931,3.0583,3.2,2.8902,19201.34,56353.55005,FST_USD
69,1562889600,2019/7/12,3.0562,3.0591,3.1,3.0043,18184.55,55445.30043,FST_USD
70,1562976000,2019/7/13,3.0544,3.1722,3.2238,3.0501,17734.76,54820.48574,FST_USD
71,1563062400,2019/7/14,3.1785,3.0544,3.2,2.8907,11552.18,35322.14221,FST_USD
72,1563148800,2019/7/15,3.0582,3.0508,3.0598,3.0502,18060,55169.3337,FST_USD
