,open_time,,open,close,,,highest,lowest,volume,amount,market_name
77,1589932800,2020/5/20,3.00E-08,3.00E-08,9511.43,0.000285343,3.00E-08,3.00E-08,30000,0.0009,SWC_BTC
78,1590019200,2020/5/21,3.00E-08,3.00E-08,9068.65,0.00027206,3.00E-08,3.00E-08,0,0,SWC_BTC
79,1590105600,2020/5/22,3.00E-08,3.00E-08,9170,0.0002751,3.00E-08,3.00E-08,30000,0.0009,SWC_BTC
80,1590192000,2020/5/23,3.00E-08,3.00E-08,9179.15,0.000275375,3.00E-08,3.00E-08,0,0,SWC_BTC
81,1590278400,2020/5/24,3.00E-08,3.00E-08,8721.11,0.000261633,3.00E-08,3.00E-08,0,0,SWC_BTC
82,1590364800,2020/5/25,3.00E-08,3.00E-08,8900.07,0.000267002,3.00E-08,3.00E-08,0,0,SWC_BTC
83,1590451200,2020/5/26,1.00E-07,1.00E-07,8841.18,0.000884118,1.00E-07,1.00E-07,33915,0.0033915,SWC_BTC
84,1590537600,2020/5/27,1.00E-07,1.00E-07,9204.08,0.000920408,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
85,1590624000,2020/5/28,1.00E-07,1.00E-07,9575.87,0.000957587,1.00E-07,1.00E-07,0,0,SWC_BTC
86,1590710400,2020/5/29,1.00E-07,1.00E-07,9426.49,0.000942649,1.00E-07,1.00E-07,0,0,SWC_BTC
87,1590796800,2020/5/30,1.00E-07,1.00E-07,9696.02,0.000969602,1.00E-07,1.00E-07,0,0,SWC_BTC
88,1590883200,2020/5/31,1.00E-07,1.00E-07,9447.97,0.000944797,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
89,1590969600,2020/6/1,1.00E-07,1.00E-07,10202.77,0.001020277,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
90,1591056000,2020/6/2,1.00E-07,1.00E-07,9519.18,0.000951918,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
91,1591142400,2020/6/3,1.00E-07,1.00E-07,9660.21,0.000966021,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
92,1591228800,2020/6/4,1.00E-07,1.00E-07,9789.06,0.000978906,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
93,1591315200,2020/6/5,1.00E-07,1.00E-07,9626.77,0.000962677,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
94,1591401600,2020/6/6,1.00E-07,1.00E-07,9667.02,0.000966702,1.00E-07,1.00E-07,0,0,SWC_BTC
95,1591488000,2020/6/7,1.00E-07,1.00E-07,9747.05,0.000974705,1.00E-07,1.00E-07,0,0,SWC_BTC
96,1591574400,2020/6/8,1.00E-07,1.00E-07,9782,0.0009782,1.00E-07,1.00E-07,0,0,SWC_BTC
97,1591660800,2020/6/9,1.00E-07,1.00E-07,9772.41,0.000977241,1.00E-07,1.00E-07,30000,0.003,SWC_BTC
98,1591747200,2020/6/10,1.00E-07,1.00E-07,9885,0.0009885,1.00E-07,1.00E-07,0,0,SWC_BTC
99,1591833600,2020/6/11,1.00E-07,1.00E-07,9278.62,0.000927862,1.00E-07,1.00E-07,0,0,SWC_BTC
100,1591920000,2020/6/12,1.00E-07,1.00E-07,9465.14,0.000946514,1.00E-07,1.00E-07,0,0,SWC_BTC
101,1592006400,2020/6/13,1.00E-07,1.00E-07,9435.33,0.000943533,1.00E-07,1.00E-07,0,0,SWC_BTC
