,open_time,open,close,highest,lowest,volume,amount,market_name
0,1579996800,1.0e-7,0.00000199,0.00002,1.0e-7,525966,0.51519777,FLXC_ETH
1,1580083200,8.9e-7,0.00000798,0.00000798,3.1e-7,279317,0.1133717,FLXC_ETH
2,1580169600,0.00000798,0.00000798,0.00000798,0.00000798,0,0,FLXC_ETH
3,1580256000,0.000001,0.0000059,0.0000059,0.000001,23010,0.063615,FLXC_ETH
4,1580342400,9.0e-7,9.0e-7,9.0e-7,9.0e-7,27593,0.0248337,FLXC_ETH
5,1580428800,1.0e-7,0.000003,0.000003,1.0e-7,161220,0.0408002,FLXC_ETH
6,1580515200,0.000003,0.000003,0.000003,0.000003,0,0,FLXC_ETH
7,1580601600,0.000003,0.000003,0.000003,0.000003,0,0,FLXC_ETH
8,1580688000,2.3e-7,9.9e-7,9.9e-7,2.3e-7,247202,0.11972998,FLXC_ETH
9,1580774400,2.7e-7,9.9e-7,9.9e-7,2.7e-7,71866,0.0235827,FLXC_ETH
10,1580860800,2.8e-7,9.7e-7,9.9e-7,2.7e-7,212650,0.09545461,FLXC_ETH
11,1580947200,5.0e-7,8.6e-7,8.6e-7,2.7e-7,187962,0.06240099,FLXC_ETH
12,1581033600,7.0e-7,8.4e-7,8.4e-7,7.0e-7,9524,0.00703346,FLXC_ETH
13,1581120000,8.0e-7,8.0e-7,8.0e-7,8.0e-7,19200,0.01536,FLXC_ETH
14,1581206400,8.0e-7,8.0e-7,8.0e-7,8.0e-7,0,0,FLXC_ETH
15,1581292800,7.8e-7,7.8e-7,7.8e-7,7.8e-7,11112,0.00866736,FLXC_ETH
16,1581379200,7.8e-7,7.8e-7,7.8e-7,7.8e-7,0,0,FLXC_ETH
17,1581465600,7.8e-7,7.8e-7,7.8e-7,7.8e-7,0,0,FLXC_ETH
18,1581552000,3e-8,7.8e-7,7.8e-7,3e-8,341027,0.01600056,FLXC_ETH
19,1581638400,7.8e-7,7.8e-7,7.8e-7,7.8e-7,0,0,FLXC_ETH
