,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1563926400,2019/7/24,0.000001,0.0000308,9763.99,0.300730892,0.0000449,0.000001,7254.16,0.132121968,CMK_BTC
1,1564012800,2019/7/25,0.0000012,1.00E-07,9881.44,0.000988144,0.000003,1.00E-07,67972,0.0185352,CMK_BTC
2,1564099200,2019/7/26,0.0000012,0.0000012,9825.14,0.011790168,0.0000012,0.0000012,1713,0.0020556,CMK_BTC
3,1564185600,2019/7/27,0.0000012,0.0000012,9473.89,0.011368668,0.0000012,0.0000012,0,0,CMK_BTC
4,1564272000,2019/7/28,0.0000012,0.0000012,9348.01,0.011217612,0.0000012,0.0000012,0,0,CMK_BTC
5,1564358400,2019/7/29,0.0000012,0.0000012,9508.97,0.011410764,0.0000012,0.0000012,0,0,CMK_BTC
6,1564444800,2019/7/30,0.0000012,0.0000012,9574.21,0.011489052,0.0000012,0.0000012,0,0,CMK_BTC
7,1564531200,2019/7/31,0.0000016,2.00E-07,10080.53,0.002016106,0.000002,2.00E-07,19768.6,0.0225779,CMK_BTC
8,1564617600,2019/8/1,4.00E-07,5.00E-07,10374.99,0.005187495,5.00E-07,4.00E-07,11550.9,0.00501825,CMK_BTC
9,1564704000,2019/8/2,4.00E-07,4.00E-07,10522.81,0.004209124,4.00E-07,4.00E-07,12107.14,0.004842856,CMK_BTC
10,1564790400,2019/8/3,4.00E-07,4.00E-07,10627.08,0.004250832,4.00E-07,4.00E-07,0,0,CMK_BTC
11,1564876800,2019/8/4,0.0000013,0.0000012,10929.23,0.013115076,0.0000013,0.0000012,290,0.000368,CMK_BTC
12,1564963200,2019/8/5,6.00E-07,6.00E-07,11829.49,0.007097694,0.0000011,4.00E-07,1715983,1.1481075,CMK_BTC
13,1565049600,2019/8/6,6.00E-07,6.00E-07,11480,0.006888,6.00E-07,4.00E-07,2937915.5,1.52336444,CMK_BTC
14,1565136000,2019/8/7,6.00E-07,3.00E-07,11975.03,0.003592509,7.00E-07,2.00E-07,2303627.84,1.021137564,CMK_BTC
