,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1574208000,2019/11/20,0.000018,4.00E-07,8098.01, 0.0032 ,0.000018,4.00E-07,667,0.006301,GSH_BTC
1,1574294400,2019/11/21,0.0000097,0.0000084,7627.97, 0.0641 ,0.0000097,0.0000084,501,0.0042097,GSH_BTC
2,1574380800,2019/11/22,0.0000084,0.0000084,7136.78, 0.0599 ,0.0000084,0.0000084,0,0,GSH_BTC
3,1574467200,2019/11/23,0.0000084,0.0000084,7311.64, 0.0614 ,0.0000084,0.0000084,0,0,GSH_BTC
4,1574553600,2019/11/24,0.0000084,0.0000084,6903.28, 0.0580 ,0.0000084,0.0000084,0,0,GSH_BTC
5,1574640000,2019/11/25,0.0000084,0.0000084,7198.64, 0.0605 ,0.0000084,0.0000084,0,0,GSH_BTC
6,1574726400,2019/11/26,0.0000084,0.0000084,7154.77, 0.0601 ,0.0000084,0.0000084,0,0,GSH_BTC
7,1574812800,2019/11/27,0.0000084,0.0000084,7550.77, 0.0634 ,0.0000084,0.0000084,0,0,GSH_BTC
8,1574899200,2019/11/28,0.0000084,0.0000084,7470, 0.0627 ,0.0000084,0.0000084,0,0,GSH_BTC
9,1574985600,2019/11/29,0.0000084,0.0000084,7819.95, 0.0657 ,0.0000084,0.0000084,0,0,GSH_BTC
10,1575072000,2019/11/30,0.0000084,0.0000084,7541.67, 0.0634 ,0.0000084,0.0000084,0,0,GSH_BTC
11,1575158400,2019/12/1,0.0000084,0.0000084,7390.84, 0.0621 ,0.0000084,0.0000084,0,0,GSH_BTC
12,1575244800,2019/12/2,0.0000084,0.0000084,7294.4, 0.0613 ,0.0000084,0.0000084,0,0,GSH_BTC
13,1575331200,2019/12/3,0.0000084,0.0000084,7293.48, 0.0613 ,0.0000084,0.0000084,0,0,GSH_BTC
14,1575417600,2019/12/4,0.0000084,0.0000084,7196.63, 0.0605 ,0.0000084,0.0000084,0,0,GSH_BTC
15,1575504000,2019/12/5,0.0000084,0.0000084,7389.06, 0.0621 ,0.0000084,0.0000084,0,0,GSH_BTC
