,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1559606400,2019/6/4,5.00E-07,0.000011,7621.85,0.08384035,0.0000147,5.00E-07,599,0.008397,CRAD_BTC
1,1559692800,2019/6/5,0.000011,0.000011,7777.45,0.08555195,0.000015,0.0000104,264,0.002878,CRAD_BTC
2,1559779200,2019/6/6,0.000013,0.0000142,7671.03,0.108928626,0.0000142,0.00001,552,0.0071907,CRAD_BTC
3,1559865600,2019/6/7,0.0000149,0.0000149,7978.94,0.118886206,0.0000149,0.0000149,9,0.0001341,CRAD_BTC
4,1559952000,2019/6/8,0.0000149,0.0000149,7893.34,0.117610766,0.0000149,0.0000149,0,0,CRAD_BTC
5,1560038400,2019/6/9,0.0000165,0.000017,7627.12,0.12966104,0.000017,0.0000165,183,0.003101,CRAD_BTC
6,1560124800,2019/6/10,0.000018,0.000018,7980.82,0.14365476,0.000018,0.000018,16,0.000288,CRAD_BTC
7,1560211200,2019/6/11,0.000018,0.000018,7884.9,0.1419282,0.000018,0.000018,0,0,CRAD_BTC
8,1560297600,2019/6/12,0.000018,0.000018,8127.99,0.14630382,0.000018,0.000018,0,0,CRAD_BTC
9,1560384000,2019/6/13,0.000018,0.000018,8198.25,0.1475685,0.000018,0.000018,0,0,CRAD_BTC
10,1560470400,2019/6/14,0.000018,0.000018,8650,0.1557,0.000018,0.000018,0,0,CRAD_BTC
11,1560556800,2019/6/15,0.000018,0.000018,8810.88,0.15859584,0.000018,0.000018,0,0,CRAD_BTC
12,1560643200,2019/6/16,0.000018,0.000018,8953.32,0.16115976,0.000018,0.000018,0,0,CRAD_BTC
13,1560729600,2019/6/17,0.000018,0.000018,9313.96,0.16765128,0.000018,0.000018,0,0,CRAD_BTC
14,1560816000,2019/6/18,0.000018,0.000018,9082.05,0.1634769,0.000018,0.000018,0,0,CRAD_BTC
15,1560902400,2019/6/19,0.000018,0.000018,9255.14,0.16659252,0.000018,0.000018,0,0,CRAD_BTC
16,1560988800,2019/6/20,0.000018,0.000018,9569.52,0.17225136,0.000018,0.000018,0,0,CRAD_BTC
17,1561075200,2019/6/21,0.000018,0.000018,10150.8,0.1827144,0.000018,0.000018,0,0,CRAD_BTC
18,1561161600,2019/6/22,0.0000142,0.0000142,10730.01,0.152366142,0.0000142,0.0000142,5,0.000071,CRAD_BTC
19,1561248000,2019/6/23,0.0000142,0.0000142,10901.81,0.154805702,0.0000142,0.0000142,0,0,CRAD_BTC
20,1561334400,2019/6/24,0.0000142,0.0000142,11055.45,0.15698739,0.0000142,0.0000142,10,0.000142,CRAD_BTC
21,1561420800,2019/6/25,0.0000142,0.0000142,11821.28,0.167862176,0.0000142,0.0000142,24.72,0.000351024,CRAD_BTC
22,1561507200,2019/6/26,0.0000142,0.0000142,13093.48,0.185927416,0.0000142,0.0000142,0,0,CRAD_BTC
23,1561593600,2019/6/27,0.0000142,0.0000142,11329.81,0.160883302,0.0000142,0.0000142,0,0,CRAD_BTC
24,1561680000,2019/6/28,0.0000142,0.0000142,12400.63,0.176088946,0.0000142,0.0000142,0,0,CRAD_BTC
25,1561766400,2019/6/29,0.0000142,0.0000142,11903.06,0.169023452,0.0000142,0.0000142,0,0,CRAD_BTC
26,1561852800,2019/6/30,0.0000142,0.0000142,10852.59,0.154106778,0.0000142,0.0000142,0,0,CRAD_BTC
27,1561939200,2019/7/1,0.0000155,0.0000156,10627.29,0.165785724,0.0000156,0.0000155,25787,0.4010004,CRAD_BTC
28,1562025600,2019/7/2,0.0000156,0.0000156,10841.01,0.169119756,0.0000156,0.0000156,0,0,CRAD_BTC
29,1562112000,2019/7/3,0.0000156,0.0000156,11940,0.186264,0.0000156,0.0000156,0,0,CRAD_BTC
30,1562198400,2019/7/4,0.0000156,0.0000156,11140.98,0.173799288,0.0000156,0.0000156,0,0,CRAD_BTC
31,1562284800,2019/7/5,0.0000156,0.0000156,10980.49,0.171295644,0.0000156,0.0000156,0,0,CRAD_BTC
32,1562371200,2019/7/6,0.0000156,0.0000156,11252.78,0.175543368,0.0000156,0.0000156,0,0,CRAD_BTC
33,1562457600,2019/7/7,0.0000156,0.0000156,11411.72,0.178022832,0.0000156,0.0000156,0,0,CRAD_BTC
34,1562544000,2019/7/8,0.0000155,0.0000153,12232.14,0.187151742,0.0000157,0.0000153,5306.4,0.08243235,CRAD_BTC
35,1562630400,2019/7/9,0.0000154,0.0000154,12544.9,0.19319146,0.0000155,0.0000152,11304,0.17350618,CRAD_BTC
36,1562716800,2019/7/10,0.0000154,0.000014,12105,0.16947,0.0000154,0.000014,7600.67,0.112693997,CRAD_BTC
37,1562803200,2019/7/11,0.000014,0.000014,11342.9,0.1588006,0.000014,0.000014,174.4,0.0024416,CRAD_BTC
38,1562889600,2019/7/12,0.0000141,0.0000141,11759.03,0.165802323,0.0000141,0.0000141,11,0.0001551,CRAD_BTC
39,1562976000,2019/7/13,0.0000141,0.0000141,11358.61,0.160156401,0.0000141,0.0000141,0,0,CRAD_BTC
40,1563062400,2019/7/14,0.000014,0.000014,10377.13,0.14527982,0.000014,0.000014,2,0.000028,CRAD_BTC
41,1563148800,2019/7/15,0.0000111,0.000011,10830.03,0.11913033,0.0000111,0.000011,197.4,0.00217907,CRAD_BTC
42,1563235200,2019/7/16,0.000011,0.000011,9430.16,0.10373176,0.000011,0.000011,0,0,CRAD_BTC
43,1563321600,2019/7/17,0.000011,0.000011,9664.93,0.10631423,0.000011,0.000011,0,0,CRAD_BTC
44,1563408000,2019/7/18,0.000011,0.000011,10630.58,0.11693638,0.000011,0.000011,0,0,CRAD_BTC
45,1563494400,2019/7/19,0.000011,0.000011,10504.27,0.11554697,0.000011,0.000011,0,0,CRAD_BTC
46,1563580800,2019/7/20,0.000011,0.000011,10741.39,0.11815529,0.000011,0.000011,0,0,CRAD_BTC
47,1563667200,2019/7/21,0.000011,0.000011,10586.13,0.11644743,0.000011,0.000011,0,0,CRAD_BTC
48,1563753600,2019/7/22,0.000011,0.000011,10117.92,0.11129712,0.000011,0.000011,0,0,CRAD_BTC
49,1563840000,2019/7/23,0.000011,0.000011,9868.39,0.10855229,0.000011,0.000011,0,0,CRAD_BTC
50,1563926400,2019/7/24,0.000011,0.000011,9763.99,0.10740389,0.000011,0.000011,0,0,CRAD_BTC
51,1564012800,2019/7/25,0.0000141,0.000013,9881.44,0.12845872,0.0000141,0.000013,2465.25,0.032889079,CRAD_BTC
52,1564099200,2019/7/26,0.000013,0.000013,9825.14,0.12772682,0.000013,0.000013,0,0,CRAD_BTC
53,1564185600,2019/7/27,0.000013,0.000013,9473.89,0.12316057,0.000013,0.000013,0,0,CRAD_BTC
54,1564272000,2019/7/28,0.000013,0.000013,9348.01,0.12152413,0.000013,0.000013,0,0,CRAD_BTC
55,1564358400,2019/7/29,0.000013,0.000013,9508.97,0.12361661,0.000013,0.000013,0,0,CRAD_BTC
56,1564444800,2019/7/30,0.000013,0.000013,9574.21,0.12446473,0.000013,0.000013,0,0,CRAD_BTC
57,1564531200,2019/7/31,0.0000099,0.0000099,10080.53,0.099797247,0.0000099,0.0000099,136.87,0.001355013,CRAD_BTC
58,1564617600,2019/8/1,0.000015,0.000015,10374.99,0.15562485,0.000015,0.000015,5419.8,0.081297,CRAD_BTC
59,1564704000,2019/8/2,0.000015,0.000015,10522.81,0.15784215,0.000015,0.000015,142.8,0.002142,CRAD_BTC
60,1564790400,2019/8/3,0.000015,0.000015,10627.08,0.1594062,0.000015,0.000015,1469.4,0.022041,CRAD_BTC
61,1564876800,2019/8/4,0.000015,0.000015,10929.23,0.16393845,0.000015,0.000015,4815.1,0.0722265,CRAD_BTC
62,1564963200,2019/8/5,0.000015,0.000015,11829.49,0.17744235,0.000015,0.000015,3898,0.05847,CRAD_BTC
