,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1555027200,2019/4/12,5004.86,5053.16,5071.79,4969.16,20.7581,104452.6309,BTC_USDT
1,1555113600,2019/4/13,5047.88,5049.05,5098,5010.18,28.61898,144655.492,BTC_USDT
2,1555200000,2019/4/14,5044.97,5131.9,5149.9,5005.14,23.907794,120969.4889,BTC_USDT
3,1555286400,2019/4/15,5141.28,5034.99,5166.44,4965.01,29.277592,149439.1084,BTC_USDT
4,1555372800,2019/4/16,5024.26,5177,5190,4971.95,28.46048,144697.9282,BTC_USDT
5,1555459200,2019/4/17,5172.69,5204.84,5224.47,5150.95,29.513122,153043.3666,BTC_USDT
6,1555545600,2019/4/18,5202.97,5261.65,5286.86,5202.97,26.619504,139589.3397,BTC_USDT
7,1555632000,2019/4/19,5258.6,5258.25,5298,5179.34,29.455688,154280.179,BTC_USDT
8,1555718400,2019/4/20,5258.85,5289.95,5321.16,5242.49,28.99656,153301.5545,BTC_USDT
9,1555804800,2019/4/21,5289.91,5258.09,5302.53,5161.11,29.217755,153422.8498,BTC_USDT
10,1555891200,2019/4/22,5258.37,5355.55,5378.34,5218,24.342596,128449.0471,BTC_USDT
11,1555977600,2019/4/23,5358.78,5505.07,5581.61,5340.04,28.083494,154605.3652,BTC_USDT
12,1556064000,2019/4/24,5497.81,5415.16,5582.19,5347.14,28.033273,152836.5542,BTC_USDT
13,1556150400,2019/4/25,5405.99,5226.43,5488.65,5163.66,28.601336,154751.2575,BTC_USDT
14,1556236800,2019/4/26,5218.77,5314.07,5474.15,5167,29.121521,154442.8736,BTC_USDT
15,1556323200,2019/4/27,5311.84,5294.58,5339.76,5259.92,29.504434,156432.1728,BTC_USDT
16,1556409600,2019/4/28,5297.75,5313.99,5337.11,4971.95,29.712192,157738.3858,BTC_USDT
17,1556496000,2019/4/29,5309.12,5238.19,5329.75,5192.08,29.02677,153103.7486,BTC_USDT
18,1556582400,2019/4/30,5238.14,5315.92,5337.55,5193.52,29.125576,153494.7501,BTC_USDT
19,1556668800,2019/5/1,5321.02,5393.08,5398.19,5318.93,28.158927,150785.5868,BTC_USDT
20,1556755200,2019/5/2,5385.55,5500.79,5536,5371.38,27.974781,152415.5265,BTC_USDT
21,1556841600,2019/5/3,5494.68,5776.87,5841.51,4971.95,28.039553,159941.1334,BTC_USDT
22,1556928000,2019/5/4,5770.62,5836.64,5894.2,5613.91,28.274233,163174.2384,BTC_USDT
23,1557014400,2019/5/5,5831.23,5776.55,5838.05,5711.97,27.403795,158477.0051,BTC_USDT
24,1557100800,2019/5/6,5778.72,5743.52,5803.02,5636.69,27.897363,159593.0737,BTC_USDT
25,1557187200,2019/5/7,5752.4,5846.97,6016.17,4971.95,28.71969,170205.6081,BTC_USDT
26,1557273600,2019/5/8,5846.34,5986.47,5997.35,5794.74,27.501556,162795.4572,BTC_USDT
27,1557360000,2019/5/9,5993.18,6199.83,6218.47,5988.55,28.3619,173052.5793,BTC_USDT
28,1557446400,2019/5/10,6210.38,6377.85,6458.12,6186.72,26.819734,169859.0898,BTC_USDT
29,1557532800,2019/5/11,6382.75,7124.9,7315,6380.65,28.421916,192957.1905,BTC_USDT
30,1557619200,2019/5/12,7131.55,6976.4,7509.54,6760.81,26.974044,192730.6862,BTC_USDT
31,1557705600,2019/5/13,6968.23,7794.4,8091.12,6894.86,88.304652,668378.0932,BTC_USDT
32,1557792000,2019/5/14,7797.54,7883.6,8350.75,7716.92,79.808478,637859.1593,BTC_USDT
33,1557878400,2019/5/15,7876.69,8026.97,8077.44,1339.62,51.219997,409676.0626,BTC_USDT
34,1557964800,2019/5/16,8021.36,7868.22,8080,1571.58,72.501123,577659.722,BTC_USDT
35,1558051200,2019/5/17,7868.67,3050,7924.99,0.01,86.972333,601419.335,BTC_USDT
36,1558137600,2019/5/18,2875,7259.4,7444,0.01,49.672755,335177.848,BTC_USDT
37,1558224000,2019/5/19,7256.39,7981.73,8180.38,1230.37,73.347261,562198.4369,BTC_USDT
38,1558310400,2019/5/20,8149.75,7941.83,8151.15,3949.97,72.187839,567720.4447,BTC_USDT
39,1558396800,2019/5/21,7936.47,7908.18,8033.92,1326.34,56.152484,443695.7392,BTC_USDT
40,1558483200,2019/5/22,7901.79,7627.82,7984.59,7558.5,55.498926,435009.4237,BTC_USDT
41,1558569600,2019/5/23,7623.38,7847.62,7885.44,7461.54,58.739384,450362.7731,BTC_USDT
42,1558656000,2019/5/24,7850.84,7963.08,8200,7771.62,54.392257,432562.3748,BTC_USDT
43,1558742400,2019/5/25,7966.26,8027.01,8116.26,1977.6,42.210711,335951.499,BTC_USDT
44,1558828800,2019/5/26,8022.58,8289.3,8300,7871.16,43.07824,345230.7126,BTC_USDT
45,1558915200,2019/5/27,8286.85,8759.05,9176.04,8232.03,46.592981,404226.7714,BTC_USDT
46,1559001600,2019/5/28,8759.09,8715.35,9154.65,8262.15,37.752364,328906.8824,BTC_USDT
47,1559088000,2019/5/29,8711.23,8642.57,8944.57,8406.99,40.211266,346932.9489,BTC_USDT
48,1559174400,2019/5/30,8642.5,8267.53,8988.98,8007.1,42.680536,367135.3572,BTC_USDT
49,1559260800,2019/5/31,8269.71,8563.03,8571.17,8110,32.75456,273701.1211,BTC_USDT
50,1559347200,2019/6/1,8552,8544.07,8603.83,8352.47,288.000868,2460662.06,BTC_USDT
51,1559433600,2019/6/2,8540,8723.27,8814.78,8524,811.062096,7033698.349,BTC_USDT
52,1559520000,2019/6/3,8726,8120.82,8792.85,8081,799.484315,6816337.094,BTC_USDT
53,1559606400,2019/6/4,8107.07,7621.85,8113.83,7498.79,135.74374,1049270.704,BTC_USDT
54,1559692800,2019/6/5,7611.69,7777.45,7895.27,7585.07,581.25446,4495838.679,BTC_USDT
55,1559779200,2019/6/6,7776.79,7671.03,7865.56,7490.01,1098.813453,8436121.563,BTC_USDT
56,1559865600,2019/6/7,7676.65,7978.94,8100,7667.29,1746.643638,13725327.58,BTC_USDT
57,1559952000,2019/6/8,7978.96,7893.34,8090.48,7751,1307.998703,10335518.15,BTC_USDT
58,1560038400,2019/6/9,7894.48,7627.12,8026.59,7506.78,1848.386094,14284277.16,BTC_USDT
59,1560124800,2019/6/10,7625.8,7980.82,8016.1,7511.43,2118.474733,16506331.49,BTC_USDT
60,1560211200,2019/6/11,7980,7884.9,8010,7642.33,1692.517593,13276408.64,BTC_USDT
61,1560297600,2019/6/12,7884.9,8127.99,8218.07,5080.88,2388.044793,19065328.22,BTC_USDT
62,1560384000,2019/6/13,8127.64,8198.25,8245.94,7981.32,1721.166379,14013968.36,BTC_USDT
63,1560470400,2019/6/14,8198.25,8650,8684.41,8087.53,2309.655781,19255763.6,BTC_USDT
64,1560556800,2019/6/15,8650.42,8810.88,8864.99,8503,1846.714465,16057316.38,BTC_USDT
65,1560643200,2019/6/16,8808.75,8953.32,9337.18,8708.54,3718.041788,33752221.26,BTC_USDT
66,1560729600,2019/6/17,8953,9313.96,9444,8950.03,2772.747161,25558139.64,BTC_USDT
67,1560816000,2019/6/18,9313.69,9082.05,9335.62,8910.86,2999.174631,27357115.03,BTC_USDT
68,1560902400,2019/6/19,9081.97,9255.14,9304,9002,1902.857065,17387046.77,BTC_USDT
69,1560988800,2019/6/20,9256.42,9569.52,9590,9148.12,1843.334793,17176767.62,BTC_USDT
70,1561075200,2019/6/21,9588.28,10150.8,10174.99,9588.28,1094.003916,10841047.8,BTC_USDT
71,1561161600,2019/6/22,10159.66,10730.01,11160,9969.3,5923.665148,63153513.55,BTC_USDT
72,1561248000,2019/6/23,10729,10901.81,11374.9,10556.02,3299.27811,35930800.54,BTC_USDT
73,1561334400,2019/6/24,10905.76,11055.45,11143.6,10621.4,2478.38839,27013306.25,BTC_USDT
74,1561420800,2019/6/25,11056.59,11821.28,11850,11026.01,3533.140815,40233852.5,BTC_USDT
75,1561507200,2019/6/26,11820.86,13093.48,13969.36,11741.01,6241.533629,79140448.36,BTC_USDT
76,1561593600,2019/6/27,13103.3,11329.81,13475.41,10525.31,3974.520923,47355911.12,BTC_USDT
77,1561680000,2019/6/28,11329.99,12400.63,12480,10851.66,1675.793818,19486179.27,BTC_USDT
78,1561766400,2019/6/29,12409.22,11903.06,12441.49,11294.98,3698.351351,44032666.3,BTC_USDT
79,1561852800,2019/6/30,11903.11,10852.59,12117.3,10780.89,4408.786629,50732926.13,BTC_USDT
80,1561939200,2019/7/1,10853.52,10627.29,11282.28,10557.71,4368.431301,47261634.08,BTC_USDT
81,1562025600,2019/7/2,10624.85,10841.01,10937.28,9714.56,3957.088704,41016225.59,BTC_USDT
82,1562112000,2019/7/3,10844.73,11940,11991.75,10578.36,3278.966157,37122813.4,BTC_USDT
83,1562198400,2019/7/4,11940.06,11140.98,12000,11055,2304.902956,26926782.96,BTC_USDT
84,1562284800,2019/7/5,11147.93,10980.49,11465.77,10805.12,2194.030076,24391800.52,BTC_USDT
85,1562371200,2019/7/6,10982.41,11252.78,11465.75,10859.78,1768.386514,20020687.59,BTC_USDT
86,1562457600,2019/7/7,11252.82,11411.72,11465.75,10996.96,1369.2669,15455717.88,BTC_USDT
87,1562544000,2019/7/8,11410,12232.14,12338.01,11220,1794.876726,21146654.86,BTC_USDT
88,1562630400,2019/7/9,12238.6,12544.9,12794.67,12008.22,2683.294672,33351435.38,BTC_USDT
89,1562716800,2019/7/10,12545.42,12105,13136.24,11855,3820.307179,48111120.61,BTC_USDT
90,1562803200,2019/7/11,12105.03,11342.9,12110.32,11000,3003.15179,34745634.11,BTC_USDT
91,1562889600,2019/7/12,11342.88,11759.03,11885,11075,1938.688975,22362981.26,BTC_USDT
92,1562976000,2019/7/13,11762.61,11358.61,11798.99,10830,1871.113955,21240485.58,BTC_USDT
93,1563062400,2019/7/14,11361.26,10377.13,11419.99,10200,2092.495891,22269290.39,BTC_USDT
94,1563148800,2019/7/15,10318.08,10830.03,10977.05,9748.29,2834.909687,29351216.68,BTC_USDT
95,1563235200,2019/7/16,10833,9430.16,10977.54,9350.02,3404.514865,34579645.09,BTC_USDT
