,open_time,open,close,highest,lowest,volume,amount,market_name
0,1558310400,0.05,0.075,0.075,0.05,11334,704.938,EVED_USD
1,1558396800,0.074,0.073,0.074,0.072,12486,910.777,EVED_USD
2,1558483200,0.0699,0.045,0.07,0.045,20014,1390.4007,EVED_USD
3,1558569600,0.042,0.065,0.069,0.042,7397,396.767,EVED_USD
4,1558656000,0.0619,0.0619,0.0619,0.0619,8858,548.3102,EVED_USD
5,1558742400,0.0619,0.0619,0.0619,0.0619,0,0,EVED_USD
6,1558828800,0.06,0.0608,0.0608,0.06,9904,602.1184,EVED_USD
7,1558915200,0.035,0.056,0.0606,0.03,10936,639.4482,EVED_USD
8,1559001600,0.05409,0.05409,0.05409,0.05409,9782,529.10838,EVED_USD
9,1559088000,0.05409,0.03,0.05409,0.03,7515,406.46226,EVED_USD
10,1559174400,0.025,0.02,0.025,0.02,11,0.245,EVED_USD
11,1559260800,0.05309,0.05307,0.05309,0.01,9242,488.61666,EVED_USD
12,1559347200,0.05307,0.05307,0.05307,0.05307,0,0,EVED_USD
13,1559433600,0.05,0.05306,0.05306,0.05,11217,567.61612,EVED_USD
14,1559520000,0.0519,0.0519,0.0519,0.0519,4440,230.436,EVED_USD
15,1559606400,0.0509,0.0509,0.0509,0.0509,2220,112.998,EVED_USD
16,1559692800,0.0509,0.0509,0.0509,0.04,10290,521.6,EVED_USD
17,1559779200,0.0509,0.0509,0.0509,0.048,15054,764.2853,EVED_USD
18,1559865600,0.0405,0.05,0.05,0.0405,3406,156.8,EVED_USD
19,1559952000,0.05,0.05,0.05,0.05,54,2.7,EVED_USD
20,1560038400,0.05,0.05,0.05,0.05,0,0,EVED_USD
21,1560124800,0.0499,0.0499,0.0499,0.0499,10000,499,EVED_USD
22,1560211200,0.04699,0.04699,0.04699,0.046,25264,1172.935,EVED_USD
23,1560297600,0.046,0.046,0.046,0.046,5000,230,EVED_USD
24,1560384000,0.0469,0.0469,0.0469,0.0469,30050,1409.345,EVED_USD
25,1560470400,0.0469,0.0469,0.0469,0.0469,0,0,EVED_USD
26,1560556800,0.0469,0.0469,0.0469,0.0469,0,0,EVED_USD
27,1560643200,0.0469,0.0469,0.0469,0.0469,6,0.2814,EVED_USD
28,1560729600,0.0468,0.0469,0.0469,0.046,18020,840.336,EVED_USD
29,1560816000,0.0468,0.0468,0.0468,0.0468,1000,46.8,EVED_USD
30,1560902400,0.04639999,0.04639999,0.04639999,0.04639999,7988,370.64312012,EVED_USD
31,1560988800,0.04694999,0.046948,0.04694999,0.04694,1749,82.111051,EVED_USD
32,1561075200,0.0468,0.0468,0.0468,0.0468,188,8.7984,EVED_USD
33,1561161600,0.0449998,0.0449998,0.0449998,0.0449998,540,24.299892,EVED_USD
34,1561248000,0.0449998,0.0449998,0.0449998,0.0449998,0,0,EVED_USD
35,1561334400,0.0449998,0.0449998,0.0449998,0.0449998,600,26.99988,EVED_USD
36,1561420800,0.0449998,0.04099998,0.0449998,0.04099998,1688,73.1597884,EVED_USD
37,1561507200,0.04099998,0.04099998,0.04099998,0.04099998,0,0,EVED_USD
38,1561593600,0.0379,0.0379,0.0379,0.0379,700,26.53,EVED_USD
39,1561680000,0.0379,0.0379,0.0379,0.0379,890,33.731,EVED_USD
40,1561766400,0.037,0.037,0.037,0.037,990,36.63,EVED_USD
41,1561852800,0.0348,0.0348,0.0348,0.0348,700,24.36,EVED_USD
42,1561939200,0.0349,0.035,0.035,0.0349,1479,51.6661,EVED_USD
43,1562025600,0.0349,0.0319,0.0349,0.0319,850,28.765,EVED_USD
44,1562112000,0.0349,0.04,0.04,0.0349,1520,55.6,EVED_USD
45,1562198400,0.04,0.04,0.04,0.04,0,0,EVED_USD
46,1562284800,0.0409,0.0409,0.0409,0.0409,820,33.538,EVED_USD
47,1562371200,0.0409,0.0409,0.0409,0.0409,0,0,EVED_USD
48,1562457600,0.0409,0.0408,0.0409,0.0407,61445,2509.0206,EVED_USD
49,1562544000,0.0389,0.038,0.0389,0.038,51240,1971.02,EVED_USD
50,1562630400,0.0388,0.072,0.072,0.0388,71881,2974.36813,EVED_USD
51,1562716800,0.069,0.0674,0.069,0.001755,56648,3773.928495,EVED_USD
52,1562803200,0.039,0.039,0.039,0.039,44900,1751.1,EVED_USD
53,1562889600,0.0223,0.0399,0.0399,0.0223,152700,5844.33,EVED_USD
54,1562976000,0.0389,0.0399,0.0399,0.0389,75556,2970.2244,EVED_USD
55,1563062400,0.021,0.039,0.039,0.015,129694,3228.694,EVED_USD
56,1563148800,0.039,0.0399,0.03999,0.039,119421,4763.85106,EVED_USD
57,1563235200,0.038,0.0399,0.0399,0.0379,111263,4329.6077,EVED_USD
58,1563321600,0.037,0.0399,0.04,0.037,258598,10104.5459,EVED_USD
59,1563408000,0.0359,0.03999,0.03999,0.0359,230828,9073.62107,EVED_USD
60,1563494400,0.035,0.03999,0.03999,0.035,210416,8340.16777,EVED_USD
61,1563580800,0.0399,0.03997,0.03999,0.0399,121950,4875.44566,EVED_USD
62,1563667200,0.039999,0.03899,0.039999,0.03899,180607.25897002,7216.11378652665342,EVED_USD
63,1563753600,0.03998,0.03988,0.039999,0.03988,159634,6380.636492,EVED_USD
64,1563840000,0.03999999,0.03999999,0.03999999,0.038889,146857,5831.90890607,EVED_USD
65,1563926400,0.0399999,0.03999999,0.03999999,0.03777799,254688,9965.25934864,EVED_USD
66,1564012800,0.0399998,0.03899999,0.03999999,0.03559999,179245,7127.70519354,EVED_USD
67,1564099200,0.0359,0.039999,0.03999999,0.034999,156572,6087.99809582,EVED_USD
68,1564185600,0.039999,0.03999999,0.03999999,0.038889,81711,3246.0944872,EVED_USD
69,1564272000,0.0399999,0.0399999,0.0399999,0.039999,60390,2415.584907,EVED_USD
70,1564358400,0.0399999,0.03299999,0.03999999,0.0329999,213513,8322.2000937,EVED_USD
71,1564444800,0.03299999,0.03299999,0.03299999,0.03298898,286133,9442.2087977,EVED_USD
72,1564531200,0.032999,0.0329999,0.03299999,0.032999,315381,10407.46650702,EVED_USD
73,1564617600,0.03299999,0.0329999,0.03299999,0.03288888,180000,5934.7845,EVED_USD
74,1564704000,0.03299999,0.032999,0.03299999,0.032999,203185,6705.05725832,EVED_USD
75,1564790400,0.0329999,0.03299999,0.03299999,0.0328999,128003,4223.08791897,EVED_USD
76,1564876800,0.03299999,0.02999999,0.03299999,0.02999999,103612,3323.16286618,EVED_USD
77,1564963200,0.02999999,0.02899999,0.02999999,0.02899999,365894,10883.92063106,EVED_USD
78,1565049600,0.02899999,0.03288,0.03299999,0.027,260807,7771.91641734,EVED_USD
79,1565136000,0.029499,0.024,0.029499,0.024,135557,3430.6818939,EVED_USD
80,1565222400,0.024,0.024,0.024,0.024,0,0,EVED_USD
81,1565308800,0.021999,0.02145,0.021999,0.02145,56631,1242.167121,EVED_USD
82,1565395200,0.0195,0.0195,0.01959,0.0193,71019,1385.99578,EVED_USD
83,1565481600,0.01968,0.01968,0.01968,0.01968,900,17.712,EVED_USD
84,1565568000,0.0158,0.0192,0.01969998,0.0149,209148,4086.1373135,EVED_USD
85,1565654400,0.01899998,0.01879998,0.01899999,0.01849999,234978,4464.0554751,EVED_USD
86,1565740800,0.01899998,0.01899998,0.01899998,0.01899998,55602,1056.43688796,EVED_USD
87,1565827200,0.01889999,0.01859999,0.01889999,0.00355,163085,3079.06317428,EVED_USD
88,1565913600,0.00355,0.01679999,0.01699999,0.00351,37446,572.72532904,EVED_USD
89,1566000000,0.01699998,0.01679999,0.01699998,0.01679999,12347,209.40977751,EVED_USD
90,1566086400,0.01489999,0.01489999,0.01489999,0.01489999,32,0.47679968,EVED_USD
91,1566172800,0.011,0.01669999,0.0169918,0.011,83135,1406.29188068,EVED_USD
92,1566259200,0.01499999,0.01499999,0.01499999,0.01499999,386,5.78999614,EVED_USD
93,1566345600,0.01499998,0.01499998,0.01499998,0.01499998,227223,3408.34045554,EVED_USD
94,1566432000,0.01499997,0.01499995,0.01499997,0.00083,239179,3460.13983016,EVED_USD
95,1566518400,0.01446999,0.01446999,0.01446999,0.00083,219472.77919952,3117.3702551692624048,EVED_USD
96,1566604800,0.01442,0.01442999,0.01442999,0.01439999,119711,1727.24682199,EVED_USD
97,1566691200,0.01442999,0.01442999,0.01442999,0.01442999,12248,176.73851752,EVED_USD
98,1566777600,0.01442999,0.01439999,0.01442999,0.01439999,85008,1226.54225076,EVED_USD
99,1566864000,0.01442999,0.01442999,0.01442999,0.01442999,68730,991.7732127,EVED_USD
100,1566950400,0.011999,0.011999,0.0119999,0.011999,1849,22.1868287,EVED_USD
101,1567036800,0.0119,0.011799,0.0119,0.011799,25685,305.648066,EVED_USD
102,1567123200,0.001,0.01189999,0.011999,0.001,3604,32.23707916,EVED_USD
103,1567209600,0.01189999,0.01189999,0.01189999,0.01189999,0,0,EVED_USD
104,1567296000,0.010999,0.01089999,0.010999,0.01089999,6147,67.58540743,EVED_USD
105,1567382400,0.01,0.01,0.01,0.01,67,0.67,EVED_USD
106,1567468800,0.00121,0.00898,0.0098999,0.00121,155406,1381.4047,EVED_USD
107,1567555200,0.00797,0.00788888,0.00797999,0.00788888,39877,317.98161233,EVED_USD
108,1567641600,0.00788888,0.00788888,0.00788888,0.00788888,0,0,EVED_USD
109,1567728000,0.00788888,0.00788888,0.00788888,0.00788888,0,0,EVED_USD
110,1567814400,0.00788888,0.00788888,0.00788888,0.00788888,0,0,EVED_USD
111,1567900800,0.00788888,0.00788888,0.00788888,0.00788888,0,0,EVED_USD
112,1567987200,0.00788888,0.00788888,0.00788888,0.00788888,0,0,EVED_USD
113,1568073600,0.0068,0.007,0.007,0.0068,3896,26.9166,EVED_USD
114,1568160000,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
115,1568246400,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
116,1568332800,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
117,1568419200,0.0068,0.0068,0.0068,0.0068,0,0,EVED_USD
118,1568505600,0.007,0.0068,0.007,0.0068,2397,16.4236,EVED_USD
119,1568592000,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
120,1568678400,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
121,1568764800,0.007,0.0068,0.007,0.0068,2301,15.7516,EVED_USD
122,1568851200,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
123,1568937600,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
124,1569024000,0.0068,0.0068,0.0068,0.0068,0,0,EVED_USD
125,1569110400,0.0068,0.0068,0.0068,0.0068,0,0,EVED_USD
126,1569196800,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
127,1569283200,0.0068,0.007,0.007,0.0068,4157,28.7436,EVED_USD
128,1569369600,0.007,0.0068,0.007,0.0068,3777,26.0836,EVED_USD
129,1569456000,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
130,1569542400,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
131,1569628800,0.0068,0.0068,0.0068,0.0068,0,0,EVED_USD
132,1569715200,0.0068,0.0068,0.0068,0.0068,0,0,EVED_USD
133,1569801600,0.0068,0.0068,0.0068,0.0068,1777,12.0836,EVED_USD
