,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1590364800,2020/5/25,0.000112,0.00008,0.000112,0.00001,2306.33,0.188505638,TREEP_BTC
1,1590451200,2020/5/26,0.0000799,0.0000699,0.000085,0.00005,521.8,0.03349552,TREEP_BTC
2,1590537600,2020/5/27,0.0000699,0.0000566,0.00007,0.000041,328.82,0.016234251,TREEP_BTC
3,1590624000,2020/5/28,0.0000566,0.0000499,0.0000566,0.0000223,128.21,0.006382619,TREEP_BTC
4,1590710400,2020/5/29,0.0000498,0.00007,0.00007,0.0000311,790.81,0.045549667,TREEP_BTC
5,1590796800,2020/5/30,0.00007,0.00005,0.00007,0.00004,534.61,0.030839675,TREEP_BTC
6,1590883200,2020/5/31,0.00005,0.0000555,0.000056,0.000041,85.28,0.004421355,TREEP_BTC
7,1590969600,2020/6/1,0.00005,0.00003,0.00006,0.0000222,515.83,0.023652463,TREEP_BTC
8,1591056000,2020/6/2,0.00003,0.0000303,0.000053,0.00003,213.64,0.007300509,TREEP_BTC
9,1591142400,2020/6/3,0.0000303,0.0000103,0.00008,0.0000052,3921.15,0.175212088,TREEP_BTC
10,1591228800,2020/6/4,0.0000105,0.0000463,0.00005,0.0000105,697.4,0.028904997,TREEP_BTC
11,1591315200,2020/6/5,0.0000463,0.0000494,0.000054,0.00002,2127.46,0.080597946,TREEP_BTC
12,1591401600,2020/6/6,0.00003,0.0000234,0.0000448,0.0000223,417.65,0.013486028,TREEP_BTC
13,1591488000,2020/6/7,0.000031,0.0000397,0.0000397,0.0000235,168.84,0.005790434,TREEP_BTC
14,1591574400,2020/6/8,0.0000398,0.000049,0.0000535,0.0000239,1057.35,0.046755126,TREEP_BTC
15,1591660800,2020/6/9,0.000049,0.0000497,0.00005,0.000035,299.13,0.013163507,TREEP_BTC
16,1591747200,2020/6/10,0.0000374,0.0000235,0.0000489,0.0000235,1349.68,0.042022982,TREEP_BTC
17,1591833600,2020/6/11,0.0000236,0.0000236,0.0000236,0.0000236,4.83,0.000113988,TREEP_BTC
18,1591920000,2020/6/12,0.0000339,0.0000339,0.0000339,0.0000236,95.9,0.00228178,TREEP_BTC
19,1592006400,2020/6/13,0.0000236,0.0000236,0.0000236,0.0000236,95.57,0.002255452,TREEP_BTC
20,1592092800,2020/6/14,0.0000236,0.0000354,0.0000354,0.0000236,26.07,0.000851252,TREEP_BTC
21,1592179200,2020/6/15,0.0000354,0.0000354,0.0000354,0.0000354,0,0,TREEP_BTC
22,1592265600,2020/6/16,0.0000237,0.0000398,0.0000398,0.0000205,590.12,0.019553376,TREEP_BTC
23,1592352000,2020/6/17,0.0000399,0.0000389,0.0000399,0.000021,411.45,0.016003428,TREEP_BTC
24,1592438400,2020/6/18,0.0000375,0.0000374,0.0000377,0.0000373,210.91,0.007916949,TREEP_BTC
25,1592524800,2020/6/19,0.0000237,0.0000237,0.0000237,0.0000237,37.39,0.000886143,TREEP_BTC
26,1592611200,2020/6/20,0.0000238,0.0000238,0.0000238,0.0000238,4.5,0.0001071,TREEP_BTC
27,1592697600,2020/6/21,0.0000238,0.0000238,0.0000238,0.0000238,0,0,TREEP_BTC
28,1592784000,2020/6/22,0.0000239,0.0000359,0.0000359,0.0000235,15.64,0.000377692,TREEP_BTC
29,1592870400,2020/6/23,0.0000235,0.0000132,0.0000235,0.0000132,345.93,0.007925047,TREEP_BTC
30,1592956800,2020/6/24,0.0000132,0.0000132,0.0000132,0.0000132,0,0,TREEP_BTC
31,1593043200,2020/6/25,0.0000132,0.0000132,0.0000132,0.0000132,0,0,TREEP_BTC
32,1593129600,2020/6/26,0.0000132,0.0000132,0.0000132,0.0000132,0,0,TREEP_BTC
33,1593216000,2020/6/27,0.0000132,0.000023,0.000023,0.0000108,271.56,0.003437306,TREEP_BTC
34,1593302400,2020/6/28,0.000023,0.000023,0.000023,0.000023,0,0,TREEP_BTC
35,1593388800,2020/6/29,0.000023,0.000023,0.000023,0.000023,0,0,TREEP_BTC
36,1593475200,2020/6/30,0.000023,0.000023,0.000023,0.000023,0,0,TREEP_BTC
37,1593561600,2020/7/1,0.000023,0.000023,0.000023,0.000023,0,0,TREEP_BTC
38,1593648000,2020/7/2,0.0000386,6.00E-07,0.0000387,6.00E-07,92.98,0.000562083,TREEP_BTC
39,1593734400,2020/7/3,0.0000375,0.0000375,0.0000375,0.0000375,2.67,0.000100125,TREEP_BTC
40,1593820800,2020/7/4,0.0000375,0.0000375,0.0000375,0.0000375,0,0,TREEP_BTC
41,1593907200,2020/7/5,0.0000375,0.0000375,0.0000375,0.0000375,0,0,TREEP_BTC
42,1593993600,2020/7/6,0.0000375,0.0000375,0.0000375,0.0000375,0,0,TREEP_BTC
43,1594080000,2020/7/7,0.0000375,0.0000375,0.0000375,0.0000375,0,0,TREEP_BTC
