,open_time,open,close,highest,lowest,volume,amount,market_name
0,1571788800,0.00009,0.000092,0.000092,0.00007,6958,0.625512,S8_ETH
1,1571875200,0.000092,0.000092,0.000092,0.00005,54083,4.95099133,S8_ETH
2,1571961600,0.00009188,0.00009188,0.00009188,0.00009188,28152,2.58660576,S8_ETH
3,1572048000,0.00009185,0.00009185,0.00009185,0.00009185,27619,2.53680515,S8_ETH
4,1572134400,0.00009185,0.00009185,0.00009185,0.00009185,0,0,S8_ETH
5,1572220800,0.0000917,0.0000014,0.00009178,0.0000014,44270,1.5480392,S8_ETH
6,1572307200,0.000001,0.000001,0.000001,0.000001,12620,0.01262,S8_ETH
7,1572393600,0.000001,0.000001,0.000001,0.000001,0,0,S8_ETH
8,1572480000,0.000001,0.000001,0.000001,0.000001,0,0,S8_ETH
9,1572566400,0.000001,0.000001,0.000001,0.000001,0,0,S8_ETH
10,1572652800,5.1e-7,0.00000409,0.0000041,3.0e-7,129716,0.0782382,S8_ETH
11,1572739200,4.0e-7,2.0e-7,4.0e-7,2.0e-7,1277594,0.4797782,S8_ETH
12,1572825600,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
13,1572912000,0.00000149,0.00000148,0.00000149,3.0e-7,463039,0.55149278,S8_ETH
14,1572998400,0.00000129,9.7e-7,0.00000129,9.7e-7,128471,0.13741687,S8_ETH
15,1573084800,0.00000104,9.7e-7,0.00000104,3.0e-7,1071925,0.80422651,S8_ETH
16,1573171200,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
17,1573257600,3.0e-7,4.9e-7,4.9e-7,1.1e-7,275506,0.07537442,S8_ETH
18,1573344000,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
19,1573430400,3.0e-7,1.0e-7,3.0e-7,1.0e-7,342411,0.0627261,S8_ETH
20,1573516800,2.0e-7,1.0e-7,3.0e-7,1.0e-7,383238,0.0668169,S8_ETH
21,1573603200,3.0e-7,1.5e-7,3.0e-7,1.5e-7,387789,0.07541835,S8_ETH
22,1573689600,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
23,1573776000,3.0e-7,1.5e-7,3.0e-7,1.5e-7,201493,0.04747395,S8_ETH
24,1573862400,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
25,1573948800,4.5e-7,3.0e-7,4.5e-7,3.0e-7,867726,0.3732267,S8_ETH
26,1574035200,4.5e-7,4.5e-7,4.5e-7,4.5e-7,29643,0.01333935,S8_ETH
27,1574121600,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
28,1574208000,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
29,1574294400,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
30,1574380800,4.1e-7,1.0e-7,4.1e-7,1.0e-7,353907,0.0916221,S8_ETH
31,1574467200,3.0e-7,3.0e-7,3.0e-7,3.0e-7,115000,0.0345,S8_ETH
32,1574553600,3.0e-7,3.0e-7,3.0e-7,3.0e-7,33532,0.0100596,S8_ETH
