,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1574035200,2019/11/18,2.00E-08,4.00E-08," 8,225.54 ", 0.000329 ,1.00E-07,1.00E-08,4489925,0.05299983,ACA_BTC
1,1574121600,2019/11/19,1.00E-08,1.00E-08," 8,133.64 ", 0.000081 ,1.00E-08,1.00E-08,1411033,0.01411033,ACA_BTC
2,1574208000,2019/11/20,1.00E-08,1.00E-08," 8,098.01 ", 0.000081 ,1.00E-08,1.00E-08,0,0,ACA_BTC
3,1574294400,2019/11/21,1.00E-08,1.00E-08," 7,627.97 ", 0.000076 ,1.00E-08,1.00E-08,0,0,ACA_BTC
4,1574380800,2019/11/22,1.00E-08,1.00E-08," 7,136.78 ", 0.000071 ,1.00E-08,1.00E-08,0,0,ACA_BTC
5,1574467200,2019/11/23,1.00E-08,1.00E-08," 7,311.64 ", 0.000073 ,1.00E-08,1.00E-08,0,0,ACA_BTC
6,1574553600,2019/11/24,1.00E-08,1.00E-08," 6,903.28 ", 0.000069 ,1.00E-08,1.00E-08,0,0,ACA_BTC
7,1574640000,2019/11/25,1.00E-08,1.00E-08," 7,198.64 ", 0.000072 ,1.00E-08,1.00E-08,0,0,ACA_BTC
8,1574726400,2019/11/26,1.00E-08,1.00E-08," 7,154.77 ", 0.000072 ,1.00E-08,1.00E-08,0,0,ACA_BTC
9,1574812800,2019/11/27,1.00E-08,1.00E-08," 7,550.77 ", 0.000076 ,1.00E-08,1.00E-08,0,0,ACA_BTC
10,1574899200,2019/11/28,1.00E-08,1.00E-08," 7,470.00 ", 0.000075 ,1.00E-08,1.00E-08,0,0,ACA_BTC
11,1574985600,2019/11/29,1.00E-08,1.00E-08," 7,819.95 ", 0.000078 ,1.00E-08,1.00E-08,0,0,ACA_BTC
12,1575072000,2019/11/30,1.00E-08,1.00E-08," 7,541.67 ", 0.000075 ,1.00E-08,1.00E-08,0,0,ACA_BTC
13,1575158400,2019/12/1,1.00E-08,1.00E-08," 7,390.84 ", 0.000074 ,1.00E-08,1.00E-08,0,0,ACA_BTC
14,1575244800,2019/12/2,1.00E-08,1.00E-08," 7,294.40 ", 0.000073 ,1.00E-08,1.00E-08,0,0,ACA_BTC
15,1575331200,2019/12/3,1.00E-08,1.00E-08," 7,293.48 ", 0.000073 ,1.00E-08,1.00E-08,30000,0.0003,ACA_BTC
16,1575417600,2019/12/4,1.00E-08,1.00E-08," 7,196.63 ", 0.000072 ,1.00E-08,1.00E-08,0,0,ACA_BTC
17,1575504000,2019/12/5,1.00E-08,1.00E-08," 7,389.06 ", 0.000074 ,1.00E-08,1.00E-08,0,0,ACA_BTC
18,1575590400,2019/12/6,1.00E-08,1.00E-08," 7,527.78 ", 0.000075 ,1.00E-08,1.00E-08,1406199,0.01406199,ACA_BTC
19,1575676800,2019/12/7,1.00E-08,1.00E-08," 7,488.21 ", 0.000075 ,1.00E-08,1.00E-08,0,0,ACA_BTC
20,1575763200,2019/12/8,1.00E-08,1.00E-08," 7,510.58 ", 0.000075 ,1.00E-08,1.00E-08,50000,0.0005,ACA_BTC
21,1575849600,2019/12/9,1.00E-08,1.00E-08," 7,339.63 ", 0.000073 ,1.00E-08,1.00E-08,20000,0.0002,ACA_BTC
22,1575936000,2019/12/10,1.00E-08,1.00E-08," 7,224.13 ", 0.000072 ,1.00E-08,1.00E-08,0,0,ACA_BTC
23,1576022400,2019/12/11,1.00E-08,1.00E-08," 7,210.00 ", 0.000072 ,1.00E-08,1.00E-08,255817,0.00255817,ACA_BTC
24,1576108800,2019/12/12,1.00E-08,1.00E-08," 7,198.10 ", 0.000072 ,1.00E-08,1.00E-08,0,0,ACA_BTC
