,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1582588800,2020/2/25,0.00001,0.0000022,0.00001,0.000002,48098266,111.477274,FLXC_USD
1,1582675200,2020/2/26,0.0000022,0.0000022,0.0000022,0.0000022,13649352,30.0285744,FLXC_USD
2,1582761600,2020/2/27,0.0000022,0.0000022,0.0000022,0.0000022,0,0,FLXC_USD
3,1582848000,2020/2/28,0.0000022,0.0000022,0.0000022,0.0000022,0,0,FLXC_USD
4,1582934400,2020/2/29,5.00E-07,0.0000012,0.000002,5.00E-07,82403284,93.5297665,FLXC_USD
5,1583020800,2020/3/1,0.0000012,0.0000025,0.0000025,0.000001,23043594,33.761878,FLXC_USD
6,1583107200,2020/3/2,0.0000017,0.0000017,0.0000017,3.00E-07,45693468,26.4480124,FLXC_USD
7,1583193600,2020/3/3,0.0000017,0.0000017,0.0000017,0.0000017,0,0,FLXC_USD
8,1583280000,2020/3/4,4.00E-07,0.00000232,0.0000024,4.00E-07,105035884,158.2982173,FLXC_USD
9,1583366400,2020/3/5,0.00000232,0.00000232,0.00000232,0.00000232,0,0,FLXC_USD
10,1583452800,2020/3/6,1.10E-07,2.80E-07,6.00E-07,1.00E-07,2137453871,702.1130751,FLXC_USD
11,1583539200,2020/3/7,2.70E-07,8.00E-08,2.90E-07,8.00E-08,1334580050,255.8184971,FLXC_USD
12,1583625600,2020/3/8,8.00E-08,8.00E-08,8.00E-08,8.00E-08,0,0,FLXC_USD
13,1583712000,2020/3/9,8.00E-08,8.00E-08,8.00E-08,8.00E-08,0,0,FLXC_USD
14,1583798400,2020/3/10,8.00E-08,8.00E-08,8.00E-08,8.00E-08,0,0,FLXC_USD
15,1583884800,2020/3/11,8.00E-08,8.00E-08,8.00E-08,8.00E-08,0,0,FLXC_USD
16,1583971200,2020/3/12,8.00E-08,8.00E-08,8.00E-08,8.00E-08,0,0,FLXC_USD
17,1584057600,2020/3/13,8.00E-08,8.00E-08,8.00E-08,8.00E-08,0,0,FLXC_USD
18,1584144000,2020/3/14,5.00E-08,5.00E-08,5.00E-08,5.00E-08,272000000,13.6,FLXC_USD
19,1584230400,2020/3/15,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
20,1584316800,2020/3/16,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
21,1584403200,2020/3/17,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
22,1584489600,2020/3/18,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
23,1584576000,2020/3/19,2.50E-07,2.50E-07,2.50E-07,2.50E-07,40000000,10,FLXC_USD
24,1584662400,2020/3/20,2.50E-07,2.50E-07,2.50E-07,2.50E-07,0,0,FLXC_USD
25,1584748800,2020/3/21,2.50E-07,2.50E-07,2.50E-07,2.50E-07,0,0,FLXC_USD
26,1584835200,2020/3/22,2.50E-07,2.50E-07,2.50E-07,2.50E-07,0,0,FLXC_USD
27,1584921600,2020/3/23,2.50E-07,2.50E-07,2.50E-07,2.50E-07,0,0,FLXC_USD
28,1585008000,2020/3/24,1.90E-07,1.90E-07,1.90E-07,1.90E-07,140300000,26.657,FLXC_USD
29,1585094400,2020/3/25,1.90E-07,1.90E-07,1.90E-07,1.90E-07,0,0,FLXC_USD
30,1585180800,2020/3/26,5.00E-08,5.00E-08,5.00E-08,5.00E-08,2000000,0.1,FLXC_USD
31,1585267200,2020/3/27,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
32,1585353600,2020/3/28,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
33,1585440000,2020/3/29,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
34,1585526400,2020/3/30,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
35,1585612800,2020/3/31,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
36,1585699200,2020/4/1,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
37,1585785600,2020/4/2,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
38,1585872000,2020/4/3,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
39,1585958400,2020/4/4,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
40,1586044800,2020/4/5,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
41,1586131200,2020/4/6,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
42,1586217600,2020/4/7,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
43,1586304000,2020/4/8,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
44,1586390400,2020/4/9,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
45,1586476800,2020/4/10,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
46,1586563200,2020/4/11,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
47,1586649600,2020/4/12,5.00E-08,5.00E-08,5.00E-08,5.00E-08,0,0,FLXC_USD
48,1586736000,2020/4/13,2.00E-07,2.00E-07,2.00E-07,5.00E-08,23274750,4.4599875,FLXC_USD
49,1586822400,2020/4/14,2.00E-07,2.00E-07,2.00E-07,2.00E-07,0,0,FLXC_USD
50,1586908800,2020/4/15,6.00E-08,2.00E-07,2.00E-07,6.00E-08,35000000,3.5,FLXC_USD
51,1586995200,2020/4/16,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
52,1587081600,2020/4/17,6.00E-08,6.00E-08,6.00E-08,6.00E-08,50000000,3,FLXC_USD
53,1587168000,2020/4/18,6.00E-08,6.00E-08,6.00E-08,6.00E-08,0,0,FLXC_USD
54,1587254400,2020/4/19,6.00E-08,6.00E-08,6.00E-08,6.00E-08,0,0,FLXC_USD
55,1587340800,2020/4/20,6.00E-08,5.00E-08,6.00E-08,5.00E-08,40000000,2.25,FLXC_USD
56,1587427200,2020/4/21,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
57,1587513600,2020/4/22,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
58,1587600000,2020/4/23,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
59,1587686400,2020/4/24,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
60,1587772800,2020/4/25,6.00E-08,6.00E-08,6.00E-08,6.00E-08,0,0,FLXC_USD
61,1587859200,2020/4/26,5.00E-08,5.00E-08,5.00E-08,5.00E-08,10649250,0.5324625,FLXC_USD
62,1587945600,2020/4/27,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
63,1588032000,2020/4/28,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
64,1588118400,2020/4/29,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
65,1588204800,2020/4/30,6.00E-08,6.00E-08,6.00E-08,6.00E-08,25000000,1.5,FLXC_USD
66,1588291200,2020/5/1,6.00E-08,6.00E-08,6.00E-08,6.00E-08,0,0,FLXC_USD
67,1588377600,2020/5/2,6.00E-08,6.00E-08,6.00E-08,6.00E-08,0,0,FLXC_USD
