,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1561420800,2019/6/25,1.00E-07,1.00E-07,"11,821.28",0.0012,1.00E-07,1.00E-07,7689,0.0007689,UNC_BTC
1,1561507200,2019/6/26,2.10E-07,2.10E-07,"13,093.48",0.0027,2.10E-07,2.10E-07,15238.94416,0.003200178,UNC_BTC
2,1561593600,2019/6/27,2.10E-07,2.10E-07,"11,329.81",0.0024,2.10E-07,2.10E-07,0,0,UNC_BTC
3,1561680000,2019/6/28,2.10E-07,2.10E-07,"12,400.63",0.0026,2.10E-07,2.10E-07,0,0,UNC_BTC
4,1561766400,2019/6/29,2.10E-07,2.10E-07,"11,903.06",0.0025,2.10E-07,2.10E-07,0,0,UNC_BTC
5,1561852800,2019/6/30,7.00E-07,0.0000023,"10,852.59",0.025,0.0000023,7.00E-07,4906,0.0040838,UNC_BTC
6,1561939200,2019/7/1,0.0000023,0.0000023,"10,627.29",0.0244,0.0000023,0.0000023,0,0,UNC_BTC
7,1562025600,2019/7/2,0.0000023,0.0000023,"10,841.01",0.0249,0.0000023,0.0000023,0,0,UNC_BTC
8,1562112000,2019/7/3,0.0000023,0.0000023,"11,940.00",0.0275,0.0000023,0.0000023,0,0,UNC_BTC
9,1562198400,2019/7/4,0.0000023,0.0000023,"11,140.98",0.0256,0.0000023,0.0000023,0,0,UNC_BTC
10,1562284800,2019/7/5,0.0000023,0.0000023,"10,980.49",0.0253,0.0000023,0.0000023,0,0,UNC_BTC
11,1562371200,2019/7/6,0.0000023,0.0000023,"11,252.78",0.0259,0.0000023,0.0000023,0,0,UNC_BTC
12,1562457600,2019/7/7,0.0000023,0.0000023,"11,411.72",0.0262,0.0000023,0.0000023,0,0,UNC_BTC
13,1562544000,2019/7/8,0.0000023,0.0000023,"12,232.14",0.0281,0.0000023,0.0000023,0,0,UNC_BTC
14,1562630400,2019/7/9,0.0000023,0.0000023,"12,544.90",0.0289,0.0000023,0.0000023,0,0,UNC_BTC
15,1562716800,2019/7/10,0.0000023,0.0000023,"12,105.00",0.0278,0.0000023,0.0000023,0,0,UNC_BTC
16,1562803200,2019/7/11,0.0000023,0.0000023,"11,342.90",0.0261,0.0000023,0.0000023,0,0,UNC_BTC
17,1562889600,2019/7/12,0.0000023,0.0000023,"11,759.03",0.027,0.0000023,0.0000023,0,0,UNC_BTC
18,1562976000,2019/7/13,0.0000023,0.0000023,"11,358.61",0.0261,0.0000023,0.0000023,0,0,UNC_BTC
19,1563062400,2019/7/14,4.40E-07,4.40E-07,"10,377.13",0.0046,4.40E-07,4.40E-07,6700,0.002948,UNC_BTC
20,1563148800,2019/7/15,4.40E-07,4.40E-07,"10,830.03",0.0048,4.40E-07,4.40E-07,0,0,UNC_BTC
21,1563235200,2019/7/16,4.40E-07,4.40E-07,"9,430.16",0.0041,4.40E-07,4.40E-07,0,0,UNC_BTC
22,1563321600,2019/7/17,4.40E-07,4.40E-07,"9,664.93",0.0043,4.40E-07,4.40E-07,0,0,UNC_BTC
23,1563408000,2019/7/18,4.40E-07,4.40E-07,"10,630.58",0.0047,4.40E-07,4.40E-07,0,0,UNC_BTC
24,1563494400,2019/7/19,4.40E-07,4.40E-07,"10,504.27",0.0046,4.40E-07,4.40E-07,0,0,UNC_BTC
25,1563580800,2019/7/20,4.40E-07,4.40E-07,"10,741.39",0.0047,4.40E-07,4.40E-07,0,0,UNC_BTC
