,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1572825600,2019/11/4,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
1,1572912000,2019/11/5,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
2,1572998400,2019/11/6,0.00122,0.00122,0.00122,0.00122,0,0,YBY_USDT
3,1573084800,2019/11/7,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
4,1573171200,2019/11/8,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
5,1573257600,2019/11/9,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
6,1573344000,2019/11/10,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
7,1573430400,2019/11/11,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
8,1573516800,2019/11/12,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
9,1573603200,2019/11/13,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
10,1573689600,2019/11/14,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
11,1573776000,2019/11/15,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
12,1573862400,2019/11/16,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
13,1573948800,2019/11/17,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
14,1574035200,2019/11/18,0.00122,0.00122,0.00122,0.00122,0,0,YBY_USDT
15,1574121600,2019/11/19,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
16,1574208000,2019/11/20,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
17,1574294400,2019/11/21,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
18,1574380800,2019/11/22,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
19,1574467200,2019/11/23,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
20,1574553600,2019/11/24,0.00122,0.00122,0.00122,0.00122,0,0,YBY_USDT
21,1574640000,2019/11/25,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
22,1574726400,2019/11/26,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
23,1574812800,2019/11/27,0.00122,0.00122,0.00122,0.00122,3000,3.66,YBY_USDT
