,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1581897600,2020/2/17,3.90E-07,1.40E-07," 9,706.00 ", 0.0014 ,3.90E-07,8.00E-08,139323,0.01748707,RIDE_BTC
1,1581984000,2020/2/18,1.80E-07,1.00E-07," 10,164.69 ", 0.0010 ,2.40E-07,9.00E-08,181504,0.02080931,RIDE_BTC
2,1582070400,2020/2/19,1.00E-07,2.70E-07," 9,593.79 ", 0.0026 ,3.70E-07,1.00E-07,603836,0.12307541,RIDE_BTC
3,1582156800,2020/2/20,2.20E-07,1.20E-07," 9,596.42 ", 0.0012 ,3.10E-07,1.20E-07,413527,0.07659116,RIDE_BTC
4,1582243200,2020/2/21,1.30E-07,1.70E-07," 9,677.90 ", 0.0016 ,1.80E-07,1.20E-07,80172,0.01044468,RIDE_BTC
5,1582329600,2020/2/22,1.50E-07,1.40E-07," 9,650.86 ", 0.0014 ,2.20E-07,9.00E-08,866341,0.12028825,RIDE_BTC
6,1582416000,2020/2/23,1.40E-07,1.10E-07," 9,949.58 ", 0.0011 ,1.60E-07,1.00E-07,401274,0.04438743,RIDE_BTC
7,1582502400,2020/2/24,1.10E-07,1.40E-07," 9,656.13 ", 0.0014 ,1.80E-07,1.00E-07,874851,0.11089143,RIDE_BTC
8,1582588800,2020/2/25,1.20E-07,1.30E-07," 9,314.10 ", 0.0012 ,1.40E-07,1.20E-07,126068,0.01629411,RIDE_BTC
9,1582675200,2020/2/26,1.30E-07,1.20E-07," 8,794.26 ", 0.0011 ,1.50E-07,1.00E-07,1057779,0.12077053,RIDE_BTC
10,1582761600,2020/2/27,1.10E-07,1.00E-07," 8,811.61 ", 0.0009 ,1.10E-07,1.00E-07,110563,0.01155693,RIDE_BTC
11,1582848000,2020/2/28,1.00E-07,9.00E-08," 8,690.00 ", 0.0008 ,1.20E-07,8.00E-08,493215,0.04971075,RIDE_BTC
12,1582934400,2020/2/29,9.00E-08,1.00E-07," 8,523.61 ", 0.0009 ,1.10E-07,8.00E-08,290787,0.02666051,RIDE_BTC
13,1583020800,2020/3/1,9.00E-08,9.00E-08," 8,544.21 ", 0.0008 ,1.00E-07,9.00E-08,55028,0.00505675,RIDE_BTC
14,1583107200,2020/3/2,9.00E-08,8.00E-08," 8,915.20 ", 0.0007 ,1.10E-07,8.00E-08,366393,0.0318032,RIDE_BTC
15,1583193600,2020/3/3,9.00E-08,8.00E-08," 8,760.07 ", 0.0007 ,1.00E-07,7.00E-08,128926.666,0.010888553,RIDE_BTC
16,1583280000,2020/3/4,8.00E-08,6.00E-08," 8,750.87 ", 0.0005 ,1.10E-07,6.00E-08,248967.334,0.017425427,RIDE_BTC
17,1583366400,2020/3/5,5.00E-08,5.00E-08," 9,054.68 ", 0.0005 ,5.00E-08,3.00E-08,279397,0.01008711,RIDE_BTC
18,1583452800,2020/3/6,4.00E-08,7.00E-08," 9,131.88 ", 0.0006 ,1.00E-07,3.00E-08,356565,0.01447259,RIDE_BTC
19,1583539200,2020/3/7,5.00E-08,7.00E-08," 8,886.66 ", 0.0006 ,7.00E-08,4.00E-08,85690,0.00385981,RIDE_BTC
20,1583625600,2020/3/8,6.00E-08,4.00E-08," 8,034.72 ", 0.0003 ,6.00E-08,3.00E-08,107979,0.00392344,RIDE_BTC
21,1583712000,2020/3/9,5.00E-08,5.00E-08," 7,929.94 ", 0.0004 ,6.00E-08,4.00E-08,139705,0.00613554,RIDE_BTC
22,1583798400,2020/3/10,5.00E-08,3.00E-08," 7,894.56 ", 0.0002 ,6.00E-08,3.00E-08,136855,0.00505527,RIDE_BTC
23,1583884800,2020/3/11,5.00E-08,4.00E-08," 7,934.58 ", 0.0003 ,6.00E-08,3.00E-08,3586485,0.14411745,RIDE_BTC
24,1583971200,2020/3/12,4.00E-08,4.00E-08," 4,659.00 ", 0.0002 ,5.00E-08,3.00E-08,7819817,0.31213768,RIDE_BTC
25,1584057600,2020/3/13,4.00E-08,4.00E-08," 5,578.59 ", 0.0002 ,4.00E-08,4.00E-08,13792621,0.55170484,RIDE_BTC
26,1584144000,2020/3/14,4.00E-08,4.00E-08," 5,176.18 ", 0.0002 ,5.00E-08,4.00E-08,9548753,0.38286937,RIDE_BTC
27,1584230400,2020/3/15,4.00E-08,4.00E-08," 5,361.30 ", 0.0002 ,4.00E-08,3.00E-08,14720057,0.58879201,RIDE_BTC
28,1584316800,2020/3/16,4.00E-08,4.00E-08," 5,028.97 ", 0.0002 ,4.00E-08,4.00E-08,7740624,0.30962496,RIDE_BTC
29,1584403200,2020/3/17,4.00E-08,4.00E-08," 5,312.85 ", 0.0002 ,4.00E-08,4.00E-08,9000243,0.36000972,RIDE_BTC
30,1584489600,2020/3/18,4.00E-08,4.00E-08," 5,393.67 ", 0.0002 ,4.00E-08,4.00E-08,15384344,0.61537376,RIDE_BTC
31,1584576000,2020/3/19,4.00E-08,4.00E-08," 6,162.37 ", 0.0002 ,4.00E-08,2.00E-08,15400995,0.56726308,RIDE_BTC
32,1584662400,2020/3/20,4.00E-08,6.00E-08," 6,207.99 ", 0.0004 ,1.00E-07,4.00E-08,4027256,0.26635363,RIDE_BTC
33,1584748800,2020/3/21,7.00E-08,5.00E-08," 6,186.98 ", 0.0003 ,7.00E-08,4.00E-08,12648885,0.77448933,RIDE_BTC
34,1584835200,2020/3/22,5.00E-08,7.00E-08," 5,861.87 ", 0.0004 ,8.00E-08,4.00E-08,9664963,0.48305199,RIDE_BTC
35,1584921600,2020/3/23,8.00E-08,6.00E-08," 6,333.38 ", 0.0004 ,8.00E-08,4.00E-08,14606278,0.79024216,RIDE_BTC
36,1585008000,2020/3/24,5.00E-08,5.00E-08," 6,744.72 ", 0.0003 ,6.00E-08,5.00E-08,13729227,0.69411329,RIDE_BTC
37,1585094400,2020/3/25,5.00E-08,5.00E-08," 6,523.75 ", 0.0003 ,5.00E-08,5.00E-08,4591965,0.22959825,RIDE_BTC
38,1585180800,2020/3/26,5.00E-08,6.00E-08," 6,737.36 ", 0.0004 ,6.00E-08,5.00E-08,4820325,0.24104995,RIDE_BTC
39,1585267200,2020/3/27,5.00E-08,4.00E-08," 6,470.58 ", 0.0003 ,5.00E-08,4.00E-08,5978557,0.29888839,RIDE_BTC
40,1585353600,2020/3/28,4.00E-08,4.00E-08," 6,237.82 ", 0.0002 ,4.00E-08,3.00E-08,14051350,0.56175321,RIDE_BTC
41,1585440000,2020/3/29,4.00E-08,4.00E-08," 5,881.42 ", 0.0002 ,4.00E-08,4.00E-08,11648294,0.46593176,RIDE_BTC
42,1585526400,2020/3/30,3.00E-08,4.00E-08," 6,394.38 ", 0.0003 ,4.00E-08,3.00E-08,10474624,0.41863389,RIDE_BTC
43,1585612800,2020/3/31,4.00E-08,4.00E-08," 6,410.44 ", 0.0003 ,4.00E-08,4.00E-08,8386352,0.33545408,RIDE_BTC
44,1585699200,2020/4/1,4.00E-08,3.00E-08," 6,480.84 ", 0.0002 ,4.00E-08,3.00E-08,10617458,0.33089163,RIDE_BTC
45,1585785600,2020/4/2,3.00E-08,3.00E-08," 6,794.09 ", 0.0002 ,3.00E-08,3.00E-08,17136839,0.51410517,RIDE_BTC
46,1585872000,2020/4/3,3.00E-08,2.00E-08," 6,703.34 ", 0.0001 ,3.00E-08,2.00E-08,6035448,0.18095499,RIDE_BTC
47,1585958400,2020/4/4,2.00E-08,2.00E-08," 6,755.61 ", 0.0001 ,2.00E-08,2.00E-08,171497,0.00342994,RIDE_BTC
48,1586044800,2020/4/5,2.00E-08,2.00E-08," 6,797.70 ", 0.0001 ,3.00E-08,2.00E-08,23340993,0.48635069,RIDE_BTC
49,1586131200,2020/4/6,2.00E-08,2.00E-08," 7,156.20 ", 0.0001 ,3.00E-08,2.00E-08,32209354,0.64427898,RIDE_BTC
50,1586217600,2020/4/7,2.00E-08,1.00E-08," 7,063.23 ", 0.0001 ,6.00E-08,1.00E-08,432724,0.0197259,RIDE_BTC
51,1586304000,2020/4/8,6.00E-08,6.00E-08," 7,220.33 ", 0.0004 ,6.00E-08,6.00E-08,16006,0.00096036,RIDE_BTC
52,1586390400,2020/4/9,6.00E-08,6.00E-08," 7,226.67 ", 0.0004 ,6.00E-08,6.00E-08,0,0,RIDE_BTC
53,1586476800,2020/4/10,6.00E-08,6.00E-08," 7,000.00 ", 0.0004 ,6.00E-08,6.00E-08,20000,0.0012,RIDE_BTC
54,1586563200,2020/4/11,6.00E-08,6.00E-08," 6,876.83 ", 0.0004 ,6.00E-08,6.00E-08,0,0,RIDE_BTC
55,1586649600,2020/4/12,6.00E-08,6.00E-08," 7,004.93 ", 0.0004 ,6.00E-08,6.00E-08,0,0,RIDE_BTC
56,1586736000,2020/4/13,2.00E-08,5.00E-08," 6,838.04 ", 0.0003 ,5.00E-08,2.00E-08,312333,0.00886403,RIDE_BTC
57,1586822400,2020/4/14,2.00E-08,3.00E-08," 6,868.70 ", 0.0002 ,3.00E-08,2.00E-08,10539,0.00021617,RIDE_BTC
58,1586908800,2020/4/15,2.00E-08,2.00E-08," 6,733.33 ", 0.0001 ,4.00E-08,2.00E-08,624579,0.01658316,RIDE_BTC
59,1586995200,2020/4/16,1.00E-08,2.00E-08," 6,979.98 ", 0.0001 ,2.00E-08,1.00E-08,57026,0.00104032,RIDE_BTC
60,1587081600,2020/4/17,2.00E-08,2.00E-08," 7,093.49 ", 0.0001 ,2.00E-08,2.00E-08,0,0,RIDE_BTC
61,1587168000,2020/4/18,2.00E-08,2.00E-08," 7,111.50 ", 0.0001 ,2.00E-08,2.00E-08,0,0,RIDE_BTC
62,1587254400,2020/4/19,2.00E-08,2.00E-08," 7,120.74 ", 0.0001 ,2.00E-08,2.00E-08,45711,0.00091422,RIDE_BTC
63,1587340800,2020/4/20,2.00E-08,2.00E-08," 6,930.75 ", 0.0001 ,2.00E-08,2.00E-08,0,0,RIDE_BTC
