,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1574121600,2019/11/19,0.000022,0.000019,8133.64,0.15453916,0.000023,0.000019,1729,0.038623,CCC1_BTC
1,1574208000,2019/11/20,0.000023,0.000023,8098.01,0.18625423,0.000023,0.000018,497,0.011069,CCC1_BTC
2,1574294400,2019/11/21,0.000023,0.000023,7627.97,0.17544331,0.000023,0.000023,200,0.0046,CCC1_BTC
3,1574380800,2019/11/22,0.000024,0.000021,7136.78,0.14987238,0.000024,0.00001701,281,0.00628035,CCC1_BTC
4,1574467200,2019/11/23,0.00002399,0.000024,7311.64,0.17547936,0.000024,0.00001701,405,0.00925724,CCC1_BTC
5,1574553600,2019/11/24,0.00002,0.00002,6903.28,0.1380656,0.00002,0.00002,54,0.00108,CCC1_BTC
6,1574640000,2019/11/25,0.00002249,0.0000225,7198.64,0.1619694,0.0000225,0.00002249,97,0.00218191,CCC1_BTC
7,1574726400,2019/11/26,0.0000225,0.0000225,7154.77,0.160982325,0.0000225,0.0000225,0,0,CCC1_BTC
8,1574812800,2019/11/27,0.0000225,0.0000225,7550.77,0.169892325,0.0000225,0.0000225,0,0,CCC1_BTC
9,1574899200,2019/11/28,0.0000225,0.0000225,7470,0.168075,0.0000225,0.0000225,0,0,CCC1_BTC
10,1574985600,2019/11/29,0.0000225,0.0000225,7819.95,0.175948875,0.0000225,0.0000225,0,0,CCC1_BTC
11,1575072000,2019/11/30,0.0000225,0.0000225,7541.67,0.169687575,0.0000225,0.0000225,0,0,CCC1_BTC
12,1575158400,2019/12/1,0.00001901,0.000011,7390.84,0.08129924,0.00001901,0.000011,708,0.010346629,CCC1_BTC
13,1575244800,2019/12/2,0.000011,0.000011,7294.4,0.0802384,0.000011,0.000011,0,0,CCC1_BTC
14,1575331200,2019/12/3,0.000011,0.000011,7293.48,0.08022828,0.000011,0.000011,0,0,CCC1_BTC
15,1575417600,2019/12/4,0.000011,0.000011,7196.63,0.07916293,0.000011,0.000011,0,0,CCC1_BTC
16,1575504000,2019/12/5,0.00002349,0.000011,7389.06,0.08127966,0.00002349,0.000011,227.4464971,0.003291241,CCC1_BTC
17,1575590400,2019/12/6,0.000011,0.000011,7527.78,0.08280558,0.000011,0.000011,0,0,CCC1_BTC
18,1575676800,2019/12/7,0.000011,0.000011,7488.21,0.08237031,0.000011,0.000011,0,0,CCC1_BTC
19,1575763200,2019/12/8,0.000011,0.000011,7510.58,0.08261638,0.000011,0.000011,0,0,CCC1_BTC
20,1575849600,2019/12/9,0.000011,0.000011,7339.63,0.08073593,0.000011,0.000011,0,0,CCC1_BTC
21,1575936000,2019/12/10,0.000011,0.000011,7224.13,0.07946543,0.000011,0.000011,0,0,CCC1_BTC
