,open_time,open,close,highest,lowest,volume,amount,market_name
0,1577318400,0.01,0.01,0.01,0.01,1097.8,10.978,ASTR_USD
1,1577404800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
2,1577491200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
3,1577577600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
4,1577664000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
5,1577750400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
6,1577836800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
7,1577923200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
8,1578009600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
9,1578096000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
10,1578182400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
11,1578268800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
12,1578355200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
13,1578441600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
14,1578528000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
15,1578614400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
16,1578700800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
17,1578787200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
18,1578873600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
19,1578960000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
20,1579046400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
21,1579132800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
22,1579219200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
23,1579305600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
24,1579392000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
25,1579478400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
26,1579564800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
27,1579651200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
28,1579737600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
29,1579824000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
30,1579910400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
31,1579996800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
32,1580083200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
33,1580169600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
34,1580256000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
35,1580342400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
36,1580428800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
37,1580515200,0.01,0.01,0.01,0.01,0,0,ASTR_USD
38,1580601600,0.01,0.01,0.01,0.01,0,0,ASTR_USD
39,1580688000,0.01,0.01,0.01,0.01,0,0,ASTR_USD
40,1580774400,0.01,0.01,0.01,0.01,0,0,ASTR_USD
41,1580860800,0.01,0.01,0.01,0.01,0,0,ASTR_USD
