,open_time,open,close,highest,lowest,volume,amount,market_name
0,1574208000,0.18,0.19,0.19,0.16,978,175.49,CCC1_USD
1,1574294400,0.19,0.19,0.19,0.19,0,0,CCC1_USD
2,1574380800,0.17,0.14,0.17,0.14,245,37.92,CCC1_USD
3,1574467200,0.13,0.2,0.2,0.13,210,36.05,CCC1_USD
4,1574553600,0.2,0.2,0.2,0.2,0,0,CCC1_USD
5,1574640000,0.2,0.2,0.2,0.2,0,0,CCC1_USD
6,1574726400,0.2,0.2,0.2,0.2,0,0,CCC1_USD
7,1574812800,0.2,0.2,0.2,0.2,0,0,CCC1_USD
8,1574899200,0.2,0.2,0.2,0.2,0,0,CCC1_USD
9,1574985600,0.2,0.2,0.2,0.2,0,0,CCC1_USD
10,1575072000,0.2,0.2,0.2,0.2,0,0,CCC1_USD
11,1575158400,0.12,0.08,0.12,0.08,568,55.4,CCC1_USD
12,1575244800,0.08,0.08,0.08,0.08,0,0,CCC1_USD
13,1575331200,0.08,0.08,0.08,0.08,0,0,CCC1_USD
14,1575417600,0.08,0.08,0.08,0.08,0,0,CCC1_USD
15,1575504000,0.17,0.01,0.18,0.01,319,34,CCC1_USD
16,1575590400,0.01,0.01,0.01,0.01,0,0,CCC1_USD
17,1575676800,0.01,0.01,0.01,0.01,0,0,CCC1_USD
18,1575763200,0.01,0.01,0.01,0.01,0,0,CCC1_USD
19,1575849600,0.01,0.01,0.01,0.01,0,0,CCC1_USD
20,1575936000,0.01,0.01,0.01,0.01,0,0,CCC1_USD
21,1576022400,0.01,0.01,0.01,0.01,0,0,CCC1_USD
22,1576108800,0.01,0.01,0.01,0.01,0,0,CCC1_USD
23,1576195200,0.01,0.01,0.01,0.01,0,0,CCC1_USD
24,1576281600,0.01,0.01,0.01,0.01,0,0,CCC1_USD
25,1576368000,0.01,0.01,0.01,0.01,0,0,CCC1_USD
26,1576454400,0.01,0.01,0.01,0.01,0,0,CCC1_USD
27,1576540800,0.01,0.01,0.01,0.01,0,0,CCC1_USD
28,1576627200,0.01,0.01,0.01,0.01,0,0,CCC1_USD
29,1576713600,0.01,0.01,0.01,0.01,0,0,CCC1_USD
30,1576800000,0.01,0.01,0.01,0.01,0,0,CCC1_USD
31,1576886400,0.01,0.01,0.01,0.01,0,0,CCC1_USD
32,1576972800,0.01,0.01,0.01,0.01,0,0,CCC1_USD
33,1577059200,0.01,0.01,0.01,0.01,0,0,CCC1_USD
34,1577145600,0.01,0.01,0.01,0.01,0,0,CCC1_USD
35,1577232000,0.01,0.01,0.01,0.01,0,0,CCC1_USD
36,1577318400,0.01,0.01,0.01,0.01,0,0,CCC1_USD
37,1577404800,0.01,0.01,0.01,0.01,0,0,CCC1_USD
38,1577491200,0.01,0.01,0.01,0.01,0,0,CCC1_USD
39,1577577600,0.01,0.01,0.01,0.01,0,0,CCC1_USD
40,1577664000,0.01,0.01,0.01,0.01,0,0,CCC1_USD
41,1577750400,0.01,0.01,0.01,0.01,0,0,CCC1_USD
42,1577836800,0.01,0.01,0.01,0.01,0,0,CCC1_USD
43,1577923200,0.01,0.01,0.01,0.01,0,0,CCC1_USD
44,1578009600,0.01,0.01,0.01,0.01,0,0,CCC1_USD
45,1578096000,0.01,0.01,0.01,0.01,0,0,CCC1_USD
46,1578182400,0.01,0.01,0.01,0.01,0,0,CCC1_USD
47,1578268800,0.01,0.01,0.01,0.01,0,0,CCC1_USD
48,1578355200,0.01,0.01,0.01,0.01,0,0,CCC1_USD
49,1578441600,0.01,0.01,0.01,0.01,0,0,CCC1_USD
50,1578528000,0.01,0.01,0.01,0.01,0,0,CCC1_USD
51,1578614400,0.19,0.19,0.19,0.19,62,11.78,CCC1_USD
52,1578700800,0.19,0.19,0.19,0.19,0,0,CCC1_USD
53,1578787200,0.2,0.22,0.22,0.01,3860,81.0897,CCC1_USD
54,1578873600,0.22,0.22,0.22,0.22,0,0,CCC1_USD
55,1578960000,0.22,0.22,0.22,0.22,0,0,CCC1_USD
56,1579046400,0.22,0.22,0.22,0.22,0,0,CCC1_USD
57,1579132800,0.22,0.22,0.22,0.22,0,0,CCC1_USD
58,1579219200,0.22,0.22,0.22,0.22,0,0,CCC1_USD
59,1579305600,0.22,0.22,0.22,0.22,0,0,CCC1_USD
60,1579392000,0.22,0.22,0.22,0.22,0,0,CCC1_USD
61,1579478400,0.0111,0.0111,0.0111,0.0111,100,1.11,CCC1_USD
62,1579564800,0.0111,0.0111,0.0111,0.0111,0,0,CCC1_USD
63,1579651200,0.0111,0.0111,0.0111,0.0111,0,0,CCC1_USD
64,1579737600,0.0111,0.0111,0.0111,0.0111,0,0,CCC1_USD
65,1579824000,0.02,0.02,0.02,0.02,525,10.5,CCC1_USD
66,1579910400,0.02,0.02,0.02,0.02,0,0,CCC1_USD
67,1579996800,0.05,0.07,0.07,0.05,900,49.8,CCC1_USD
68,1580083200,0.07,0.07,0.07,0.07,0,0,CCC1_USD
69,1580169600,0.02,0.07,0.07,0.02,825,24,CCC1_USD
70,1580256000,0.07,0.07,0.07,0.07,0,0,CCC1_USD
71,1580342400,0.07,0.07,0.07,0.07,0,0,CCC1_USD
72,1580428800,0.07,0.07,0.07,0.07,0,0,CCC1_USD
