,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1577145600,2019/12/24,0.3,0.3,0.3,0.3,34,10.2,ASTR_USDT
1,1577232000,2019/12/25,0.3,0.3,0.3,0.3,0,0,ASTR_USDT
2,1577318400,2019/12/26,0.01,0.3,0.3,0.01,1426.6,43.349,ASTR_USDT
3,1577404800,2019/12/27,0.3,0.3,0.3,0.3,0,0,ASTR_USDT
4,1577491200,2019/12/28,0.3,0.3,0.3,0.3,0,0,ASTR_USDT
5,1577577600,2019/12/29,0.3,0.3,0.3,0.3,0,0,ASTR_USDT
6,1577664000,2019/12/30,0.3,0.3,0.3,0.3,0,0,ASTR_USDT
7,1577750400,2019/12/31,0.011,0.011,0.011,0.011,1063.2,11.6952,ASTR_USDT
8,1577836800,2020/1/1,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
9,1577923200,2020/1/2,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
10,1578009600,2020/1/3,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
11,1578096000,2020/1/4,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
12,1578182400,2020/1/5,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
13,1578268800,2020/1/6,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
14,1578355200,2020/1/7,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
15,1578441600,2020/1/8,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
16,1578528000,2020/1/9,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
17,1578614400,2020/1/10,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
18,1578700800,2020/1/11,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
19,1578787200,2020/1/12,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
20,1578873600,2020/1/13,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
21,1578960000,2020/1/14,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
22,1579046400,2020/1/15,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
23,1579132800,2020/1/16,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
24,1579219200,2020/1/17,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
25,1579305600,2020/1/18,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
26,1579392000,2020/1/19,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
27,1579478400,2020/1/20,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
28,1579564800,2020/1/21,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
29,1579651200,2020/1/22,0.011,0.011,0.011,0.011,0,0,ASTR_USDT
