,open_time,,open,close,,,highest,lowest,volume,amount,market_name
0,1571788800,2019/10/23,0.0000015,0.00000155,7468.62,0.011576361,0.00000155,0.0000015,6115.240481,0.009228623,S8_BTC
1,1571875200,2019/10/24,0.0000015,0.00000147,7454.89,0.010958688,0.00000156,5.00E-07,112543,0.158753305,S8_BTC
2,1571961600,2019/10/25,0.00000144,0.00000144,8613.14,0.012402922,0.00000144,0.00000144,195548,0.28158912,S8_BTC
3,1572048000,2019/10/26,5.70E-07,0.00000136,9230,0.0125528,0.0000014,5.20E-07,19889.19298,0.02076584,S8_BTC
4,1572134400,2019/10/27,0.00000136,0.00000136,9527.06,0.012956802,0.00000136,0.00000136,0,0,S8_BTC
5,1572220800,2019/10/28,0.00000125,4.00E-08,9204.29,0.000368172,0.00000128,1.00E-08,2496682.074,0.23462623,S8_BTC
6,1572307200,2019/10/29,2.00E-08,1.00E-08,9407.66,9.40766E-05,4.00E-08,1.00E-08,15021073,0.1615407,S8_BTC
7,1572393600,2019/10/30,1.00E-08,2.00E-08,9155.27,0.000183105,2.00E-08,1.00E-08,1327512,0.01346837,S8_BTC
8,1572480000,2019/10/31,1.00E-08,2.00E-08,9147.99,0.00018296,2.00E-08,1.00E-08,223434211,2.23441746,S8_BTC
9,1572566400,2019/11/1,1.00E-08,1.00E-08,9254.46,9.25446E-05,1.00E-08,1.00E-08,32338507,0.32338507,S8_BTC
10,1572652800,2019/11/2,1.00E-08,1.00E-08,9289.52,9.28952E-05,1.00E-08,1.00E-08,1166768,0.01166768,S8_BTC
11,1572739200,2019/11/3,1.00E-08,1.00E-08,9139.99,9.13999E-05,1.00E-08,1.00E-08,10000,0.0001,S8_BTC
12,1572825600,2019/11/4,1.00E-08,1.00E-08,9196.21,9.19621E-05,1.00E-08,1.00E-08,257490,0.0025749,S8_BTC
13,1572912000,2019/11/5,1.00E-08,1.00E-08,9308.66,9.30866E-05,1.00E-08,1.00E-08,0,0,S8_BTC
14,1572998400,2019/11/6,1.00E-08,1.00E-08,9222,0.00009222,1.00E-08,1.00E-08,0,0,S8_BTC
15,1573084800,2019/11/7,1.00E-08,1.00E-08,9214.7,0.000092147,1.00E-08,1.00E-08,0,0,S8_BTC
16,1573171200,2019/11/8,1.00E-08,1.00E-08,8774.27,8.77427E-05,1.00E-08,1.00E-08,13733,0.00013733,S8_BTC
17,1573257600,2019/11/9,1.00E-08,1.00E-08,8810.68,8.81068E-05,1.00E-08,1.00E-08,0,0,S8_BTC
18,1573344000,2019/11/10,1.00E-08,1.00E-08,8882.47,8.88247E-05,1.00E-08,1.00E-08,0,0,S8_BTC
19,1573430400,2019/11/11,1.00E-08,1.00E-08,8841.84,8.84184E-05,1.00E-08,1.00E-08,0,0,S8_BTC
20,1573516800,2019/11/12,1.00E-08,1.00E-08,8822.11,8.82211E-05,1.00E-08,1.00E-08,0,0,S8_BTC
21,1573603200,2019/11/13,1.00E-08,1.00E-08,8777.12,8.77712E-05,1.00E-08,1.00E-08,0,0,S8_BTC
22,1573689600,2019/11/14,1.00E-08,1.00E-08,8646.68,8.64668E-05,1.00E-08,1.00E-08,0,0,S8_BTC
23,1573776000,2019/11/15,1.00E-08,1.00E-08,8485.94,8.48594E-05,1.00E-08,1.00E-08,0,0,S8_BTC
24,1573862400,2019/11/16,1.00E-08,1.00E-08,8481.37,8.48137E-05,1.00E-08,1.00E-08,0,0,S8_BTC
25,1573948800,2019/11/17,1.00E-08,1.00E-08,8502.4,0.000085024,1.00E-08,1.00E-08,0,0,S8_BTC
26,1574035200,2019/11/18,1.00E-08,1.00E-08,8225.54,8.22554E-05,1.00E-08,1.00E-08,0,0,S8_BTC
27,1574121600,2019/11/19,1.00E-08,1.00E-08,8133.64,8.13364E-05,1.00E-08,1.00E-08,0,0,S8_BTC
28,1574208000,2019/11/20,1.00E-08,1.00E-08,8098.01,8.09801E-05,1.00E-08,1.00E-08,0,0,S8_BTC
29,1574294400,2019/11/21,1.00E-08,1.00E-08,7627.97,7.62797E-05,1.00E-08,1.00E-08,0,0,S8_BTC
30,1574380800,2019/11/22,1.00E-08,1.00E-08,7136.78, 0.000071 ,1.00E-08,1.00E-08,1067774,0.01067774,S8_BTC
31,1574467200,2019/11/23,1.00E-08,1.00E-08,7311.64,7.31164E-05,1.00E-08,1.00E-08,0,0,S8_BTC
