,open_time,,open,close,highest,lowest,volume,amount,market_name
0,1559692800,2019/6/5,0.1,0.1,0.1,0.1,20.62,2.062,CRAD_USD
1,1559779200,2019/6/6,0.101,0.109,0.109,0.101,332,33.658,CRAD_USD
2,1559865600,2019/6/7,0.109,0.109,0.109,0.109,0,0,CRAD_USD
3,1559952000,2019/6/8,0.109,0.109,0.109,0.109,0,0,CRAD_USD
4,1560038400,2019/6/9,0.109,0.109,0.109,0.109,0,0,CRAD_USD
5,1560124800,2019/6/10,0.109,0.109,0.109,0.109,0,0,CRAD_USD
6,1560211200,2019/6/11,0.109,0.109,0.109,0.109,0,0,CRAD_USD
7,1560297600,2019/6/12,0.105,0.189,0.189,0.105,383,50.417,CRAD_USD
8,1560384000,2019/6/13,0.189,0.189,0.189,0.189,0,0,CRAD_USD
9,1560470400,2019/6/14,0.189,0.189,0.189,0.189,0,0,CRAD_USD
10,1560556800,2019/6/15,0.189,0.189,0.189,0.189,0,0,CRAD_USD
11,1560643200,2019/6/16,0.189,0.189,0.189,0.189,0,0,CRAD_USD
12,1560729600,2019/6/17,0.189,0.189,0.189,0.189,0,0,CRAD_USD
13,1560816000,2019/6/18,0.189,0.189,0.189,0.189,0,0,CRAD_USD
14,1560902400,2019/6/19,0.189,0.189,0.189,0.189,0,0,CRAD_USD
15,1560988800,2019/6/20,0.102,0.102,0.102,0.102,6,0.612,CRAD_USD
16,1561075200,2019/6/21,0.102,0.102,0.102,0.102,0,0,CRAD_USD
17,1561161600,2019/6/22,0.102,0.102,0.102,0.102,0,0,CRAD_USD
18,1561248000,2019/6/23,0.102,0.102,0.102,0.102,0,0,CRAD_USD
19,1561334400,2019/6/24,0.102,0.102,0.102,0.102,0,0,CRAD_USD
20,1561420800,2019/6/25,0.102,0.102,0.102,0.102,0,0,CRAD_USD
21,1561507200,2019/6/26,0.102,0.102,0.102,0.102,0,0,CRAD_USD
22,1561593600,2019/6/27,0.102,0.102,0.102,0.102,0,0,CRAD_USD
23,1561680000,2019/6/28,0.102,0.102,0.102,0.102,0,0,CRAD_USD
24,1561766400,2019/6/29,0.102,0.102,0.102,0.102,0,0,CRAD_USD
25,1561852800,2019/6/30,0.102,0.102,0.102,0.102,0,0,CRAD_USD
26,1561939200,2019/7/1,0.102,0.102,0.102,0.102,0,0,CRAD_USD
27,1562025600,2019/7/2,0.102,0.102,0.102,0.102,0,0,CRAD_USD
28,1562112000,2019/7/3,0.2103,0.209,0.2103,0.209,593.32,124.27818,CRAD_USD
29,1562198400,2019/7/4,0.2,0.209,0.209,0.19,827.26,161.27934,CRAD_USD
30,1562284800,2019/7/5,0.209,0.209,0.209,0.209,2,0.418,CRAD_USD
31,1562371200,2019/7/6,0.209,0.209,0.209,0.209,0,0,CRAD_USD
32,1562457600,2019/7/7,0.209,0.209,0.209,0.209,0,0,CRAD_USD
33,1562544000,2019/7/8,0.209,0.209,0.209,0.209,0,0,CRAD_USD
34,1562630400,2019/7/9,0.19,0.189,0.19,0.189,689.95,130.6905,CRAD_USD
35,1562716800,2019/7/10,0.19,0.181,0.19,0.181,9.05,1.68665,CRAD_USD
36,1562803200,2019/7/11,0.181,0.181,0.181,0.181,0,0,CRAD_USD
37,1562889600,2019/7/12,0.181,0.181,0.181,0.181,0,0,CRAD_USD
38,1562976000,2019/7/13,0.181,0.181,0.181,0.181,0,0,CRAD_USD
39,1563062400,2019/7/14,0.181,0.181,0.181,0.181,0,0,CRAD_USD
40,1563148800,2019/7/15,0.181,0.181,0.181,0.181,0,0,CRAD_USD
41,1563235200,2019/7/16,0.181,0.181,0.181,0.181,0,0,CRAD_USD
42,1563321600,2019/7/17,0.181,0.181,0.181,0.181,0,0,CRAD_USD
43,1563408000,2019/7/18,0.181,0.181,0.181,0.181,0,0,CRAD_USD
44,1563494400,2019/7/19,0.181,0.181,0.181,0.181,0,0,CRAD_USD
45,1563580800,2019/7/20,0.18,0.18,0.18,0.18,1.45,0.261,CRAD_USD
46,1563667200,2019/7/21,0.18,0.18,0.18,0.18,0,0,CRAD_USD
47,1563753600,2019/7/22,0.18,0.18,0.18,0.18,0,0,CRAD_USD
48,1563840000,2019/7/23,0.18,0.18,0.18,0.18,0,0,CRAD_USD
49,1563926400,2019/7/24,0.18,0.18,0.18,0.18,0,0,CRAD_USD
50,1564012800,2019/7/25,0.13,0.1,0.13,0.013,10503.89,654.28491,CRAD_USD
51,1564099200,2019/7/26,0.1,0.1,0.1,0.1,0,0,CRAD_USD
52,1564185600,2019/7/27,0.1,0.1,0.1,0.1,0,0,CRAD_USD
53,1564272000,2019/7/28,0.1,0.1,0.1,0.1,0,0,CRAD_USD
54,1564358400,2019/7/29,0.099,0.099,0.099,0.099,1.85,0.18315,CRAD_USD
55,1564444800,2019/7/30,0.099,0.099,0.099,0.099,0,0,CRAD_USD
56,1564531200,2019/7/31,0.099,0.099,0.099,0.099,0,0,CRAD_USD
57,1564617600,2019/8/1,0.099,0.099,0.099,0.099,0,0,CRAD_USD
58,1564704000,2019/8/2,0.099,0.099,0.099,0.099,0,0,CRAD_USD
