,open_time,open,close,highest,lowest,volume,amount,market_name
0,1585094400,0.00003,0.000029,0.00003,0.000029,174886,5.073227,SNB_BTC
1,1585180800,0.000029,0.00003,0.00003,0.000029,190203,5.516008,SNB_BTC
2,1585267200,0.000029,0.00003,0.00003,0.000029,178802,5.186637,SNB_BTC
3,1585353600,0.000087,0.000091,0.000097,0.000087,56225,5.034129,SNB_BTC
4,1585440000,0.00003423,0.0000898,0.0000898,0.0000342,34634,3.1024085628988894,SNB_BTC
5,1585526400,0.00008865,0.0000886,0.00008865,0.0000886,22100,1.95814155,SNB_BTC
6,1585612800,0.00003401,0.00014,0.00088122,0.00003,28795.454,2.7550159395005323,SNB_BTC
7,1585699200,0.00005,0.00004899,0.000072,0.00004899,140673.757,7.4527400387034496,SNB_BTC
8,1585785600,0.000048,0.00004896,0.00004899,0.000048,178003,8.6381478,SNB_BTC
9,1585872000,0.00004896,0.00004896,0.00004896,0.00004896,103072,5.04640512,SNB_BTC
10,1585958400,0.0000488,0.0000488,0.0000488,0.0000488,6242,0.3046096,SNB_BTC
11,1586044800,0.0000478,0.0000478,0.0000478,0.0000478,151399,7.2368722,SNB_BTC
12,1586131200,0.0000478,0.00004788,0.00004788,0.00002352,114846,5.485571497572156,SNB_BTC
13,1586217600,0.00004734,0.00004697,0.00004734,0.00004697,127300,6.00623624,SNB_BTC
14,1586304000,0.00004683,0.00004673,0.00004683,0.00004673,178773,8.36354051,SNB_BTC
15,1586390400,0.00003994,0.00003982,0.00003994,0.00003982,200952,8.02109738,SNB_BTC
16,1586476800,0.00003956,0.00003956,0.00003956,0.00003956,129212,5.11162672,SNB_BTC
17,1586563200,0.00003942,0.00003942,0.00003942,0.00003942,128707,5.07362994,SNB_BTC
18,1586649600,0.00003934,0.0000393,0.00003934,0.0000393,13131,0.51652994,SNB_BTC
19,1586736000,0.0000391,0.00003913,0.00003913,0.00003908,17629,0.68926415,SNB_BTC
20,1586822400,0.00003913,0.00003913,0.00003913,0.00003913,0,0,SNB_BTC
21,1586908800,0.00003913,0.00003913,0.00003913,0.00003913,0,0,SNB_BTC
22,1586995200,0.0000389,0.0000389,0.0000389,0.0000389,870,0.033843,SNB_BTC
23,1587081600,0.0000389,0.0000389,0.0000389,0.0000389,0,0,SNB_BTC
24,1587168000,0.0000389,0.0000389,0.0000389,0.0000389,0,0,SNB_BTC
25,1587254400,0.0000389,0.0000389,0.0000389,0.0000389,0,0,SNB_BTC
26,1587340800,0.00002343,0.000008,0.00002343,0.000008,92,0.00192724,SNB_BTC
27,1587427200,0.00002615,0.00002615,0.00002615,0.00002615,55,0.00143825,SNB_BTC
