,open_time,open,close,highest,lowest,volume,amount,market_name
0,1560643200,0.07,0.07,0.07,0.07,300,21,GEX_USD
1,1560729600,0.0738,0.0744,0.0748,0.072,97586,7228.4723,GEX_USD
2,1560816000,0.0722,0.0747,0.0749,0.072,375606,27773.5186,GEX_USD
3,1560902400,0.0726,0.0754,0.09,0.072,350631.15,25891.3662,GEX_USD
4,1560988800,0.0769,0.0721,0.0906,0.072,382238.26,29573.410367,GEX_USD
5,1561075200,0.0746,0.0763,0.0769,0.0721,381408,28549.0553,GEX_USD
6,1561161600,0.0761,0.0754,0.095,0.0722,374398,31774.4666,GEX_USD
7,1561248000,0.0756,0.076,0.0774,0.074,399668,30183.0816,GEX_USD
8,1561334400,0.0757,0.0765,0.0851,0.0743,382536,30364.8494,GEX_USD
9,1561420800,0.0766,0.0814,0.09,0.0764,363836.23,28662.287,GEX_USD
10,1561507200,0.0811,0.0825,0.09,0.0721,340147.77,28178.2189,GEX_USD
11,1561593600,0.0824,0.0748,0.0838,0.072,373023,28345.1364,GEX_USD
12,1561680000,0.0763,0.0766,0.0771,0.0721,391592,29330.135,GEX_USD
13,1561766400,0.076,0.0732,0.0771,0.0724,374821,28202.4379,GEX_USD
14,1561852800,0.0737,0.0728,0.0769,0.055,393277.6,29284.046645,GEX_USD
15,1561939200,0.0731,0.0744,0.0769,0.072,406417,30306.3367,GEX_USD
16,1562025600,0.0745,0.073,0.1,0.072,384722.79,28605.605447,GEX_USD
17,1562112000,0.0724,0.1068,0.139,0.0722,353135.88,36423.27528,GEX_USD
18,1562198400,0.1079,0.1006,0.118,0.1,419318.83,43569.4883,GEX_USD
19,1562284800,0.1007,0.1001,0.118,0.1,363832.14,36563.73288,GEX_USD
20,1562371200,0.1009,0.0908,0.1009,0.09,390425,36729.3435,GEX_USD
21,1562457600,0.0908,0.0766,0.0909,0.076,394824,33552.711004,GEX_USD
22,1562544000,0.0769,0.0762,0.0769,0.076,371644,28409.9971,GEX_USD
23,1562630400,0.0766,0.0761,0.0992,0.076,364677.15,27900.06098,GEX_USD
24,1562716800,0.0763,0.0964,0.1046,0.076,402413,35990.434,GEX_USD
25,1562803200,0.0985,0.0761,0.0986,0.076,415239,35651.9516,GEX_USD
26,1562889600,0.0766,0.077,0.0781,0.076,381730,29348.1847,GEX_USD
27,1562976000,0.0768,0.0766,0.0776,0.076,369313,28311.4115,GEX_USD
28,1563062400,0.0769,0.0715,0.0769,0.07,246906.08,18294.56726,GEX_USD
29,1563148800,0.0717,0.0706,0.0722,0.044,360149.28,25260.330794,GEX_USD
30,1563235200,0.0708,0.0748,0.0769,0.0663,381107,26048.6964,GEX_USD
31,1563321600,0.0743,0.0565,0.0767,0.0565,341723,21509.3506,GEX_USD
32,1563408000,0.057,0.0492,0.0758,0.044,363310.07,20382.51018,GEX_USD
33,1563494400,0.0491,0.039,0.0495,0.0386,402534,17208.3879,GEX_USD
34,1563580800,0.0393,0.0564,0.0612,0.0388,357744,19930.3097,GEX_USD
35,1563667200,0.0569,0.0665,0.068,0.0562,369253,23107.4361,GEX_USD
36,1563753600,0.0668,0.0754,0.0768,0.0665,392041,27847.885,GEX_USD
37,1563840000,0.074,0.0687,0.0769,0.0674,359144,26152.0347,GEX_USD
38,1563926400,0.0687,0.0753,0.0769,0.0664,385772,27568.7929,GEX_USD
39,1564012800,0.0739,0.0727,0.0767,0.072,368688,27308.7676,GEX_USD
40,1564099200,0.0726,0.0729,0.0764,0.0683,343254,24641.075,GEX_USD
41,1564185600,0.0737,0.0789,0.118,0.0721,410315.84,31182.879218,GEX_USD
42,1564272000,0.0786,0.0783,0.0922,0.0778,363107,30035.6762,GEX_USD
43,1564358400,0.0778,0.0752,0.0794,0.074,398639,31152.0456,GEX_USD
44,1564444800,0.0743,0.0926,0.0988,0.072,367652.94,30011.167968,GEX_USD
45,1564531200,0.0928,0.0954,0.0992,0.0723,389207,35568.3145,GEX_USD
46,1564617600,0.0731,0.0753,0.0962,0.0724,344374,31057.9816,GEX_USD
47,1564704000,0.0722,0.0757,0.0769,0.072,386480,28728.8739,GEX_USD
48,1564790400,0.074,0.0746,0.0769,0.072,85340,6381.8417,GEX_USD
49,1564876800,0.072,0.0731,0.0767,0.072,142537,10594.5024,GEX_USD
50,1564963200,0.076,0.0739,0.0769,0.0721,361341,26974.0824,GEX_USD
51,1565049600,0.0737,0.072,0.0769,0.072,391233,29091.575,GEX_USD
52,1565136000,0.0729,0.0735,0.0769,0.0721,379788,28355.4214,GEX_USD
53,1565222400,0.0766,0.0749,0.0946,0.072,370269,28481.6446,GEX_USD
54,1565308800,0.0747,0.073,0.0769,0.072,364477,27084.2376,GEX_USD
55,1565395200,0.0727,0.0756,0.0769,0.072,358052,26505.7312,GEX_USD
56,1565481600,0.0728,0.0737,0.0769,0.072,372292,27720.1687,GEX_USD
57,1565568000,0.0749,0.0726,0.0769,0.072,384133,28588.6831,GEX_USD
58,1565654400,0.0739,0.0731,0.0769,0.072,364631,27130.9834,GEX_USD
59,1565740800,0.0768,0.0553,0.0768,0.0553,372984,25494.9275,GEX_USD
60,1565827200,0.0549,0.0727,0.0769,0.0526,395020,25944.4848,GEX_USD
61,1565913600,0.0755,0.0736,0.0768,0.072,380570,28244.3755,GEX_USD
62,1566000000,0.0723,0.0755,0.0769,0.072,379027,28189.9991,GEX_USD
63,1566086400,0.0721,0.0769,0.0769,0.0683,369597,27365.9749,GEX_USD
64,1566172800,0.0727,0.0723,0.0769,0.072,359183,26809.5173,GEX_USD
65,1566259200,0.0745,0.0749,0.0768,0.072,365405,27184.8137,GEX_USD
66,1566345600,0.0769,0.0741,0.0769,0.072,371855,27599.3085,GEX_USD
67,1566432000,0.075,0.0724,0.0769,0.0714,381034,27940.2596,GEX_USD
68,1566518400,0.0715,0.0626,0.0729,0.0621,383080,25267.0349,GEX_USD
69,1566604800,0.0621,0.0718,0.0768,0.0621,343844,24702.0462,GEX_USD
70,1566691200,0.071,0.071,0.0718,0.071,355800,25381.1614,GEX_USD
71,1566777600,0.0712,0.0713,0.0718,0.063,378727,26565.7779,GEX_USD
72,1566864000,0.0713,0.0525,0.075,0.0517,358185,22342.2126,GEX_USD
73,1566950400,0.0519,0.0534,0.0558,0.0516,368513,19602.1654,GEX_USD
74,1567036800,0.0529,0.0489,0.0535,0.042,385720.6,19836.9732,GEX_USD
75,1567123200,0.0493,0.0502,0.0738,0.0412,382221.28,18764.394356,GEX_USD
76,1567209600,0.0498,0.0504,0.0504,0.0479,402563,19775.9293,GEX_USD
77,1567296000,0.0497,0.0511,0.0739,0.0494,363721,18424.2872,GEX_USD
78,1567382400,0.0512,0.0539,0.0548,0.0508,390368,20393.1337,GEX_USD
79,1567468800,0.054,0.0503,0.0575,0.0494,398360,21666.4711,GEX_USD
80,1567555200,0.0502,0.0563,0.0768,0.04,365163.18,20977.840744,GEX_USD
81,1567641600,0.0556,0.0386,0.0748,0.0382,362691.94,21109.3165,GEX_USD
82,1567728000,0.0382,0.0392,0.0756,0.0381,401031.2,16274.29692,GEX_USD
83,1567814400,0.0385,0.04,0.0417,0.0383,378372,14920.0665,GEX_USD
84,1567900800,0.0403,0.0379,0.0412,0.0378,362171,14327.5144,GEX_USD
85,1567987200,0.0385,0.0342,0.0385,0.0306,372259,12662.1254,GEX_USD
86,1568073600,0.0348,0.0334,0.0765,0.0323,365981,13335.5124,GEX_USD
87,1568160000,0.0337,0.0568,0.0765,0.0315,420664.99,19561.349712,GEX_USD
88,1568246400,0.0573,0.0591,0.0765,0.056,404942.88,24418.542464,GEX_USD
89,1568332800,0.0588,0.0769,0.0769,0.0588,377780.76,24698.775548,GEX_USD
90,1568419200,0.0727,0.0755,0.0769,0.072,395425,29358.7468,GEX_USD
91,1568505600,0.0737,0.0793,0.0801,0.072,348076.74,26265.485958,GEX_USD
92,1568592000,0.0795,0.089,0.0906,0.0769,385482.91,31923.7096,GEX_USD
93,1568678400,0.0887,0.0882,0.0985,0.072,377693,32714.8275,GEX_USD
94,1568764800,0.0879,0.1004,0.1013,0.0876,357901,34327.7948,GEX_USD
95,1568851200,0.1,0.1299,0.14,0.0916,375928.34,39052.899276,GEX_USD
96,1568937600,0.1294,0.1404,0.15,0.0921,400652.65,54354.6701,GEX_USD
97,1569024000,0.1403,0.1772,0.19,0.0919,363922.35,58533.8421,GEX_USD
98,1569110400,0.1773,0.2762,0.3197,0.0916,386859,91545.1193,GEX_USD
99,1569196800,0.2764,0.1692,0.2771,0.0918,392564,82137.8193,GEX_USD
100,1569283200,0.1692,0.1412,0.2512,0.1412,348410.84,58185.626632,GEX_USD
101,1569369600,0.1414,0.119,0.1465,0.0921,393012,53779.3562,GEX_USD
102,1569456000,0.1203,0.1367,0.1371,0.0815,388859.23,41211.013543,GEX_USD
103,1569542400,0.1349,0.1181,0.1374,0.0824,295570,38794.2536,GEX_USD
104,1569628800,0.1174,0.1246,0.1248,0.083,372036,44581.2933,GEX_USD
105,1569715200,0.1242,0.0829,0.13,0.0829,380370,46953.001,GEX_USD
106,1569801600,0.0831,0.1298,0.1325,0.0826,359533,45793.9574,GEX_USD
