,timestamp,,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1.55693E+12,2019/5/4,0.000009,0.000009,0.00000375,0.00000418,3531462,BCT_BTC
1,1.55701E+12,2019/5/5,0.00000399,0.00000459,0.0000039,0.00000394,384424,BCT_BTC
2,1.5571E+12,2019/5/6,0.00000398,0.00000398,0.00000398,0.00000398,7481,BCT_BTC
3,1.55719E+12,2019/5/7,0.00000398,0.00000398,0.00000398,0.00000398,0,BCT_BTC
4,1.55727E+12,2019/5/8,0.0000039,0.0000039,0.00000362,0.00000375,151832,BCT_BTC
5,1.55736E+12,2019/5/9,0.0000035,0.00000362,0.0000035,0.00000362,51497,BCT_BTC
6,1.55745E+12,2019/5/10,0.00000361,0.00000361,0.00000361,0.00000361,2770,BCT_BTC
7,1.55753E+12,2019/5/11,0.00000361,0.00000361,0.00000361,0.00000361,0,BCT_BTC
8,1.55762E+12,2019/5/12,0.0000033,0.0000034,0.00000301,0.00000302,15883,BCT_BTC
9,1.55771E+12,2019/5/13,0.00000301,0.00000336,0.000003,0.00000336,210541,BCT_BTC
10,1.55779E+12,2019/5/14,0.00000313,0.000004,0.00000303,0.00000317,199413,BCT_BTC
11,1.55788E+12,2019/5/15,0.0000031,0.00000321,0.0000031,0.00000321,3842,BCT_BTC
12,1.55796E+12,2019/5/16,0.00000331,0.00000332,0.000003,0.00000331,335493,BCT_BTC
13,1.55805E+12,2019/5/17,0.00000295,0.00000332,0.0000028,0.00000332,831277,BCT_BTC
14,1.55814E+12,2019/5/18,0.00000345,0.00000352,0.00000298,0.0000035,357926,BCT_BTC
15,1.55822E+12,2019/5/19,0.00000323,0.00000367,0.00000323,0.00000365,180605,BCT_BTC
16,1.55831E+12,2019/5/20,0.00000288,0.00000359,0.00000287,0.00000353,50645,BCT_BTC
17,1.5584E+12,2019/5/21,0.00000367,0.00000367,0.0000028,0.00000356,297013,BCT_BTC
18,1.55848E+12,2019/5/22,0.00000351,0.00000351,0.0000029,0.00000348,808168,BCT_BTC
19,1.55857E+12,2019/5/23,0.00000322,0.00000322,0.00000294,0.00000312,120157,BCT_BTC
20,1.55866E+12,2019/5/24,0.00000345,0.0000035,0.00000283,0.0000035,1505953,BCT_BTC
21,1.55874E+12,2019/5/25,0.00000333,0.00000354,0.00000331,0.00000353,643863,BCT_BTC
22,1.55883E+12,2019/5/26,0.00000353,0.0000038,0.00000336,0.00000371,1138060,BCT_BTC
23,1.55892E+12,2019/5/27,0.00000338,0.0000039,0.00000334,0.00000338,157950,BCT_BTC
24,1.559E+12,2019/5/28,0.00000368,0.00000383,0.00000311,0.00000334,770837,BCT_BTC
25,1.55909E+12,2019/5/29,0.00000284,0.0000033,0.0000028,0.0000033,56511,BCT_BTC
26,1.55917E+12,2019/5/30,0.0000033,0.0000033,0.0000033,0.0000033,0,BCT_BTC
27,1.55926E+12,2019/5/31,0.0000033,0.0000033,0.0000033,0.0000033,0,BCT_BTC
28,1.55935E+12,2019/6/1,0.0000033,0.0000033,0.0000033,0.0000033,0,BCT_BTC
29,1.55943E+12,2019/6/2,0.0000033,0.0000033,0.0000033,0.0000033,0,BCT_BTC
30,1.55952E+12,2019/6/3,0.00000323,0.00000324,0.00000323,0.00000324,3014,BCT_BTC
31,1.55961E+12,2019/6/4,0.00000332,0.00000334,0.00000332,0.00000333,7204,BCT_BTC
32,1.55969E+12,2019/6/5,0.00000334,0.00000346,0.0000028,0.000003,101362,BCT_BTC
33,1.55978E+12,2019/6/6,0.000003,0.000003,0.000003,0.000003,0,BCT_BTC
34,1.55987E+12,2019/6/7,0.000003,0.000003,0.000003,0.000003,0,BCT_BTC
35,1.55995E+12,2019/6/8,0.000003,0.000003,0.000003,0.000003,0,BCT_BTC
36,1.56004E+12,2019/6/9,0.000003,0.000003,0.000003,0.000003,0,BCT_BTC
37,1.56012E+12,2019/6/10,0.000003,0.000003,0.000003,0.000003,0,BCT_BTC
38,1.56021E+12,2019/6/11,0.000003,0.000003,0.000003,0.000003,0,BCT_BTC
39,1.5603E+12,2019/6/12,0.00000288,0.00000288,0.0000028,0.0000028,5259,BCT_BTC
40,1.56038E+12,2019/6/13,0.0000028,0.0000028,0.0000028,0.0000028,0,BCT_BTC
41,1.56047E+12,2019/6/14,0.0000028,0.0000028,0.0000028,0.0000028,0,BCT_BTC
42,1.56056E+12,2019/6/15,0.0000028,0.0000028,0.0000028,0.0000028,0,BCT_BTC
43,1.56064E+12,2019/6/16,0.0000029,0.0000029,0.0000029,0.0000029,677,BCT_BTC
44,1.56073E+12,2019/6/17,0.0000029,0.0000029,0.0000029,0.0000029,0,BCT_BTC
45,1.56082E+12,2019/6/18,0.00000371,0.00000371,0.00000286,0.0000037,61923,BCT_BTC
46,1.5609E+12,2019/6/19,0.00000291,0.000003,0.00000291,0.000003,14110,BCT_BTC
47,1.56099E+12,2019/6/20,0.000003,0.000003,0.000003,0.000003,0,BCT_BTC
48,1.56108E+12,2019/6/21,0.000003,0.000003,0.0000029,0.0000029,797,BCT_BTC
49,1.56116E+12,2019/6/22,0.0000028,0.0000028,0.0000028,0.0000028,13019,BCT_BTC
50,1.56125E+12,2019/6/23,0.0000028,0.0000028,0.0000026,0.0000026,34017,BCT_BTC
51,1.56133E+12,2019/6/24,0.0000026,0.0000026,0.0000026,0.0000026,14245,BCT_BTC
52,1.56142E+12,2019/6/25,0.0000026,0.0000026,0.0000026,0.0000026,0,BCT_BTC
53,1.56151E+12,2019/6/26,0.0000026,0.00000275,0.0000026,0.0000026,191632,BCT_BTC
54,1.56159E+12,2019/6/27,0.0000026,0.0000026,0.0000024,0.0000024,83312,BCT_BTC
55,1.56168E+12,2019/6/28,0.0000024,0.0000024,0.0000023,0.0000023,13336,BCT_BTC
56,1.56177E+12,2019/6/29,0.00000231,0.00000231,0.00000231,0.00000231,5510,BCT_BTC
57,1.56185E+12,2019/6/30,0.00000231,0.00000231,0.00000231,0.00000231,0,BCT_BTC
58,1.56194E+12,2019/7/1,0.00000231,0.00000231,0.00000231,0.00000231,0,BCT_BTC
59,1.56203E+12,2019/7/2,0.00000247,0.00000247,0.00000247,0.00000247,3954,BCT_BTC
60,1.56211E+12,2019/7/3,0.00000247,0.00000247,0.00000247,0.00000247,0,BCT_BTC
61,1.5622E+12,2019/7/4,0.00000247,0.00000247,0.00000247,0.00000247,0,BCT_BTC
62,1.56228E+12,2019/7/5,0.00000247,0.00000247,0.00000247,0.00000247,0,BCT_BTC
63,1.56237E+12,2019/7/6,0.00000247,0.00000247,0.00000247,0.00000247,0,BCT_BTC
64,1.56246E+12,2019/7/7,0.00000247,0.00000247,0.00000247,0.00000247,0,BCT_BTC
65,1.56254E+12,2019/7/8,0.00000247,0.00000247,0.00000247,0.00000247,0,BCT_BTC
66,1.56263E+12,2019/7/9,0.00000247,0.00000247,0.00000247,0.00000247,0,BCT_BTC
67,1.56272E+12,2019/7/10,0.0000023,0.0000023,0.0000023,0.0000023,7088,BCT_BTC
68,1.5628E+12,2019/7/11,0.0000023,0.0000023,0.0000023,0.0000023,6000,BCT_BTC
69,1.56289E+12,2019/7/12,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
70,1.56298E+12,2019/7/13,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
71,1.56306E+12,2019/7/14,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
72,1.56315E+12,2019/7/15,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
73,1.56324E+12,2019/7/16,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
74,1.56332E+12,2019/7/17,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
75,1.56341E+12,2019/7/18,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
76,1.56349E+12,2019/7/19,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
77,1.56358E+12,2019/7/20,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
78,1.56367E+12,2019/7/21,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
79,1.56375E+12,2019/7/22,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
80,1.56384E+12,2019/7/23,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
81,1.56393E+12,2019/7/24,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
82,1.56401E+12,2019/7/25,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
83,1.5641E+12,2019/7/26,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
84,1.56419E+12,2019/7/27,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
85,1.56427E+12,2019/7/28,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
86,1.56436E+12,2019/7/29,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
87,1.56444E+12,2019/7/30,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
88,1.56453E+12,2019/7/31,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
89,1.56462E+12,2019/8/1,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
90,1.5647E+12,2019/8/2,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
91,1.56479E+12,2019/8/3,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
92,1.56488E+12,2019/8/4,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
93,1.56496E+12,2019/8/5,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
94,1.56505E+12,2019/8/6,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
95,1.56514E+12,2019/8/7,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
96,1.56522E+12,2019/8/8,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
97,1.56531E+12,2019/8/9,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
98,1.5654E+12,2019/8/10,0.0000023,0.0000023,0.0000023,0.0000023,0,BCT_BTC
99,1.56591E+12,2019/8/16,0.00000238,0.00000241,0.00000238,0.0000024,32496,BCT_BTC
100,1.566E+12,2019/8/17,0.0000024,0.0000024,0.0000024,0.0000024,0,BCT_BTC
101,1.56609E+12,2019/8/18,2.4E-06,2.4E-06,2.4E-06,2.4E-06,0,BCT_BTC
