,timestamp,,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1.55935E+12,2019/6/1,0.000009,0.0000168,0.000009,0.0000111,44265165.2,MCC_ETH
1,1.55943E+12,2019/6/2,0.00001123,0.00001212,0.0000111,0.00001199,13034714.8,MCC_ETH
2,1.55952E+12,2019/6/3,0.000012,0.00001365,0.00001197,0.00001296,36045866.7,MCC_ETH
3,1.55961E+12,2019/6/4,0.000013,0.0000135,0.0000111,0.00001215,48500416.9,MCC_ETH
4,1.55969E+12,2019/6/5,0.000012,0.00001261,0.00001163,0.00001204,18819416.6,MCC_ETH
5,1.55978E+12,2019/6/6,0.0000106,0.00001264,0.00001002,0.00001083,39065957.3,MCC_ETH
6,1.55987E+12,2019/6/7,0.00001069,0.00001071,0.00001037,0.00001045,6268951.7,MCC_ETH
7,1.55995E+12,2019/6/8,0.00001163,0.00001171,0.00001157,0.0000116,2119837.9,MCC_ETH
8,1.56004E+12,2019/6/9,0.00001161,0.00001215,0.0000114,0.00001194,40743704.4,MCC_ETH
9,1.56012E+12,2019/6/10,0.00001195,0.00001417,0.00001172,0.000014,36643584.9,MCC_ETH
10,1.56021E+12,2019/6/11,0.000014,0.00001416,0.0000137,0.00001375,41298384.6,MCC_ETH
11,1.5603E+12,2019/6/12,0.00001476,0.00001881,0.00001385,0.00001699,24087553.3,MCC_ETH
12,1.56038E+12,2019/6/13,0.000017,0.0000172,0.00001165,0.00001218,36577433.7,MCC_ETH
13,1.56047E+12,2019/6/14,0.00001219,0.0000195,0.0000114,0.00001781,25228314.1,MCC_ETH
14,1.56056E+12,2019/6/15,0.00001781,0.00001852,0.00001648,0.00001773,15085849.2,MCC_ETH
15,1.56064E+12,2019/6/16,0.00001773,0.00001779,0.00001646,0.0000173,20938810.2,MCC_ETH
16,1.56073E+12,2019/6/17,0.0000173,0.00001788,0.0000155,0.00001659,21205949.5,MCC_ETH
17,1.56082E+12,2019/6/18,0.00001659,0.00001762,0.000015,0.00001588,21472307.6,MCC_ETH
18,1.5609E+12,2019/6/19,0.00001588,0.00001646,0.00001429,0.00001456,19454818.2,MCC_ETH
19,1.56099E+12,2019/6/20,0.00001455,0.00001749,0.00001455,0.00001722,16932089.2,MCC_ETH
