,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1578960000000,0.0100000000,0.178500,0.0100000000,0.129985,53472,MATIC_USDT
1,1579046400000,0.015630,0.129897,0.015143,0.015690,5576816.0000000000,MATIC_USDT
2,1579132800000,0.015510,0.017000,0.015335,0.016390,10154968,MATIC_USDT
3,1579219200000,0.016390,0.016450,0.015430,0.016140,13254519,MATIC_USDT
4,1579305600000,0.016140,0.019230,0.015760,0.018690,13001188.0000000000,MATIC_USDT
5,1579392000000,0.018700,0.018860,0.017220,0.017480,14848291,MATIC_USDT
6,1579478400000,0.017470,0.017790,0.015980,0.016430,15607136,MATIC_USDT
7,1579564800000,0.016440,0.017230,0.016030,0.016850,15513925,MATIC_USDT
8,1579651200000,0.016850,0.017602,0.016530,0.017130,15300696,MATIC_USDT
9,1579737600000,0.017130,0.017240,0.016720,0.017080,14664921,MATIC_USDT
10,1579824000000,0.017080,0.017110,0.015690,0.016050,15000202,MATIC_USDT
11,1579910400000,0.016050,0.016450,0.015340,0.016220,12078104,MATIC_USDT
12,1579996800000,0.016220,0.016410,0.015760,0.016050,11858594,MATIC_USDT
13,1580083200000,0.015970,0.016660,0.015940,0.016450,12591065.0000000000,MATIC_USDT
14,1580169600000,0.016450,0.017370,0.016450,0.016900,12787009,MATIC_USDT
15,1580256000000,0.016900,0.017350,0.016540,0.017140,14334471,MATIC_USDT
16,1580342400000,0.017140,0.017250,0.016740,0.017040,14160072,MATIC_USDT
17,1580428800000,0.017040,0.018710,0.016860,0.018590,13227799,MATIC_USDT
18,1580515200000,0.018590,0.018850,0.017710,0.017950,12608143.0000000000,MATIC_USDT
19,1580601600000,0.017900,0.018610,0.017830,0.018290,12253765.0000000000,MATIC_USDT
20,1580774400000,0.019010,0.022500,0.018930,0.021960,14228866,MATIC_USDT
21,1580860800000,0.021990,0.022660,0.020230,0.020980,14912135.0000000000,MATIC_USDT
22,1580947200000,0.021020,0.022190,0.020790,0.021540,15492206,MATIC_USDT
23,1581033600000,0.021550,0.024830,0.021500,0.024470,14675255,MATIC_USDT
24,1581120000000,0.024500,0.025170,0.022810,0.023000,15657216,MATIC_USDT
25,1581206400000,0.022990,0.023050,0.019710,0.021230,15628176,MATIC_USDT
26,1581292800000,0.021210,0.022300,0.020720,0.021910,15397029,MATIC_USDT
27,1581379200000,0.021940,0.022300,0.020570,0.021590,15592908,MATIC_USDT
28,1581465600000,0.021590,0.022920,0.020850,0.022920,12792906.0000000000,MATIC_USDT
29,1581552000000,0.022900,0.024550,0.022475,0.022800,6051496,MATIC_USDT
30,1581638400000,0.022800,0.023730,0.021900,0.022330,12178867.0000000000,MATIC_USDT
31,1581724800000,0.022330,0.023810,0.022170,0.023260,15489597,MATIC_USDT
32,1581811200000,0.023260,0.023700,0.020220,0.020900,16095735,MATIC_USDT
33,1581897600000,0.020910,0.021810,0.018675,0.020130,16109048,MATIC_USDT
34,1581984000000,0.020110,0.020220,0.018760,0.020090,15492943,MATIC_USDT
35,1582070400000,0.020140,0.021960,0.019660,0.021510,15502842,MATIC_USDT
36,1582156800000,0.021510,0.024624,0.0001110000,0.019960,7497922.0000000000,MATIC_USDT
37,1582243200000,0.020040,0.020720,0.019393,0.020710,11501203,MATIC_USDT
38,1582329600000,0.020710,0.021900,0.020410,0.020740,12359866,MATIC_USDT
39,1582416000000,0.020740,0.021140,0.020300,0.020760,12214909,MATIC_USDT
40,1582502400000,0.020760,0.023000,0.020720,0.022300,12103839,MATIC_USDT
41,1582588800000,0.022290,0.022360,0.020120,0.020790,12430432,MATIC_USDT
42,1582675200000,0.020750,0.020820,0.018700,0.019090,12849563.0000000000,MATIC_USDT
43,1582761600000,0.019070,0.019360,0.016810,0.018410,11573506,MATIC_USDT
44,1582848000000,0.018410,0.019860,0.017510,0.019620,11415955,MATIC_USDT
45,1582934400000,0.019620,0.020430,0.017900,0.020200,12143972,MATIC_USDT
46,1583020800000,0.020370,0.021190,0.019820,0.020150,11102455,MATIC_USDT
47,1583107200000,0.020150,0.021080,0.018800,0.019350,12058101,MATIC_USDT
48,1583193600000,0.019340,0.021620,0.019020,0.021380,12611296,MATIC_USDT
49,1583280000000,0.021420,0.023980,0.020214,0.023440,12724373,MATIC_USDT
50,1583366400000,0.023440,0.027480,0.023400,0.025110,11142552,MATIC_USDT
51,1583452800000,0.025100,0.027960,0.024970,0.026400,10359933,MATIC_USDT
52,1583539200000,0.026390,0.026575,0.024328,0.024970,14131019.0000000000,MATIC_USDT
