,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1567555200000,0.0000370100,0.00250000,0.0000370100,0.00028239,13962403.0000000000,BENZI_BHD
1,1567641600000,0.00028239,0.00028328,0.00018012,0.00022878,47891770.0000000000,BENZI_BHD
2,1567728000000,0.00022955,0.00025998,0.00020108,0.00021436,32112444.0000000000,BENZI_BHD
3,1567814400000,0.00021389,0.00025443,0.00019001,0.00021613,16143464.0000000000,BENZI_BHD
4,1567900800000,0.00021691,0.00022103,0.0001901000,0.00019220,145368069.0000000000,BENZI_BHD
5,1567987200000,0.00019211,0.00019999,0.0001000000,0.00014490,121140935.0000000000,BENZI_BHD
6,1568073600000,0.00012001,0.00014996,0.00010012,0.00011709,35856313.0000000000,BENZI_BHD
7,1568160000000,0.00011767,0.00012568,0.00010023,0.00011430,7872557,BENZI_BHD
8,1568246400000,0.00011881,0.00012079,0.00010099,0.00010099,2030147.0000000000,BENZI_BHD
9,1568332800000,0.00010100,0.00012078,0.00010099,0.00010439,9941193,BENZI_BHD
10,1568419200000,0.00010455,0.00011827,0.00010231,0.00011390,8536040,BENZI_BHD
11,1568505600000,0.00011390,0.00011827,0.00010502,0.00011508,10514332.0000000000,BENZI_BHD
12,1568592000000,0.00011680,0.0001182800,0.00010504,0.00011758,7942973.0000000000,BENZI_BHD
13,1568678400000,0.00011545,0.00011826,0.00010851,0.00011708,14034901,BENZI_BHD
14,1568764800000,0.00011596,0.0001182600,0.0001002400,0.00011688,14075899.0000000000,BENZI_BHD
15,1568851200000,0.00011779,0.00011825,0.00010025,0.00011173,7804085.0000000000,BENZI_BHD
16,1568937600000,0.00011224,0.0001285600,0.00010550,0.00010751,29293515.0000000000,BENZI_BHD
17,1569024000000,0.00010751,0.0001499600,0.00010751,0.00013540,22928118.0000000000,BENZI_BHD
18,1569110400000,0.00014109,0.00015885,0.00010028,0.00014315,19968002.0000000000,BENZI_BHD
19,1569196800000,0.00014157,0.00015399,0.0001080000,0.00014418,22129668.0000000000,BENZI_BHD
20,1569283200000,0.00014408,0.00015000,0.00010818,0.00011513,19827528.0000000000,BENZI_BHD
21,1569369600000,0.00011526,0.00015059,0.00011121,0.00012978,29147012.0000000000,BENZI_BHD
22,1569456000000,0.00013010,0.00014012,0.00011552,0.00013917,18944696.0000000000,BENZI_BHD
23,1569542400000,0.00013983,0.00014776,0.0001201000,0.00014095,16953372.0000000000,BENZI_BHD
24,1569628800000,0.00014095,0.00014699,0.00012688,0.00013763,15598838.0000000000,BENZI_BHD
25,1569715200000,0.00013763,0.00014391,0.00012809,0.00014048,15703469.0000000000,BENZI_BHD
26,1569801600000,0.00014100,0.00015712,0.00013866,0.00014554,22413426.0000000000,BENZI_BHD
27,1569888000000,0.00014521,0.00015885,0.00014067,0.00014901,28940212.0000000000,BENZI_BHD
28,1569974400000,0.00014959,0.00015513,0.00014901,0.00015298,21632768.0000000000,BENZI_BHD
29,1570060800000,0.00015382,0.00015884,0.00014901,0.00015782,11721050,BENZI_BHD
30,1570147200000,0.00015798,0.00015849,0.00014073,0.00014699,12684065,BENZI_BHD
31,1570233600000,0.00014745,0.00015498,0.0001406500,0.00014392,12263721.0000000000,BENZI_BHD
32,1570320000000,0.00014322,0.00015011,0.00013301,0.00013771,15645677.0000000000,BENZI_BHD
33,1570406400000,0.00014409,0.00015002,0.00013301,0.00013510,28456502.0000000000,BENZI_BHD
34,1570492800000,0.00013510,0.00015002,0.00013301,0.00013941,26113032,BENZI_BHD
35,1570579200000,0.00014040,0.00014887,0.0001001000,0.00011359,22119547.0000000000,BENZI_BHD
36,1570665600000,0.00011267,0.00013699,0.00007900,0.00010511,23796490.0000000000,BENZI_BHD
37,1570752000000,0.00009862,0.00011890,0.00009801,0.00010016,17148951,BENZI_BHD
38,1570838400000,0.00009992,0.00010209,0.00007950,0.00010209,24531412.0000000000,BENZI_BHD
39,1570924800000,0.00010097,0.00010209,0.00008516,0.00008919,9758435.0000000000,BENZI_BHD
40,1571011200000,0.00008937,0.00010199,0.00008511,0.00009419,26633959,BENZI_BHD
41,1571097600000,0.00009419,0.00009420,0.00007500,0.00008644,23925539.0000000000,BENZI_BHD
42,1571184000000,0.00007922,0.00009418,0.00007502,0.00008505,24417755,BENZI_BHD
43,1571270400000,0.00008559,0.00008779,0.00007503,0.00007708,20214207.0000000000,BENZI_BHD
