,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1568764800000,0.1400000000,0.1500,0.1244,0.1296,418547.0000000000,UPA_USDT
1,1568851200000,0.1274,0.1298,0.1100000000,0.1200,542152.0000000000,UPA_USDT
2,1568937600000,0.1194,0.1332,0.1100000000,0.1281,561135.0000000000,UPA_USDT
3,1569024000000,0.1281,0.1500000000,0.1127000000,0.1419,497459.0000000000,UPA_USDT
4,1569110400000,0.1427,0.1479,0.1273,0.1337,313190.0000000000,UPA_USDT
5,1569196800000,0.1358,0.1391,0.1267000000,0.1297,400889.0000000000,UPA_USDT
6,1569283200000,0.1267000000,0.1395,0.1210000000,0.1274,196276.0000000000,UPA_USDT
7,1569369600000,0.1270,0.1370,0.1242,0.1242,321441.0000000000,UPA_USDT
8,1569456000000,0.1321,0.1325,0.1165,0.1277,298266.0000000000,UPA_USDT
9,1569542400000,0.1262,0.1277,0.1132,0.1144,321124.0000000000,UPA_USDT
10,1569628800000,0.1151,0.1220,0.0101,0.1122,355594.0000000000,UPA_USDT
11,1569715200000,0.1082,0.1160,0.0903,0.1117,312627,UPA_USDT
12,1569801600000,0.1118,0.1141,0.0950,0.1113,323921.0000000000,UPA_USDT
13,1569888000000,0.1113,0.1114,0.0920,0.0996,375748,UPA_USDT
14,1569974400000,0.1002,0.1081,0.0969,0.1051,289849.0000000000,UPA_USDT
15,1570060800000,0.1075,0.1081,0.0991,0.1044,344739.0000000000,UPA_USDT
16,1570147200000,0.1010,0.1100000000,0.0867,0.0927,240692.0000000000,UPA_USDT
17,1570233600000,0.0856,0.0950,0.0743,0.0793,252274.0000000000,UPA_USDT
18,1570320000000,0.0777,0.0816,0.0600000000,0.0686,245960.0000000000,UPA_USDT
19,1570406400000,0.0730,0.0865,0.0601,0.0817,356910.0000000000,UPA_USDT
20,1570492800000,0.0767,0.1099,0.0729,0.0988,331707.0000000000,UPA_USDT
