,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1584662400000,0.00000180,0.00001600,0.00000179,0.00000290,748655,XPT_BTC
1,1584748800000,0.00000289,0.00000320,0.00000200,0.00000230,1185488,XPT_BTC
2,1584835200000,0.00000230,0.00000270,0.00000220,0.00000227,713904,XPT_BTC
3,1584921600000,0.00000223,0.00000273,0.00000190,0.00000215,697345,XPT_BTC
4,1585008000000,0.00000215,0.0000021500,0.0000021000,0.0000021000,54864.0000000000,XPT_BTC
5,1585094400000,0.00000215,0.00000235,0.00000215,0.00000215,11298,XPT_BTC
6,1585180800000,0.00000237,0.00000270,0.0000021000,0.00000244,1060253.0000000000,XPT_BTC
7,1585267200000,0.00000220,0.00000252,0.00000220,0.00000252,222816,XPT_BTC
8,1585353600000,0.00000215,0.00000215,0.0000021000,0.0000021300,76496.0000000000,XPT_BTC
9,1585440000000,0.00000224,0.00000232,0.0000021100,0.00000228,328264.0000000000,XPT_BTC
10,1585526400000,0.00000227,0.00000227,0.0000016000,0.0000016000,37777.0000000000,XPT_BTC
11,1585612800000,0.0000020000,0.00000216,0.00000156,0.00000170,746221.0000000000,XPT_BTC
12,1585699200000,0.00000172,0.00000207,0.00000172,0.00000207,28023,XPT_BTC
13,1585785600000,0.00000176,0.00000214,0.0000013500,0.00000168,1120828.0000000000,XPT_BTC
14,1585872000000,0.00000154,0.00000200,0.0000014600,0.00000174,8119467.0000000000,XPT_BTC
15,1585958400000,0.00000244,0.00000248,0.0000015000,0.00000177,65106905.0000000000,XPT_BTC
16,1586044800000,0.00000177,0.00000189,0.00000177,0.00000188,738513,XPT_BTC
17,1586131200000,0.00000182,0.00000188,0.00000177,0.00000182,1645880,XPT_BTC
18,1586217600000,0.00000179,0.00000210,0.00000154,0.00000177,1714329,XPT_BTC
19,1586304000000,0.00000180,0.00000183,0.00000173,0.00000178,1276392,XPT_BTC
20,1586390400000,0.00000177,0.00000178,0.00000172,0.00000175,975155,XPT_BTC
21,1586476800000,0.00000177,0.00000178,0.00000170,0.00000170,1071181,XPT_BTC
22,1586563200000,0.00000170,0.00000180,0.00000165,0.00000173,879189,XPT_BTC
23,1586649600000,0.00000167,0.00000178,0.00000166,0.00000169,1042139,XPT_BTC
24,1586736000000,0.0000016800,0.00000175,0.00000131,0.00000156,569083.0000000000,XPT_BTC
25,1586822400000,0.00000161,0.00000164,0.0000009600,0.00000113,1583733.0000000000,XPT_BTC
26,1586908800000,0.00000122,0.00000145,0.00000100,0.00000110,719774,XPT_BTC
27,1586995200000,0.00000112,0.00000155,0.00000112,0.00000124,55313,XPT_BTC
28,1587081600000,0.00000147,0.00000173,0.00000135,0.00000151,144908,XPT_BTC
29,1587168000000,0.00000136,0.00000154,0.00000115,0.00000146,914175,XPT_BTC
30,1587254400000,0.00000125,0.00000164,0.00000125,0.00000154,1515008,XPT_BTC
31,1587340800000,0.00000150,0.00000162,0.00000140,0.00000153,1482025.0000000000,XPT_BTC
32,1587427200000,0.00000153,0.00000269,0.00000151,0.00000167,1294386.0000000000,XPT_BTC
33,1587513600000,0.00000168,0.00000186,0.00000139,0.00000161,1223912,XPT_BTC
34,1587600000000,0.00000159,0.00000160,0.00000150,0.00000154,1004505,XPT_BTC
35,1587686400000,0.00000155,0.00000212,0.00000138,0.00000206,678772,XPT_BTC
36,1587772800000,0.00000206,0.00000341,0.00000194,0.00000208,1280823.0000000000,XPT_BTC
37,1587859200000,0.00000213,0.00000233,0.00000199,0.00000232,388868,XPT_BTC
38,1587945600000,0.00000214,0.00000232,0.00000178,0.00000206,959101.0000000000,XPT_BTC
39,1588032000000,0.00000210,0.0000028000,0.00000182,0.00000253,1033810.0000000000,XPT_BTC
40,1588118400000,0.00000219,0.00000300,0.00000199,0.00000275,930003.0000000000,XPT_BTC
41,1588204800000,0.00000247,0.00000297,0.00000221,0.00000221,597858,XPT_BTC
42,1588291200000,0.00000210,0.00000238,0.00000192,0.00000213,550289,XPT_BTC
43,1588377600000,0.00000215,0.00000224,0.00000190,0.00000205,972487,XPT_BTC
44,1588464000000,0.00000204,0.00000208,0.00000190,0.00000199,808967.0000000000,XPT_BTC
45,1588550400000,0.00000200,0.00000205,0.00000183,0.00000192,1052270.0000000000,XPT_BTC
46,1588636800000,0.00000192,0.00000202,0.00000183,0.00000184,1031604,XPT_BTC
47,1588723200000,0.00000188,0.00000201,0.00000175,0.00000196,718645,XPT_BTC
48,1588809600000,0.00000180,0.00000201,0.0000016700,0.00000176,1099126.0000000000,XPT_BTC
49,1588896000000,0.00000172,0.00000182,0.0000015000,0.00000176,1138960.0000000000,XPT_BTC
50,1588982400000,0.00000174,0.00000176,0.00000151,0.00000162,1353742,XPT_BTC
51,1589068800000,0.00000159,0.00000193,0.0000009500,0.00000148,765385.0000000000,XPT_BTC
52,1589155200000,0.00000193,0.00000194,0.00000149,0.00000161,1044858,XPT_BTC
53,1589241600000,0.00000155,0.00000177,0.00000116,0.00000137,1303214,XPT_BTC
54,1589328000000,0.00000123,0.00000179,0.00000123,0.00000144,1359394,XPT_BTC
55,1589414400000,0.00000161,0.00000170,0.00000129,0.00000148,924959,XPT_BTC
56,1589500800000,0.00000141,0.00000198,0.00000136,0.00000196,1109603.0000000000,XPT_BTC
