,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1568764800000,4.4200000000,6.00,3.75,3.91,219731.0000000000,UPA_BMX
1,1568851200000,3.91,3.93,3.48,3.71,787112.0000000000,UPA_BMX
2,1568937600000,3.74,4.11,3.4800000000,4.08,782899.0000000000,UPA_BMX
3,1569024000000,4.11,5.01,4.11,4.77,466007.0000000000,UPA_BMX
4,1569110400000,4.77,4.81,4.16,4.38,318175.0000000000,UPA_BMX
5,1569196800000,4.34,4.7800000000,4.0800000000,4.70,166117.0000000000,UPA_BMX
6,1569283200000,4.53,4.70,4.0800000000,4.67,406701.0000000000,UPA_BMX
7,1569369600000,4.67,4.90,4.47,4.73,329828.0000000000,UPA_BMX
8,1569456000000,4.78,5.24,4.72,5.10,334097.0000000000,UPA_BMX
9,1569542400000,5.09,5.13,4.7100000000,4.86,322780.0000000000,UPA_BMX
10,1569628800000,4.95,4.99,3.79,4.19,186391.0000000000,UPA_BMX
11,1569715200000,4.51,4.68,3.90,4.28,426364.0000000000,UPA_BMX
12,1569801600000,4.38,4.81,4.00,4.41,392570.0000000000,UPA_BMX
13,1569888000000,4.72,4.72,4.03,4.04,404486.0000000000,UPA_BMX
14,1569974400000,4.03,4.28,4.0200000000,4.20,403284.0000000000,UPA_BMX
15,1570060800000,4.20,4.22,4.07,4.13,281103.0000000000,UPA_BMX
16,1570147200000,4.16,4.27,3.5700000000,3.73,386962.0000000000,UPA_BMX
17,1570233600000,3.74,3.93,2.81,3.14,379307.0000000000,UPA_BMX
18,1570320000000,3.46,3.46,2.32,2.65,405267.0000000000,UPA_BMX
19,1570406400000,3.26,3.42,2.54,3.16,413251.0000000000,UPA_BMX
20,1570492800000,3.50,4.8500000000,2.87,4.01,411630.0000000000,UPA_BMX
21,1570579200000,3.66,4.75,3.65,3.90,425729.0000000000,UPA_BMX
22,1570665600000,3.84,3.96,3.39,3.59,421539.0000000000,UPA_BMX
23,1570752000000,3.57,3.67,3.04,3.19,403084.0000000000,UPA_BMX
24,1570838400000,3.56,3.56,3.15,3.28,431628.0000000000,UPA_BMX
25,1570924800000,3.25,3.28,2.84,3.00,397816.0000000000,UPA_BMX
26,1571011200000,3.02,3.08,2.94,3.00,400724.0000000000,UPA_BMX
27,1571097600000,3.01,3.22,2.93,2.99,369175.0000000000,UPA_BMX
28,1571184000000,2.99,3.09,2.93,3.05,409503.0000000000,UPA_BMX
29,1571270400000,3.29,3.29,2.94,2.98,406998.0000000000,UPA_BMX
30,1571356800000,3.44,3.44,2.88,3.01,407201.0000000000,UPA_BMX
31,1571443200000,2.98,3.18,2.93,3.12,413256.0000000000,UPA_BMX
32,1571529600000,3.41,3.51,3.10,3.47,422170.0000000000,UPA_BMX
