,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1571961600000,0.0000127000,0.00010000,0.0000127000,0.00007631,490819775.0000000000,XHD_BHD
1,1572048000000,0.00007799,0.00016500,0.00007575,0.00009422,862696032.0000000000,XHD_BHD
2,1572134400000,0.00009416,0.00010575,0.00005520,0.00009417,927626618.0000000000,XHD_BHD
3,1572220800000,0.00009416,0.0001400000,0.00006666,0.00012599,771221035.0000000000,XHD_BHD
4,1572307200000,0.00012511,0.00013999,0.00011800,0.00013847,1016790084.0000000000,XHD_BHD
5,1572393600000,0.00013825,0.00020600,0.00013253,0.00019582,1170996536.0000000000,XHD_BHD
6,1572480000000,0.00019582,0.00021112,0.00019101,0.0002050000,1134542849.0000000000,XHD_BHD
7,1572566400000,0.00020416,0.0002283600,0.0001982600,0.00021486,1051070193.0000000000,XHD_BHD
8,1572652800000,0.00021517,0.0002250000,0.0002060100,0.00022027,703591643.0000000000,XHD_BHD
9,1572739200000,0.00022000,0.0002225000,0.00012000,0.00014400,587205473.0000000000,XHD_BHD
10,1572825600000,0.00013244,0.00017799,0.0000971200,0.00015045,475473101.0000000000,XHD_BHD
11,1572912000000,0.00015022,0.00015045,0.0001150200,0.00012977,123143724.0000000000,XHD_BHD
12,1572998400000,0.00012600,0.00013100,0.00006666,0.00007550,151083197.0000000000,XHD_BHD
13,1573084800000,0.00008285,0.00008300,0.0000602800,0.00006101,108069664.0000000000,XHD_BHD
14,1573171200000,0.00006126,0.00007408,0.00005002,0.00005930,293362208.0000000000,XHD_BHD
15,1573257600000,0.00005920,0.0000799900,0.00005910,0.00007654,199510444.0000000000,XHD_BHD
16,1573344000000,0.00007621,0.00009142,0.00007511,0.00008660,182996988.0000000000,XHD_BHD
17,1573430400000,0.00008660,0.00009450,0.00008255,0.00008306,78202147.0000000000,XHD_BHD
18,1573516800000,0.00008307,0.00009375,0.00008306,0.00009214,79348096.0000000000,XHD_BHD
19,1573603200000,0.00009269,0.00009583,0.00008023,0.00009455,61234765.0000000000,XHD_BHD
20,1573689600000,0.00009419,0.00009500,0.00008412,0.00009000,39910405.0000000000,XHD_BHD
21,1573776000000,0.00009000,0.00009484,0.00008500,0.00008635,40866717.0000000000,XHD_BHD
22,1573862400000,0.00008591,0.00009161,0.00008501,0.00009108,38839692.0000000000,XHD_BHD
23,1573948800000,0.00009132,0.00009364,0.0000881700,0.00009078,40733596.0000000000,XHD_BHD
24,1574035200000,0.00009165,0.00009342,0.00008600,0.00008914,83696222.0000000000,XHD_BHD
25,1574121600000,0.00008891,0.00009199,0.00008405,0.00008678,145384993.0000000000,XHD_BHD
26,1574208000000,0.00008712,0.00008799,0.0000777100,0.00008450,315210393.0000000000,XHD_BHD
27,1574294400000,0.00008450,0.00008610,0.00008215,0.00008483,585730022.0000000000,XHD_BHD
28,1574380800000,0.00008483,0.00008498,0.00004504,0.00005232,211874748.0000000000,XHD_BHD
29,1574467200000,0.00006000,0.00006000,0.0000429200,0.00004398,254898290.0000000000,XHD_BHD
30,1574553600000,0.00004388,0.00004396,0.0000321400,0.00003837,352190178.0000000000,XHD_BHD
31,1574640000000,0.00003831,0.00003846,0.00003262,0.00003663,389510900.0000000000,XHD_BHD
32,1574726400000,0.00003664,0.00003866,0.00003200,0.00003801,244017820.0000000000,XHD_BHD
33,1574812800000,0.00003799,0.00003986,0.00003351,0.00003695,170200991.0000000000,XHD_BHD
34,1574899200000,0.00003695,0.00003945,0.0000340200,0.00003410,267588965.0000000000,XHD_BHD
35,1574985600000,0.00003483,0.00003945,0.00003402,0.00003461,149802671.0000000000,XHD_BHD
36,1575072000000,0.00003421,0.00005764,0.00003410,0.00004411,344569964.0000000000,XHD_BHD
37,1575158400000,0.00004332,0.00005014,0.00004001,0.00004949,128969779.0000000000,XHD_BHD
38,1575244800000,0.00004948,0.00006349,0.00004413,0.00006243,453009419.0000000000,XHD_BHD
39,1575331200000,0.00006243,0.00007027,0.00005305,0.00006105,342701461.0000000000,XHD_BHD
40,1575417600000,0.00006105,0.00006542,0.0000387000,0.00004683,225204562.0000000000,XHD_BHD
41,1575504000000,0.00004600,0.0000486600,0.0000371100,0.0000399900,229053456.0000000000,XHD_BHD
42,1575590400000,0.00004001,0.0000502000,0.00003815,0.00004889,104678922.0000000000,XHD_BHD
43,1575676800000,0.00004889,0.00004896,0.0000382000,0.00004360,155113848.0000000000,XHD_BHD
44,1575763200000,0.00003866,0.00004391,0.0000368500,0.00003709,157532312.0000000000,XHD_BHD
45,1575849600000,0.00003709,0.00003990,0.0000365200,0.00003798,36325923.0000000000,XHD_BHD
46,1575936000000,0.00003654,0.00003887,0.00003579,0.00003885,638530085.0000000000,XHD_BHD
47,1576022400000,0.00003885,0.00004099,0.00003513,0.00003802,107803813.0000000000,XHD_BHD
48,1576108800000,0.00003802,0.00003994,0.00003401,0.00003500,129484086.0000000000,XHD_BHD
49,1576195200000,0.00003404,0.0000398900,0.00003404,0.0000398900,244124931.0000000000,XHD_BHD
50,1576281600000,0.00003899,0.00003899,0.00003202,0.00003399,353570259.0000000000,XHD_BHD
51,1576368000000,0.00003204,0.0000420000,0.00003203,0.00003599,199871197.0000000000,XHD_BHD
52,1576454400000,0.00003619,0.00004089,0.0000358100,0.00003840,235441850.0000000000,XHD_BHD
53,1576540800000,0.00003617,0.00004090,0.00003452,0.00003529,293517235.0000000000,XHD_BHD
54,1576627200000,0.00003516,0.00004015,0.0000326500,0.00003995,193747379.0000000000,XHD_BHD
55,1576713600000,0.0000375700,0.0000408800,0.00003627,0.00003850,392869670.0000000000,XHD_BHD
56,1576800000000,0.00003981,0.0000408700,0.0000375000,0.00003935,69940788.0000000000,XHD_BHD
57,1576886400000,0.00003935,0.00003935,0.00003367,0.00003381,80898582.0000000000,XHD_BHD
58,1576972800000,0.00003382,0.00003777,0.00003206,0.00003284,53639028.0000000000,XHD_BHD
59,1577059200000,0.00003330,0.00003499,0.00003058,0.00003288,78010802.0000000000,XHD_BHD
60,1577145600000,0.00003069,0.00003355,0.0000250000,0.0000258100,665837256.0000000000,XHD_BHD
61,1577232000000,0.00002581,0.00003261,0.00002581,0.00002850,103892087.0000000000,XHD_BHD
62,1577318400000,0.00002850,0.00003015,0.0000250000,0.00002663,102674441.0000000000,XHD_BHD
63,1577404800000,0.00002663,0.00003259,0.0000225300,0.00002799,204261279.0000000000,XHD_BHD
64,1577491200000,0.00002798,0.00002798,0.00001600,0.00001650,89041885.0000000000,XHD_BHD
65,1577577600000,0.00001650,0.00002419,0.00001429,0.00001885,85442535,XHD_BHD
66,1577664000000,0.00001885,0.00001899,0.00001430,0.00001635,371746536,XHD_BHD
67,1577750400000,0.00001635,0.00001678,0.00001163,0.00001257,264042749,XHD_BHD
68,1577836800000,0.00001257,0.0000183000,0.00001257,0.00001565,50176523.0000000000,XHD_BHD
69,1577923200000,0.00001561,0.00001789,0.00001465,0.00001629,168515015,XHD_BHD
70,1578009600000,0.00001582,0.00001768,0.00001475,0.00001652,485287312.0000000000,XHD_BHD
71,1578096000000,0.00001652,0.0000175800,0.00001574,0.00001578,198391035.0000000000,XHD_BHD
72,1578182400000,0.00001578,0.0000242000,0.0000151600,0.00001560,83509478.0000000000,XHD_BHD
73,1578268800000,0.00001561,0.00001874,0.00001561,0.00001677,105935758,XHD_BHD
74,1578355200000,0.00001621,0.00001800,0.00001409,0.00001653,395000767.0000000000,XHD_BHD
75,1578441600000,0.00001653,0.0000341400,0.00001652,0.00002019,275839162.0000000000,XHD_BHD
76,1578528000000,0.00002142,0.00002197,0.00001709,0.00001756,941631380,XHD_BHD
77,1578614400000,0.00001756,0.00001964,0.0000150000,0.00001516,162169550.0000000000,XHD_BHD
78,1578700800000,0.00001519,0.00001689,0.0000150500,0.00001512,368269418.0000000000,XHD_BHD
79,1578787200000,0.00001512,0.00001656,0.00001511,0.00001528,58893258,XHD_BHD
80,1578873600000,0.00001528,0.00001679,0.00001514,0.00001656,505320911,XHD_BHD
81,1578960000000,0.00001656,0.00001656,0.00001411,0.00001412,957136015.0000000000,XHD_BHD
82,1579046400000,0.00001412,0.00001697,0.00001411,0.00001422,358117236.0000000000,XHD_BHD
83,1579132800000,0.00001423,0.00001564,0.0000141900,0.00001424,112294423,XHD_BHD
84,1579219200000,0.00001424,0.00001551,0.00001344,0.00001356,234984755.0000000000,XHD_BHD
85,1579305600000,0.00001348,0.00001552,0.00001347,0.00001391,932069957.0000000000,XHD_BHD
86,1579392000000,0.00001494,0.00001500,0.00001390,0.00001399,161486549.0000000000,XHD_BHD
87,1579478400000,0.00001399,0.00001491,0.0000131000,0.0000131000,114599049.0000000000,XHD_BHD
88,1579564800000,0.0000131000,0.00001395,0.00001020,0.00001188,56445755.0000000000,XHD_BHD
89,1579651200000,0.00001132,0.00001314,0.00001063,0.00001114,83422722,XHD_BHD
90,1579737600000,0.00001200,0.00001284,0.00001111,0.00001229,47678874,XHD_BHD
91,1579824000000,0.00001229,0.00001435,0.00001111,0.00001111,44519761.0000000000,XHD_BHD
92,1579910400000,0.00001145,0.00001183,0.00001064,0.00001137,480011766,XHD_BHD
93,1579996800000,0.00001137,0.00001138,0.0000101800,0.00001047,177312174,XHD_BHD
94,1580083200000,0.00001049,0.00001122,0.0000101500,0.00001017,358587668.0000000000,XHD_BHD
95,1580169600000,0.00001017,0.00001119,0.00001016,0.00001033,358446984,XHD_BHD
96,1580256000000,0.00001034,0.00001099,0.0000101500,0.00001021,533809012,XHD_BHD
97,1580342400000,0.00001022,0.00001298,0.00001021,0.00001274,63960520.0000000000,XHD_BHD
98,1580428800000,0.00001274,0.00001275,0.00001272,0.00001274,1995700,XHD_BHD
99,1580515200000,0.00001201,0.00001204,0.00001028,0.00001047,107647677,XHD_BHD
100,1580601600000,0.00001048,0.00001182,0.0000100900,0.00001053,119451244,XHD_BHD
101,1580774400000,0.00001014,0.00001187,0.0000100500,0.00001171,253578164.0000000000,XHD_BHD
102,1580860800000,0.00001171,0.00001171,0.0000100500,0.00001146,116784728,XHD_BHD
103,1580947200000,0.00001146,0.00001149,0.00000856,0.00000856,585355069.0000000000,XHD_BHD
104,1581033600000,0.00000857,0.00000996,0.00000856,0.00000876,229022381,XHD_BHD
105,1581120000000,0.00000885,0.00001048,0.00000870,0.00000887,196278756,XHD_BHD
106,1581206400000,0.00000888,0.00000990,0.00000855,0.00000856,402564405,XHD_BHD
107,1581292800000,0.00000856,0.00001024,0.00000445,0.00000944,471992774.0000000000,XHD_BHD
108,1581379200000,0.00000624,0.00000947,0.00000576,0.00000626,600199527,XHD_BHD
109,1581465600000,0.00000627,0.00000870,0.00000627,0.00000784,444356124.0000000000,XHD_BHD
110,1581552000000,0.00000784,0.00000828,0.0000071400,0.00000722,95509948.0000000000,XHD_BHD
111,1581638400000,0.00000722,0.00000834,0.0000070400,0.00000719,270779720.0000000000,XHD_BHD
112,1581724800000,0.00000719,0.00000806,0.0000070000,0.00000736,63809755.0000000000,XHD_BHD
113,1581811200000,0.00000736,0.00001200,0.00000736,0.00001094,482001876.0000000000,XHD_BHD
114,1581897600000,0.00001097,0.00001190,0.00000836,0.00000903,931974251,XHD_BHD
115,1581984000000,0.00000906,0.00001090,0.00000836,0.00000878,576618749,XHD_BHD
116,1582070400000,0.00000878,0.00001140,0.00000861,0.00001095,509980255,XHD_BHD
117,1582156800000,0.00001095,0.0000169600,0.0000090200,0.00001114,900168542.0000000000,XHD_BHD
118,1582243200000,0.00001012,0.00001482,0.00001000,0.00001482,108537346,XHD_BHD
119,1582329600000,0.00001482,0.00001486,0.00001000,0.00001026,249328537,XHD_BHD
120,1582416000000,0.00001026,0.00001181,0.00000936,0.00000946,102040158,XHD_BHD
121,1582502400000,0.00000946,0.00001100,0.0000087100,0.00001060,921384497.0000000000,XHD_BHD
122,1582588800000,0.00001061,0.00001298,0.00000875,0.00001160,359035874,XHD_BHD
123,1582675200000,0.00001140,0.00001287,0.00000983,0.00001210,350858686,XHD_BHD
124,1582761600000,0.00001221,0.00001287,0.00000989,0.00001287,181118492.0000000000,XHD_BHD
125,1582848000000,0.00001286,0.00001389,0.00001002,0.00001389,576530347.0000000000,XHD_BHD
126,1582934400000,0.00001390,0.00001449,0.00001066,0.00001353,420834426,XHD_BHD
127,1583020800000,0.00001367,0.00001391,0.00001026,0.00001383,305708337,XHD_BHD
