,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1.55399E+12,10.6,10.922,10.6,10.705,10199.07,BHD_USDT
1,1.55408E+12,10.7056,11,10.7056,10.85,12025.19,BHD_USDT
2,1.55416E+12,11,11.775,10.9455,10.9533,10667.96,BHD_USDT
3,1.55425E+12,11.54,12.563,11.5,12.3,3015.3,BHD_USDT
4,1.55434E+12,13.5046,14.147,13.0019,14.147,1139.13,BHD_USDT
5,1.55442E+12,14.8999,16.99,14.6,15.6004,2927.42,BHD_USDT
6,1.55451E+12,17.3011,19.7856,17.3011,17.8515,1033.43,BHD_USDT
7,1.5546E+12,19.8989,19.8989,19.6,19.8989,418.36,BHD_USDT
8,1.55468E+12,19.9697,20.55,19,19.8069,7118.2,BHD_USDT
9,1.55477E+12,19.8069,20.5462,16.45,17.2,5631.28,BHD_USDT
10,1.55485E+12,18.1108,18.2698,17.5001,18.2698,5331.59,BHD_USDT
11,1.55494E+12,19.42,19.45,18.6001,19.45,1741.64,BHD_USDT
12,1.55503E+12,19.45,19.45,17.7501,17.8006,24402.82,BHD_USDT
13,1.55511E+12,17.7506,18.9999,17.7506,18.9055,13505.49,BHD_USDT
14,1.5552E+12,18.9055,19.8,18.6172,19.7,14333.72,BHD_USDT
15,1.55529E+12,24.9999,24.9999,23.7269,24.95,2187.85,BHD_USDT
16,1.55537E+12,27.71,29.43,27.71,28.5,919.06,BHD_USDT
17,1.55546E+12,28.5,31,26.6666,28.98,23157.23,BHD_USDT
18,1.55555E+12,29.2,34.8,29.1004,33.9888,12425.4,BHD_USDT
19,1.55563E+12,37,38.2,35.0004,37,1817.26,BHD_USDT
20,1.55572E+12,35.7018,36.9997,35.7,36.9996,1166.83,BHD_USDT
21,1.5558E+12,36.99,38,35.5801,37.6652,8023.46,BHD_USDT
22,1.55589E+12,36.5,37.3885,35.8888,36.98,708.09,BHD_USDT
23,1.55598E+12,39.2,40,38.5241,39.2,1613.79,BHD_USDT
24,1.55606E+12,39.2,47.8659,38.5265,40.8888,8902.73,BHD_USDT
25,1.55615E+12,39.0023,40.8888,30.118,37.9986,6819.12,BHD_USDT
26,1.55624E+12,34,34.9987,30.5501,30.562,603.39,BHD_USDT
27,1.55632E+12,32.99,35,30.6408,34.75,1988.89,BHD_USDT
28,1.55641E+12,34.6999,34.987,32.4,33.16,6312.68,BHD_USDT
29,1.5565E+12,33.9,34,32,33,880.35,BHD_USDT
30,1.55658E+12,32.7566,33.2958,31,32.8099,2925.31,BHD_USDT
31,1.55667E+12,31.6998,31.6998,29,30.55,697.7,BHD_USDT
32,1.55676E+12,29.1071,31.88,29.0009,31.48,1886.86,BHD_USDT
33,1.55684E+12,31.4,31.4,28.1508,30.66,2356.3,BHD_USDT
34,1.55693E+12,29.9497,29.95,28.3561,29.8988,2037.02,BHD_USDT
35,1.55701E+12,29.8987,29.8988,27.08,28.478,2149.35,BHD_USDT
36,1.5571E+12,27.1019,29.799,27.1019,27.85,4311.54,BHD_USDT
37,1.55719E+12,27.9,31.9966,27.86,31.23,3284.04,BHD_USDT
38,1.55727E+12,36.9999,37,32.0009,34.849,748.24,BHD_USDT
39,1.55736E+12,34,34.745,33,34,631.02,BHD_USDT
40,1.55745E+12,34,35.2999,32,33.5,3405.94,BHD_USDT
41,1.55753E+12,32.9001,33.2,31.95,32.5,152.19,BHD_USDT
42,1.55762E+12,32.5,33.988,29.501,32.43,3389.46,BHD_USDT
43,1.55771E+12,31.1,31.2,30.9999,31.2,205.45,BHD_USDT
44,1.55779E+12,31.4,31.8998,29.91,31.4,5199.81,BHD_USDT
45,1.55788E+12,30.8831,31.7999,30.0001,30.5202,7311.34,BHD_USDT
46,1.55796E+12,30.9349,33.299,30.0011,33.299,2202.75,BHD_USDT
47,1.55805E+12,33.299,37.7994,31.6001,34,4550.57,BHD_USDT
48,1.55814E+12,32.4,33.4449,31.232,32.6587,703.23,BHD_USDT
49,1.55822E+12,32.6587,36.5888,30.5555,32.1,1539.53,BHD_USDT
50,1.55831E+12,32.01,34.1999,31.8,32.1,1384.04,BHD_USDT
51,1.5584E+12,32.4,33.9976,31.3,32.4976,1582.98,BHD_USDT
52,1.55848E+12,31.1887,31.1887,25.04,29.0974,2197.49,BHD_USDT
53,1.55857E+12,29.0974,29.9,26.5,29.61,1924.13,BHD_USDT
54,1.55866E+12,29.61,31.2,27.66,29.3,1848.83,BHD_USDT
55,1.55874E+12,29.3,30.5645,28,29.75,1205.71,BHD_USDT
56,1.55883E+12,28.9985,30.299,28.6,30.2986,192.22,BHD_USDT
