,timestamp,open_price,highest_price,lowest_price,current_price,volume,market_name
0,1569542400000,0.0000890000,0.00298799,0.0000890000,0.00231015,19983826.0000000000,HDD_BHD
1,1569628800000,0.00230000,0.00230993,0.00180002,0.00203280,5422300.0000000000,HDD_BHD
2,1569715200000,0.00203303,0.00330000,0.00203227,0.00324753,13344968.0000000000,HDD_BHD
3,1569801600000,0.00324511,0.00458000,0.00306563,0.00396796,7567070.0000000000,HDD_BHD
4,1569888000000,0.00396008,0.00430000,0.00389012,0.00420096,2889500.0000000000,HDD_BHD
5,1569974400000,0.00419575,0.00422000,0.00406011,0.00408678,1376776.0000000000,HDD_BHD
6,1570060800000,0.00409998,0.00409998,0.00375000,0.00386134,1467493.0000000000,HDD_BHD
7,1570147200000,0.00386900,0.00394889,0.00264001,0.00303232,1793344.0000000000,HDD_BHD
8,1570233600000,0.00300219,0.00349994,0.00292001,0.00310288,1344966.0000000000,HDD_BHD
9,1570320000000,0.00309824,0.00349899,0.0028000100,0.00306730,1304187.0000000000,HDD_BHD
10,1570406400000,0.00307130,0.00318462,0.0027100000,0.00288847,1622489.0000000000,HDD_BHD
11,1570492800000,0.00289499,0.00293987,0.0025000000,0.00266331,1635763.0000000000,HDD_BHD
12,1570579200000,0.00266203,0.00271084,0.00140000,0.00199898,2322726.0000000000,HDD_BHD
13,1570665600000,0.00199898,0.00199898,0.00100015,0.00130010,2056357.0000000000,HDD_BHD
14,1570752000000,0.00130010,0.00198880,0.00120000,0.00150350,3391366.0000000000,HDD_BHD
15,1570838400000,0.00151624,0.00177000,0.00143001,0.00173633,2035490.0000000000,HDD_BHD
16,1570924800000,0.00170137,0.00174899,0.00147000,0.00165690,1832072.0000000000,HDD_BHD
17,1571011200000,0.00166575,0.00172898,0.00122009,0.00155000,1682859.0000000000,HDD_BHD
18,1571097600000,0.00155001,0.00157755,0.00131077,0.00143444,2379971.0000000000,HDD_BHD
