,timestamp,,open_price,highest_price,lowest_price,current_price,volume,market_name
102,1.5628E+12,2019/7/11,309.02,314.5,280.06,289.23,430126.6774,ETH_USDT
103,1.56289E+12,2019/7/12,290.66,290.66,262.16,268.33,424390.1539,ETH_USDT
104,1.56298E+12,2019/7/13,267.6,278.29,266.12,274.51,417517.1204,ETH_USDT
105,1.56306E+12,2019/7/14,274.52,275,262.21,268.87,457501.5717,ETH_USDT
106,1.56315E+12,2019/7/15,269.31,270.29,223.33,225.92,404289.5853,ETH_USDT
107,1.56324E+12,2019/7/16,224.71,236.13,203.53,228.29,397277.9458,ETH_USDT
108,1.56332E+12,2019/7/17,229.94,234.5,192.41,198.91,455371.9036,ETH_USDT
109,1.56341E+12,2019/7/18,200.54,220.19,192.12,210.91,409161.1837,ETH_USDT
110,1.56349E+12,2019/7/19,210.97,229.26,204.97,225.79,388072.3244,ETH_USDT
111,1.56358E+12,2019/7/20,225.89,226.23,213.4,220.76,341976.2919,ETH_USDT
112,1.56367E+12,2019/7/21,221.18,234.95,219.36,228.27,367940.4534,ETH_USDT
113,1.56375E+12,2019/7/22,227.94,230.22,217.27,225.42,357679.5933,ETH_USDT
114,1.56384E+12,2019/7/23,226.32,228.2,212.48,217.51,361541.564,ETH_USDT
115,1.56393E+12,2019/7/24,217.47,219.42,208.59,212.71,340622.3256,ETH_USDT
116,1.56401E+12,2019/7/25,212.8,218.06,202.21,216.39,164798.697,ETH_USDT
117,1.5641E+12,2019/7/26,216.06,224.99,215.41,219.11,93352.89922,ETH_USDT
118,1.56419E+12,2019/7/27,218.89,220.68,212.77,218.84,107536.9241,ETH_USDT
119,1.56427E+12,2019/7/28,218.73,223.38,203,207.57,118497.3058,ETH_USDT
120,1.56436E+12,2019/7/29,207.4,214.18,199.26,211.21,103536.752,ETH_USDT
121,1.56444E+12,2019/7/30,211.66,215.55,206.25,210.89,168685.3232,ETH_USDT
122,1.56453E+12,2019/7/31,210.92,213.94,204.98,209.57,327676.5627,ETH_USDT
123,1.56462E+12,2019/8/1,209.56,218.79,209.22,218.42,357222.6476,ETH_USDT
124,1.5647E+12,2019/8/2,218.49,218.75,211.22,216.83,137250.9261,ETH_USDT
125,1.56479E+12,2019/8/3,216.85,222.13,213.65,217.68,167863.405,ETH_USDT
126,1.56488E+12,2019/8/4,217.69,224.4,216.57,222.03,140226.7365,ETH_USDT
127,1.56496E+12,2019/8/5,222.06,223.09,216.5,221.79,148022.6098,ETH_USDT
128,1.56505E+12,2019/8/6,221.89,236.13,221.87,233.44,156827.6305,ETH_USDT
129,1.56514E+12,2019/8/7,233.3,239,223.14,226.26,163438.81,ETH_USDT
130,1.56522E+12,2019/8/8,226.27,232,221.5,226.1,123617.6855,ETH_USDT
131,1.56531E+12,2019/8/9,226.53,228.03,216.14,221.44,116130.1405,ETH_USDT
132,1.5654E+12,2019/8/10,221.7,223.13,207.26,210.56,146138.4746,ETH_USDT
133,1.56548E+12,2019/8/11,211.39,215,202.7,206.49,131580.5105,ETH_USDT
134,1.56557E+12,2019/8/12,206.51,217.74,206.21,216.08,133908.9066,ETH_USDT
135,1.56565E+12,2019/8/13,216.51,216.52,210.07,211.47,125594.5365,ETH_USDT
136,1.56574E+12,2019/8/14,211.4,212.78,204.2,209.2,128381.8851,ETH_USDT
137,1.56583E+12,2019/8/15,209.18,210.69,183.7,187.11,129943.2843,ETH_USDT
138,1.56591E+12,2019/8/16,187.11,190.55,175,188.16,137961.2821,ETH_USDT
139,1.566E+12,2019/8/17,188.1,189.19,179.39,184.82,129169.4491,ETH_USDT
140,1.56609E+12,2019/8/18,186.55,187.3,181.13,185.6,92193.8096,ETH_USDT
141,1.56617E+12,2019/8/19,185.62,199,182.31,194.36,82896.09565,ETH_USDT
142,1.56626E+12,2019/8/20,194.31,204.5,192.78,202.15,96927.24909,ETH_USDT
143,1.56635E+12,2019/8/21,202.29,204.11,194.67,196.27,99180.96218,ETH_USDT
144,1.56643E+12,2019/8/22,196.94,198.09,180.28,187.49,145519.7525,ETH_USDT
145,1.56652E+12,2019/8/23,188.35,195.14,182.85,190.37,324579.5767,ETH_USDT
146,1.5666E+12,2019/8/24,190.07,196.62,188.28,193.95,329758.0766,ETH_USDT
147,1.56669E+12,2019/8/25,194.02,194.08,186.01,190.6,333928.8622,ETH_USDT
148,1.56678E+12,2019/8/26,190.69,192.38,183.31,186.49,350389.6372,ETH_USDT
149,1.56686E+12,2019/8/27,186.66,193.7,185.31,188.59,349388.144,ETH_USDT
150,1.56695E+12,2019/8/28,188.61,189.7,184.36,187.27,246411.7592,ETH_USDT
151,1.56704E+12,2019/8/29,187.37,188.11,166.76,173.03,167660.9175,ETH_USDT
152,1.56712E+12,2019/8/30,173.11,174.12,163.88,169.05,326168.5255,ETH_USDT
153,1.56721E+12,2019/8/31,169.09,172.12,165.43,168.51,255793.0011,ETH_USDT
154,1.5673E+12,2019/9/1,168.42,174.62,165.41,171.58,268527.5339,ETH_USDT
155,1.56738E+12,2019/9/2,171.52,173.42,166.16,170.68,286642.2022,ETH_USDT
156,1.56747E+12,2019/9/3,170.75,180.71,168.83,178,287913.129,ETH_USDT
157,1.56756E+12,2019/9/4,178.15,185.2,174.97,178.71,229988.3245,ETH_USDT
158,1.56764E+12,2019/9/5,178.87,180.18,173.69,174.68,24437.22611,ETH_USDT
159,1.56773E+12,2019/9/6,174.66,177.43,169.68,173.77,108053.0311,ETH_USDT
160,1.56781E+12,2019/9/7,173.96,177.85,165.73,168.97,211907.792,ETH_USDT
161,1.5679E+12,2019/9/8,169.07,182.29,166.15,177.57,227989.8066,ETH_USDT
162,1.56799E+12,2019/9/9,177.55,185.8,174.97,181.39,96637.97044,ETH_USDT
163,1.56807E+12,2019/9/10,181.27,189.03,172.74,180.65,131303.7147,ETH_USDT
164,1.56816E+12,2019/9/11,180.49,186.14,177.1,179.91,99608.72254,ETH_USDT
165,1.56825E+12,2019/9/12,179.83,185.75,172.76,178.29,141385.321,ETH_USDT
166,1.56833E+12,2019/9/13,178.33,182.38,172.66,180.7,309437.4724,ETH_USDT
167,1.56842E+12,2019/9/14,180.74,184.61,175.19,182,246916.9371,ETH_USDT
168,1.56851E+12,2019/9/15,182,189.99,176.74,188.15,215848.2917,ETH_USDT
169,1.56859E+12,2019/9/16,188.2,191,184.64,189.04,200016.9563,ETH_USDT
170,1.56868E+12,2019/9/17,189.09,202.6,186.32,197.27,247042.0486,ETH_USDT
171,1.56876E+12,2019/9/18,197.41,215.03,194.18,207.58,220256.0964,ETH_USDT
172,1.56885E+12,2019/9/19,207.77,217.63,206.21,210.17,188586.895,ETH_USDT
173,1.56894E+12,2019/9/20,210.19,224.19,201.24,220.26,245196.3666,ETH_USDT
174,1.56902E+12,2019/9/21,220.26,223.8,212.55,218.05,198642.343,ETH_USDT
175,1.56911E+12,2019/9/22,218.08,222.73,211.87,215.75,194221.0341,ETH_USDT
176,1.5692E+12,2019/9/23,215.01,216,205.76,210.85,200647.4882,ETH_USDT
177,1.56928E+12,2019/9/24,211.17,213.57,198.9,200.75,116846.6167,ETH_USDT
178,1.56937E+12,2019/9/25,201.13,204,150.09,166.05,248229.3064,ETH_USDT
179,1.56946E+12,2019/9/26,165.39,176.18,162.06,169.9,210932.2917,ETH_USDT
180,1.56954E+12,2019/9/27,169.98,171.08,152.82,165.91,213302.7149,ETH_USDT
181,1.56963E+12,2019/9/28,165.9,176.69,160.03,173.75,113095.9062,ETH_USDT
182,1.56972E+12,2019/9/29,173.75,175.37,166.12,173.55,40533.17162,ETH_USDT
183,1.5698E+12,2019/9/30,173.61,174.39,164.36,169.25,165254.2483,ETH_USDT
184,1.56989E+12,2019/10/1,169.27,180.85,165.36,180.51,209450.4845,ETH_USDT
185,1.56997E+12,2019/10/2,180.87,185.44,173.78,175.76,121000.1651,ETH_USDT
186,1.57006E+12,2019/10/3,175.76,181.01,171,180.27,207859.9873,ETH_USDT
187,1.57015E+12,2019/10/4,180.57,180.69,169.64,174.62,196885.4174,ETH_USDT
188,1.57023E+12,2019/10/5,174.8,179.05,171.21,175.51,234477.3232,ETH_USDT
189,1.57032E+12,2019/10/6,175.49,176.63,172.12,176.15,215612.9982,ETH_USDT
190,1.57041E+12,2019/10/7,176.14,176.72,167.91,170.15,157856.508,ETH_USDT
191,1.57049E+12,2019/10/8,170.19,182.2,167.43,179.73,126342.7382,ETH_USDT
192,1.57058E+12,2019/10/9,179.89,184.65,176.29,180.72,187904.8538,ETH_USDT
193,1.57067E+12,2019/10/10,180.65,195.44,176.32,192.58,241349.6866,ETH_USDT
194,1.57075E+12,2019/10/11,192.61,194.19,187,191.11,225094.627,ETH_USDT
195,1.57084E+12,2019/10/12,191.23,196.57,176.28,180.59,227238.321,ETH_USDT
196,1.57092E+12,2019/10/13,180.57,186.93,176.28,179.72,205162.12,ETH_USDT
197,1.57101E+12,2019/10/14,179.52,184.5,177.04,181.05,119706.3563,ETH_USDT
198,1.5711E+12,2019/10/15,180.77,194.4,177.05,186.71,242206.4628,ETH_USDT
199,1.57118E+12,2019/10/16,186.78,188.07,177.93,180.56,44820.89035,ETH_USDT
200,1.57127E+12,2019/10/17,180.39,183.98,170.01,174.54,77712.73059,ETH_USDT
201,1.57136E+12,2019/10/18,174.46,180.73,170.05,177.17,85713.27535,ETH_USDT
202,1.57144E+12,2019/10/19,177.2,177.36,165.09,172.82,71507.49556,ETH_USDT
203,1.57153E+12,2019/10/20,172.78,175.28,170.05,171.77,52759.34898,ETH_USDT
204,1.57162E+12,2019/10/21,171.84,176.4,169,174.85,36615.15277,ETH_USDT
205,1.5717E+12,2019/10/22,174,177.9,170.01,174.05,69627.35816,ETH_USDT
206,1.57179E+12,2019/10/23,174.01,175,169.67,171.2,67126.37185,ETH_USDT
207,1.57188E+12,2019/10/24,171.23,171.91,153.5,162.34,87448.45787,ETH_USDT
208,1.57196E+12,2019/10/25,162.38,164.26,158.37,160.47,155752.1332,ETH_USDT
209,1.57205E+12,2019/10/26,160.49,187.5,159.06,182,155506.6716,ETH_USDT
210,1.57213E+12,2019/10/27,181.63,197.19,173.95,179.45,110056.9309,ETH_USDT
211,1.57222E+12,2019/10/28,179.47,188.7,176.25,183.96,109029.1419,ETH_USDT
212,1.57231E+12,2019/10/29,183.75,189.26,179.95,181.63,105422.86,ETH_USDT
213,1.57239E+12,2019/10/30,181.42,192.69,181.33,190.46,207914.1248,ETH_USDT
214,1.57248E+12,2019/10/31,190.4,191.7,180.03,183.14,276726.0162,ETH_USDT
215,1.57257E+12,2019/11/1,183.13,185.32,177.7,182.19,268247.5327,ETH_USDT
216,1.57265E+12,2019/11/2,182.17,184.49,177.26,182.87,254720.1707,ETH_USDT
217,1.57274E+12,2019/11/3,182.87,185.45,181.57,182.9,207585.1194,ETH_USDT
218,1.57283E+12,2019/11/4,182.89,184.69,178.95,181.52,288494.3661,ETH_USDT
219,1.57291E+12,2019/11/5,181.53,188.4,179.09,185.71,286534.6811,ETH_USDT
220,1.573E+12,2019/11/6,185.71,192.22,182.5,188.68,211182.7599,ETH_USDT
221,1.57308E+12,2019/11/7,188.55,194.5,185.14,191.08,178014.2168,ETH_USDT
222,1.57317E+12,2019/11/8,191.11,192.94,184.51,186.69,323972.2298,ETH_USDT
223,1.57326E+12,2019/11/9,186.73,188.93,181.01,183.77,344258.9599,ETH_USDT
224,1.57334E+12,2019/11/10,183.77,186.49,180.78,184.89,323699.7216,ETH_USDT
225,1.57343E+12,2019/11/11,184.91,191.99,182.52,189.35,382898.6514,ETH_USDT
226,1.57352E+12,2019/11/12,189.35,193.55,183.33,184.98,366828.5987,ETH_USDT
227,1.5736E+12,2019/11/13,184.97,187.29,182.6,187.06,108904.6584,ETH_USDT
228,1.57369E+12,2019/11/14,187.11,189.51,185.01,188.11,127342.3867,ETH_USDT
229,1.57378E+12,2019/11/15,188.1,189.39,181.9,184.97,128289.1047,ETH_USDT
230,1.57386E+12,2019/11/16,184.93,186.5,177.8,180.03,76677.6397,ETH_USDT
231,1.57395E+12,2019/11/17,179.24,185.05,176.01,182.37,36997.88488,ETH_USDT
232,1.57404E+12,2019/11/18,182.43,187.99,180.01,183.8,36636.40909,ETH_USDT
233,1.57412E+12,2019/11/19,183.78,185.47,175.11,178.19,44374.91535,ETH_USDT
234,1.57421E+12,2019/11/20,178.15,182.92,171.52,175.95,85301.8379,ETH_USDT
235,1.57429E+12,2019/11/21,175.94,177.38,172.01,174.7,124618.4578,ETH_USDT
236,1.57438E+12,2019/11/22,174.68,177,157.15,160.93,118423.2098,ETH_USDT
237,1.57447E+12,2019/11/23,160.89,165.13,138.23,149.6,107343.8337,ETH_USDT
238,1.57455E+12,2019/11/24,149.58,154.23,145.92,151.71,103989.1008,ETH_USDT
239,1.57464E+12,2019/11/25,151.84,152.84,138.84,139.94,99463.40242,ETH_USDT
240,1.57473E+12,2019/11/26,139.98,151.39,131.5,145.63,107739.9427,ETH_USDT
241,1.57481E+12,2019/11/27,145.79,149.9,142.31,147.49,116968.9985,ETH_USDT
242,1.5749E+12,2019/11/28,147.47,155.42,139.67,152.53,103331.8347,ETH_USDT
243,1.57499E+12,2019/11/29,152.72,154.5,138.97,150.76,80913.97255,ETH_USDT
244,1.57507E+12,2019/11/30,150.73,157.61,149.08,154.53,82033.24668,ETH_USDT
245,1.57516E+12,2019/12/1,154.22,155.2,149.75,151.52,87035.49433,ETH_USDT
246,1.57524E+12,2019/12/2,151.37,152.37,144.06,150.76,120327.8103,ETH_USDT
247,1.57533E+12,2019/12/3,150.75,152.49,145.46,148.73,91294.49161,ETH_USDT
248,1.57542E+12,2019/12/4,148.66,151.46,146.07,147.17,42504.97975,ETH_USDT
249,1.5755E+12,2019/12/5,147.12,152.27,141.8,145.36,128837.2275,ETH_USDT
250,1.57559E+12,2019/12/6,145.37,148.62,143.45,147.99,135208.196,ETH_USDT
251,1.57568E+12,2019/12/7,148,149.87,145.25,148.44,180323.4334,ETH_USDT
252,1.57576E+12,2019/12/8,148.43,149.45,145.67,147.14,190003.2383,ETH_USDT
253,1.57585E+12,2019/12/9,147,151.55,146,150.38,252444.8339,ETH_USDT
254,1.57594E+12,2019/12/10,150.39,151.09,146.04,147.39,225392.8963,ETH_USDT
255,1.57602E+12,2019/12/11,147.38,150.93,143.86,145.6,201040.4614,ETH_USDT
256,1.57611E+12,2019/12/12,145.65,148.69,140.49,143.36,219111.3332,ETH_USDT
257,1.5762E+12,2019/12/13,143.39,147.3,139,144.87,321408.574,ETH_USDT
258,1.57628E+12,2019/12/14,144.87,147.03,142.5,144.77,234931.4899,ETH_USDT
259,1.57637E+12,2019/12/15,144.79,147.3,141.23,141.79,246884.0028,ETH_USDT
260,1.57645E+12,2019/12/16,141.84,145.07,139,141.98,249158.9818,ETH_USDT
261,1.57654E+12,2019/12/17,142.47,144.2,129.65,132.73,258450.5171,ETH_USDT
262,1.57663E+12,2019/12/18,132.73,133.63,119.57,121.95,326258.9159,ETH_USDT
263,1.57671E+12,2019/12/19,121.94,134.38,116.32,132.78,493448.5617,ETH_USDT
264,1.5768E+12,2019/12/20,132.79,133.85,125.19,128.11,359293.4858,ETH_USDT
265,1.57689E+12,2019/12/21,128.08,129.36,125.07,128.18,404331.5181,ETH_USDT
266,1.57697E+12,2019/12/22,128.18,129.32,126.19,126.99,394072.5362,ETH_USDT
267,1.57706E+12,2019/12/23,126.99,133.35,125.95,132.09,400893.3313,ETH_USDT
268,1.57715E+12,2019/12/24,132.12,135,126.14,127.82,436258.0067,ETH_USDT
269,1.57723E+12,2019/12/25,127.84,129.62,126.4,127.71,389515.7811,ETH_USDT
270,1.57732E+12,2019/12/26,127.7,127.84,123.41,124.1,465489.923,ETH_USDT
271,1.5774E+12,2019/12/27,124.1,132.21,123.19,126.65,497042.9333,ETH_USDT
272,1.57749E+12,2019/12/28,125.6,127.01,122.73,126.29,430849.0768,ETH_USDT
273,1.57758E+12,2019/12/29,126.29,129.9,125.64,128.11,424488.4398,ETH_USDT
274,1.57766E+12,2019/12/30,128.11,137.98,127.17,134.4,487246.4271,ETH_USDT
275,1.57775E+12,2019/12/31,134.36,136.13,125.49,131.59,486494.3129,ETH_USDT
276,1.57784E+12,2020/1/1,131.59,133.64,128.2,129.16,443047.7974,ETH_USDT
277,1.57792E+12,2020/1/2,129.16,133.15,128.44,130.69,482733.3768,ETH_USDT
278,1.57801E+12,2020/1/3,130.71,131.46,126.19,127.19,423265.9277,ETH_USDT
279,1.5781E+12,2020/1/4,127.19,135.05,125.91,134.27,479208.3728,ETH_USDT
280,1.57818E+12,2020/1/5,134.3,135.83,132.51,134.18,392214.0991,ETH_USDT
281,1.57827E+12,2020/1/6,134.2,138.13,134.19,135.38,392573.5572,ETH_USDT
282,1.57836E+12,2020/1/7,135.39,144.41,134.86,144.15,480618.0598,ETH_USDT
283,1.57844E+12,2020/1/8,144.15,145.28,138.76,142.8,526594.8489,ETH_USDT
284,1.57853E+12,2020/1/9,142.8,148.1,137.05,140.7,433313.0907,ETH_USDT
285,1.57861E+12,2020/1/10,140.75,141.5,135.37,138.14,376411.68,ETH_USDT
286,1.5787E+12,2020/1/11,138.24,145.3,135.35,144.84,361580.5573,ETH_USDT
287,1.57879E+12,2020/1/12,144.83,147.98,142.09,142.41,395987.2257,ETH_USDT
288,1.57887E+12,2020/1/13,142.39,146.56,141.81,146.55,425800.7086,ETH_USDT
289,1.57896E+12,2020/1/14,146.56,146.99,142.3,143.51,411548.2636,ETH_USDT
290,1.57905E+12,2020/1/15,143.56,170.81,143.51,166.41,421925.5352,ETH_USDT
291,1.57913E+12,2020/1/16,164.2,171.78,159.87,166.42,495315.1602,ETH_USDT
292,1.57922E+12,2020/1/17,166.36,167.37,158.59,164.11,593507.6113,ETH_USDT
293,1.57931E+12,2020/1/18,164.24,174.56,162.16,170.23,568691.7868,ETH_USDT
294,1.57939E+12,2020/1/19,170,179.49,165.09,174.1,604954.8036,ETH_USDT
295,1.57948E+12,2020/1/20,174.14,178.06,161.69,166.79,515913.4192,ETH_USDT
296,1.57956E+12,2020/1/21,166.79,169.32,161.32,166.87,462951.2167,ETH_USDT
297,1.57965E+12,2020/1/22,166.87,170.2,164.45,169.49,506214.4627,ETH_USDT
