,open_time,open,high,low,close,volume,close time,Quote asset volume,Number of trades,oth,null,other,market_name
0,1557360000000,0.00091,0.02801438,0.00004317,0.00152039,151117,1557446399999,868.53119479,3141,1624,,0,VDETH
1,1557446400000,0.00158148,0.0176509,0.00037189,0.00273101,289786,1557532799999,764.07568183,6631,3331,,0,VDETH
2,1557532800000,0.00273101,0.00366446,0.000135,0.00205403,292402,1557619199999,447.93346825,6694,3378,,0,VDETH
3,1557619200000,0.00203664,0.00241056,0.00017785,0.00140106,288054,1557705599999,371.14047295,6475,3262,,0,VDETH
4,1557705600000,0.00139918,0.00154244,0.00061184,0.00124038,296859,1557791999999,363.86282729,6574,3298,,0,VDETH
5,1557792000000,0.00125528,0.00129559,0.00054892,0.00117347,287242,1557878399999,329.28629352,6404,3189,,0,VDETH
6,1557878400000,0.00087949,0.00121686,0.00004976,0.0009734,288639,1557964799999,283.72298259,6547,3189,,0,VDETH
7,1557964800000,0.0009734,0.00101291,0.00041164,0.00068481,280175,1558051199999,207.43040243,6321,3192,,0,VDETH
8,1558051200000,0.00068481,0.00120663,0.00024937,0.0007103,275403,1558137599999,195.10238824,6438,3195,,0,VDETH
9,1558137600000,0.0007103,0.00089728,0.00036544,0.00058844,286081,1558223999999,176.14083383,6596,3365,,0,VDETH
10,1558224000000,0.00058844,0.00061879,0.0002744,0.00055818,289949,1558310399999,162.33015666,6497,3191,,0,VDETH
11,1558310400000,0.00055818,0.00061847,0.00039962,0.00053134,286643,1558396799999,163.78958357,6457,3168,,0,VDETH
12,1558396800000,0.00054971,0.00061881,0.00044,0.00053619,285778,1558483199999,157.92478866,6394,3161,,0,VDETH
13,1558483200000,0.00053258,0.00057995,0.00042,0.00053279,286704,1558569599999,152.99753265,6572,3222,,0,VDETH
14,1558569600000,0.00053279,0.00056789,0.00042266,0.00048817,1366168,1558655999999,715.07160741,3581,1709,,0,VDETH
15,1558656000000,0.00047163,0.00057976,0.00042284,0.00049275,3836762,1558742399999,2029.38283418,8370,4213,,0,VDETH
16,1558742400000,0.00048524,0.00056336,0.00032998,0.00048116,3864712,1558828799999,1912.57564062,8817,4289,,0,VDETH
17,1558828800000,0.00045355,0.00057977,0.0004,0.00056159,2946286,1558915199999,1506.3056043,6680,3345,,0,VDETH
18,1558915200000,0.00056159,0.00057448,0.0004,0.00052785,3245852.86114142,1559001599999,1773.2258934,7555,3745,,0,VDETH
19,1559001600000,0.0005485,0.00121813,0.00042,0.00064995,3163652,1559087999999,2433.62049193,7039,3493,,0,VDETH
20,1559088000000,0.00064995,0.00119961,0.00041,0.00064558,3767229,1559174399999,3584.56228819,8487,4213,,0,VDETH
21,1559174400000,0.00065377,0.00066571,0.00040846,0.00055744,3017680.99915151,1559260799999,1766.39046553,6881,3490,,0,VDETH
22,1559260800000,0.00057687,0.00059983,0.0004,0.00057526,3964241,1559347199999,2189.20776712,8994,4515,,0,VDETH
23,1559347200000,0.00057526,0.00058984,0.00041179,0.0005832,4057848,1559433599999,2213.53192879,9135,4606,,0,VDETH
24,1559433600000,0.0005832,0.00058981,0.00041039,0.00056732,4053065,1559519999999,2217.03057489,9240,4649,,0,VDETH
25,1559520000000,0.00055612,0.0005899,0.0004095,0.00048222,4015145,1559606399999,2154.49283092,9070,4480,,0,VDETH
26,1559606400000,0.00048222,0.00058975,0.00042524,0.00055415,3550753,1559692799999,1961.10540269,7858,3938,,0,VDETH
